"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"NASERI DANIELSON","S JOSE ST",68,67.42,"B"
"ALONZO JACKSON JR.","LA TECH",70,66.69,"B"
"ZAKYE BARKER","N TEXAS",52,66.28,"B"
"CHRIS THOMPSON JR.","TULSA",33,65.83,"B"
"COLTON PHARES","APP STATE",42,65.58,"B"
"QUAN RHODES-MCKEE","KENT STATE",35,65.53,"B"
"GAVIN FORSHA","BALL ST",37,65.49,"B"
"TREY MCDONALD","MEMPHIS",22,65.45,"B"
"GAVIN SELL","N DAK ST",42,65.36,"B"
"JULIAN FOX","TOLEDO",62,65.24,"B"
"GANNON WEATHERSBY","JAMES MAD",39,65.17,"B"
"GARRETT HAWKINS","UTEP",56,64.45,"B"
"DICKSON AGU","TULANE",59,64.32,"B"
"JAYDEN WILSON","UTEP",45,64.22,"B"
"FATA PULOKA","SACRAMENTO",57,64.04,"B"
"JAXTON ECK","NEW MEXICO",52,63.2,"B"
"TANO LETULI","S DIEGO ST",75,63.14,"B"
"CURLY ORDONEZ","TEMPLE",66,63.14,"B"
"KOA NAOTALA","DOMINION",27,62.65,"B"
"GAVIN WILLIS","CHARLOTTE",75,62.33,"B"
"JAYDEN FLAKER","NEW MEXICO",25,62.01,"B"
"JORDAN WILLIAMS","S ALABAMA",61,61.7,"B"
"DILLON MOORE","W MICHIGAN",47,61.65,"B"
"DEAN FORD","SM HOUSTON",35,61.5,"B"
"ISAIAH HUNG","WASH STATE",39,61.18,"B"
"JASHAWN NELSON","N ILLINOIS",32,61.1,"B"
"JOE DREW","ARK STATE",68,61.09,"B"
"JAYLEN WESTER","W KENTUCKY",55,61,"B"
"COOPER KING","RICE",29,60.72,"B"
"JT HOOTEN","JAMES MAD",44,60.7,"B"
"COLIN GALLAGHER","DELAWARE",46,60.6,"B"
"BLAYNE MYRICK","MIAMI OH",59,59.92,"C"
"JACK GARBOLINO","BUFFALO",25,59.74,"C"
"NOAH FLEMMINGS","LA MONROE",52,59.73,"C"
"CINCEAR LEWIS","BALL ST",45,59.39,"C"
"JACK MURRAY","N ILLINOIS",57,59.36,"C"
"JESSE POWELL II","COAST CAR",50,59.19,"C"
"LOGAN STUDT","FRESNO ST",28,59.12,"C"
"KORD SHAW","OREGON ST",31,58.65,"C"
"KEITH BROWN","WASH STATE",37,58.49,"C"
"KARSON MOSS","KENNESAW",24,58.26,"C"
"BOEN PHELPS","BOISE ST",50,58.22,"C"
"PARKER SHATTUCK","S ALABAMA",61,57.57,"C"
"HARRISON TAGGART","UTAH ST",25,57.52,"C"
"DORION JACKSON","TULANE",22,57.4,"C"
"SAM ROBINSON","USF",40,57.2,"C"
"GABE WELCH","W MICHIGAN",22,57.07,"C"
"CANNON LEWIS","MARSHALL",62,56.91,"C"
"DREW ESPER","C MICHIGAN",29,56.27,"C"
"MATHIS HAYGOOD","SO MISS",55,55.56,"C"
"BRETT MCCALLA","C MICHIGAN",49,55.5,"C"
"BRIAN BATES JR.","SM HOUSTON",40,55.14,"C"
"BLAKE MATTHEWS","DELAWARE",50,54.64,"C"
"MANA TUIOTI","BOISE ST",16,54.58,"C"
"MIKE MONTGOMERY","MEMPHIS",32,54.55,"C"
"DILLANO GLAUD","LIBERTY",21,54.52,"C"
"DONOVAN WOOLEN","N DAK ST",43,54.12,"C"
"JACKSON BARKER","E CAROLINA",50,54.1,"C"
"TYTUS KHAJAVI","FRESNO ST",47,54,"C"
"ETHAN POWELL","S JOSE ST",47,53.98,"C"
"JOSIAH TAYLOR","FIU",32,53.82,"C"
"ALEX MITCHELL","APP STATE",34,53.66,"C"
"MYLES BUTLER","JVILLE ST",34,53.58,"C"
"MAKAI WILLIAMS","TULANE",54,53.44,"C"
"JACK ELLISON","WASH STATE",20,53.25,"C"
"DJ JOHNSON JR.","E CAROLINA",51,52.43,"C"
"XAVIER WHITE","C MICHIGAN",46,52.37,"C"
"JAKE ST. ANDRE","LA LAFAYET",60,52.08,"C"
"WESTEN ARD","W KENTUCKY",58,51.4,"C"
"PICKLE STEWART","FIU",24,51.32,"C"
"LEON HART JR.","FAU",66,51.13,"C"
"A.J. ODOM","BOWL GREEN",25,51.09,"C"
"STONE COMBS","RICE",45,51.03,"C"
"MALCOLM MCCAIN","MIAMI OH",77,50.99,"C"
"BRADLEY ILUNGA-BISSELELE","BUFFALO",26,50.51,"C"
"ALOSIO MALUIA","NEVADA",18,48.79,"C"
"OWEN PEWEE","UTSA",37,48.7,"C"
"KOREY SMITH","MIDDLE TN",57,48.55,"C"
"JAVANTE MACKEY","TEXAS ST",24,48.41,"C"
"DOMANICK MOON","W MICHIGAN",47,48.41,"C"
"JOSEPH SIPP JR.","FAU",62,48.29,"C"
"AARON ALEXANDER","N TEXAS",46,48.16,"C"
"STEVIE BRACEY","BUFFALO",23,47.99,"C"
"CADE LAW","E CAROLINA",16,47.8,"C"
"ROCCO NICHOLL","KENT STATE",33,47.73,"C"
"ALEX ROCHA","SACRAMENTO",59,47.41,"C"
"MARCUS ROSS","LA MONROE",44,47.4,"C"
"MARCELLIUS PULLIAM","COAST CAR",55,47.36,"C"
"GAVIN MOUL","DELAWARE",48,46.88,"C"
"ZHERIC HILL","LA TECH",59,46.81,"C"
"DORIAN PRINGLE","BOWL GREEN",59,46.79,"C"
"JERRY WALL III","CHARLOTTE",18,46.69,"C"
"BRONSON OLEVAO JR.","UTAH ST",51,46.44,"C"
"AYDEN COMBS","LA TECH",16,46.06,"C"
"TY ANDERSON","TULSA",15,45.39,"C"
"ISAIAH BOGERTY","UTEP",24,45.37,"C"
"MAYSON HITCHENS","C MICHIGAN",39,45.27,"C"
"RAFAEL TERRERO JR.","KENT STATE",30,44.94,"C"
"SHAY SMITH","UTEP",19,44.75,"C"
"AIDAN VAUGHAN","LIBERTY",22,44.67,"C"
"DYLAN LAYNE","OREGON ST",37,44.5,"C"
"JJ CLAYTON","MEMPHIS",17,44.46,"C"
"ANDREW HINES III","BOWL GREEN",23,44.24,"C"
"DE'VEION MCLILLEY-BULO","DOMINION",20,44.15,"C"
"SAM STONE","TULSA",36,44.06,"C"
"JASON HOCKER","AKRON",16,43.96,"C"
"ANTARRON TURNER","COLO STATE",22,43.62,"C"
"KESHAWN THOMAS","APP STATE",31,43.62,"C"
"IKE ESONWUNE","UAB",71,43.57,"C"
"BRENDEN REESE","N TEXAS",21,43.17,"C"
"RJ WHITTEN","OREGON ST",30,43.11,"C"
"TYLER LASSITER","SO MISS",16,42.99,"C"
"AVERY SLEDGE","SO MISS",40,42.87,"C"
"STEVEN PEREZ","WYOMING",23,42.64,"C"
"ZACH MOWCHAN","E MICHIGAN",62,42.4,"C"
"LOGAN BRANTLEY","BOISE ST",31,42.34,"C"
"CARSON SLOAN","APP STATE",28,42.32,"C"
"DWIGHT NUNOO","AKRON",39,42.31,"C"
"KEITH WILLIAMS","N DAK ST",25,42.24,"C"
"LUKE HODGE","TROY",18,41.64,"C"
"JAYLEN KING","COLO STATE",22,40.74,"C"
"ISAAC ZAY","TOLEDO",71,40.68,"C"
"BROCK UIHLEIN","MIAMI OH",34,40.39,"C"
"WILLIE NELSON III","UTSA",15,40.36,"C"
"ERIC STUART","TEMPLE",63,40.28,"C"
"AIDEN SULLIVAN","OREGON ST",35,40.24,"C"
"JA'MEZ DRUMMER","DOMINION",46,40.07,"C"
"CREWS LAW","E CAROLINA",17,39.83,"D"
"JASHAWN COOPER","MO STATE",75,39.78,"D"
"RASHON MYLES JR.","GA SOUTHRN",51,39.54,"D"
"TY WILLIAMS","TULSA",22,38.59,"D"
"PERCY COURTNEY JR.","FIU",41,38.5,"D"
"BRYCE STEELE","TROY",18,38.34,"D"
"JAMARRI VINSON","UTSA",33,38.07,"D"
"MIKE KING JR.","SM HOUSTON",22,37.26,"D"
"AUSTIN HARNETIAUX","RICE",56,37.24,"D"
"ZACH RUFFIN","MEMPHIS",36,37.11,"D"
"TJ THOMPSON","TROY",33,36.82,"D"
"TREYLIN PAYNE","TEXAS ST",38,36.73,"D"
"BRADY KERPERIN","N ILLINOIS",42,36.62,"D"
"JORDAN THOMPSON","COAST CAR",55,36.59,"D"
"PEDER HAUGO","N DAK ST",26,36.01,"D"
"MONTRELL CHAPMAN","DOMINION",23,35.87,"D"
"JABARI ODOEMENEM","OREGON ST",26,35.64,"D"
"BRENDEN ANES","W MICHIGAN",16,35.5,"D"
"ELGIN MCDUFFEY","E MICHIGAN",51,35.22,"D"
"DEVIN HIGHTOWER","TULSA",22,35.16,"D"
"ZACH BERGMANN","BUFFALO",35,34.99,"D"
"BRAYSHAWN LITTLEJOHN","FIU",35,34.04,"D"
"CEDRIC ROBERTS","N TEXAS",25,33.27,"D"
"SAVEON BROWN","BUFFALO",60,32.97,"D"
"JASEIM MITCHELL","COLO STATE",32,32.59,"D"
"JAWARREN CORBIN","DELAWARE",17,32.45,"D"
"CAMERON COOPER","S DIEGO ST",25,31.52,"D"
"BRANDON TYSON","GA SOUTHRN",45,31.29,"D"
"MERCURY SWAIM","NEW MEXICO",38,31.11,"D"
"DAUNTE CURTIS","AKRON",21,29.79,"D"
"CLAY MARTINEAU","NEW MEXICO",24,29.65,"D"
"ALFRED THOMAS","KENNESAW",61,29.63,"D"
"WESLEY BROWN","TEMPLE",15,29.4,"D"
"JAVAE GILMORE","MARSHALL",61,28.51,"D"
"SANDERS ELLIS","BOWL GREEN",41,28.44,"D"
"CHRIS JOE","UTAH ST",16,28.4,"D"
"DEUCE SPURLOCK","LIBERTY",27,27.8,"D"
"SAYED ABUHAMDEH","KENT STATE",40,27.56,"D"
"JAMESON MCCOLLOUGH","JVILLE ST",32,27.31,"D"
"JACK FRIES","OHIO",68,26.34,"D"
"WESLEY EDISON","SO MISS",27,24.55,"D"
"BRADEN SULLIVAN","UAB",18,23.03,"D"
"RODNEY HILL","USF",16,19.97,"F"
"JOSH ANGLIN","KENNESAW",45,18.73,"F"
"KHMARI JOHNSON","FAU",16,15.27,"F"
"NATE FISCHER","FAU",20,14.88,"F"
"OUMAR DIOMANDE","COLO STATE",37,0,"F"
