"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JOSHUA DANIEL","COAST CAR",124,62,2,44.36,"C-"
"TYLER CHAMBERS","N ILLINOIS",127,63.5,2,43.93,"C-"
"TRAY FRANKLIN","COAST CAR",109,54.5,2,43.77,"C-"
"MATTHEW BROUSSARD","LA LAFAYET",101,50.5,2,42.88,"C-"
"QUENTIS GRIFFIN JR.","LA MONROE",127,63.5,2,42.02,"C-"
"JUDAH KAIO","HAWAII",146,73,2,39.12,"D+"
"ASHANTI COLE","LA TECH",92,46,2,38.37,"D+"
"DONOVAN LAWRENCE","UAB",152,76,2,36.71,"D+"
"KHI'LEN GATES","DOMINION",38,38,1,34.6,"D+"
"MASON BARTON","COAST CAR",30,30,1,33.32,"D"
"KYLE MARTIN","WASH STATE",88,44,2,24.47,"D-"
