"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JAMAAL WHYCE JR.","BAYLOR",55,27.5,2,57.06,"C+"
"LAVON JOHNSON","MARYLAND",39,19.5,2,56.69,"C+"
"HOSEA WHEELER","BAYLOR",66,33,2,56.64,"C+"
"ELIJAH GRIFFIN","GEORGIA",20,20,1,56.58,"C+"
"TYRIQUE TUCKER","INDIANA",64,32,2,56.46,"C+"
"IMAN OATES","OKLA STATE",27,27,1,56,"C+"
"BRYSON LAMB","IOWA STATE",76,38,2,55.76,"C+"
"KEANU TANUVASA","BYU",50,50,1,55.73,"C+"
"ANISI PURCELL","BYU",33,33,1,55.66,"C+"
"ELINNEUS DAVIS","WASHINGTON",23,23,1,55.58,"C+"
"KADEAR DEMBELE","WAKE",57,28.5,2,55.55,"C+"
"BLAKE HEROLD","KANSAS",81,40.5,2,55.52,"C+"
"ZACH LOHAVICHAN","WAKE",83,41.5,2,55.35,"C+"
"JUSTIN SCOTT","MIAMI FL",62,31,2,55.08,"C+"
"JONAH LEA'EA","MICHIGAN",43,21.5,2,54.88,"C+"
"MATTHEW JOHNSON","OREGON",56,28,2,54.62,"C+"
"DEANTE MCCRAY","FLORIDA ST",32,32,1,54.48,"C+"
"KEMARI COPELAND","VA TECH",43,21.5,2,54.37,"C+"
"KAMREN WASHINGTON","BAYLOR",46,23,2,54.34,"C+"
"MARQUAZE PARKER","CINCINNATI",71,35.5,2,54.18,"C+"
"DEREK WILKINS","CAL",89,44.5,2,53.93,"C+"
"KELBY COLLINS","S CAROLINA",41,20.5,2,53.7,"C+"
"TRAVIS BUHAKE","HOUSTON",19,19,1,53.69,"C+"
"GLENN SEABROOKS III","VANDERBILT",38,19,2,53.65,"C+"
"BRAD GURLEY JR.","UCF",39,19.5,2,53.62,"C+"
"ENOW ETTA","MICHIGAN",84,42,2,53.54,"C+"
"JUSTUS TERRY","TEXAS",22,22,1,53.35,"C+"
"JADEN WILLIAMS","KENTUCKY",70,35,2,53.33,"C"
"WILL HUBERT","IOWA",51,25.5,2,53.27,"C"
"MIKESHUN BEELER","MICH STATE",45,22.5,2,53.14,"C"
"TOMMY ZIESMER","LOUISVILLE",71,35.5,2,52.89,"C"
"MARCUS CALVIN","KANSAS",79,39.5,2,52.8,"C"
"JAMES SMITH","OHIO STATE",57,28.5,2,52.74,"C"
"MARKUS STRONG","CLEMSON",25,25,1,52.5,"C"
"EDDRICK HOUSTON","OHIO STATE",77,38.5,2,52.45,"C"
"ZACH ROWELL","STANFORD",38,38,1,52.4,"C"
"STEPHIYLAN GREEN","LSU",37,18.5,2,52.29,"C"
"JARTAVIUS FLOUNOY","SYRACUSE",35,17.5,2,52.26,"C"
"JAREB RAMOS","IOWA STATE",20,20,1,52.25,"C"
"DONTA SIMPSON","MISSOURI",22,22,1,52.2,"C"
"CHRIS MARABLE JR.","BOSTON COL",45,22.5,2,51.96,"C"
"COREY MCINTYRE JR.","W VIRGINIA",70,35,2,51.87,"C"
"KAMARI BURNS","KANSAS ST",49,24.5,2,51.85,"C"
"DREW LOGAN","CINCINNATI",44,22,2,51.7,"C"
"TRENTON TURNER","UCF",45,22.5,2,51.43,"C"
"KAM FRANKLIN","OLE MISS",63,31.5,2,51.4,"C"
"LUKE GAFFNEY","IOWA",42,21,2,51.31,"C"
"DJ REED","MISS STATE",67,33.5,2,51.3,"C"
"JOSH HOUGH","CINCINNATI",49,24.5,2,51.21,"C"
"MYLES PARKER","HOUSTON",22,22,1,51.12,"C"
"JAMARIOUS BROWN","OLE MISS",43,21.5,2,51,"C"
"CHAMP THOMPSON","CLEMSON",52,26,2,50.95,"C"
"DYLAN MANUEL","COLORADO",91,45.5,2,50.92,"C"
"HERO KANU","TEXAS",64,32,2,50.68,"C"
"ZAIRE ANGOY","RUTGERS",45,22.5,2,50.65,"C"
"MARAAD WATSON","TEXAS",49,24.5,2,50.61,"C"
"JOURDIN CRAWFORD","AUBURN",41,20.5,2,50.47,"C"
"AHMAD MOTEN SR.","MIAMI FL",64,32,2,48.09,"C"
"LANCE JACKSON","TEXAS",77,38.5,2,47.95,"C"
"NOAH CLARK","S CAROLINA",16,16,1,47.88,"C"
"KHARY WILDER","OHIO STATE",17,17,1,47.86,"C"
"TERRANCE GREEN","ALABAMA",46,23,2,47.71,"C"
"BEN ROBERTS","MICH STATE",46,23,2,47.67,"C"
"AMIER WASHINGTON","UCLA",54,27,2,47.61,"C"
"BRENDAN BETT","FLORIDA",67,33.5,2,47.52,"C"
"CHRISTIAN SPEAKMAN","GA TECH",37,18.5,2,47.42,"C"
"DK KALU","FLORIDA",55,27.5,2,47.32,"C"
"DERRICK LEBLANC","MARYLAND",24,24,1,47.3,"C"
"CHRISTIAN HUDSON","BOSTON COL",43,21.5,2,46.95,"C"
"JOSEPH MBATCHOU","FLORIDA",39,19.5,2,46.88,"C"
"BLAZEN LONO-WONG","ARIZONA ST",46,23,2,46.79,"C"
"DEVARRICK WOODS","CLEMSON",47,23.5,2,46.76,"C"
"JJ FINCH","TENNESSEE",20,20,1,46.62,"C-"
"IAN JEFFRIES","PURDUE",61,30.5,2,46.17,"C-"
"JASON MOORE","OHIO STATE",48,24,2,46.12,"C-"
"MALIK AUTRY","AUBURN",49,24.5,2,46.08,"C-"
"DAROLD DENGOHE","UCLA",19,19,1,46.06,"C-"
"QUENCY WIGGINS","COLORADO",33,33,1,45.97,"C-"
"KEVIN ALLEN","SMU",43,21.5,2,45.85,"C-"
"WALTER MATHIS JR.","AUBURN",46,23,2,45.84,"C-"
"MAYS PESE","ARIZONA",65,32.5,2,45.66,"C-"
"DANIEL LYONS","FLORIDA ST",43,43,1,45.52,"C-"
"TROY PIKES","S CAROLINA",17,17,1,45.45,"C-"
"MANDRELL DESIR","FLORIDA ST",41,41,1,45.38,"C-"
"CHIDERA OTUTU","CINCINNATI",27,27,1,45.29,"C-"
"KEANU WILLIAMS","PENN STATE",60,30,2,45.15,"C-"
"ANDY BURBURIJA","CLEMSON",69,34.5,2,44.97,"C-"
"ALEX JANUARY","TEXAS",52,26,2,44.91,"C-"
"HAMMOND RUSSELL IV","WISCONSIN",61,30.5,2,44.83,"C-"
"JAYVON PARKER","MARYLAND",15,15,1,44.8,"C-"
"KEONA DAVIS","MIAMI FL",36,18,2,44.62,"C-"
"LONDON SIMMONS","ALABAMA",48,24,2,44.59,"C-"
"DARRELL PRATER","ILLINOIS",76,38,2,44.22,"C-"
"JORDAN WALKER","GA TECH",63,31.5,2,44.22,"C-"
"ENAI WHITE","OKLA STATE",23,23,1,44.14,"C-"
"ZAIMIR HAWK","IOWA STATE",58,29,2,43.98,"C-"
"TAYLOR BROWN","W VIRGINIA",41,20.5,2,43.88,"C-"
"DAVID OKE","ARKANSAS",51,25.5,2,43.61,"C-"
"TREY GIDDENS","N CAROLINA",22,22,1,43.46,"C-"
"MIKE TAUTEOLI","UTAH",24,24,1,43.45,"C-"
"RICHARD ANDERSON","LSU",34,17,2,43.34,"C-"
"ISSA OUATTARA","VANDERBILT",76,38,2,43.31,"C-"
"DEMETRIUS JOHN","ILLINOIS",23,23,1,42.93,"C-"
"DE'ANDRE COOK","PENN STATE",16,16,1,42.9,"C-"
"ERIC MENSAH","VA TECH",18,18,1,42.87,"C-"
"JONATHAN RULO","CINCINNATI",37,18.5,2,42.71,"C-"
"JEHIEM OATIS","OLE MISS",32,16,2,42.6,"C-"
"MICHAI BOIREAU","OLE MISS",43,21.5,2,42.37,"C-"
"THOMAS COLLINS","UCF",46,23,2,42.25,"C-"
"TALAN CARTER","VANDERBILT",16,16,1,42.19,"C-"
"NNAMDI OGBOKO","GEORGIA",15,15,1,42.17,"C-"
"KAI MCCLENDON","WASHINGTON",18,18,1,42.14,"C-"
"ELIJAH RUSHING","OREGON",23,23,1,42.11,"C-"
"SEAN FITZSIMMONS","PITTSBURGH",68,34,2,42.1,"C-"
"TRAEVON MITCHELL","BAYLOR",16,16,1,41.95,"C-"
"BRADLEY MANN","VANDERBILT",17,17,1,41.86,"C-"
"THEORIN RANDLE","MINNESOTA",54,27,2,41.86,"C-"
"NATHAN ROBINSON","TENNESSEE",53,26.5,2,41.72,"C-"
"DONOVAN FITZMAURICE","IOWA STATE",21,21,1,41.65,"C-"
"KAISI LAFITAGA","ARIZONA",24,24,1,41.65,"C-"
"CARTER JANKI","ILLINOIS",48,24,2,41.56,"C-"
"WOO SPENCER","SMU",27,27,1,41.22,"C-"
"JUNIOR POYSER","WISCONSIN",41,20.5,2,41.14,"C-"
"JAYLON STONE","VANDERBILT",49,24.5,2,41.01,"C-"
"KINILAU FONOHEMA","BYU",29,29,1,40.6,"C-"
"CAMERON MCGEE","BOSTON COL",33,33,1,40.49,"C-"
"CARLON JONES","ARKANSAS",58,29,2,40.44,"C-"
"ZAC SWANSON","ARIZONA ST",28,28,1,40.44,"C-"
"KESHON GRIFFIN","RUTGERS",69,34.5,2,40.27,"C-"
"QUINCY RHODES JR.","ARKANSAS",58,29,2,40.24,"C-"
"JAYDEN WILLIAMS","CAL",26,26,1,39.79,"D+"
"CAM MCHANEY","INDIANA",22,22,1,39.61,"D+"
"JERICHO JOHNSON","CAL",84,42,2,39.6,"D+"
"MICAH AMEDEE","BOSTON COL",63,31.5,2,39.59,"D+"
"CJ MIMS","TEXAS A&M",46,23,2,35.69,"D+"
"BAILEY ABERCROMBIE","LOUISVILLE",38,19,2,35.57,"D+"
"TOMUHINI TOPUI JR.","USC",36,18,2,35.45,"D+"
"TRISTAN JOHNSON","TCU",17,17,1,35.32,"D+"
"JERRY LAWSON","OKLA STATE",64,32,2,35.29,"D+"
"RILEY SUNRAM","MINNESOTA",43,21.5,2,35.26,"D+"
"A.J. FUIMAONO","UCLA",44,22,2,35.2,"D+"
"SAADIQ CLEMENTS","OKLA STATE",47,23.5,2,35.19,"D+"
"CHARLES PERKINS","WISCONSIN",43,21.5,2,35.14,"D+"
"TYSON FORD","UCLA",69,34.5,2,35.02,"D+"
"RODNEY LORA","PURDUE",47,23.5,2,35,"D+"
"JACE GILBERT","IOWA STATE",35,17.5,2,34.86,"D+"
"PUPU SEPULONA","UTAH",51,25.5,2,34.32,"D+"
"ALEX HASKELL","SYRACUSE",17,17,1,34.23,"D+"
"FLOYD BOUCARD","USC",37,18.5,2,34.12,"D+"
"MALIK BLOCTON","LSU",18,18,1,34.07,"D+"
"TY BLANDING","PENN STATE",41,20.5,2,33.61,"D+"
"XADAVIEN SIMS","ARKANSAS",48,24,2,33.27,"D"
"DEALYN EVANS","MISS STATE",65,32.5,2,33.21,"D"
"DYLAN ROBERTS","NWESTERN",20,20,1,33.19,"D"
"ANTHONY BRITTON","VIRGINIA",24,24,1,33.1,"D"
"DALLAS VAKALAHI","PENN STATE",39,19.5,2,33.08,"D"
"DE'MARION THOMAS","HOUSTON",36,36,1,33.03,"D"
"AYDIN BRELAND","OREGON",46,23,2,32.96,"D"
"C.J. FITE","ARIZONA ST",39,39,1,32.36,"D"
"KEVIN OATIS","KANSAS",32,16,2,32.24,"D"
"JULIUS COLUMBUS","DUKE",30,30,1,32.22,"D"
"DAVID STONE","OKLAHOMA",77,38.5,2,31.53,"D"
"NOLAN VILS","WISCONSIN",30,15,2,31.47,"D"
"JORDAN SANDERS","FLORIDA ST",18,18,1,31.21,"D"
"MASON MAYNE","NWESTERN",22,22,1,31.18,"D"
"WILL SMITH JR.","OHIO STATE",16,16,1,31.1,"D"
"KERVINS CHOUTE","VIRGINIA",17,17,1,30.37,"D"
"HUNTER OSBORNE","ARKANSAS",62,31,2,30.26,"D"
"JAMARRION HARKLESS","KENTUCKY",40,20,2,29.88,"D"
"SAMU TAUMANUPEPE","COLORADO",19,19,1,29.57,"D"
"NAQUAN CROWDER","MINNESOTA",29,29,1,29.52,"D"
"AMARE ADAMS","CLEMSON",81,40.5,2,29.35,"D"
"LANDON RINK","TEXAS A&M",18,18,1,29.35,"D"
"BRADEN MARCEAU-OLAYINKA","STANFORD",38,38,1,28.92,"D"
"BRANDON DAVIS-SWAIN","TEXAS A&M",18,18,1,28.79,"D"
"JOSHUA DONALD","LOUISVILLE",59,29.5,2,28.46,"D"
"DERRICK SIMMONS","MICH STATE",24,24,1,28.43,"D"
"ZAC SIULEPA","ARIZONA",21,21,1,28.32,"D"
"GABRIEL BROWNLOW-DINDY","S CAROLINA",20,20,1,28.2,"D"
"JAYLON WHITE-MCCLAIN","CINCINNATI",43,21.5,2,28.19,"D"
"MARK HENSLEY","MISSOURI",15,15,1,28.04,"D"
"LEROY PALU","ARIZONA",42,42,1,27.44,"D"
"OWEN WAFLE","DUKE",30,30,1,27.15,"D"
"WISDOM SIMMS","PURDUE",16,16,1,26.31,"D-"
"OMARIAN ABRAHAM","NC STATE",17,17,1,25.88,"D-"
"ASHUN SHEPPHARD","CAL",50,25,2,25.84,"D-"
"JALEN MARSHALL","MISSOURI",42,21,2,25.83,"D-"
"ETHAN UTLEY","TENNESSEE",36,18,2,25.77,"D-"
"KJ SAMPSON","BOSTON COL",54,27,2,25.68,"D-"
"MAX BALOUN","IOWA STATE",46,23,2,25.42,"D-"
"LUCAS SAMSULA","UTAH",16,16,1,25.3,"D-"
"WILL LEBLANC","W VIRGINIA",15,15,1,24.93,"D-"
"TREVION WILLIAMS","MISS STATE",20,20,1,24.8,"D-"
"LONDON SEYMOUR","GEORGIA",17,17,1,24.67,"D-"
"ANDREW MADDOX","OLE MISS",19,19,1,24.33,"D-"
"BODIE SCHOONOVER","BYU",34,34,1,24.3,"D-"
"SICHAN JOHN","VIRGINIA",16,16,1,24.13,"D-"
"CARTER LUCKIE","GEORGIA",15,15,1,23.76,"D-"
"DEMECO KENNEDY","LOUISVILLE",19,19,1,23.16,"D-"
"DESEAN WATTS","WASHINGTON",20,20,1,22.91,"D-"
"JASON DOWELL","MISSOURI",44,22,2,22.53,"D-"
"EAMON SMALLS","KANSAS",23,23,1,22.51,"D-"
"AJ PRIM","NC STATE",20,20,1,22.46,"D-"
"PRESTON CAREY","GEORGIA",15,15,1,21.83,"D-"
"SHYMEIK JONES","GA TECH",44,22,2,21.63,"D-"
"DAVID ANDERSON","DUKE",47,23.5,2,21.26,"D-"
"OWEN STOUDMIRE","NEBRASKA",32,32,1,20.53,"D-"
"VILIAMI PO'UHA","BYU",27,27,1,18.04,"F"
"JAYLIN HICKS","MINNESOTA",18,18,1,15.58,"F"
"KATRON EVANS","NC STATE",16,16,1,11.33,"F"
"MARQUIS GRACIAL","MISSOURI",30,30,1,2.51,"F"
