"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"QUENTIN REDDISH","VA TECH",69,34.5,2,37.92,"D+"
"CAM DOOLEY","FLORIDA",39,19.5,2,37.64,"D+"
"DEUCE FILLMORE","ILLINOIS",41,41,1,37.58,"D+"
"JADEN SMITH","KENTUCKY",15,15,1,37.38,"D+"
"MJ PRESTON","OLE MISS",17,17,1,37.25,"D+"
"CARSON LAWRENCE","VANDERBILT",51,25.5,2,37.21,"D+"
"JADEN MANGHAM","PURDUE",52,26,2,36.62,"D+"
"TRAJEN GRECO","MISSOURI",94,47,2,36.51,"D+"
"JOSH GUERRIER","PITTSBURGH",103,51.5,2,36.35,"D+"
"JAI EUGENE JR.","SYRACUSE",56,28,2,36.09,"D+"
"GARRISON MONROE","MINNESOTA",21,21,1,35.9,"D+"
"CHAMP ANTHONY","AUBURN",90,45,2,35.82,"D+"
"COREY GORDON","KANSAS",95,47.5,2,35.5,"D+"
"PRESTON ZACHMAN","INDIANA",89,44.5,2,34.96,"D+"
"MATT SIEG","W VIRGINIA",50,25,2,34.83,"D+"
"LATRELL NOEL","RUTGERS",128,64,2,33.56,"D+"
"CHRISTIAN ELLIS","VIRGINIA",20,20,1,33.26,"D"
"MA'KHI JONES","FLORIDA ST",65,65,1,32.76,"D"
"DAYLEN AUSTIN","ARIZONA",17,17,1,32.68,"D"
"KHALIL BARNES","GEORGIA",21,21,1,32.6,"D"
"ANDREW POWDRELL","W VIRGINIA",78,39,2,32.51,"D"
"TOMMY PRASSAS","BYU",67,67,1,32.12,"D"
"CAM CHAPA","ARIZONA",21,21,1,31.54,"D"
"ZECHARIAH POYSER","MIAMI FL",84,42,2,31.48,"D"
"TANNER JOHNSON","MISS STATE",29,29,1,31.09,"D"
"MICHAEL HURST JR.","CAL",55,27.5,2,30.75,"D"
"KAMERON REDDIC","W VIRGINIA",24,24,1,30.5,"D"
"TRAE STEVENSON JR.","GA TECH",28,28,1,29.82,"D"
"MICHAEL RICHARD","MICH STATE",42,42,1,29.34,"D"
"TAYLOR DAVIS","KANSAS",62,31,2,28.94,"D"
"MICAH BRIGHT","WAKE",21,21,1,28.3,"D"
"DEREK WILLIAMS JR.","TEXAS",50,25,2,27.6,"D"
"COLEMAN BRYSON","N CAROLINA",17,17,1,27.39,"D"
"DAIQUAN WHITE","GA TECH",75,75,1,24.98,"D-"
"ANTHONY ROBINSON III","OLE MISS",72,36,2,24.35,"D-"
"JHASE THOMAS","LSU",37,18.5,2,21.6,"D-"
"EDWIN JOSEPH","OLE MISS",97,48.5,2,21.01,"D-"
"CREW CLARK","BYU",20,20,1,20.11,"D-"
"KK MEIER","CINCINNATI",36,36,1,15.09,"F"
"AIDAN GOUSBY","MINNESOTA",53,26.5,2,13.75,"F"
"CARL WILLIAMS IV","OREGON",57,28.5,2,12.44,"F"
"JULIUS SIMMS","TCU",35,35,1,0,"F"
"MAKARI VICKERS","COLORADO",21,21,1,0,"F"
