"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"WARREN ROBERSON","TEXAS",53,26.5,2,38.21,"D+"
"MAX TUCKER","BOSTON COL",110,55,2,37.6,"D+"
"KHAMANI HUDSON","CAL",61,30.5,2,37.29,"D+"
"DRE POLLARD","STANFORD",33,33,1,36.77,"D+"
"DONAVON PLATT","VIRGINIA",20,20,1,36.21,"D+"
"JEREMIAH CHARLES","NEBRASKA",28,28,1,36.02,"D+"
"LASIAH JACKSON","STANFORD",21,21,1,35.68,"D+"
"JAXSON GATES","MISSOURI",21,21,1,34.27,"D+"
"JAYLEN MBAKWE","GA TECH",32,32,1,34.22,"D+"
"DOMINICK KELLY","OHIO STATE",22,22,1,32.38,"D"
"LEROY BRYANT","STANFORD",31,31,1,29.83,"D"
"ELIJAH CANNON","KANSAS",72,36,2,27.95,"D"
"BRANDEN STROZIER","CLEMSON",22,22,1,24.66,"D-"
"KOBI FOREMAN","OKLA STATE",31,31,1,21.7,"D-"
"KENNY WOSELEY JR.","VA TECH",19,19,1,21.35,"D-"
"DAVON BENJAMIN","OREGON",19,19,1,20.31,"D-"
"BRYCEN SCOTT","LOUISVILLE",22,22,1,16.61,"F"
"MAKARI VICKERS","COLORADO",29,29,1,14.98,"F"
"DANTE LOVETT","UCLA",16,16,1,0,"F"
