"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Mason Van Der Brink","LNDNWD",19,43.29,"C","LB",2026,"Big South - OVC Football Association",72.2,72,NA,61.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,15,5,"0","0",0,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",31,3,"0.00%",2,0,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",208,NA,NA,NA,208
"Beau Bakken","S DAK ST",18,43.09,"C","LB",2026,"Missouri Valley",71.7,71.5,NA,62.4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,11,1,"0","9.10%",0,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",39,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",258,NA,NA,NA,258
"Jamarcus Smith","TENN MARTN",39,42.98,"C","LB",2026,"Big South - OVC Football Association",58.4,56,60,62.9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,1,"0","0.00%",0,32,7,"12.50%","3.10%",4,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",0,4,"20.00%",1,1,1,"20.00%",3,1,1,0,0,"0.00%",5,5,0,0,0,"FCS",107,NA,NA,NA,107
"Owen Thomas","LNDNWD",21,42.97,"C","LB",2026,"Big South - OVC Football Association",68.5,67.2,NA,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,17,11,"0","0",0,4,1,"100%",7,7,0,1,0,0,95.8,1.75,0,"0.00%",0,1,0,0,0,"0.00%","100%","100%","0.00%",7,2,"0.00%",34,3,"0.00%",1,0,0,"0.00%",1,1,0,0,0,"0.00%",3,3,0,1,0,"FCS",207,NA,NA,NA,207
"Jordan Okoye","SE LA",28,42.91,"C","LB",2026,"Southland",67.9,76.8,NA,56.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,15,6.5,"0","6.70%",0,13,2,"100%",15,7.5,0,2,0,0,97.9,1.15,0,"61.50%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",7.5,7,"0.00%",10,4,"0.00%",1,0,0,"0.00%",2,1,0,0,0,"0.00%",4,4,0,1,0,"FCS",78,NA,NA,NA,78
"Mikey D'Amato","CAL POLY",79,42.82,"C","LB",2026,"Big Sky",39.3,54.7,57.7,35.5,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,2,"0","0.00%",0,38,1.5,"15.80%","5.30%",6,39,2,"50.00%",46,23,0,2,0,0,91.7,1.18,1,"23.10%",0,0,1,5,0,"2.60%","0.00%","50.00%","0.00%",11.5,13.3,"0.00%",44,5,"16.70%",2,1,1,"0.00%",2,1,0,1,0,"33.30%",6,6,1,1,1,"FCS",141,NA,NA,NA,141
"Tay James","SOUTHERN U",25,42.79,"C","LB",2026,"SWAC",36.9,31.5,59,50.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,"0","0.00%",0,11,5,"36.40%","0",4,12,4,"80.00%",86,21.5,2,4,0,0,158.3,7.17,2,"8.30%",0,2,1,2,1,"16.70%","40.00%","80.00%","0.00%",17.2,10.8,"0.00%",0,5,"16.70%",2,0,0,"33.30%",2,0,1,0,0,"0.00%",6,6,2,1,0,"FCS",321,NA,NA,NA,321
"Anthony Ferrelli","STNY BROOK",67,42.77,"C","LB",2026,"CAA",55.6,33.7,46.9,69.5,0,1,6,0,0,0,2,2,0,0,0,0,0,2,0,2,0,9,13,4,"0","0.00%",0,23,3.5,"34.80%","8.70%",8,40,4,"100%",34,8.5,0,1,0,0,102.1,0.85,1,"47.50%",0,0,0,5,3,"2.50%","0.00%","25.00%","0.00%",8.5,4.8,"0.00%",42,10,"23.10%",1,1,0,"25.00%",2,1,1,5,2,"22.20%",13,13,0,7,2,"FCS",49,NA,NA,NA,49
"Jefferson Bretanys Desca","AUSTINPEAY",36,42.77,"C","LB",2026,"United Athletic",70,67.9,58.5,69.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,8,"12.50%","0.00%",0,8,0,"0","12.50%",0,20,4,"100%",30,7.5,0,1,0,0,97.9,1.5,1,"40.00%",0,0,0,1,1,"5.00%","0.00%","25.00%","0.00%",7.5,4.3,"0.00%",14,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,1,0,"FCS",212,NA,NA,NA,212
"Andrew Harris","DELWARE ST",56,42.68,"C","LB",2026,"MEAC",53.9,60.7,56.4,50,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,"0","0.00%",0,31,4.5,"12.90%","9.70%",4,21,2,"100%",41,20.5,0,2,0,0,118.8,1.95,2,"33.30%",0,0,0,3,1,"9.50%","0.00%","100%","0.00%",20.5,14,"0.00%",10,8,"27.30%",2,1,0,"16.70%",4,1,1,1,0,"40.00%",11,11,1,2,2,"FCS",339,NA,NA,NA,339
"Brendan Thompson","NORFOLK",42,42.6,"C","LB",2026,"MEAC",45.3,52.7,53.9,46.3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,6,"0","0.00%",0,22,3.25,"18.20%","18.20%",4,14,4,"100%",47,11.8,1,3,0,0,155.2,3.36,1,"21.40%",0,4,0,3,0,"7.10%","100%","75.00%","0.00%",11.8,7.5,"0.00%",13,7,"12.50%",0,3,1,"20.00%",4,0,1,1,0,"0.00%",8,8,0,3,0,"FCS",279,NA,NA,NA,279
"Trenton Radloff","DRAKE",17,42.59,"C","LB",2026,"Pioneer",63.8,73.7,NA,51.7,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,NA,NA,NA,NA,10,3,"0","10.00%",0,7,1,"100%",6,6,0,1,0,0,91.7,0.86,0,"0.00%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",6,6,"0.00%",46,3,"0.00%",1,2,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",176,NA,NA,NA,176
"Derek Hite","ELON",46,42.54,"C","LB",2026,"CAA",65.2,69.2,59.1,59.2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,"0","0.00%",0,26,5,"11.50%","11.50%",3,18,1,"100%",5,5,0,1,0,0,87.5,0.28,0,"22.20%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",5,5,"0.00%",21,6,"0.00%",1,2,0,"0.00%",3,1,0,0,0,"0.00%",6,6,0,2,0,"FCS",296,NA,NA,NA,296
"Braeden Barger","W CAROLINA",16,41.91,"C","LB",2026,"Southern",67.4,65.2,NA,63.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,11,4.5,"9.10%","0",1,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"80.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",43,4,"0.00%",1,1,0,"0.00%",2,1,0,0,0,"0.00%",4,4,0,1,0,"FCS",249,NA,NA,NA,249
"Nolan Forsha","N ALABAMA",48,41.8,"C","LB",2026,"United Athletic",54.7,63.9,55.7,56.1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,5,"0","0.00%",0,26,0,"11.50%","11.50%",3,17,2,"100%",37,18.5,0,1,0,0,118.8,2.18,1,"17.60%",0,0,0,1,0,"5.90%","0.00%","50.00%","0.00%",18.5,0.5,"0.00%",32,2,"0.00%",0,2,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",180,NA,NA,NA,180
"Desmond Brown","TARLETON",15,41.78,"C","LB",2026,"United Athletic",54.7,55,57.7,60,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,5,"0","0.00%",0,9,2.33,"22.20%","11.10%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",16,4,"0.00%",1,2,1,"0.00%",3,1,0,0,0,"0.00%",4,4,0,0,0,"FCS",331,NA,NA,NA,331
"Talan Dudley","LEHIGH",28,41.54,"C","LB",2026,"Patriot",67.1,64.1,59.1,65.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,"0","0.00%",0,8,1.5,"25.00%","25.00%",2,19,1,"100%",16,16,0,0,0,0,118.8,0.84,1,"26.30%",0,0,0,0,0,"5.30%","0.00%","0.00%","0.00%",16,9,"0.00%",44,3,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",3,3,0,1,0,"FCS",151,NA,NA,NA,151
"Lajuan Zaccaro","TEXAS STHN",20,41.47,"C","LB",2026,"SWAC",62.5,61.3,NA,62.1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,NA,NA,NA,NA,16,4.6,"18.80%","12.50%",3,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",14,6,"14.30%",1,2,0,"14.30%",5,1,1,0,0,"0.00%",7,7,0,0,0,"FCS",290,NA,NA,NA,290
"Helaman Ofahengaue","UTAHTC",27,41.33,"C","LB",2026,"Big Sky",67.6,70,55.4,64.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,"0","0.00%",0,11,6,"9.10%","9.10%",1,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",7,3,"0.00%",0,1,0,"0.00%",3,0,0,0,0,"0.00%",3,3,0,0,0,"FCS",84,NA,NA,NA,84
"Chris Johnson","MOREHEAD",33,41.24,"C","LB",2026,"Pioneer",63.8,55.8,58.7,68.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,"0","0.00%",0,14,2,"14.30%","7.10%",2,17,0,"0.00%",0,0,0,0,0,0,0,0,0,"5.90%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",1,3,"25.00%",1,1,0,"50.00%",1,0,1,0,0,"0.00%",4,4,1,1,0,"FCS",217,NA,NA,NA,217
"Micah Green","MERRIMACK",49,41.22,"C","LB",2026,"IND (FCS)",67,79.9,57,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"0","0.00%",0,22,0,"0","0",0,25,1,"100%",16,16,0,1,0,0,118.8,0.64,1,"36.00%",0,0,0,1,0,"4.00%","0.00%","100%","0.00%",16,14,"0.00%",17,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",14,NA,NA,NA,14
"Cullen McShane","S DAK ST",22,41.12,"C","LB",2026,"Missouri Valley",68.9,70.1,58.7,62.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"0","0.00%",0,13,5,"0","7.70%",0,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",5,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",50,NA,NA,NA,50
"Caleb Nuhi-Yandall","TXAMEA",17,41.12,"C","LB",2026,"Southland",72.9,70.9,NA,66.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,8,0,"0","12.50%",0,9,1,"100%",7,7,0,1,0,0,95.8,0.78,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","100%","0.00%",7,3,"0.00%",17,3,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",3,3,0,2,0,"FCS",288,NA,NA,NA,288
"Jackson King","NWSTATE",29,41.01,"C","LB",2026,"Southland",66.4,59.3,57.8,71.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,"0","0.00%",0,19,4,"5.30%","0",1,7,0,"0.00%",0,0,0,0,1,0,0,0,0,"14.30%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,2,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",198,NA,NA,NA,198
"Montravius Lloyd","BETH COOK",24,40.91,"C","LB",2026,"SWAC",61.6,61.2,59.3,60.9,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,15,"6.70%","13.30%",6.7,7,0,"0","0",0,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",93,NA,NA,NA,93
"Noah Carpenter","MAINE",48,40.76,"C","LB",2026,"CAA",56,50.9,59.5,64.7,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,7,1,"0","0.00%",0,32,3,"18.80%","12.50%",6,15,1,"100%",1,1,0,0,0,0,79.2,0.07,0,"60.00%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",1,0,"0.00%",7,8,"38.50%",3,4,1,"33.30%",5,3,4,0,0,"100%",13,13,0,0,1,"FCS",144,NA,NA,NA,144
"Jamal Jordan","GRAMBLING",48,40.61,"C","LB",2026,"SWAC",63.3,56.9,59.3,66.2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,3,"0","33.30%",16.7,16,0,"18.80%","6.30%",3,29,1,"100%",6,6,0,0,0,0,91.7,0.21,0,"27.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",6,-2,"0.00%",6,3,"0.00%",2,0,0,"0.00%",0,2,0,0,0,"0.00%",3,3,0,1,0,"FCS",178,NA,NA,NA,178
"Sam Oppenheimer","MAINE",50,40.61,"C","LB",2026,"CAA",58.2,54.6,58.3,63.3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,2,"0","0.00%",0,32,3.5,"12.50%","9.40%",4,16,1,"100%",18,18,0,1,1,0,79.2,1.13,1,"62.50%",0,0,0,1,1,"6.30%","0.00%","100%","100%",18,12,"0.00%",10,5,"28.60%",2,1,0,"33.30%",2,2,2,0,0,"0.00%",7,7,0,1,0,"FCS",184,NA,NA,NA,184
"Jailyn Gibbs","ABILENE CH",51,40.6,"C","LB",2026,"United Athletic",60.1,63.6,52.4,63.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,20,"0","0.00%",0,22,-2,"9.10%","13.60%",2,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"55.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",18,2,"33.30%",1,1,1,"33.30%",1,1,1,0,0,"0.00%",3,3,0,0,0,"FCS",204,NA,NA,NA,204
"AJ Revella","FORDHAM",30,40.54,"C","LB",2026,"Patriot",56.8,52.9,57.1,64.3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,2,"0","50.00%",25,20,6.5,"25.00%","10.00%",5,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",27,5,"16.70%",2,1,0,"20.00%",2,2,1,0,0,"0.00%",6,6,0,1,0,"FCS",340,NA,NA,NA,340
"Nycere Jacobs","STETSON",48,40.47,"C","LB",2026,"Pioneer",63.3,55.7,55.4,71.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,"0","0.00%",0,25,4,"12.00%","4.00%",3,16,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"31.30%",0,0,2,0,1,"0.00%","0.00%","0.00%","0.00%",0,-0.5,"0.00%",0,3,"25.00%",0,2,0,"33.30%",2,0,1,0,0,"0.00%",4,4,0,1,0,"FCS",295,NA,NA,NA,295
"Andrew Baumgart","LNDNWD",27,40.42,"C","LB",2026,"Big South - OVC Football Association",65.8,55.5,74.8,60,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,1,12,"33.30%","33.30%",16.7,14,2,"7.10%","0",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,2,"33.30%",1,0,0,"33.30%",1,1,1,0,0,"0.00%",3,3,0,0,0,"FCS",206,NA,NA,NA,206
"C.J. Miller","LAMAR",31,40.39,"C","LB",2026,"Southland",63,72.9,61.7,56.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,4,"0","0.00%",0,7,-1,"0","14.30%",0,20,1,"100%",8,8,0,0,0,0,100,0.4,0,"35.00%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",8,-6,"0.00%",35,1,"50.00%",0,1,1,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",197,NA,NA,NA,197
"Emauri Sibley","MCNEESE",48,40.32,"C","LB",2026,"Southland",60.8,56.6,58.2,62.6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,8,"0","12.50%",6.3,15,0,"13.30%","6.70%",2,25,3,"75.00%",14,4.7,0,0,0,0,79.2,0.56,0,"16.00%",0,0,1,1,0,"0.00%","0.00%","0.00%","0.00%",3.5,2.8,"0.00%",6,3,"0.00%",1,0,0,"0.00%",0,1,0,1,0,"0.00%",3,3,0,2,0,"FCS",95,NA,NA,NA,95
"Skylon Jean-Louis","PRVIEW A&M",21,40.31,"C","LB",2026,"SWAC",64.9,65.3,56.8,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,"0","0.00%",0,10,7,"0","0",0,7,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"42.90%",0,1,1,0,0,"0.00%","100%","0.00%","0.00%",0,-4,"0.00%",37,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",267,NA,NA,NA,267
"Charles Whelpley","S ILLINOIS",30,40.24,"C","LB",2026,"Missouri Valley",69.2,72,55.9,64.7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,"0","0.00%",0,11,0,"0","9.10%",0,15,0,"0.00%",0,0,0,0,1,0,0,0,0,"46.70%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",15,2,"33.30%",2,0,0,"0.00%",0,2,0,0,0,"100%",3,3,0,0,1,"FCS",186,NA,NA,NA,186
"Zach Lewis","LNDNWD",34,40.2,"C","LB",2026,"Big South - OVC Football Association",62,68,57.2,56,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,2,2,"0","50.00%",25,19,5.25,"5.30%","10.50%",1,13,1,"100%",3,3,0,0,0,0,79.2,0.23,0,"38.50%",0,1,0,1,0,"0.00%","100%","0.00%","0.00%",3,-4,"0.00%",15,5,"28.60%",0,2,0,"20.00%",4,0,1,0,0,"50.00%",7,7,0,1,1,"FCS",69,NA,NA,NA,69
"Kyle Elphick","STETSON",22,40.16,"C","LB",2026,"Pioneer",58.3,54.3,54.8,64.7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,"0","0.00%",0,9,4,"11.10%","0",1,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",11,3,"25.00%",1,2,0,"33.30%",2,0,1,0,0,"0.00%",4,4,1,0,0,"FCS",128,NA,NA,NA,128
"Karmelo League","NEWHVN",18,40.11,"C","LB",2026,"Northeast",71.1,70,NA,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,17,0,"5.90%","11.80%",1,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,2,"0.00%",2,0,0,"0.00%",0,2,0,0,0,"0.00%",2,2,0,0,0,"FCS",342,NA,NA,NA,342
"Canaan Williams","AUSTINPEAY",35,39.89,"D","LB",2026,"United Athletic",60.2,49.4,64.3,64.7,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,3,5,"40.00%","20.00%",10,12,0,"25.00%","8.30%",3,18,0,"0.00%",0,0,0,0,0,0,0,0,0,"27.80%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",29,1,"50.00%",0,1,1,"50.00%",1,0,1,0,0,"0.00%",2,2,0,0,0,"FCS",21,NA,NA,NA,21
"Albert Simon III","LAMAR",15,39.68,"D","LB",2026,"Southland",65.1,60,62,63.4,1,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,1,1,2,4,"0","50.00%",25,1,0,"0","0",0,10,1,"100%",7,7,0,0,0,0,95.8,0.7,0,"50.00%",0,0,0,1,2,"0.00%","0.00%","0.00%","0.00%",7,-1,"0.00%",19,1,"66.70%",0,0,0,"0.00%",0,0,0,1,0,"66.70%",3,3,0,1,2,"FCS",239,NA,NA,NA,239
"Marquis Lane-Owens","SCAR STATE",15,39.62,"D","LB",2026,"MEAC",62.6,67.8,60,56.7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,"0","0.00%",0,5,0,"0","20.00%",0,9,3,"100%",26,8.7,0,1,0,0,102.8,2.89,1,"33.30%",0,0,0,1,0,"11.10%","0.00%","33.30%","0.00%",8.7,5.7,"0.00%",12,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",277,NA,NA,NA,277
"Shea Robertson","E WASHGTON",16,39.55,"D","LB",2026,"Big Sky",49.6,48.2,48.6,64.1,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,1,4,5,NA,NA,NA,NA,10,-1,"40.00%","20.00%",4,6,1,"100%",5,5,0,0,0,0,87.5,0.83,0,"16.70%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",5,4,"0.00%",45,3,"40.00%",0,2,2,"33.30%",2,0,1,0,0,"50.00%",5,5,0,1,1,"FCS",188,NA,NA,NA,188
"Jacob Wilson","MERRIMACK",17,39.06,"D","LB",2026,"IND (FCS)",70.8,69.2,NA,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,0,"0","0",0,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"14.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",243,NA,NA,NA,243
"Eli Ennis","STF AUSTIN",44,38.64,"D","LB",2026,"Southland",67.5,62.9,54.8,70.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,"0","0.00%",0,17,4,"5.90%","5.90%",1,22,1,"100%",9,9,0,0,0,0,104.2,0.41,0,"31.80%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",9,-3,"0.00%",4,3,"25.00%",0,1,0,"33.30%",2,0,1,0,0,"0.00%",4,4,0,1,0,"FCS",36,NA,NA,NA,36
"Malik Brown","TENN MARTN",45,38.64,"D","LB",2026,"Big South - OVC Football Association",64.3,64,58.5,61.1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,"0","0.00%",0,36,2,"8.30%","11.10%",3,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",43,3,"0.00%",1,2,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",300,NA,NA,NA,300
"Markeith Hogan","MERRIMACK",26,38.55,"D","LB",2026,"IND (FCS)",67.9,70.6,55.9,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,"0","0.00%",0,13,7,"0","0",0,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"10.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",11,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",68,NA,NA,NA,68
"Jeb Koetting","COLGATE",19,38.5,"D","LB",2026,"Patriot",60.7,50.7,NA,71.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,13,0,"15.40%","7.70%",2,6,1,"50.00%",4,4,0,0,0,0,56.3,0.67,0,"50.00%",0,0,1,0,1,"0.00%","0.00%","0.00%","0.00%",2,11,"0.00%",43,3,"25.00%",2,0,0,"33.30%",0,2,1,1,0,"0.00%",4,4,0,1,0,"FCS",229,NA,NA,NA,229
"Hank Bodine","W CAROLINA",20,38.46,"D","LB",2026,"Southern",67.5,67.1,59.2,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0.00%",0,9,0,"0","0",0,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"10.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",250,NA,NA,NA,250
