"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Anthony Ferrelli","STNY BROOK",67,42.77,"C"
"Jefferson Bretanys Desca","AUSTINPEAY",36,42.77,"C"
"Andrew Harris","DELWARE ST",56,42.68,"C"
"Brendan Thompson","NORFOLK",42,42.6,"C"
"Trenton Radloff","DRAKE",17,42.59,"C"
"Derek Hite","ELON",46,42.54,"C"
"Braeden Barger","W CAROLINA",16,41.91,"C"
"Nolan Forsha","N ALABAMA",48,41.8,"C"
"Desmond Brown","TARLETON",15,41.78,"C"
"Talan Dudley","LEHIGH",28,41.54,"C"
"Lajuan Zaccaro","TEXAS STHN",20,41.47,"C"
"Helaman Ofahengaue","UTAHTC",27,41.33,"C"
"Chris Johnson","MOREHEAD",33,41.24,"C"
"Micah Green","MERRIMACK",49,41.22,"C"
"Cullen McShane","S DAK ST",22,41.12,"C"
"Caleb Nuhi-Yandall","TXAMEA",17,41.12,"C"
"Jackson King","NWSTATE",29,41.01,"C"
"Montravius Lloyd","BETH COOK",24,40.91,"C"
"Noah Carpenter","MAINE",48,40.76,"C"
"Jamal Jordan","GRAMBLING",48,40.61,"C"
"Sam Oppenheimer","MAINE",50,40.61,"C"
"Jailyn Gibbs","ABILENE CH",51,40.6,"C"
"AJ Revella","FORDHAM",30,40.54,"C"
"Nycere Jacobs","STETSON",48,40.47,"C"
"Andrew Baumgart","LNDNWD",27,40.42,"C"
"C.J. Miller","LAMAR",31,40.39,"C"
"Emauri Sibley","MCNEESE",48,40.32,"C"
"Skylon Jean-Louis","PRVIEW A&M",21,40.31,"C"
"Charles Whelpley","S ILLINOIS",30,40.24,"C"
"Zach Lewis","LNDNWD",34,40.2,"C"
"Kyle Elphick","STETSON",22,40.16,"C"
"Karmelo League","NEWHVN",18,40.11,"C"
"Canaan Williams","AUSTINPEAY",35,39.89,"D"
"Albert Simon III","LAMAR",15,39.68,"D"
"Marquis Lane-Owens","SCAR STATE",15,39.62,"D"
"Shea Robertson","E WASHGTON",16,39.55,"D"
"Jacob Wilson","MERRIMACK",17,39.06,"D"
"Eli Ennis","STF AUSTIN",44,38.64,"D"
"Malik Brown","TENN MARTN",45,38.64,"D"
"Markeith Hogan","MERRIMACK",26,38.55,"D"
"Jeb Koetting","COLGATE",19,38.5,"D"
"Hank Bodine","W CAROLINA",20,38.46,"D"
"Caleb Ellison","FURMAN",37,38.42,"D"
"Corey Lucius","ALABAMA ST",30,38.39,"D"
"Sage Thomas","DUQUESNE",17,38.39,"D"
"Shug Bentley","STETSON",43,38.12,"D"
"Logalima Lesa","SO UTAH",39,38.08,"D"
"Nikko Speer","IDAHO",51,38.02,"D"
"Jeremiah Tucker","CENT CT ST",28,37.96,"D"
"Jake Miller","MERCYHURST",32,37.93,"D"
"Sam Boyer","ALBANY",21,37.91,"D"
"Will Cornelson","WEBER ST",22,37.8,"D"
"Tim Hays","SAN DIEGO",26,37.79,"D"
"Brylan Jordan","TENN MARTN",23,37.69,"D"
"Gabriel Hardman","S DAKOTA",47,37.39,"D"
"Terrelle Elmore","SE MO ST",36,37.38,"D"
"Acear Cornish","WAGNER",28,37.33,"D"
"Omar Emmons","TARLETON",64,37.13,"D"
"Brock Carpenter","N IOWA",28,37.09,"D"
"Stephen Henderson","YNGTOWN ST",18,37.06,"D"
"Landon Martin","WAGNER",21,37.03,"D"
"Malachi Williams","PRVIEW A&M",49,36.96,"D"
"Beady Waddell V","W CAROLINA",19,36.95,"D"
"KB Anderson-Dale","NWSTATE",40,36.93,"D"
"Lane Sumerel","MOREHEAD",31,36.81,"D"
"Mason Wuenschel","LAMAR",37,36.43,"D"
"Joshua Murphy","MURRAY ST",17,36.4,"D"
"Ronan Poynton","DRAKE",18,36.23,"D"
"Eli Durden","STETSON",26,36.14,"D"
"Blake Fann","NWSTATE",36,36.12,"D"
"Devon Anderson","W ILLINOIS",17,36.06,"D"
"KJ Smedley","N COLORADO",49,35.95,"D"
"Jesse Garza","SO UTAH",20,35.85,"D"
"Landon Barrett","MCNEESE",70,35.62,"D"
"Charles Chappelle","N ALABAMA",17,35.33,"D"
"Ryan McKinnis","W CAROLINA",30,35.32,"D"
"Michael Johnson","CHISTA",33,34.9,"D"
"Cole Dutkovich","SE MO ST",26,34.5,"D"
"Mason Stromstad","SO UTAH",49,34.5,"D"
"Jaden Langford","CENT CT ST",17,34.46,"D"
"Kenyon Rivera","TARLETON",15,34.38,"D"
"Manasa Pela","SO UTAH",19,34.18,"D"
"Aiden Morris","WOFFORD",18,34.17,"D"
"AJ Benton","CAMPBELL",45,34.04,"D"
"Nico Pate","DUQUESNE",24,33.83,"D"
"Leka Tu'akoi","UTAHTC",26,33.61,"D"
"Guiseann Mirtil","FL A&M",21,33.26,"D"
"Kobe Davis","HAMPTON",23,33.26,"D"
"Michael Captline","DUQUESNE",16,33.23,"D"
"Jadin Jones","SCAR STATE",17,33.22,"D"
"LaRawn Robinson","CHATTNOOGA",18,33.16,"D"
"Luke Hackett","SACR HEART",22,33.1,"D"
"Graydon Rollins","YNGTOWN ST",35,32.38,"D"
"Jordan Wilkes","RICHMOND",35,32.35,"D"
"Ryder Bordner","IDAHO",26,32.33,"D"
"Kyran McConnell","GRAMBLING",21,31.9,"D"
"Herman Brister III","SOUTHERN U",24,31.39,"D"
"Elijah Rainer","WM & MARY",28,31.36,"D"
"Tymaine Smith","CENT CT ST",16,31.19,"D"
"Sean Johnson","TEXAS STHN",24,31.06,"D"
"Katrevrick Banks","GRAMBLING",22,30.99,"D"
"Moe Passi","UTAHTC",45,30,"D"
"Gerard Culotta","TARLETON",41,29.54,"D"
"Xavier Graham","NORFOLK",18,29.41,"D"
"Caelum Jones","LNDNWD",30,29.03,"D"
"Cain Wallner","S DAKOTA",23,29.01,"D"
"Porter Connors","UC DAVIS",29,28.84,"D"
"Jack Butler","CAMPBELL",22,28.59,"D"
"Adrian Bowers","CHISTA",17,28.47,"D"
"Myles Mayovsky","E WASHGTON",49,28.46,"D"
"Ryder Holt","IDAHO ST",15,28.45,"D"
"Ryan Hammoud","RICHMOND",15,28.36,"D"
"Stefan Ponder","TENN MARTN",21,28.25,"D"
"Qua Birdsong","E TENN ST",24,27.92,"D"
"DeJuan Harris","CHISTA",31,27.69,"D"
"Walker Murray","VILLANOVA",52,27.67,"D"
"Harold Lawson","NWSTATE",23,27.45,"D"
"Kaleb Platz","MERCYHURST",32,27.31,"D"
"Cameron Demma","HOWARD",24,27.23,"D"
"Adjatay Abegesah","STHLSK",33,26.86,"D"
"Harrison Johnson","WM & MARY",63,26.33,"D"
"Malik Lewis","W GEORGIA",43,25.33,"D"
"Daniel Ufua","HAMPTON",18,25.24,"D"
"Christian Caballero","VILLANOVA",59,25.18,"D"
"Jyree Roberts","ROB MORRIS",27,24.74,"D"
"Ryan Johnson","FL A&M",33,24.44,"D"
"Daniel Leupold","HOLY CROSS",25,24.38,"D"
"Ma'Hkai Wilson","STHLSK",22,23.92,"D"
"Garrett Rogan","VILLANOVA",18,23.73,"D"
"Charlie Sasso","MONMOUTH",52,22.96,"D"
"Bruce Uperesa","PRVIEW A&M",18,22.74,"D"
"Clay Oven","MONTANA",24,22.21,"D"
"Reginald Allen Jr.","TENN MARTN",37,21.52,"D"
"Christian Doyle","SOUTHERN U",21,21.16,"D"
"Rodney Roane","HOWARD",38,20.93,"D"
"Connor Cervantes","VALPO",52,19.38,"F"
"Tory Morgan","GRAMBLING",21,19.3,"F"
"Kylon Jones","SOUTHERN U",22,19.21,"F"
"Charles Battaglia","CAMPBELL",38,18.45,"F"
"Jacorey Jones","CENT ARK",20,18.31,"F"
"Justice Cross","FL A&M",18,17.75,"F"
"Landon Sargent","CAMPBELL",27,16.14,"F"
"Jack Munro","SAN DIEGO",46,14.42,"F"
"Ben Kumpon","TOWSON",35,13.96,"F"
"Blake Surratt","MOREHEAD",21,12.92,"F"
"Matthew Martin","RICHMOND",15,9.5,"F"
"Jarvis Johnson","E TENN ST",27,5.96,"F"
"AJ Roberts","STNY BROOK",21,4.24,"F"
"Jaylen Dawson","FORDHAM",36,0,"F"
