"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"Ty Curran","HOLY CROSS",42,7.39,"F",3,"WR",2026,"Patriot",49.2,2,27,1,6,2,1,0.5,0,0,1,0,0,3,0,0,8,4,3,0,0.04,8,0,0,0.667,0.333,"0.00%",42.4,0.222,0.222,0.333,0.333,"FCS",0.333333333333333,0.166666666666667,0.222222222222222
"KJ Reed","FORDHAM",30,7.3,"F",4,"WR",2026,"Patriot",52.8,2,18,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,"33.30%",39.6,0.167,0.167,0,0,"FCS",0,0,0.166666666666667
"An'Tiyan Neal","STHLSK",29,7.28,"F",2,"WR",2026,"Northeast",52.3,0,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,"0.00%",39.6,0,0.056,0,0,"FCS",0,0,0.0555555555555556
"Zay Morris","UTAHTC",22,6.77,"F",89,"WR",2026,"Big Sky",48.7,1,17,2,3,1,7,7,0,0,1,0,0,2,0,0,2,2,2,0,0.41,3.7,0,0,0.5,0.5,"0.00%",42.4,0.118,0.176,0,0.333,"FCS",0.333333333333333,2.33333333333333,0.176470588235294
"Chief Montalvo","COLGATE",22,6.62,"F",1,"WR",2026,"Patriot",52.4,0,20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,"0.00%",39.6,0,0.05,0,0,"FCS",0,0,0.05
"Brayden Smith","MERCER",56,6.54,"F",9,"WR",2026,"Southern",49.1,5,39,2,10,3,21,7,0,2,3,0,0,6,0,0,5,1.7,0,0,0.54,10.2,0,0,0.5,0.5,"0.00%",0,0.205,0.256,0.1,0.3,"FCS",0.3,2.1,0.256410256410256
"Logan Perez","NEW HAMP",45,6,"F",17,"WR",2026,"CAA",47.1,2,25,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22.7,0,0,0,1,"0.00%",39.6,0,0.12,0.667,0,"FCS",0,0,0.12
"Damien Henderson Jr.","SOUTHERN U",36,5.19,"F",16,"WR",2026,"SWAC",52.5,1,23,4,4,1,1,1,0,0,0,0,0,1,2,0,5,5,1,0,0.04,2.5,0,0,1,0,"50.00%",0,0.043,0.174,0,0.25,"FCS",0.25,0.25,0.173913043478261
"Ben Evee","SACR HEART",43,5.08,"F",0,"WR",2026,"CAA",51.9,0,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"0.00%",39.6,0.048,0.048,0,0,"FCS",0,0,0.0476190476190476
"Tay Norman","N IOWA",39,4.38,"F",4,"WR",2026,"Missouri Valley",47.2,1,24,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,0,0,1,"0.00%",39.6,0.042,0.083,0.5,0,"FCS",0,0,0.0833333333333333
"Malachi Townsend","STETSON",35,4.32,"F",1,"WR",2026,"Pioneer",51.7,2,29,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.7,0,0,0,0,"33.30%",0,0.035,0.103,0,0,"FCS",0,0,0.103448275862069
"Marty O'Keeffe","VALPO",27,3.73,"F",13,"WR",2026,"Pioneer",53.1,2,17,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,0,0,0,0,"50.00%",0,0,0.118,0,0,"FCS",0,0,0.117647058823529
"Erik Bussmann","CHATTNOOGA",58,3.32,"F",28,"WR",2026,"Southern",50.7,0,29,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,"0.00%",0,0.103,0.103,0,0,"FCS",0,0,0.103448275862069
"Anthony Carter","TENN MARTN",32,2.9,"F",11,"WR",2026,"Big South - OVC Football Association",53.2,0,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,"0.00%",0,0,0.118,0,0,"FCS",0,0,0.117647058823529
"Corey Holmes","TXRG",47,2.17,"F",80,"WR",2026,"Southland",44.4,4,31,20,6,1,4,4,0,0,2,0,0,3,1,0,-1,-1,-1,0,0.13,8.5,0,0,0.333,0.667,"16.70%",39.6,0,0.194,0.167,0.167,"FCS",0.166666666666667,0.666666666666667,0.193548387096774
"Myles Walker","DUQUESNE",33,1.69,"F",2,"WR",2026,"Northeast",53.6,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Aidan Garcia","DRAKE",20,1.68,"F",16,"WR",2026,"Pioneer",53.6,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Conor Lawlor","WAGNER",22,1.57,"F",5,"WR",2026,"Northeast",53.3,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Ace Cobb","FL A&M",23,1.54,"F",5,"WR",2026,"SWAC",53.2,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Randall King","ALABAMA ST",23,1.5,"F",10,"WR",2026,"SWAC",53.1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Damien McDaniel","PRVIEW A&M",31,1.44,"F",19,"WR",2026,"SWAC",42.2,3,21,3,5,3,-4,-1.3,0,0,1,1,1,5,2,1,-3,-1,-3,0.5,-0.19,0.2,0,0,0.6,0.2,"40.00%",64.6,0.238,0.238,0,0.6,"FCS",0.6,-0.8,0.238095238095238
"Jaden Perez","N ALABAMA",19,1.44,"F",8,"WR",2026,"United Athletic",52.9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Nick Gentilella","SACR HEART",26,1.44,"F",9,"WR",2026,"CAA",52.9,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Justin Rice","RICHMOND",24,1.33,"F",14,"WR",2026,"Patriot",52.5,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Kyle Vaka","MURRAY ST",44,1.22,"F",0,"WR",2026,"Missouri Valley",52.1,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Sam Harkness","MOREHEAD",29,1.11,"F",9,"WR",2026,"Pioneer",51.7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Keshawn Mister","MONMOUTH",30,0,"F",10,"WR",2026,"CAA",46.5,1,18,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,"0.00%",39.6,0,0.056,0,0,"FCS",0,0,0.0555555555555556
