"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"JAYCE BROWN","LSU",23,23.68,"D",1,"WR",2026,"SEC",67.4,2,12,0,3,3,23,7.7,0,0,0,0,0,3,0,0,9,3,3,0,1.92,4.7,0,1,1,0,"0.00%",98.6,0.167,0.25,0,1,"P4",1,7.66666666666667,0.25
"COOPER BARKATE","MIAMI FL",55,23.51,"D",18,"WR",2026,"ACC",53.3,1,33,9,4,4,13,3.3,0,0,0,0,0,4,1,1,3,0.8,2,1,0.39,2.5,0,0,1,0,"25.00%",80.2,0.091,0.121,0,1,"P4",1,3.25,0.121212121212121
"JOHN NEIDER","W VIRGINIA",69,23.18,"D",80,"WR",2026,"Big 12",62.6,2,26,3,4,2,21,10.5,0,1,0,0,0,2,0,0,3,1.5,3,0,0.81,18.5,1,0,1,0,"0.00%",65.6,0,0.154,0.5,0.5,"P4",0.5,5.25,0.153846153846154
"DA'SHAWN MARTIN","VIRGINIA",30,23.08,"D",18,"WR",2026,"ACC",64.1,2,18,7,4,1,13,13,0,1,0,0,0,1,0,0,8,8,8,0,0.72,17.5,0,1,1,0,"0.00%",40.6,0.056,0.222,0.5,0.25,"P4",0.25,3.25,0.222222222222222
"RODNEY GALLAGHER III","ARIZONA",26,22.49,"D",84,"WR",2026,"Big 12",60.5,1,18,0,3,3,23,7.7,0,2,0,0,0,3,0,0,21,7,6,0,1.28,0.7,1,0,1,0,"0.00%",98.6,0.111,0.167,0,1,"P4",1,7.66666666666667,0.166666666666667
"MASON HUMPHREY","N CAROLINA",64,22.33,"D",4,"WR",2026,"ACC",53.7,2,34,18,6,1,17,17,0,1,0,0,0,1,1,0,5,5,3,0,0.5,11.2,1,0,1,0,"16.70%",0,0.029,0.176,0,0.167,"P4",0.166666666666667,2.83333333333333,0.176470588235294
"JACQUON GIBSON","VIRGINIA",25,22.29,"D",4,"WR",2026,"ACC",61.2,1,13,2,1,1,13,13,0,1,0,0,0,1,0,0,11,11,3,0,1,2,0,0,1,0,"0.00%",118.8,0,0.077,0,1,"P4",1,13,0.0769230769230769
"EMMETT MOSLEY V","TEXAS",47,22.25,"D",3,"WR",2026,"SEC",63.8,3,32,2,6,3,28,9.3,0,2,0,0,0,4,1,0,20,6.7,5,0,0.88,6.7,0,0,0.75,0,"16.70%",63.2,0.188,0.188,0,0.5,"P4",0.5,4.66666666666667,0.1875
"DAYLYN UPSHAW","MIAMI FL",34,22.17,"D",7,"WR",2026,"ACC",60.9,1,17,3,4,4,22,5.5,0,1,0,0,0,4,0,0,15,3.8,8,0,1.29,1.8,0,0,1,0,"0.00%",89.6,0.059,0.235,0,1,"P4",1,5.5,0.235294117647059
"NITRO TUGGLE","S CAROLINA",44,22.14,"D",1,"WR",2026,"SEC",56.3,1,25,6,3,1,16,16,0,1,0,0,0,1,0,0,6,6,3,0,0.64,15.7,1,0,1,0,"0.00%",52.1,0,0.12,0.333,0.333,"P4",0.333333333333333,5.33333333333333,0.12
"DREW WAGNER","NWESTERN",47,22.02,"D",19,"WR",2026,"Big Ten",58.8,1,23,5,2,2,16,8,0,1,0,0,0,2,0,0,1,0.5,3,0,0.7,7.5,0,0,1,0,"0.00%",100,0.043,0.087,0,1,"P4",1,8,0.0869565217391304
"TYLER MORRIS","INDIANA",30,21.75,"D",8,"WR",2026,"Big Ten",60,2,14,0,2,1,14,14,0,1,0,0,0,1,2,1,2,2,2,0.5,1,7.5,0,0,1,0,"100%",72.9,0.071,0.143,0,0.5,"P4",0.5,7,0.142857142857143
"CENSERE LEE","PITTSBURGH",51,21.51,"D",10,"WR",2026,"ACC",52.7,4,26,11,5,1,9,9,0,1,1,0,0,2,1,1,0,0,0,1,0.35,17.2,0,0,0.5,0.5,"20.00%",39.6,0.115,0.192,0.2,0.2,"P4",0.2,1.8,0.192307692307692
"KYLER KASPER","BYU",35,21.45,"D",3,"WR",2026,"Big 12",60.8,1,13,2,4,1,23,23,0,1,0,0,0,1,1,0,8,8,0,0,1.77,15.5,1,0,1,0,"25.00%",11.5,0,0.308,0,0.25,"P4",0.25,5.75,0.307692307692308
"KEATON KUBECKA","KANSAS",64,21.05,"D",3,"WR",2026,"Big 12",56.5,5,30,3,3,1,15,15,0,1,0,0,0,1,1,0,0,0,0,0,0.5,21,1,0,1,0,"33.30%",50.7,0,0.1,0.667,0.333,"P4",0.333333333333333,5,0.1
"JEREMY SCOTT","TCU",66,20.84,"D",6,"WR",2026,"Big 12",58.7,2,33,8,2,2,13,6.5,0,1,0,0,0,2,0,0,5,2.5,4,0,0.39,4,0,0,1,0,"0.00%",93.8,0,0.061,0,1,"P4",1,6.5,0.0606060606060606
"TYSHAWN RUSSELL","SYRACUSE",26,20.43,"D",8,"WR",2026,"ACC",55.2,1,12,9,2,1,8,8,0,0,0,0,0,1,0,0,1,1,1,0,0.67,16.5,0,0,1,0,"0.00%",60.4,0,0.167,0.5,0.5,"P4",0.5,4,0.166666666666667
"NYZIAH HUNTER","NEBRASKA",33,20.36,"D",1,"WR",2026,"Big Ten",54.9,5,16,2,6,3,24,8,0,1,1,0,0,4,2,0,26,8.7,23,0,1.5,3.8,1,1,0.75,0.25,"33.30%",60.4,0.375,0.375,0.167,0.5,"P4",0.5,4,0.375
"FREDRICK MOORE","MICH STATE",37,20.24,"D",6,"WR",2026,"Big Ten",64.5,2,22,5,3,2,13,6.5,0,1,0,0,0,2,1,0,10,5,2,0,0.59,8.7,0,0,1,0,"33.30%",75.7,0,0.136,0.333,0.667,"P4",0.666666666666667,4.33333333333333,0.136363636363636
"RIC'DARIOUS FARMER","UCF",25,20.21,"D",6,"WR",2026,"Big 12",62.7,2,11,1,3,1,17,17,0,1,0,0,0,1,0,0,5,5,5,0,1.55,21.3,1,0,1,0,"0.00%",13.9,0.273,0.273,0.333,0.333,"P4",0.333333333333333,5.66666666666667,0.272727272727273
"BRYCEN COLEMAN","VANDERBILT",26,20.19,"D",9,"WR",2026,"SEC",57.4,4,24,2,3,1,18,18,0,1,0,0,0,1,1,0,9,9,2,0,0.75,10.7,1,0,1,0,"33.30%",54.9,0,0.125,0,0.333,"P4",0.333333333333333,6,0.125
"TRAVIS JOHNSON","MICHIGAN",23,19.96,"F",13,"WR",2026,"Big Ten",60.5,2,12,6,3,1,10,10,0,1,0,0,0,1,1,0,2,2,0,0,0.83,17.3,0,0,1,0,"33.30%",43.8,0,0.25,0.333,0.333,"P4",0.333333333333333,3.33333333333333,0.25
"ELIJAH THOMAS","OKLAHOMA",43,19.72,"F",14,"WR",2026,"SEC",54.6,1,21,6,3,2,9,4.5,0,0,0,0,0,2,0,0,6,3,1,0,0.43,16,0,0,1,0,"0.00%",70.1,0,0.143,0.333,0.667,"P4",0.666666666666667,3,0.142857142857143
"JORDAN ALLEN","GA TECH",34,19.58,"F",4,"WR",2026,"ACC",60.1,1,17,1,2,2,10,5,0,0,0,0,0,2,1,1,1,0.5,0,1,0.59,4.5,0,0,1,0,"50.00%",87.5,0.059,0.118,0,1,"P4",1,5,0.117647058823529
"JALEN COOPER","SMU",53,19.04,"F",10,"WR",2026,"ACC",52.4,1,31,7,3,1,7,7,0,0,0,0,0,1,0,0,2,2,1,0,0.23,24,0,0,1,0,"0.00%",42.4,0,0.097,0.667,0.333,"P4",0.333333333333333,2.33333333333333,0.0967741935483871
"JOJO PHILLIPS","BYU",36,18.95,"F",13,"WR",2026,"Big 12",55.6,2,13,2,3,2,18,9,0,1,1,0,0,3,0,0,13,6.5,8,0,1.38,2.7,0,1,0.667,0.333,"0.00%",82.6,0.077,0.231,0,0.667,"P4",0.666666666666667,6,0.230769230769231
"EUGENE WILSON III","LSU",67,18.76,"F",3,"WR",2026,"SEC",50,1,36,15,4,2,4,2,0,1,0,0,0,3,0,0,10,5,3,0,0.11,4.3,0,0,0.667,0,"0.00%",56.3,0.028,0.111,0,0.5,"P4",0.5,1,0.111111111111111
"TREYSHUN HURRY","LOUISVILLE",61,18.66,"F",2,"WR",2026,"ACC",56.6,2,28,6,4,1,11,11,0,1,0,0,0,1,0,0,7,7,6,0,0.39,10.3,0,1,1,0,"0.00%",39.6,0,0.143,0,0.25,"P4",0.25,2.75,0.142857142857143
"RADARIOUS JACKSON","TENNESSEE",38,18.44,"F",3,"WR",2026,"SEC",58.2,2,22,3,4,2,11,5.5,0,0,0,0,0,2,0,0,11,5.5,2,0,0.5,17,0,0,1,0,"0.00%",56.3,0,0.182,0.5,0.5,"P4",0.5,2.75,0.181818181818182
"OMARION MILLER","ARIZONA ST",67,17.88,"F",4,"WR",2026,"Big 12",58,3,28,2,9,3,18,6,0,1,0,0,0,3,1,0,14,4.7,3,0,0.64,8.2,0,0,1,0,"11.10%",42.4,0.179,0.321,0.111,0.333,"P4",0.333333333333333,2,0.321428571428571
"GIYAHNI KONTOSIS","CINCINNATI",14,17.87,"F",18,"WR",2026,"Big 12",55,1,11,3,2,1,10,10,0,1,0,0,0,1,1,0,0,0,0,0,0.91,10,0,0,1,0,"50.00%",64.6,0,0.182,0,0.5,"P4",0.5,5,0.181818181818182
"CHANCE ROBINSON","NC STATE",22,17.66,"F",82,"WR",2026,"ACC",55.1,0,14,1,2,1,7,7,0,0,0,0,0,1,1,1,0,0,0,1,0.5,11,0,0,1,0,"50.00%",58.3,0,0.143,0,0.5,"P4",0.5,3.5,0.142857142857143
"DAYTON HOWARD","IOWA",25,17.58,"F",7,"WR",2026,"Big Ten",61.6,2,11,2,2,1,11,11,0,1,0,0,0,1,0,0,4,4,2,0,1,7,0,0,1,0,"0.00%",66.7,0,0.182,0,0.5,"P4",0.5,5.5,0.181818181818182
"TRECH KEKAHUNA","N CAROLINA",39,17.29,"F",2,"WR",2026,"ACC",62.9,2,26,1,3,2,17,8.5,0,0,0,0,0,2,0,0,6,3,3,0,0.65,5.3,0,0,1,0,"0.00%",81.3,0.077,0.115,0,0.667,"P4",0.666666666666667,5.66666666666667,0.115384615384615
"TRENT WALKER","HOUSTON",55,16.9,"F",4,"WR",2026,"Big 12",52,2,39,8,3,2,5,2.5,0,1,0,0,0,2,1,0,13,6.5,4,0,0.13,3.3,0,0,1,0,"33.30%",70.1,0,0.077,0,0.667,"P4",0.666666666666667,1.66666666666667,0.0769230769230769
"ZION ROBINSON","STANFORD",36,16.66,"F",2,"WR",2026,"ACC",49.4,3,28,11,4,2,11,5.5,0,0,1,0,0,3,1,0,1,0.5,1,0,0.39,10,0,0,0.667,0.333,"25.00%",56.3,0,0.143,0.25,0.5,"P4",0.5,2.75,0.142857142857143
"CATAURUS HICKS","PITTSBURGH",51,16.33,"F",3,"WR",2026,"ACC",57.8,2,25,4,3,1,8,8,0,1,0,0,0,1,1,0,6,6,1,0,0.32,12.7,0,0,1,0,"33.30%",42.4,0.04,0.12,0.333,0.333,"P4",0.333333333333333,2.66666666666667,0.12
"DAWSON POUGH","BOSTON COL",39,16.21,"F",3,"WR",2026,"ACC",53.4,0,22,2,2,2,11,5.5,0,0,0,0,0,2,0,0,4,2,1,0,0.5,3.5,0,0,1,0,"0.00%",89.6,0.045,0.091,0,1,"P4",1,5.5,0.0909090909090909
"TYSEER DENMARK","VA TECH",21,15.55,"F",4,"WR",2026,"ACC",53.6,1,14,6,2,1,6,6,0,0,0,0,0,1,1,0,1,1,1,0,0.43,5.5,0,1,1,0,"50.00%",56.3,0.071,0.143,0,0.5,"P4",0.5,3,0.142857142857143
"JOHNTAY COOK II","OLE MISS",24,15.46,"F",0,"WR",2026,"SEC",60.1,1,17,5,3,1,14,14,0,1,0,0,0,1,0,0,7,7,2,0,0.82,8.7,0,0,1,0,"0.00%",9.7,0.059,0.176,0,0.333,"P4",0.333333333333333,4.66666666666667,0.176470588235294
"DE'NYLON MORRISSETTE","PURDUE",38,14.89,"F",8,"WR",2026,"Big Ten",52.7,2,23,7,2,1,4,4,0,0,0,0,0,1,1,0,2,2,1,0,0.17,10,0,0,1,0,"50.00%",56.3,0,0.087,0,0.5,"P4",0.5,2,0.0869565217391304
"BAILEY STOCKTON","FLORIDA",38,14.87,"F",3,"WR",2026,"SEC",54.9,2,19,0,3,2,12,6,0,0,0,0,0,2,0,0,16,8,4,0,0.63,2.3,0,0,1,0,"0.00%",74.3,0.105,0.158,0,0.667,"P4",0.666666666666667,4,0.157894736842105
"COLE WEAVER","SYRACUSE",24,14.8,"F",11,"WR",2026,"ACC",55.8,0,14,9,3,2,9,4.5,0,0,0,0,0,2,0,0,0,0,0,0,0.64,6.3,0,0,1,0,"0.00%",30.6,0,0.214,0,0.667,"P4",0.666666666666667,3,0.214285714285714
"JAVARIUS GREEN","BOSTON COL",28,13.55,"F",4,"WR",2026,"ACC",54.3,2,17,0,3,2,15,7.5,0,0,1,0,0,3,0,0,14,7,4,0,0.88,2.3,0,0,0.667,0.333,"0.00%",78.5,0.118,0.176,0,0.667,"P4",0.666666666666667,5,0.176470588235294
"DEMETRICE MCCRAY","PITTSBURGH",19,13.12,"F",87,"WR",2026,"ACC",53.4,1,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,"0.00%",39.6,0,0.167,0.5,0,"P4",0,0,0.166666666666667
"JACKSON HARRIS","LSU",63,12.95,"F",4,"WR",2026,"SEC",46,5,34,18,8,1,5,5,0,1,2,0,0,3,3,0,1,1,0,0,0.15,12.9,0,0,0.333,0.667,"37.50%",0,0.059,0.235,0.125,0.125,"P4",0.125,0.625,0.235294117647059
"TONY KINSLER","PITTSBURGH",27,12.89,"F",2,"WR",2026,"ACC",53.5,1,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,"0.00%",39.6,0,0.125,0.5,0,"P4",0,0,0.125
"JAEDN SKEETE","BOSTON COL",22,11.92,"F",1,"WR",2026,"ACC",54.5,1,13,0,2,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0.38,10,0,0,1,0,"0.00%",56.3,0,0.154,0,0.5,"P4",0.5,2.5,0.153846153846154
"TYRAN WARREN","NC STATE",14,11.8,"F",13,"WR",2026,"ACC",55.8,0,11,0,2,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0.45,9,0,0,1,0,"0.00%",56.3,0,0.182,0,0.5,"P4",0.5,2.5,0.181818181818182
"TY'LYRIC COLEMAN","VIRGINIA",36,11.56,"F",8,"WR",2026,"ACC",48.7,1,19,7,3,1,8,8,0,0,1,0,0,2,0,0,0,0,0,0,0.42,7.7,0,0,0.5,0.5,"0.00%",42.4,0,0.158,0,0.333,"P4",0.333333333333333,2.66666666666667,0.157894736842105
"EUGENE HILTON JR.","WISCONSIN",43,11.52,"F",13,"WR",2026,"Big Ten",51.8,2,25,4,3,1,6,6,0,0,0,0,0,1,1,0,1,1,1,0,0.24,16.7,0,0,1,0,"33.30%",2.8,0,0.12,0.333,0.333,"P4",0.333333333333333,2,0.12
"QUANELL FARRAKHAN JR.","COLORADO",27,10.92,"F",14,"WR",2026,"Big 12",53.4,1,16,2,1,1,2,2,0,0,0,0,0,1,0,0,2,2,1,0,0.13,0,0,0,1,0,"0.00%",79.2,0,0.063,0,1,"P4",1,2,0.0625
"TALYN TAYLOR","GEORGIA",20,10.78,"F",1,"WR",2026,"SEC",53.9,1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,"0.00%",39.6,0,0.083,0,0,"P4",0,0,0.0833333333333333
"CHRISHON MCCRAY","MICH STATE",27,10.58,"F",13,"WR",2026,"Big Ten",55.3,1,16,2,3,1,5,5,0,0,0,0,0,1,1,0,1,1,1,0,0.31,12.3,0,1,1,0,"33.30%",2.8,0.125,0.188,0.333,0.333,"P4",0.333333333333333,1.66666666666667,0.1875
"MALACHI HENRY","CINCINNATI",63,10.17,"F",9,"WR",2026,"Big 12",47.2,6,45,1,4,1,8,8,0,1,1,0,0,2,1,0,3,3,3,0,0.18,9.5,0,0,0.5,0.5,"25.00%",39.6,0.022,0.089,0.25,0.25,"P4",0.25,2,0.0888888888888889
"BRANDON WHITE","KANSAS ST",24,10.15,"F",8,"WR",2026,"Big 12",53.2,0,15,0,2,1,4,4,0,0,0,0,0,1,0,0,1,1,0,0,0.27,5,0,0,1,0,"0.00%",56.3,0.133,0.133,0,0.5,"P4",0.5,2,0.133333333333333
"ATTICUS JOSEPH","STANFORD",23,10.01,"F",89,"WR",2026,"ACC",48.8,2,17,3,3,1,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0.18,15.3,0,0,0.5,0.5,"0.00%",42.4,0.059,0.176,0.333,0.333,"P4",0.333333333333333,1,0.176470588235294
"AARON GREGORY","TEXAS A&M",63,9.3,"F",3,"WR",2026,"SEC",47.2,2,46,5,6,1,6,6,0,0,1,0,0,2,3,0,2,2,2,0,0.13,15.8,0,0,0.5,0.5,"50.00%",0,0.043,0.13,0.5,0.167,"P4",0.166666666666667,1,0.130434782608696
"VICTOR SNOW","NC STATE",24,8.88,"F",0,"WR",2026,"ACC",54.7,0,16,2,2,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-0.06,5.5,0,0,1,0,"0.00%",56.3,0.063,0.125,0,0.5,"P4",0.5,-0.5,0.125
"JAYLAN HORNSBY","PURDUE",22,8.87,"F",0,"WR",2026,"Big Ten",53.6,0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"0.00%",39.6,0,0.071,0,0,"P4",0,0,0.0714285714285714
"DJ BLACK","S CAROLINA",32,8.54,"F",83,"WR",2026,"SEC",51.2,0,23,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,"100%",39.6,0,0.043,0,0,"P4",0,0,0.0434782608695652
"SEQUEL PATTERSON","S CAROLINA",19,8.44,"F",23,"WR",2026,"SEC",53.6,0,12,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,"0.00%",56.3,0.083,0.167,0,0.5,"P4",0.5,0,0.166666666666667
"JA'CORY THOMAS","VANDERBILT",19,8.34,"F",6,"WR",2026,"SEC",53.7,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,"0.00%",39.6,0,0.154,0,0,"P4",0,0,0.153846153846154
"JOSIAH ABDULLAH","VIRGINIA",18,8.26,"F",13,"WR",2026,"ACC",54.9,2,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,"0.00%",39.6,0.167,0.167,0.5,0,"P4",0,0,0.166666666666667
"NAESHAUN MONTGOMERY","MISSOURI",30,7.82,"F",0,"WR",2026,"SEC",52.7,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,"0.00%",39.6,0,0.059,0,0,"P4",0,0,0.0588235294117647
"JOSH MANNING","KANSAS ST",52,7.27,"F",5,"WR",2026,"Big 12",50,0,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"0.00%",39.6,0,0.033,0,0,"P4",0,0,0.0333333333333333
"MICAH HUDSON","TEXAS TECH",43,7.02,"F",1,"WR",2026,"Big 12",47.3,3,23,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,26.3,0,0,0,1,"33.30%",0,0,0.13,0.667,0,"P4",0,0,0.130434782608696
"THOMAS BLACKSHEAR","GEORGIA",37,7.01,"F",2,"WR",2026,"SEC",45.7,2,15,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13.5,0,0,0,1,"0.00%",39.6,0,0.133,0.5,0,"P4",0,0,0.133333333333333
"JAYDEN MOORE","DUKE",26,6.86,"F",8,"WR",2026,"ACC",46.1,1,11,8,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,16.8,0,0,0,1,"25.00%",0,0.091,0.364,0.25,0,"P4",0,0,0.363636363636364
"TK NORMAN","TEXAS A&M",23,4.71,"F",18,"WR",2026,"SEC",52.8,0,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"0.00%",0,0,0.133,0,0,"P4",0,0,0.133333333333333
"JORDAN ONOVUGHE","STANFORD",25,4.34,"F",4,"WR",2026,"ACC",53.5,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"MARLION JACKSON","VA TECH",42,3.86,"F",5,"WR",2026,"ACC",51,1,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"ISMAEL CISSE","ARKANSAS",29,2.63,"F",4,"WR",2026,"SEC",46.8,3,22,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,"0.00%",39.6,0.045,0.045,0,0,"P4",0,0,0.0454545454545455
"JALEN SAINT PAUL","UCLA",19,2.41,"F",86,"WR",2026,"Big Ten",54.7,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"NIC ANDERSON","KENTUCKY",41,1.93,"F",4,"WR",2026,"SEC",51.8,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"QUARON ADAMS","CAL",18,1.45,"F",5,"WR",2026,"ACC",53,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"RAIDEN VINES-BRIGHT","ARIZONA ST",29,0.97,"F",7,"WR",2026,"Big 12",53.9,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"DYZIER CARTER","RUTGERS",22,0.97,"F",0,"WR",2026,"Big Ten",53.1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"DANNY EDGEHILLE","BOSTON COL",26,0.48,"F",86,"WR",2026,"ACC",52.8,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"SHAMAR RIGBY","WISCONSIN",27,0,"F",7,"WR",2026,"Big Ten",53.8,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
"CHRISTIAN NEPTUNE","AUBURN",18,0,"F",8,"WR",2026,"SEC",52.8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"P4",0,0,0
