"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"Jamarr Ebron","ALCORN ST",48,35.03,"D",81,"WR",2026,"SWAC",68,3,31,4,6,4,65,16.3,0,2,0,0,0,4,1,0,14,3.5,9,0,2.1,11.5,2,1,1,0,"16.70%",102.8,0.194,0.194,0.333,0.667,"FCS",0.666666666666667,10.8333333333333,0.193548387096774
"Sean Byrd","RHODE ISLD",38,35.01,"D",8,"WR",2026,"CAA",65.9,4,24,7,4,2,67,33.5,0,2,0,0,0,2,1,0,24,12,10,0,2.79,14.3,2,0,1,0,"25.00%",95.8,0.042,0.167,0.25,0.5,"FCS",0.5,16.75,0.166666666666667
"Keshon Singleton","INDIANA ST",41,34.92,"D",17,"WR",2026,"Missouri Valley",65.9,3,25,1,5,3,37,12.3,1,2,0,0,0,3,0,0,3,1,1,0,1.48,14.4,2,0,1,0,"0.00%",122.5,0.04,0.2,0.4,0.6,"FCS",0.6,7.4,0.2
"Tristan Goodly","SE LA",43,34.81,"D",4,"WR",2026,"Southland",68.4,4,19,4,3,3,22,7.3,1,2,0,0,0,3,1,1,7,2.3,3,1,1.16,5,0,0,1,0,"33.30%",136.8,0,0.158,0,1,"FCS",1,7.33333333333333,0.157894736842105
"Evan Wallace","MAINE",45,34.77,"D",12,"WR",2026,"CAA",70.1,4,26,2,7,6,46,7.7,0,4,0,0,0,6,1,1,20,3.3,11,1,1.77,4.4,0,0,1,0,"14.30%",94,0.269,0.269,0,0.857,"FCS",0.857142857142857,6.57142857142857,0.269230769230769
"Bryce Parker","TARLETON",16,34.48,"D",10,"WR",2026,"United Athletic",76.3,2,11,1,2,2,28,14,0,2,0,0,0,2,0,0,15,7.5,14,0,2.55,6.5,1,2,1,0,"0.00%",118.8,0.182,0.182,0,1,"FCS",1,14,0.181818181818182
"Jayden White","NC A&T",39,34.4,"D",80,"WR",2026,"CAA",63,3,37,3,4,4,36,9,1,3,0,0,0,4,0,0,0,0,0,0,0.97,10.8,1,0,1,0,"0.00%",143.8,0.108,0.108,0,1,"FCS",1,9,0.108108108108108
"Khylen Harris-Norman","SE MO ST",36,34.38,"D",16,"WR",2026,"Big South - OVC Football Association",68,4,18,6,6,5,42,8.4,0,2,0,0,0,5,1,1,15,3,7,1,2.33,8.7,1,1,1,0,"16.70%",95.8,0.222,0.333,0.167,0.833,"FCS",0.833333333333333,7,0.333333333333333
"Malik McNeely","MAINE",56,34.23,"D",4,"WR",2026,"CAA",63.2,2,30,4,3,2,44,22,0,2,0,0,0,2,1,1,14,7,9,1,1.47,13.3,1,1,1,0,"33.30%",109.7,0.033,0.1,0.333,0.667,"FCS",0.666666666666667,14.6666666666667,0.1
"Nate Bailey","HARVARD",36,34,"D",17,"WR",2026,"Ivy",64.8,5,20,0,6,3,32,10.7,1,1,0,0,0,4,1,0,24,8,7,0,1.6,14.7,1,2,0.75,0,"16.70%",66,0.3,0.3,0.333,0.5,"FCS",0.5,5.33333333333333,0.3
"Landon Farco","STETSON",58,33.98,"D",9,"WR",2026,"Pioneer",63,5,41,22,8,4,46,11.5,0,2,0,0,0,4,3,3,6,1.5,2,1,1.12,11.6,2,0,1,0,"37.50%",67.7,0,0.195,0,0.5,"FCS",0.5,5.75,0.195121951219512
"Snap Reed","N ALABAMA",64,33.86,"D",2,"WR",2026,"United Athletic",68.1,9,33,11,11,5,54,10.8,0,3,0,0,0,7,5,1,10,2,7,0.2,1.64,12.9,2,0,0.714,0,"45.50%",60.4,0,0.333,0.182,0.455,"FCS",0.454545454545455,4.90909090909091,0.333333333333333
"Ashton Schumann","CHATTNOOGA",47,33.84,"D",14,"WR",2026,"Southern",67.2,3,14,5,5,3,46,15.3,0,2,0,0,0,4,1,0,14,4.7,6,0,3.29,18.2,2,1,0.75,0,"20.00%",90.4,0,0.357,0.4,0.6,"FCS",0.6,9.2,0.357142857142857
"Michael Carlock-Williams","NC A&T",53,33.73,"D",2,"WR",2026,"CAA",66.5,6,45,8,9,5,59,11.8,0,4,0,0,0,5,2,0,16,3.2,13,0,1.31,9.7,2,1,1,0,"22.20%",75.7,0.022,0.2,0,0.556,"FCS",0.555555555555556,6.55555555555556,0.2
"Khylil Johnson","WM & MARY",27,33.62,"D",5,"WR",2026,"Patriot",64.8,3,17,0,4,2,61,30.5,0,2,1,0,0,3,0,0,23,11.5,3,0,3.59,18.8,2,1,0.667,0.333,"0.00%",95.8,0.059,0.235,0.5,0.5,"FCS",0.5,15.25,0.235294117647059
"Rylin Lang","E WASHGTON",64,33.49,"D",83,"WR",2026,"Big Sky",65.8,3,31,3,5,3,56,18.7,0,3,0,0,0,3,0,0,21,7,9,0,1.81,12.6,1,1,1,0,"0.00%",98.8,0.161,0.161,0.4,0.6,"FCS",0.6,11.2,0.161290322580645
"Donovan Wadley","CENT CT ST",17,33.4,"D",0,"WR",2026,"Northeast",69.8,4,11,0,5,2,45,22.5,0,1,1,0,0,4,2,1,7,3.5,4,0.5,4.09,21.4,1,0,0.5,0.25,"40.00%",72.9,0.273,0.455,0.4,0.4,"FCS",0.4,9,0.454545454545455
"BJ Wuest","INDIANA ST",42,33.27,"D",14,"WR",2026,"Missouri Valley",65.7,3,27,6,5,3,34,11.3,0,3,0,0,0,3,3,1,9,3,8,0.333,1.26,19,1,1,1,0,"60.00%",80.4,0,0.185,0.4,0.6,"FCS",0.6,6.8,0.185185185185185
"Mason Page","PENN",68,32.91,"D",87,"WR",2026,"Ivy",57.3,1,36,3,2,1,37,37,1,1,0,0,0,1,0,0,7,7,0,0,1.03,22,1,0,1,0,"0.00%",95.8,0.028,0.056,0.5,0.5,"FCS",0.5,18.5,0.0555555555555556
"Christopher Hall","SAN DIEGO",23,32.89,"D",81,"WR",2026,"Pioneer",72.7,2,15,0,2,2,39,19.5,0,2,0,0,0,2,0,0,7,3.5,4,0,2.6,16,1,0,1,0,"0.00%",118.8,0.133,0.133,0.5,1,"FCS",1,19.5,0.133333333333333
"Carson Hill","BROWN",14,32.78,"D",19,"WR",2026,"Ivy",70.3,2,11,4,4,3,41,13.7,0,2,0,0,0,3,0,0,5,1.7,5,0,3.73,14.3,1,0,1,0,"0.00%",107.3,0.182,0.364,0.5,0.75,"FCS",0.75,10.25,0.363636363636364
"Michael Trovarelli","CENT CT ST",30,32.75,"D",5,"WR",2026,"Northeast",71.2,3,20,1,4,4,37,9.3,0,2,0,0,0,4,0,0,21,5.3,16,0,1.85,4,1,2,1,0,"0.00%",105.2,0.2,0.2,0,1,"FCS",1,9.25,0.2
"Stevan Gavric","ILL STATE",24,32.41,"D",18,"WR",2026,"Missouri Valley",60.7,2,11,2,2,1,40,40,0,1,1,0,0,2,1,1,5,5,5,1,3.64,19.5,1,0,0.5,0.5,"50.00%",95.8,0,0.182,0.5,0.5,"FCS",0.5,20,0.181818181818182
"Zach Phipps","INCAR WORD",97,32.19,"D",5,"WR",2026,"Southland",59,7,55,20,7,6,62,10.3,0,3,0,0,0,6,1,0,27,4.5,11,0,1.13,8.7,2,1,1,0,"14.30%",103.6,0.018,0.127,0.143,0.857,"FCS",0.857142857142857,8.85714285714286,0.127272727272727
"Jacob Zollar","TOWSON",31,32.06,"D",14,"WR",2026,"CAA",70.9,7,28,2,6,5,62,12.4,0,3,0,0,0,5,1,0,18,3.6,3,0,2.21,12.5,2,0,1,0,"16.70%",70.1,0.214,0.214,0.333,0.833,"FCS",0.833333333333333,10.3333333333333,0.214285714285714
"Jayden Simpson","LIUSHAR",29,32.05,"D",10,"WR",2026,"Northeast",63.2,2,11,4,3,1,47,47,0,1,0,0,0,1,0,0,15,15,4,0,4.27,12.3,1,0,1,0,"0.00%",81.9,0.273,0.273,0.333,0.333,"FCS",0.333333333333333,15.6666666666667,0.272727272727273
"Matt Chandler","NEWHVN",30,31.72,"D",1,"WR",2026,"Northeast",70.1,3,19,4,4,4,39,9.8,0,2,0,0,0,4,0,0,25,6.3,10,0,2.05,3.5,1,2,1,0,"0.00%",107.3,0,0.211,0,1,"FCS",1,9.75,0.210526315789474
"Chinua Ezeigbo","CAMPBELL",45,31.68,"D",19,"WR",2026,"CAA",61.9,7,25,3,7,6,77,12.8,0,3,0,1,1,6,0,0,17,2.8,6,0,3.08,10.7,1,0,1,0,"0.00%",112.5,0,0.28,0.143,0.857,"FCS",0.857142857142857,11,0.28
"Malik Redd","WAGNER",17,31.57,"D",2,"WR",2026,"Northeast",68.9,4,14,3,4,3,20,6.7,1,2,0,0,0,3,1,0,14,4.7,0,0,1.43,7.5,0,0,1,0,"25.00%",125,0.286,0.286,0.25,0.75,"FCS",0.75,5,0.285714285714286
"Austin Iglesias","TXAMEA",30,31.33,"D",18,"WR",2026,"Southland",70.3,4,18,4,6,5,34,6.8,0,3,0,0,0,5,1,1,9,1.8,3,1,1.89,8,0,0,1,0,"16.70%",90.3,0.056,0.333,0,0.833,"FCS",0.833333333333333,5.66666666666667,0.333333333333333
"Tyree Saunders","NC CENT",34,31.3,"D",0,"WR",2026,"MEAC",64.3,1,21,7,3,2,48,24,0,1,0,0,0,2,0,0,15,7.5,11,0,2.29,15.7,1,0,1,0,"0.00%",109.7,0,0.143,0.333,0.667,"FCS",0.666666666666667,16,0.142857142857143
"Ayden Price","N IOWA",26,31.3,"D",2,"WR",2026,"Missouri Valley",66.7,1,16,2,2,2,32,16,0,1,0,0,0,2,1,1,1,0.5,1,1,2,15.5,1,0,1,0,"50.00%",118.8,0.125,0.125,0.5,1,"FCS",1,16,0.125
"Marvin Sims","AUSTINPEAY",54,31.18,"D",19,"WR",2026,"United Athletic",62.2,3,24,2,3,2,40,20,0,2,1,0,0,3,1,1,26,13,16,1,1.67,9,1,1,0.667,0.333,"33.30%",109.7,0.083,0.125,0,0.667,"FCS",0.666666666666667,13.3333333333333,0.125
"Tyree Kelly","ALCORN ST",58,30.95,"D",5,"WR",2026,"SWAC",58.1,2,37,9,4,1,18,18,1,1,0,0,0,1,1,1,2,2,2,1,0.49,20,1,0,1,0,"25.00%",85.4,0,0.108,0.5,0.25,"FCS",0.25,4.5,0.108108108108108
"Grahm Goering","S DAK ST",55,30.93,"D",12,"WR",2026,"Missouri Valley",65.8,4,25,4,5,2,29,14.5,0,2,0,0,0,2,1,1,3,1.5,12,1,1.16,23.6,1,0,1,0,"20.00%",59.6,0.04,0.2,0.6,0.4,"FCS",0.4,5.8,0.2
"Dkhai Joseph","SE LA",37,30.92,"D",9,"WR",2026,"Southland",61.1,3,21,4,7,6,47,7.8,0,3,0,0,0,6,0,0,41,6.8,11,0,2.24,5.9,1,1,1,0,"0.00%",94.6,0.191,0.333,0.143,0.857,"FCS",0.857142857142857,6.71428571428571,0.333333333333333
"Ricky Gonzalez II","FORDHAM",51,30.64,"D",5,"WR",2026,"Patriot",61.9,2,25,19,3,2,41,20.5,0,2,0,0,0,2,0,0,23,11.5,11,0,1.64,12.7,2,1,1,0,"0.00%",109.7,0,0.12,0.333,0.667,"FCS",0.666666666666667,13.6666666666667,0.12
"Raydrian Baltrip","ABILENE CH",36,30.49,"D",7,"WR",2026,"United Athletic",64.9,2,20,5,4,3,20,6.7,1,2,0,0,0,3,1,0,23,7.7,8,0,1,4.5,0,0,1,0,"25.00%",125,0.2,0.2,0,0.75,"FCS",0.75,5,0.2
"Nick Munson","BUTLER",42,29.86,"D",8,"WR",2026,"Pioneer",62.9,3,23,4,5,3,42,14,1,1,1,0,0,4,0,0,18,6,2,0,1.83,4.8,1,0,0.75,0.25,"0.00%",126.7,0.174,0.217,0.2,0.6,"FCS",0.6,8.4,0.217391304347826
"Nate Burleson II","NEWHVN",44,29.63,"D",3,"WR",2026,"Northeast",62.9,5,37,6,8,5,46,9.2,0,3,0,0,0,5,0,0,20,4,6,0,1.24,12.8,1,1,1,0,"0.00%",78.1,0.081,0.216,0.25,0.625,"FCS",0.625,5.75,0.216216216216216
"Seth Sweitzer","STNY BROOK",72,29.32,"D",3,"WR",2026,"CAA",59.6,1,23,2,5,5,39,7.8,0,3,0,0,0,5,1,1,19,3.8,8,1,1.7,4,1,0,1,0,"20.00%",99.2,0.217,0.217,0,1,"FCS",1,7.8,0.217391304347826
"Trevor Foley","BROWN",51,29.14,"D",84,"WR",2026,"Ivy",65.2,5,31,4,7,5,50,10,0,4,1,0,0,6,0,0,15,3,6,0,1.61,14,1,0,0.833,0.167,"0.00%",91.4,0.097,0.226,0.286,0.714,"FCS",0.714285714285714,7.14285714285714,0.225806451612903
"Marty O'Keeffe","VALPO",47,29.1,"D",13,"WR",2026,"Pioneer",70.2,4,35,3,5,4,56,14,0,2,0,0,0,4,0,0,28,7,8,0,1.6,8.8,1,0,1,0,"0.00%",73.8,0,0.143,0.2,0.8,"FCS",0.8,11.2,0.142857142857143
"Jamarien Dalton","ELON",49,28.99,"D",1,"WR",2026,"CAA",61.4,1,23,0,2,1,30,30,0,1,0,0,0,1,0,0,14,14,5,0,1.3,21,1,1,1,0,"0.00%",95.8,0.087,0.087,0.5,0.5,"FCS",0.5,15,0.0869565217391304
"Jonathan Lawson","NEWHVN",35,28.99,"D",7,"WR",2026,"Northeast",64.3,4,23,0,8,7,50,7.1,0,2,1,0,0,8,0,0,46,6.6,16,0,2.17,1.3,0,1,0.875,0.125,"0.00%",92.7,0.217,0.348,0,0.875,"FCS",0.875,6.25,0.347826086956522
"Alijah Turner","STHLSK",20,28.81,"D",9,"WR",2026,"Northeast",68.5,1,15,2,4,2,18,9,1,1,0,0,0,2,2,1,2,1,0,0.5,1.2,8.5,0,0,1,0,"50.00%",62.5,0.2,0.267,0,0.5,"FCS",0.5,4.5,0.266666666666667
"Jake Whitehead","TXAMEA",21,28.81,"D",19,"WR",2026,"Southland",64.1,1,16,5,1,1,35,35,0,1,0,0,0,1,0,0,22,22,1,0,2.19,13,1,0,1,0,"0.00%",118.8,0,0.063,0,1,"FCS",1,35,0.0625
"Ryan Petras","DUQUESNE",43,28.78,"D",14,"WR",2026,"Northeast",59.5,4,23,3,7,4,52,13,0,1,1,0,0,5,2,1,21,5.3,15,0.5,2.26,9.3,1,0,0.8,0.2,"28.60%",80.7,0.261,0.304,0.286,0.571,"FCS",0.571428571428571,7.42857142857143,0.304347826086957
"Aboraa Kwarteng","RHODE ISLD",17,28.75,"D",5,"WR",2026,"CAA",63.3,2,11,2,3,3,27,9,0,2,0,0,0,3,1,1,5,1.7,-2,1,2.45,7.3,1,1,1,0,"33.30%",104.2,0,0.273,0,1,"FCS",1,9,0.272727272727273
"Jalile Bost","GARD-WEBB",44,28.71,"D",6,"WR",2026,"Big South - OVC Football Association",62.7,5,27,3,8,5,46,9.2,0,2,1,0,0,6,2,1,14,2.8,10,0.5,1.7,10.1,1,0,0.833,0.167,"25.00%",78.1,0.296,0.296,0.125,0.625,"FCS",0.625,5.75,0.296296296296296
"James Elliott","DARTMOUTH",28,28.47,"D",83,"WR",2026,"Ivy",62.2,1,13,1,1,1,24,24,0,1,0,0,0,1,0,0,0,0,0,0,1.85,24,1,0,1,0,"0.00%",118.8,0.077,0.077,1,1,"FCS",1,24,0.0769230769230769
"Cooper Lehman","MERRIMACK",36,28.38,"D",2,"WR",2026,"IND (FCS)",61.3,2,22,15,3,1,22,22,1,1,0,0,0,1,0,0,0,0,0,0,1,11.7,1,0,1,0,"0.00%",100,0.136,0.136,0.333,0.333,"FCS",0.333333333333333,7.33333333333333,0.136363636363636
"Ty Carlson","NEW HAMP",41,28.31,"D",6,"WR",2026,"CAA",59.9,3,28,5,5,3,56,18.7,0,1,0,0,0,3,0,0,5,1.7,1,0,2,16.6,1,0,1,0,"0.00%",98.8,0,0.179,0.4,0.6,"FCS",0.6,11.2,0.178571428571429
"Tavahri Groves","ALBANY",27,28.26,"D",7,"WR",2026,"CAA",65.4,1,18,0,1,1,23,23,0,1,0,0,0,1,0,0,0,0,0,0,1.28,23,1,0,1,0,"0.00%",118.8,0.056,0.056,1,1,"FCS",1,23,0.0555555555555556
"Deng Deng","N DAKOTA",49,28.25,"D",2,"WR",2026,"Missouri Valley",66,3,26,7,7,4,59,14.8,0,1,0,0,0,4,0,0,33,8.3,4,0,2.27,8.1,1,0,1,0,"0.00%",84.8,0,0.269,0,0.571,"FCS",0.571428571428571,8.42857142857143,0.269230769230769
"Micah Simpson","TXAMEA",42,27.37,"D",4,"WR",2026,"Southland",69,3,22,2,8,5,41,8.2,0,1,0,0,0,5,0,0,24,4.8,13,0,1.86,5.3,0,0,1,0,"0.00%",75.5,0.273,0.364,0,0.625,"FCS",0.625,5.125,0.363636363636364
"Josh Fillion","NEW HAMP",36,27.35,"D",43,"WR",2026,"CAA",63.5,2,24,4,5,3,42,14,0,2,0,0,0,2,0,0,4,1.3,1,0,1.75,15.8,2,0,1.5,0,"0.00%",87.1,0.042,0.208,0.4,0.6,"FCS",0.6,8.4,0.208333333333333
"Tyshon Mansell","Argonauts",49,27.01,"D",5,"WR",2026,"United Athletic",60.1,1,28,5,5,1,48,48,0,1,0,0,0,1,0,0,3,3,0,0,1.71,22.4,1,0,1,0,"0.00%",27.5,0.107,0.179,0.4,0.2,"FCS",0.2,9.6,0.178571428571429
"Taco Dowler","MONTANA ST",46,26.95,"D",14,"WR",2026,"Big Sky",56.3,4,28,3,9,7,38,5.4,0,2,0,1,0,7,0,0,16,2.3,12,0,1.36,7.6,0,2,1,0,"0.00%",84.3,0.179,0.321,0.111,0.778,"FCS",0.777777777777778,4.22222222222222,0.321428571428571
"KJ Fields","N ALABAMA",48,26.92,"D",10,"WR",2026,"United Athletic",55.5,4,26,3,3,1,19,19,1,1,1,0,0,2,1,1,1,1,1,1,0.73,13.7,1,0,0.5,0.5,"33.30%",95.8,0.115,0.115,0.333,0.333,"FCS",0.333333333333333,6.33333333333333,0.115384615384615
"Jobe Bryant","SE MO ST",20,26.82,"D",11,"WR",2026,"Big South - OVC Football Association",68.7,2,13,1,3,2,28,14,0,2,0,0,0,2,0,0,23,11.5,5,0,2.15,4.3,1,1,1,0,"0.00%",96.5,0.154,0.231,0,0.667,"FCS",0.666666666666667,9.33333333333333,0.230769230769231
"Elijah Taylor","SAN DIEGO",78,26.73,"D",3,"WR",2026,"Pioneer",63.7,4,35,11,7,6,47,7.8,0,2,0,0,0,6,0,0,9,1.5,4,0,1.34,5.6,1,0,1,0,"0.00%",94.6,0,0.2,0,0.857,"FCS",0.857142857142857,6.71428571428571,0.2
"Terrence Rone","DELWARE ST",40,26.68,"D",6,"WR",2026,"MEAC",63.8,3,27,3,7,4,44,11,0,2,0,0,0,4,1,0,15,3.8,9,0,1.63,8.7,1,0,1,0,"14.30%",75.9,0.148,0.259,0,0.571,"FCS",0.571428571428571,6.28571428571429,0.259259259259259
"Ryan Ricketti","NEW HAMP",44,26.48,"D",14,"WR",2026,"CAA",64.4,4,37,0,8,7,42,6,0,1,0,0,0,7,0,0,17,2.4,9,0,1.14,3.8,0,2,1,0,"0.00%",49,0.216,0.216,0,0.875,"FCS",0.875,5.25,0.216216216216216
"Luke Mailander","ILL STATE",21,25.98,"D",84,"WR",2026,"Missouri Valley",66.6,1,12,2,1,1,29,29,0,1,0,0,0,1,0,0,25,25,0,0,2.42,4,1,0,1,0,"0.00%",118.8,0,0.083,0,1,"FCS",1,29,0.0833333333333333
"Rodny Ojo","PRVIEW A&M",65,25.66,"D",9,"WR",2026,"SWAC",61.3,3,32,20,5,2,29,14.5,0,2,0,0,0,2,2,1,8,4,3,0.5,0.91,16.4,1,0,1,0,"40.00%",59.6,0,0.156,0.2,0.4,"FCS",0.4,5.8,0.15625
"Devin Yeats","VALPO",45,25.43,"D",17,"WR",2026,"Pioneer",61.4,2,34,3,8,5,43,8.6,0,1,0,0,0,5,1,0,16,3.2,11,0,1.26,8.6,0,0,1,0,"12.50%",76.6,0.029,0.235,0.25,0.625,"FCS",0.625,5.375,0.235294117647059
"Caleb Goodloe","N DAKOTA",44,25.29,"D",3,"WR",2026,"Missouri Valley",58,2,25,5,4,2,15,7.5,1,1,0,0,0,2,1,0,6,3,0,0,0.6,13,0,0,1,0,"25.00%",99,0.04,0.16,0.25,0.5,"FCS",0.5,3.75,0.16
"SirCharles Gordon","HOLY CROSS",45,25.18,"D",88,"WR",2026,"Patriot",59.9,2,32,4,5,1,29,29,0,1,0,0,0,1,0,0,31,31,6,0,0.91,18.8,1,1,1,0,"0.00%",51.3,0.125,0.156,0.6,0.2,"FCS",0.2,5.8,0.15625
"Jack Smith","S DAK ST",34,25.05,"D",2,"WR",2026,"Missouri Valley",70.3,3,19,1,6,3,30,10,0,1,0,0,0,3,1,0,12,4,1,0,1.58,14.5,1,0,1,0,"16.70%",64.6,0.316,0.316,0.333,0.5,"FCS",0.5,5,0.31578947368421
"Aidan Besselman","PRINCETON",31,24.97,"D",3,"WR",2026,"Ivy",60.9,4,26,1,7,7,38,5.4,0,1,0,0,0,7,0,0,36,5.1,14,0,1.46,0.3,0,0,1,0,"0.00%",89.3,0.231,0.269,0,1,"FCS",1,5.42857142857143,0.269230769230769
"Darnell O'Quinn","UTAHTC",34,24.9,"D",18,"WR",2026,"Big Sky",69.5,3,20,2,5,4,29,7.3,0,2,0,0,0,4,0,0,4,1,1,0,1.45,7.2,0,0,1,0,"0.00%",90.8,0.15,0.25,0,0.8,"FCS",0.8,5.8,0.25
"Kenaz McMillian","ELON",49,24.35,"D",9,"WR",2026,"CAA",61.6,2,24,6,8,2,33,16.5,0,1,0,0,0,2,1,0,5,2.5,2,0,1.38,23.6,1,0,1,0,"12.50%",44.3,0.083,0.333,0.5,0.25,"FCS",0.25,4.125,0.333333333333333
"Chance Peterson","NC CENT",44,24.35,"D",5,"WR",2026,"MEAC",62.4,2,26,0,3,2,40,20,0,1,0,0,0,2,0,0,3,1.5,1,0,1.54,15.7,1,0,1,0,"0.00%",70.1,0.115,0.115,0.333,0.667,"FCS",0.666666666666667,13.3333333333333,0.115384615384615
"Wyatt Rogers","STETSON",58,24.35,"D",5,"WR",2026,"Pioneer",57.8,3,41,2,7,4,28,7,0,1,0,0,0,5,2,1,8,2,3,0.5,0.68,8.9,1,1,0.8,0,"28.60%",66.4,0.171,0.171,0.286,0.571,"FCS",0.571428571428571,4,0.170731707317073
"Keonde Henry","ABILENE CH",37,24.33,"D",8,"WR",2026,"United Athletic",62.9,3,16,12,3,2,23,11.5,0,2,0,0,0,3,1,0,4,2,4,0,1.44,15.3,1,0,0.667,0,"33.30%",89.6,0,0.188,0.333,0.667,"FCS",0.666666666666667,7.66666666666667,0.1875
"Ian Willis","ILL STATE",18,24.32,"D",1,"WR",2026,"Missouri Valley",67.4,2,13,0,3,3,25,8.3,0,2,0,0,0,3,0,0,8,2.7,2,0,1.92,5.7,0,0,1,0,"0.00%",101.4,0.231,0.231,0,1,"FCS",1,8.33333333333333,0.230769230769231
"Tyler Hennessy","UC DAVIS",33,24.09,"D",13,"WR",2026,"Big Sky",69.9,3,28,1,4,3,27,9,0,2,0,0,0,3,0,0,7,2.3,0,0,0.96,9,0,0,1,0,"0.00%",92.7,0.071,0.143,0,0.75,"FCS",0.75,6.75,0.142857142857143
"Jarvis Jones","TOWSON",42,24.03,"D",12,"WR",2026,"CAA",61.2,3,31,3,3,2,34,17,0,1,0,0,0,2,0,0,19,9.5,5,0,1.1,10,1,0,1,0,"0.00%",104.9,0,0.097,0,0.667,"FCS",0.666666666666667,11.3333333333333,0.0967741935483871
"Tanner Harrison","TXAMEA",38,24.02,"D",5,"WR",2026,"Southland",62.6,2,20,1,1,1,20,20,0,1,0,0,0,1,0,0,10,10,7,0,1,10,1,0,1,0,"0.00%",118.8,0,0.05,0,1,"FCS",1,20,0.05
"Armon Wright","ALCORN ST",39,23.99,"D",10,"WR",2026,"SWAC",65.6,7,23,3,9,6,37,6.2,0,3,0,0,0,6,2,0,22,3.7,2,0,1.61,5.8,1,0,1,0,"22.20%",35.2,0.391,0.391,0.111,0.667,"FCS",0.666666666666667,4.11111111111111,0.391304347826087
"Giovanni Adopte","GARD-WEBB",54,23.56,"D",0,"WR",2026,"Big South - OVC Football Association",59.6,1,33,9,5,2,31,15.5,0,1,0,0,0,2,1,1,1,0.5,1,1,0.94,12.2,1,0,1,0,"20.00%",61.3,0,0.152,0.2,0.4,"FCS",0.4,6.2,0.151515151515152
"Kaleb Washington","TENN MARTN",36,23.2,"D",3,"WR",2026,"Big South - OVC Football Association",63.2,2,19,3,3,2,4,2,1,1,0,0,0,2,1,0,0,0,0,0,0.21,5.3,0,0,1,0,"33.30%",109.7,0.105,0.158,0,0.667,"FCS",0.666666666666667,1.33333333333333,0.157894736842105
"Tristin Purnell","SE MO ST",28,23.18,"D",17,"WR",2026,"Big South - OVC Football Association",62.6,2,16,0,2,2,19,9.5,0,1,0,0,0,2,0,0,7,3.5,7,0,1.19,6,1,1,1,0,"0.00%",106.3,0.125,0.125,0,1,"FCS",1,9.5,0.125
"Isaac Tran","VALPO",24,23.13,"D",16,"WR",2026,"Pioneer",64.7,1,20,1,4,4,22,5.5,0,1,0,0,0,4,0,0,19,4.8,11,0,1.1,0.8,0,1,1,0,"0.00%",89.6,0.2,0.2,0,1,"FCS",1,5.5,0.2
"Laviel Pickett","UC DAVIS",45,23.12,"D",22,"WR",2026,"Big Sky",58,2,33,10,5,1,32,32,0,1,0,0,0,1,0,0,16,16,4,0,0.97,17.2,1,0,1,0,"0.00%",53.8,0.03,0.152,0.4,0.2,"FCS",0.2,6.4,0.151515151515152
"Jashaun Amin","TOWSON",37,23.01,"D",1,"WR",2026,"CAA",58.9,3,29,4,5,4,41,10.3,0,2,1,0,0,5,0,0,27,6.8,13,0,1.41,4,0,0,0.8,0.2,"0.00%",100.8,0.103,0.172,0,0.8,"FCS",0.8,8.2,0.172413793103448
"Jeremiah Colclough","WAGNER",15,22.95,"D",4,"WR",2026,"Northeast",68.7,2,14,1,4,3,24,8,0,1,0,0,0,3,0,0,13,4.3,5,0,1.71,3.8,0,0,1,0,"0.00%",89.6,0.286,0.286,0,0.75,"FCS",0.75,6,0.285714285714286
"Evan Brooks","LIUSHAR",68,22.89,"D",8,"WR",2026,"Northeast",62.6,6,27,11,10,4,33,8.3,0,1,0,0,0,4,3,1,4,1,2,0.333,1.22,13.7,0,0,1,0,"30.00%",9.6,0.037,0.37,0.3,0.4,"FCS",0.4,3.3,0.37037037037037
"Christian Campbell","CAMPBELL",51,22.69,"D",81,"WR",2026,"CAA",59,2,30,1,5,3,48,16,0,2,0,0,0,3,0,0,9,3,5,0,1.6,7.4,1,0,1,0,"0.00%",52.5,0,0.167,0.2,0.6,"FCS",0.6,9.6,0.166666666666667
"Eric Rasheed","MERCER",44,22.58,"D",0,"WR",2026,"Southern",62.4,1,13,6,2,2,23,11.5,0,1,0,0,0,2,0,0,18,9,8,0,1.77,2.5,0,0,1,0,"0.00%",114.6,0.154,0.154,0,1,"FCS",1,11.5,0.153846153846154
