"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Kenny Langston","COLGATE",63,35.73,"D"
"Sam Owens","LNDNWD",46,35.72,"D"
"Fabian Wells","TEXAS STHN",40,35.72,"D"
"Braylon Singleton","N ARIZONA",46,35.66,"D"
"Montel Campbell","ALABAMA ST",35,35.61,"D"
"Skylar Husband","NICHOLLS",63,35.33,"D"
"Jamaal Purefoy-Thaxton","NC A&T",18,35.28,"D"
"Naim Lassiter","BETH COOK",41,35.27,"D"
"Jake Kucera","MAINE",24,35.08,"D"
"Lucas Rost","BUCKNELL",20,34.87,"D"
"Quincy Lejay","UTAHTC",49,34.58,"D"
"Tre Rigby","BETH COOK",17,34.57,"D"
"Garret Jackson","MERRIMACK",25,34.52,"D"
"Devontae Roberts","CHARLES SO",19,34.1,"D"
"Tariq Hollinger","W GEORGIA",39,33.6,"D"
"Andrew Lieske","BUTLER",46,32.86,"D"
"Braylon Carstarphen","PRESBYTERN",33,32.64,"D"
"Brendan Hale","TENN STATE",35,32.36,"D"
"Masiah Thorne","HOWARD",21,32.03,"D"
"Bryant Meredith","MONTANA ST",26,32,"D"
"David Spruiells","TXAMEA",41,31.94,"D"
"Collin Henry","E ILLINOIS",30,31.84,"D"
"Jayden Mayberry","WEBER ST",67,31.57,"D"
"Jayonn Saunders","MERCYHURST",35,31.28,"D"
"Corey Thompson Jr.","PRVIEW A&M",15,30.46,"D"
"Tyler Jones","SCAR STATE",32,30.12,"D"
"Justin Mcilwain","MORGAN ST",26,29.83,"D"
"Jayden Smitherman","SE MO ST",33,28.59,"D"
"Kevin Dodard","S DAKOTA",26,28.12,"D"
"Devin Hunter","E TENN ST",34,28.02,"D"
"Kasahn Johnson","SO UTAH",20,28,"D"
"DJ Dixon","N ALABAMA",30,27.2,"D"
"Taki Uluilakepa","MONTANA ST",23,26.92,"D"
"Peyton Betts","CITADEL",36,26.32,"D"
"Roderick Owens Jr.","YNGTOWN ST",43,25.03,"D"
"Breylon Wyatt","CHISTA",70,24.73,"D"
"Jai'Teriyas Robinson","ARKAPB",50,24.59,"D"
"Dylan Rowsey","MURRAY ST",51,23.28,"D"
"Bryson Logan","GEORGETOWN",33,23.26,"D"
"DeMel Turner","CAL POLY",56,22.66,"D"
"Andre DePina-Gray","RHODE ISLD",38,21.99,"D"
"Bryson Williams","ARKAPB",30,21.87,"D"
"Luca Moore","IDAHO",49,21.74,"D"
"D.J. Cureton","RHODE ISLD",48,21.29,"D"
"Nasir Maryland","E ILLINOIS",26,21.19,"D"
"Brevin Czosnyka","UTAHTC",54,20.67,"D"
"Shareef Jackson","MERCER",36,20.35,"D"
"Kaiki Baker","TENN STATE",30,20.33,"D"
"Nic Yatsko","INDIANA ST",54,19.21,"F"
"Brooks Esplin","MURRAY ST",31,17.64,"F"
"Madden Beriault","BUTLER",54,17.54,"F"
"Myles Hansford","NEWHVN",63,17.44,"F"
"Thomas Nunes","SAN DIEGO",16,17.42,"F"
"Anthony Allen","VA MILT IN",19,16.71,"F"
"Carson Keach","N COLORADO",37,16.12,"F"
"Donya Borden","E TENN ST",16,13.76,"F"
"Keegan Guyton","VA MILT IN",21,13.5,"F"
"Dillon Kellner","SAN DIEGO",49,12.5,"F"
"Devin Costello","UTAHTC",30,11.51,"F"
"Ronalon Renwick","MAINE",30,10.04,"F"
"Michael Grandy","HOWARD",17,9.75,"F"
"Julius Jackson","YNGTOWN ST",15,9.54,"F"
"Na'koma Simpson-Nealy","W CAROLINA",32,6.15,"F"
"Tywon Wray Jr.","NWSTATE",39,5.88,"F"
"Shyne Johnson","PRESBYTERN",44,2.16,"F"
"Christian Williams","NWSTATE",46,2.02,"F"
"Brayden Humpherys","GEORGETOWN",36,1.59,"F"
"Amaje Parker","S DAK ST",24,0.17,"F"
"Jay Cummings","BETH COOK",32,0,"F"
