"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Mike Hastie","MORGAN ST",25,23.26,"D"
"Crew Heier","S DAKOTA",27,23.24,"D"
"Travon Dye","NC A&T",36,23,"D"
"Isaiah Washburn","BETH COOK",59,22.71,"D"
"Caleb Redd","E KENTUCKY",27,22.13,"D"
"Jaden Meeks","W CAROLINA",20,22.04,"D"
"Lance Carson","TARLETON",49,22.03,"D"
"Michael Johnson","CHISTA",36,21.94,"D"
"Nhycer Kelly","ELON",31,21.84,"D"
"Isaiah Johnson","TARLETON",20,21.82,"D"
"Porter Small","WEBER ST",43,21.82,"D"
"Grant Garretson","UC DAVIS",24,21.63,"D"
"J.T. Houston","CAL POLY",41,21.56,"D"
"Daniel Adefolarin","LAFAYETTE",40,21.3,"D"
"Percy Jackson III","TXRG",33,21.18,"D"
"Orlando Daniels","CHATTNOOGA",48,21.16,"D"
"Ameer Johnson","TENN TECH",21,21.14,"D"
"Bristol Biegenzahn","ELON",32,21.14,"D"
"Trystan Anderson","W CAROLINA",57,21.05,"D"
"Cedric Henderson","MURRAY ST",20,21.05,"D"
"Javen Augustus","IDAHO",32,21.03,"D"
"Jeramy Stith","DAVIDSON",36,20.97,"D"
"Sani Tuala","IDAHO ST",23,20.69,"D"
"Steve Zayachkowsky","CHARLES SO",51,20.56,"D"
"Jay Culbreth","W GEORGIA",32,20.38,"D"
"Rashaud Pernell","NEW HAMP",22,20.34,"D"
"Josh Bowling","MOREHEAD",17,20.34,"D"
"David Amaliri","LNDNWD",38,20.24,"D"
"Matthew Moore","PRVIEW A&M",36,19.86,"F"
"Jordan Pigram","N ARIZONA",20,19.75,"F"
"Kennarius Chandler","TENN MARTN",21,19.69,"F"
"Jailyn Gibbs","ABILENE CH",47,19.54,"F"
"Brandon Collins","TENN STATE",18,19.35,"F"
"Iyioluwa Adekoya","MCNEESE",34,19.14,"F"
"Christopher Gill","STHLSK",27,19.09,"F"
"Jordan Franklin","SCAR STATE",33,18.82,"F"
"Chevy Robinson","WEBER ST",51,18.53,"F"
"Logan Graham","MERRIMACK",44,18.52,"F"
"Terrelle Elmore","SE MO ST",26,18.45,"F"
"Chris Bacon","MAINE",38,18.35,"F"
"Mason Krahn","IDAHO",36,18.24,"F"
"Mark Pullman","CHISTA",50,18.02,"F"
"Max Elkman","SE LA",37,17.99,"F"
"Scott Walker","BRYANT",27,17.94,"F"
"Ezra Ekuban","N COLORADO",23,17.81,"F"
"Oliver Macy","PORTLAND",32,17.64,"F"
"Evan Aubrey","SE LA",38,17.54,"F"
"James Harris","SE LA",23,17.44,"F"
"Jackson Biser","MURRAY ST",31,17.24,"F"
"Kekama Cosma","PORTLAND",29,17.13,"F"
"Kade Millard","CAL POLY",39,17.05,"F"
"Eli Hiscock","WAGNER",19,16.74,"F"
"Tanner Schuck","FURMAN",19,16.51,"F"
"Ben Bienvenu","NWSTATE",23,16.21,"F"
"Franz Reisz","N IOWA",35,16.19,"F"
"Mikel Hines","NWSTATE",20,16.08,"F"
"Joshua Saddler","CITADEL",16,16.06,"F"
"Adrian Ramirez","DUQUESNE",30,15.8,"F"
"Dantu Gardner Jr.","BUTLER",37,15.8,"F"
"Rodney Mills","LIUSHAR",47,15.65,"F"
"Jayden Norris","BUTLER",22,15.62,"F"
"Jaylin Johnson","SACR HEART",56,15.62,"F"
"Kelton Crisp","AUSTINPEAY",48,15.61,"F"
"Jakel Houston-Irving","ALCORN ST",20,15.6,"F"
"Ryan Hussey","GEORGETOWN",54,15.43,"F"
"Lucien Griffin","MERCYHURST",30,15.36,"F"
"Royce Maloles","MCNEESE",25,15.32,"F"
"Terence Carpenter II","TENN STATE",23,15.15,"F"
"Hope Tita","HOUCHR",34,15.07,"F"
"Aiden Hall","SO UTAH",72,14.83,"F"
"Duncan Parham","TXAMEA",49,14.81,"F"
"Henry Eber","GEORGETOWN",25,14.72,"F"
"Charles Atkins","CHARLES SO",19,14.69,"F"
"Josiah Raven","SE MO ST",41,14.46,"F"
"Ethan Clabo","NC A&T",18,14.46,"F"
"Chauncey Warren","MS VLY ST",25,14.26,"F"
"Payton Foley","BUTLER",22,14.24,"F"
"Keisean Johnson-Wilson","MONMOUTH",15,14.19,"F"
"Javontay Martin","NORFOLK",24,14.16,"F"
"Patrick Carter","MERCYHURST",27,14.02,"F"
"Axel Ramazani","N IOWA",15,13.98,"F"
"Alec Haynes","NICHOLLS",41,13.94,"F"
"Tyler Hammel","NEWHVN",36,13.93,"F"
"Langston Cook","PRESBYTERN",44,13.84,"F"
"Chance Pickard","NC A&T",20,13.63,"F"
"Mitchell Garner","RHODE ISLD",39,13.57,"F"
"Tyler Davis","FORDHAM",30,13.49,"F"
"LaFenis Mays Jr.","N ALABAMA",19,13.38,"F"
"Donovan Dyson","MONMOUTH",19,13.18,"F"
"Javen Dixon","NC A&T",17,13.16,"F"
"Blake Palladino","N COLORADO",15,13.15,"F"
"Deondri Clark","MS VLY ST",15,13.14,"F"
"Connor Carrigan","TXRG",30,13.11,"F"
"Bryce Stringer","PRESBYTERN",34,13,"F"
"Kingston Watson","CHISTA",23,12.99,"F"
"Raleigh Collins III","YNGTOWN ST",35,12.91,"F"
"Eddie Conover","NC A&T",42,12.88,"F"
"Malaki Pegues","TENN TECH",21,12.71,"F"
"Lovell Vereen II","INDIANA ST",27,12.7,"F"
"Ethan Aghakhan","NEW HAMP",32,12.66,"F"
"Charlie Leota","INDIANA ST",15,12.57,"F"
"Devin Murphy","N ARIZONA",33,12.37,"F"
"Larry Jones III","STF AUSTIN",16,12.34,"F"
"Jaylen Pettus","N IOWA",49,12.33,"F"
"Jaheim Lowe","TXAMEA",16,12.28,"F"
"CJ Wade","N IOWA",48,12.15,"F"
"Nasir Spruill","E KENTUCKY",35,12.08,"F"
"Tylan Cole","ARKAPB",48,12.07,"F"
"Damiano Mastroianni","MOREHEAD",21,11.94,"F"
"Isaiah Morrison","FL A&M",23,11.91,"F"
"Joshua Lloyd","AUSTINPEAY",26,11.84,"F"
"Adrian Rufo","MERRIMACK",24,11.61,"F"
"Jaylon Price","TENN STATE",15,11.59,"F"
"Cody Moss","W ILLINOIS",17,11.54,"F"
"Jackson Bandy","LAMAR",16,11.24,"F"
"Jayden Scott","GRAMBLING",22,11.2,"F"
"Julius Laine","ABILENE CH",27,11.19,"F"
"Salehe Koonooka-Williams","TXAMEA",21,11.15,"F"
"Ruben Tshilombo","GARD-WEBB",22,11.06,"F"
"Shawn Phillips","MORGAN ST",18,11.04,"F"
"Malachi Calhoun","HAMPTON",43,10.54,"F"
"Martavius Durden Jr.","LIUSHAR",32,10.52,"F"
"Mason Love","HOWARD",36,10.06,"F"
"Deshawn Carter","TENN STATE",25,10.05,"F"
"Antoine Okelo-Johnson","NICHOLLS",16,10,"F"
"Jestin Gilmore","CHATTNOOGA",20,9.64,"F"
"Kavion Benton","N ALABAMA",34,9.64,"F"
"Anthony Schettino","BRYANT",27,8.64,"F"
"Maddox Valoaga","N ARIZONA",37,8.63,"F"
"Jamaricus Thomas","ILL STATE",17,8.07,"F"
"Ziggy Loa","N ARIZONA",37,8.01,"F"
"Cole Toddings","COLGATE",25,7.81,"F"
"Owen Summers","MS VLY ST",28,7.11,"F"
"Dandrevius Dorsey","PRESBYTERN",24,6.77,"F"
"Zachary Weaver","TXAMEA",25,6.58,"F"
"Phillip Jackson","MS VLY ST",22,6.54,"F"
"Abdoul Idriss","WAGNER",22,6.45,"F"
"Jamari Buddin","DUQUESNE",20,6.38,"F"
"Ashden Oberg","WEBER ST",31,6.18,"F"
"Kyce Shamma","DAVIDSON",36,5.85,"F"
"Gideon Bedada","BRYANT",32,5.79,"F"
"Lucas Manderbach","LEHIGH",26,5.43,"F"
"Ravon Johnson","DUQUESNE",26,5.39,"F"
"Dillon White","MAINE",33,4.84,"F"
"Chidu Bekee","W GEORGIA",34,4.15,"F"
"Mike Sylvalie","HOUCHR",35,3.85,"F"
"DeMarion McCoy","MORGAN ST",24,3.36,"F"
"Christian Ose-Afiana","MORGAN ST",15,2.73,"F"
"Kai Richardson","IDAHO",28,2.57,"F"
"Caleb Reid","W GEORGIA",30,1.73,"F"
"Jaqui Vaughan","HAMPTON",33,1.47,"F"
"Kevin Nizolek","FORDHAM",20,1.39,"F"
"Joey Shimko","LAFAYETTE",34,0.69,"F"
"Jerald James","TOWSON",27,0.28,"F"
"Cayden Gibson","SAN DIEGO",29,0,"F"
