"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"Kyle Dillon","HOWARD",34,30.33,"D"
"Owen Pins","DRAKE",56,30.2,"D"
"Logan Wright","CAMPBELL",44,30.17,"D"
"Justyce Hathaway","MERRIMACK",28,30.09,"D"
"Jaden Hudgins-Key","S ILLINOIS",24,29.94,"D"
"Samarion George","TXAMEA",29,29.93,"D"
"Brenden LeBlanc","E TENN ST",34,29.91,"D"
"Collin Lewis","IDAHO ST",43,29.89,"D"
"Jalen Hand","E KENTUCKY",41,29.49,"D"
"Lucas Allen","WM & MARY",22,29.49,"D"
"Logan Candis","NORFOLK",18,29.44,"D"
"Phoenix Ward","VA MILT IN",23,29.42,"D"
"Michael Joiner Jr.","ALABAMA ST",20,29.41,"D"
"Aiden Jeter","SAMFORD",55,29.39,"D"
"Chris Dixon","S DAKOTA",46,29.37,"D"
"Alex Larry","NWSTATE",34,29.33,"D"
"Joseph Shannon","SAMFORD",32,29.11,"D"
"Hank Weber","SAMFORD",40,29.09,"D"
"David Johnson","ROB MORRIS",38,29.08,"D"
"Dantey Menard","NORFOLK",29,28.99,"D"
"Carter Lance","DUQUESNE",31,28.9,"D"
"Asaiah Hamond","TOWSON",40,28.88,"D"
"Brian Oliver Jr.","FORDHAM",33,28.76,"D"
"Al Sandifer","AUSTINPEAY",29,28.71,"D"
"Joshua White","N ALABAMA",25,28.68,"D"
"Amari Deason","HOUCHR",39,28.57,"D"
"Nathan Jackson","VA MILT IN",25,28.56,"D"
"Colton Francis","MOREHEAD",25,28.47,"D"
"DJ Jones","FL A&M",36,28.44,"D"
"Mason Keifer","INDIANA ST",26,28.18,"D"
"Xavier Potts","TARLETON",50,28.03,"D"
"Malik Butler","MOREHEAD",19,27.99,"D"
"Jackson Bussey","SAMFORD",42,27.92,"D"
"Semisi Felila","WEBER ST",36,27.91,"D"
"Julius Davis","HOUCHR",36,27.77,"D"
"Malik Moses","NORFOLK",29,27.68,"D"
"Jadin Nelson","LEHIGH",34,27.66,"D"
"Jordan Campbell","PRVIEW A&M",18,27.65,"D"
"Logan Barnes","WAGNER",37,27.61,"D"
"Zayden Cook","UTAHTC",47,27.58,"D"
"Blake Holmes","NEW HAMP",30,27.5,"D"
"Dawson Rivers","W GEORGIA",29,27.44,"D"
"Jackson Farrell","DUQUESNE",21,27.4,"D"
"Fernando Jeanty","W CAROLINA",53,27.36,"D"
"Mason Ball","E TENN ST",36,27.34,"D"
"Derek Berlitz","MAINE",55,27.19,"D"
"Sean Curtis","LAFAYETTE",36,27.12,"D"
"Aaziah Scott","STHLSK",23,27.11,"D"
"Levi Little","N COLORADO",32,27.04,"D"
"Sebastian Regis","STNY BROOK",58,27.01,"D"
"Demoris Jenkins","AUSTINPEAY",36,26.92,"D"
"Adrian Stone","W CAROLINA",21,26.88,"D"
"Obi Udom","ABILENE CH",37,26.88,"D"
"Gabe Flores","HOLY CROSS",26,26.55,"D"
"Myles Mays","CHATTNOOGA",25,26.31,"D"
"Robert Beasley","INDIANA ST",32,26.24,"D"
"Brekien Harold","ALABAMA ST",23,26.22,"D"
"Chris Campbell","LAMAR",36,26.18,"D"
"Marquis Cagle","ARKAPB",39,26.17,"D"
"Walter Goggins","N ALABAMA",26,26.14,"D"
"Javorious Sherrod","GRAMBLING",43,26.09,"D"
"Shawan Lewis","ALBANY",52,26.04,"D"
"Colby Spencer","FORDHAM",46,26.03,"D"
"Dylan Yang","RHODE ISLD",29,25.92,"D"
"Payton Hawkins","COLGATE",24,25.88,"D"
"Anthony Chuman","MORGAN ST",26,25.82,"D"
"KB Bonds","SCAR STATE",39,25.81,"D"
"Logan Jellison","ILL STATE",15,25.81,"D"
"Josiha Mason","E TENN ST",27,25.81,"D"
"Pete Melle","NEWHVN",37,25.79,"D"
"Jason Hertz","CHARLES SO",37,25.76,"D"
"Grant Hessler","IDAHO ST",25,25.75,"D"
"Javien Blanks","ARKAPB",33,25.69,"D"
"Kannon Matthews","DRAKE",20,25.65,"D"
"Javen Johnson","HAMPTON",36,25.62,"D"
"Hikifo'Ou Maile","IDAHO",47,25.57,"D"
"Javon Taylor","PORTLAND",33,25.44,"D"
"Hudson Wiens","MONTANA ST",16,25.43,"D"
"Darren Scott","SOUTHERN U",29,25.42,"D"
"Jared Hirschfeld","SACR HEART",39,25.41,"D"
"James Kate","MCNEESE",19,25.35,"D"
"Geoffrey Ojeh","NWSTATE",21,25.32,"D"
"Nick Porada","CITADEL",29,25.26,"D"
"Beau Shugarts","CITADEL",37,25.21,"D"
"Tyler Lewis","NWSTATE",26,25.18,"D"
"Renardo Lewis","GARD-WEBB",27,25.16,"D"
"Jack Harwell","TXRG",29,25.11,"D"
"Alex Sumler","LAMAR",23,24.96,"D"
"Noel Brown","BETH COOK",47,24.96,"D"
"Gabriel Valeros","CHISTA",44,24.93,"D"
"Hayden Loveless","TOWSON",48,24.87,"D"
"Tevita Paongo","WEBER ST",28,24.75,"D"
"Preston Davis","LEHIGH",28,24.69,"D"
"Adewola Adeniyi","TEXAS STHN",17,24.69,"D"
"Kortlin Rausaw","ABILENE CH",47,24.67,"D"
"Jordan Gaston","WAGNER",25,24.62,"D"
"Isaiah Potts","E TENN ST",24,24.58,"D"
"Jason Morbitzer","BUCKNELL",36,24.56,"D"
"Michael Wright Jr.","YNGTOWN ST",16,24.48,"D"
"Khamari Brown","SACR HEART",16,24.48,"D"
"Myles Saulsberry","CHISTA",32,24.46,"D"
"Kamari Federick","LAMAR",46,24.45,"D"
"Mond Cole","N ALABAMA",42,24.42,"D"
"Jackson Ford","HAMPTON",18,24.39,"D"
"Carson Freese","PRESBYTERN",23,24.36,"D"
"John Sualla Jr.","NEWHVN",36,24.33,"D"
"Titus Miller","SE MO ST",21,24.29,"D"
"Garrison Butler","FURMAN",26,24.18,"D"
"McKenzie Hazzard","TENN TECH",17,24.13,"D"
"Zack Black","MONTANA ST",19,24.07,"D"
"Chris Herpin","ABILENE CH",32,23.88,"D"
"Diezel Hernandez","SAN DIEGO",19,23.85,"D"
"Christian Santiago","ALBANY",32,23.83,"D"
"CJ Landrum","CHARLES SO",42,23.82,"D"
"Ashton Jones","SE MO ST",30,23.81,"D"
"Marquise Brunson","DELWARE ST",20,23.78,"D"
"Matthias Corbin","VA MILT IN",26,23.71,"D"
"Calogero LoGrasso","BUCKNELL",33,23.69,"D"
"D'Angelo Sheppard","CITADEL",34,23.68,"D"
"Brendan Bigos","MONMOUTH",29,23.64,"D"
"David Jones","MS VLY ST",31,23.6,"D"
"Eddie Vega","PORTLAND",42,23.57,"D"
"Jalen Nicolas","W ILLINOIS",25,23.52,"D"
"Graham Gilmartin","BUTLER",17,23.29,"D"
"Cameron Daniels","MURRAY ST",29,23.28,"D"
"Jordan Muhanyi","NC A&T",31,23.28,"D"
"Antori Hamilton","AUSTINPEAY",36,23.27,"D"
"Terrill Hopkins","GARD-WEBB",16,23.26,"D"
"AJ Koukou","VILLANOVA",28,23.21,"D"
"Sahnai Swain-Price","RHODE ISLD",17,23.19,"D"
"Jacob Bobic","CAL POLY",18,23.13,"D"
"Shamir Boyd","TOWSON",54,23.09,"D"
"Reece Satterwhite","LNDNWD",29,23.05,"D"
"Jace Sifore","S DAK ST",41,23,"D"
"Timothy Gulley","BETH COOK",20,22.96,"D"
"Ethan McLaurin","TENN TECH",20,22.9,"D"
"Kenneth Andrews","ALCORN ST",43,22.82,"D"
"Ryan McCarthy","VA MILT IN",23,22.77,"D"
"Lance Bassett","S ILLINOIS",41,22.57,"D"
"Chase Lamb","DRAKE",59,22.52,"D"
"Conlan Greene","YNGTOWN ST",19,22.5,"D"
"Bruce Knauber","FURMAN",20,22.46,"D"
"Zack Philpott","TOWSON",21,22.41,"D"
"Xavier Byars","TENN STATE",17,22.37,"D"
"Dezmon Thomas","SAMFORD",21,22.35,"D"
"Lucian DePino","BRYANT",21,22.27,"D"
"Jake Williams","UC DAVIS",21,22.23,"D"
"Caldwell Bussey","FURMAN",25,22.12,"D"
"Maurice Seals","STNY BROOK",33,22.02,"D"
"Kanstin Brooks","TENN TECH",36,21.88,"D"
"Hyson Bey-Buie","N IOWA",29,21.88,"D"
"Hadley Holmes","DRAKE",19,21.81,"D"
"Damola Owode","STHLSK",22,21.73,"D"
"Ky Tayo","CHATTNOOGA",36,21.66,"D"
"JaSire Peterson","N ARIZONA",39,21.6,"D"
"Collin Bray","CHARLES SO",23,21.55,"D"
"Keshawn Hayden","E KENTUCKY",30,21.52,"D"
"Mason Knipp","INDIANA ST",27,21.44,"D"
"Nicholas Fernandez","CAL POLY",43,21.37,"D"
"Vin Ferrara","HOLY CROSS",40,21.31,"D"
"Carlos Sanders","MCNEESE",24,21.25,"D"
"King Smith","LNDNWD",29,21.25,"D"
"Gabe Whittington","SE LA",25,21.24,"D"
"Seyyid Smith","TXRG",23,21.2,"D"
"Paul Gatley","FL A&M",22,21.17,"D"
"Zion To'oto'o","IDAHO ST",17,21.12,"D"
"D'Shawn Kirby","YNGTOWN ST",32,21.07,"D"
"Abdon Mata","TXRG",35,21.02,"D"
"David Dunston","W ILLINOIS",40,20.98,"D"
"Ke'Vion Wellington","MERCER",21,20.93,"D"
"Bryce Gentry-Warrick","MERRIMACK",37,20.82,"D"
"O'Shea Miller","TARLETON",23,20.69,"D"
"Mason Fleming","AUSTINPEAY",22,20.68,"D"
"Jesse Smith","LNDNWD",28,20.67,"D"
"Tevita Pekipaki","WEBER ST",18,20.67,"D"
"Wyatt Boals","ILL STATE",27,20.6,"D"
"Josaiah Asuega","MONTANA ST",16,20.56,"D"
"Herbert Ware","PORTLAND",34,20.52,"D"
"Tobi Akintade","HOUCHR",38,20.48,"D"
"Cole Sisson","ALBANY",48,20.3,"D"
"Ethan Harris","DAVIDSON",29,20.28,"D"
"Logan Green","S DAK ST",42,20.23,"D"
"Gene Blalock","N IOWA",42,20.09,"D"
"Tosin Akinsulire","RHODE ISLD",31,19.92,"F"
"Josh Osuagwu","STHLSK",20,19.92,"F"
"Maximus Tufugafale","SAN DIEGO",23,19.78,"F"
"Habib Bello","SOUTHERN U",16,19.62,"F"
"Peter Lagemann","BUCKNELL",17,19.59,"F"
"Mi'Jai Mickles","HOUCHR",59,19.58,"F"
"Aidan Horodnik","HOLY CROSS",22,19.56,"F"
"Jacob Logan","DUQUESNE",21,19.56,"F"
"Brady Fodor","HOLY CROSS",18,19.53,"F"
"Dorian Royal","ALBANY",35,19.48,"F"
"Antione Keefer Jr.","SE MO ST",18,19.43,"F"
"Anthony Gray","TXAMEA",53,19.42,"F"
"Adam Camphor","SE MO ST",32,19.42,"F"
"Chris Campanelli","NEW HAMP",21,19.33,"F"
"Jamarr Jones","TENN TECH",37,19.32,"F"
"Maxton Woodward","SAMFORD",34,19.25,"F"
"Rufus Toe","HOUCHR",21,19.19,"F"
"Alexander Cossignani","DELWARE ST",32,19.1,"F"
"Ivan Murray Jr.","VILLANOVA",31,19.09,"F"
"Frederick Lujan III","IDAHO",25,19.09,"F"
"Braeden Kaczmarek","N ARIZONA",40,19.04,"F"
"Gabriel Ikechukwu","PRVIEW A&M",16,18.99,"F"
"Bryce Rooks","MONMOUTH",16,18.96,"F"
"Chase Chesser","NICHOLLS",26,18.93,"F"
"Bryce Patterson","INDIANA ST",23,18.92,"F"
"Deshawn Palmer","ALCORN ST",44,18.92,"F"
"Brandon Jackson","UTAHTC",30,18.88,"F"
"Bryce Wilson","MERRIMACK",15,18.88,"F"
"Marlon Huff","TENN STATE",27,18.86,"F"
"Unknown Lafayette D35","LAFAYETTE",26,18.84,"F"
"Jaggar Tavai","UTAHTC",24,18.76,"F"
"Molik Mason","PRVIEW A&M",33,18.74,"F"
"Devyn Davis","DRAKE",27,18.72,"F"
"Rashawn Watson","ALABAMA ST",21,18.67,"F"
"Kion Wright","ALBANY",32,18.63,"F"
"Montrell Henderson","CHATTNOOGA",30,18.62,"F"
"Ke'shawn Reed","NWSTATE",35,18.61,"F"
"Israel Lucas","HOWARD",40,18.61,"F"
"Kerry North","PRVIEW A&M",34,18.57,"F"
"Christian Booker","LAMAR",16,18.52,"F"
"Cleve Tellery II","CHARLES SO",21,18.44,"F"
"Kristopher Boyd","MORGAN ST",38,18.43,"F"
"Jaden Wincher","TXRG",22,18.42,"F"
"Ayden Merrihew","N COLORADO",17,18.36,"F"
"Trenton Kintigh","WOFFORD",21,18.27,"F"
"Carson Moore","MERCYHURST",19,18.27,"F"
"Bryce Purnell","MAINE",57,18.26,"F"
"Tony Deloach","ALCORN ST",33,18.26,"F"
"Sean Hickey","NEW HAMP",17,18.22,"F"
"Drew Rozier","DAVIDSON",28,18.18,"F"
"Ryan Kuennen","N IOWA",35,18.12,"F"
"Tripp Alexander III","HAMPTON",24,18.1,"F"
"RJ Jackson","AUSTINPEAY",20,18.01,"F"
"Machi Robinson","TEXAS STHN",21,17.95,"F"
"Kareem Vessup","LIUSHAR",17,17.95,"F"
"Tiu Afalava","FORDHAM",43,17.91,"F"
"Derrick Taylor","MS VLY ST",23,17.91,"F"
"James Dunnemann II","FORDHAM",25,17.89,"F"
"Capri Martin","VILLANOVA",51,17.85,"F"
"Brody Harriff","DRAKE",49,17.81,"F"
"Devin Williams","BRYANT",20,17.7,"F"
"Isaiah Harvey","CHATTNOOGA",26,17.61,"F"
"Ma'ake Apo","IDAHO",34,17.6,"F"
"Rylan Shibley","ELON",24,17.59,"F"
"Isaiah Hare","TXAMEA",31,17.49,"F"
"Jakoby Diamond","W CAROLINA",23,17.48,"F"
"Nicholas Miano","TOWSON",22,17.41,"F"
"Fred Dampeer","NICHOLLS",25,17.4,"F"
"Andrew Zook","LNDNWD",38,17.38,"F"
"Vertonio Weatherton","TENN STATE",23,17.36,"F"
"Bryce Ricks","MERRIMACK",29,17.33,"F"
"Nico Guerra","TEXAS STHN",22,17.29,"F"
"Ajayi Ajaga","YNGTOWN ST",17,17.26,"F"
"Immanuel Hawkins","PRVIEW A&M",17,17.24,"F"
"Peyton Anderson","SE LA",37,17.18,"F"
"Marc Hernández","FURMAN",16,17.06,"F"
"Gavin Rowell","W CAROLINA",23,17,"F"
"Anthony Pinal","SACR HEART",18,17,"F"
"Charlie Meehleib","BUCKNELL",19,16.96,"F"
"Tequan Kemp","DRAKE",18,16.96,"F"
"Jamaal Cherry","TEXAS STHN",26,16.94,"F"
"Kenny Harris","MOREHEAD",19,16.91,"F"
"Kyran Bourda","LAMAR",19,16.85,"F"
"Alvoid Kennon","CHARLES SO",23,16.81,"F"
"Tanner Phelps","W ILLINOIS",23,16.73,"F"
"Tristen Graham","NEW HAMP",31,16.71,"F"
"Rocky Shields","SO UTAH",21,16.63,"F"
"Rayne Mayo Jr.","UC DAVIS",30,16.45,"F"
"Malachi McDonald","ARKAPB",38,16.33,"F"
"Caden Ross","GARD-WEBB",15,16.22,"F"
"Adrien Medine","FL A&M",18,16.18,"F"
"Jerry Martin","MURRAY ST",16,16.11,"F"
"Abram Fofana","BETH COOK",44,16.09,"F"
"Rayvon Murray","LIUSHAR",23,16.08,"F"
"Mike Hamilton","MAINE",28,16.05,"F"
"Parker Andrus","SO UTAH",53,16.01,"F"
"Ramon McAndrews","MERCYHURST",31,16.01,"F"
"Semaj Fluellyn","W GEORGIA",26,15.75,"F"
"Carson Gue","VA MILT IN",31,15.58,"F"
"Jordan Pritchard-Sewell","YNGTOWN ST",48,15.55,"F"
"Michael Vaughn","LAFAYETTE",15,15.48,"F"
"Nathaniel Mitchell","VA MILT IN",23,15.48,"F"
"Elijah Kongolo","W ILLINOIS",30,15.44,"F"
"Bryce Lee","RICHMOND",15,15.39,"F"
"Aden Cannon","ILL STATE",15,15.33,"F"
"Kolten Gajewski","INDIANA ST",38,15.22,"F"
"Nathan Hayes","ELON",27,14.95,"F"
"Kyshawn Kimble","ALCORN ST",34,14.95,"F"
"Sean Kabengele","LAFAYETTE",36,14.92,"F"
"Weston Woodard","TOWSON",28,14.91,"F"
"Dawson Rodd","COLGATE",34,14.9,"F"
"Nathan LaPlante","BRYANT",36,14.89,"F"
"Daniel Viramontes","E ILLINOIS",16,14.75,"F"
"Grant Merritt","NICHOLLS",25,14.68,"F"
"Charleston Waugh","TEXAS STHN",19,14.68,"F"
"Steven Oberst","W ILLINOIS",36,14.64,"F"
"Ejike Brown","HOUCHR",45,14.4,"F"
"Bobby Piland Jr.","CAL POLY",24,14.38,"F"
"Donovan Nevils","N ALABAMA",27,14.25,"F"
"Jason Seraphin","HOWARD",36,13.86,"F"
"Brandan Green","CITADEL",35,13.76,"F"
"Sidiq Cabaniss-Ali","NC A&T",44,13.71,"F"
"Tanner Allen","ABILENE CH",21,13.7,"F"
"Emmanuel Ilechukwu","NC A&T",20,13.55,"F"
"Jermy Jackson","LAMAR",16,13.5,"F"
"Brandon Mills","MURRAY ST",35,13.44,"F"
"Elias Sanders","PRVIEW A&M",17,13.39,"F"
"Kezni Brown","LIUSHAR",43,13.36,"F"
"Cam Jackson","DAVIDSON",36,13.25,"F"
"Jackson Murray","N ARIZONA",37,13.14,"F"
"Jae'Von Reels","SAN DIEGO",41,13.13,"F"
"Keith Hills","NICHOLLS",27,12.86,"F"
"Kennland Lyons","TENN STATE",29,12.74,"F"
"Hudson Page","ABILENE CH",31,12.56,"F"
"Justin Fevrier","NEW HAMP",37,12.54,"F"
"Kai Brown","SOUTHERN U",27,12.48,"F"
"Romeo Brown","NICHOLLS",19,12.39,"F"
"Josh Narcisse","ARKAPB",31,12.38,"F"
"Shanard Lo-Ray","MERCYHURST",18,12.36,"F"
"Elijah Brooks","VA MILT IN",42,12.22,"F"
"Ty Kauserud","FURMAN",30,12.16,"F"
"Cooper Paukstis","BUTLER",22,12.11,"F"
"Davi'yon Hawkins-Ingram","E KENTUCKY",35,12.1,"F"
"Michael Marshall","FL A&M",28,12.09,"F"
"Dawson James","NC A&T",29,12.05,"F"
"Joey Lightfoot","NICHOLLS",31,11.8,"F"
"Chancy Jordan","CHARLES SO",15,11.65,"F"
"Braden Woods","NWSTATE",17,11.54,"F"
"Reggie Reed Jr.","HOWARD",39,11.48,"F"
"Gideon Spottsville","ALCORN ST",44,11.44,"F"
"Jayden Hazelwood","BRYANT",36,11.43,"F"
"Jaden Roper","BRYANT",23,11.2,"F"
"Landon Carson","ALCORN ST",30,10.87,"F"
"Alex Bowman Jr.","ABILENE CH",41,10.72,"F"
"Gerald Danner","PRESBYTERN",39,10.53,"F"
"Chase Robinson","HAMPTON",30,10.49,"F"
"Caleb Estrada","CHISTA",43,10.46,"F"
"Tyher Howard-Thompson","HAMPTON",31,10.46,"F"
"Mason McLendon","W GEORGIA",15,10.4,"F"
"Fasitootai Sagapolu","UTAHTC",40,10.34,"F"
"Luke Green","BUTLER",37,9.8,"F"
"Thomas Jolly","YNGTOWN ST",37,9.77,"F"
"Amondi James","NC A&T",32,8.64,"F"
"Bryce Gray","TENN STATE",26,8.13,"F"
"Chris Jackson II","HAMPTON",39,8,"F"
"Amari James","LIUSHAR",34,7.65,"F"
"Marquacious Wright","LIUSHAR",46,7.56,"F"
"Premiere Whitley","E ILLINOIS",55,6.52,"F"
"Josiah Wyatt","CHARLES SO",42,5.99,"F"
"Jadon Joseph","LIUSHAR",31,5.05,"F"
"Griffin Ellis","NICHOLLS",26,4.2,"F"
"Gustavo Bravo","BRYANT",28,3.8,"F"
"Robert Smith","UTAHTC",15,2.76,"F"
"David Czapp","VA MILT IN",29,1.97,"F"
"James Collins II","E ILLINOIS",55,0.28,"F"
"Jordan Jeudy","MORGAN ST",36,0,"F"
