"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"Zacchaeus Dixon","MERCYHURST",57,46.57,"C","DI",2026,"Northeast",65.3,78.6,53.7,61.8,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,2,2,0,43,"0","4.70%",2.3,13,-3,"0","23.10%",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,3,"0.00%",1,1,1,"0.00%",1,1,0,0,0,"0.00%",3,3,0,1,0,"FCS",58,58
"Kahmari Valentine","WAGNER",39,46.53,"C","DI",2026,"Northeast",68.5,74.2,57.4,60,0,2,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,1,22,"9.10%","9.10%",4.5,16,1,"0","12.50%",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",56,4,"20.00%",2,2,1,"0.00%",2,2,0,0,0,"100%",5,5,0,0,1,"FCS",298,298
"Javon Taylor","PORTLAND",47,46.52,"C","DI",2026,"Big Sky",55.9,51.3,63.2,60,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,5,21,"4.80%","4.80%",4.8,26,4,"19.20%","0",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,4,"0.00%",1,1,0,"0.00%",2,0,0,1,0,"0.00%",4,4,1,0,0,"FCS",336,336
"Rufus Toe","HOUCHR",56,46.12,"C","DI",2026,"Southland",57.8,65.9,52.1,59.2,0,4,0,0,0,1,2,3,0,0,0,0,0,0,0,2,1,2,3,35,"0","8.60%",4.3,20,3,"10.00%","20.00%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",32,5,"28.60%",4,0,0,"16.70%",1,4,1,0,0,"100%",7,7,0,0,1,"FCS",14,14
"Antony Morris","VALPO",45,46.04,"C","DI",2026,"Pioneer",64,63.2,61,60,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,24,"0","4.20%",4.2,21,0,"9.50%","9.50%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,"0.00%",2,0,0,"0.00%",0,2,0,1,0,"0.00%",4,4,0,1,0,"FCS",130,130
"Sharod Watkins","CENT CT ST",33,45.77,"C","DI",2026,"Northeast",76.3,78.9,60.6,NA,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,3,0,18,"5.60%","11.10%",5.6,15,1,"0","26.70%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",47,47
"Amiree Alexander","SE LA",56,45.15,"C","DI",2026,"Southland",73.9,78.6,61,NA,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,5,3,34,"5.90%","2.90%",1.5,22,0.33,"9.10%","22.70%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,3,"25.00%",0,2,1,"0.00%",3,0,0,0,0,"100%",4,4,0,0,1,"FCS",217,217
"Ky Tayo","CHATTNOOGA",27,44.94,"C","DI",2026,"Southern",70.8,73.2,59.9,NA,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,17,"5.90%","5.90%",2.9,10,1,"10.00%","30.00%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,4,"0.00%",2,1,1,"0.00%",2,2,0,0,0,"0.00%",4,4,0,0,0,"FCS",18,18
"Jacinto Lopez","HARVARD",23,44.78,"C","DI",2026,"Ivy",70.8,67.6,65.9,NA,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,15,"13.30%","13.30%",6.7,8,0,"0","12.50%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",122,122
"Nolin Thompson","CORNELL",27,44.26,"C","DI",2026,"Ivy",71,71.1,57.9,62.1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,"0","0.00%",0,21,3.2,"4.80%","14.30%",1,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",34,8,"0.00%",2,3,0,"0.00%",5,2,0,0,0,"0.00%",8,8,0,1,0,"FCS",199,199
"Antori Hamilton","AUSTINPEAY",33,44.18,"C","DI",2026,"United Athletic",74.2,72.8,65.6,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,"7.70%","7.70%",7.7,20,0,"0","15.00%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,0,0,"FCS",161,161
"Logan Wright","CAMPBELL",35,44,"C","DI",2026,"CAA",72.2,69.2,66.6,60,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,28,"7.10%","7.10%",3.6,7,2,"0","14.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,1,0,"FCS",102,102
"Chase Carter","INCAR WORD",48,43.85,"C","DI",2026,"Southland",67.8,71.7,58.1,NA,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,2,29,"0","3.50%",1.7,19,0.67,"10.50%","26.30%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,"0.00%",1,2,1,"0.00%",3,1,0,0,0,"0.00%",4,4,0,0,0,"FCS",19,19
"Jason Morbitzer","BUCKNELL",61,43.46,"C","DI",2026,"Patriot",72.6,75.6,54.9,62.1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,28,"0","0.00%",0,33,3,"3.00%","18.20%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4,"0.00%",2,1,0,"0.00%",1,2,0,1,1,"0.00%",4,4,0,1,0,"FCS",182,182
"Trevion Traylor","CENT ARK",55,43.36,"C","DI",2026,"United Athletic",64.8,73.2,56.1,60,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,2,0,2,4,29,"3.50%","10.30%",5.2,26,1,"7.70%","19.20%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,"50.00%",1,1,0,"0.00%",1,1,0,0,0,"100%",4,4,0,0,2,"FCS",237,237
"Wayne Coleman","CENT CT ST",43,43.15,"C","DI",2026,"Northeast",59,55.4,62.2,60,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,2,3,23,"4.30%","8.70%",6.5,20,0,"15.00%","5.00%",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"0.00%",2,0,0,"0.00%",0,1,0,1,0,"0.00%",3,3,1,0,0,"FCS",96,96
"Rayne Mayo Jr.","UC DAVIS",22,43.09,"C","DI",2026,"Big Sky",69.8,71.3,60.3,60,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,"0","0.00%",0,6,0,"0","33.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4,"0.00%",3,1,1,"0.00%",1,2,0,0,0,"0.00%",4,4,1,0,0,"FCS",142,142
"Ashton Jones","SE MO ST",46,42.88,"C","DI",2026,"Big South - OVC Football Association",65.7,65.9,64.1,59.3,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,18,"5.60%","5.60%",2.8,27,2,"7.40%","11.10%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",93,2,"0.00%",0,2,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",215,215
"Cam Moore","MERCER",41,42.7,"C","DI",2026,"Southern",70.1,73.2,55.8,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,"0","0.00%",0,26,9.5,"7.70%","23.10%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"0.00%",2,0,0,"0.00%",2,2,0,0,0,"0.00%",4,4,0,0,0,"FCS",169,169
"Braxton Lassiter","RICHMOND",46,42.67,"C","DI",2026,"Patriot",68.4,58.2,77.5,NA,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,3,24,"12.50%","8.30%",4.2,22,0,"13.60%","13.60%",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,"50.00%",2,0,0,"50.00%",0,2,2,0,0,"0.00%",4,4,0,0,0,"FCS",144,144
"Justis La'ulu","E WASHGTON",40,42.65,"C","DI",2026,"Big Sky",61.9,58.6,63.7,59.8,0,0,1,0,0,0,2,2,2,0,0,0,0,1,0,1,0,2,3,27,"11.10%","7.40%",3.7,12,0,"16.70%","8.30%",2,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",90,1,"50.00%",0,1,1,"0.00%",1,0,0,0,0,"100%",2,2,0,0,1,"FCS",22,22
"Vin Ferrara","HOLY CROSS",50,42.44,"C","DI",2026,"Patriot",74.6,84.5,57.4,NA,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,34,"2.90%","2.90%",1.5,16,1,"0","31.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",246,246
"Titus Miller","SE MO ST",22,42.26,"C","DI",2026,"Big South - OVC Football Association",65.8,62.7,65,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,10,"0","10.00%",10,12,0,"8.30%","8.30%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,0,0,"FCS",184,184
"EJ Perez","BROWN",29,42.01,"C","DI",2026,"Ivy",74.8,77.6,61,NA,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,"5.30%","0.00%",0,10,1,"0","40.00%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",272,272
"Jack Sacchetti","PENN",25,41.39,"C","DI",2026,"Ivy",75.2,74.8,64.7,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,"14.30%","7.10%",3.6,11,0,"0","27.30%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",340,340
"Zayden Cook","UTAHTC",44,41.12,"C","DI",2026,"Big Sky",63.9,65,58.5,NA,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,18,"0","5.60%",2.8,26,4,"7.70%","7.70%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,"0.00%",2,2,0,"0.00%",3,2,0,0,0,"0.00%",5,5,0,0,0,"FCS",173,173
"Isaiah Hare","TXAMEA",39,40.92,"C","DI",2026,"Southland",62.7,58.2,65.5,60,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,2,2,18,"5.60%","11.10%",5.6,21,0,"9.50%","4.80%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,"33.30%",1,1,1,"50.00%",1,0,1,0,0,"0.00%",3,3,1,0,0,"FCS",189,189
"Al Sandifer","AUSTINPEAY",43,40.48,"C","DI",2026,"United Athletic",59.6,59.7,58.8,NA,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3,23,"0","4.30%",4.3,20,1,"15.00%","10.00%",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3,"25.00%",0,2,1,"33.30%",2,0,1,0,0,"0.00%",4,4,0,0,0,"FCS",234,234
"Rashaud Pernell","NEW HAMP",20,40.46,"C","DI",2026,"CAA",55,52,62.1,NA,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,8,"0","12.50%",12.5,12,2,"16.70%","8.30%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",2,2,0,0,0,"FCS",37,37
"River Abenroth","SAN DIEGO",37,40.38,"C","DI",2026,"Pioneer",70,74.9,54.5,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,16,"0","0.00%",0,21,2.5,"4.80%","14.30%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,4,"0.00%",2,1,1,"0.00%",2,2,0,0,0,"0.00%",4,4,0,0,0,"FCS",230,230
"Bobby Piland Jr.","CAL POLY",67,40.3,"C","DI",2026,"Big Sky",48.8,44.3,62,NA,0,2,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,11,28,"7.10%","0.00%",0,39,3.6,"28.20%","17.90%",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,7,"12.50%",2,3,1,"12.50%",5,2,1,0,0,"0.00%",8,8,0,0,0,"FCS",107,107
"Derek Berlitz","MAINE",43,40.24,"C","DI",2026,"CAA",65.5,67.7,58.1,60,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,22,"4.50%","4.50%",2.3,21,2.5,"4.80%","4.80%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,"0.00%",0,1,1,"0.00%",2,0,0,0,0,"0.00%",3,3,0,1,0,"FCS",55,55
"Kortlin Rausaw","ABILENE CH",62,39.66,"D","DI",2026,"United Athletic",62.6,68.9,53.1,NA,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,36,"0","2.80%",1.4,26,3,"7.70%","11.50%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,"0.00%",2,3,0,"0.00%",3,2,0,0,0,"0.00%",5,5,0,0,0,"FCS",2,2
"Jackson Murray","N ARIZONA",39,39.48,"D","DI",2026,"Big Sky",70.8,72.4,60.3,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,19,"5.30%","0.00%",0,20,5.33,"5.00%","15.00%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"0.00%",0,1,0,"0.00%",3,0,0,0,0,"0.00%",3,3,0,0,0,"FCS",302,302
"Dorian Royal","ALBANY",30,39.38,"D","DI",2026,"CAA",75.9,77.3,57.5,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,"0","0.00%",0,24,0.5,"0","16.70%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3,"0.00%",1,2,1,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",5,5
"Tyler Owens","NEWHVN",21,39.04,"D","DI",2026,"Northeast",71.1,63.6,63.3,68.5,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9,"11.10%","0.00%",0,12,0,"0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,"0.00%",1,0,0,"0.00%",0,0,0,1,1,"0.00%",2,2,1,1,0,"FCS",369,369
"Alex Yearwood","STETSON",39,38.98,"D","DI",2026,"Pioneer",62.7,59.8,62,60,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,1,1,1,1,29,"3.50%","10.30%",5.2,10,0,"10.00%","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,1,0,"FCS",316,316
"Gabe Flores","HOLY CROSS",47,38.97,"D","DI",2026,"Patriot",69.7,63.1,64.7,62.1,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,2,1,30,"3.30%","6.70%",3.3,17,0,"5.90%","11.80%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,"50.00%",0,0,0,"100%",0,0,1,1,1,"0.00%",2,2,0,1,0,"FCS",155,155
"Xavier Potts","TARLETON",51,38.91,"D","DI",2026,"United Athletic",68.3,71.6,55.2,61.1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,28,"0","0.00%",0,23,-0.5,"0","8.70%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,"0.00%",1,2,2,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",52,52
"Nathan Marsh","BROWN",42,38.89,"D","DI",2026,"Ivy",65.9,67.5,61,NA,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,32,"6.30%","6.30%",3.1,10,0,"0","10.00%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",212,212
"Lucas Allen","WM & MARY",30,38.76,"D","DI",2026,"Patriot",57.3,65.7,57.5,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,13,"7.70%","0.00%",0,17,3,"11.80%","17.60%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,"0.00%",1,1,1,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",325,325
"Colin Scharriter","MERCYHURST",42,38.62,"D","DI",2026,"Northeast",66.1,73.8,54.3,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,28,"0","0.00%",0,14,1.33,"0","7.10%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,"0.00%",2,1,1,"0.00%",3,2,0,0,0,"0.00%",5,5,0,0,0,"FCS",31,31
"Jack Inserra","BUCKNELL",60,38.56,"D","DI",2026,"Patriot",70.1,71.7,61.2,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,27,"7.40%","3.70%",1.9,33,3,"0","9.10%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",77,77
"Taylor Faalele","DARTMOUTH",37,38.56,"D","DI",2026,"Ivy",71.7,72.8,57.6,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,9,"0","0.00%",0,28,1.33,"3.60%","14.30%",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,4,"0.00%",1,2,1,"0.00%",3,1,0,0,0,"0.00%",4,4,0,0,0,"FCS",219,219
"Kaiden Turner","STF AUSTIN",22,38.54,"D","DI",2026,"Southland",65.1,70.6,54.6,60,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,13,"7.70%","7.70%",3.9,9,5,"0","22.20%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,"33.30%",1,1,0,"0.00%",1,0,0,0,0,"50.00%",3,3,1,0,1,"FCS",159,159
"Cameron Daniels","MURRAY ST",27,38.5,"D","DI",2026,"Missouri Valley",65,63.3,63.4,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,12,"8.30%","8.30%",4.2,15,4.5,"13.30%","13.30%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,"0.00%",1,1,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",276,276
"Lucien Griffin","MERCYHURST",53,38.5,"D","DI",2026,"Northeast",62.9,68,55.2,60.5,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,32,"6.30%","6.30%",3.1,20,3.33,"0","0",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",9,5,"16.70%",2,1,0,"0.00%",3,2,0,0,0,"100%",6,6,0,0,1,"FCS",286,286
"Kehinde Akintunde","MERCER",32,38.48,"D","DI",2026,"Southern",53.9,58,63.1,NA,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,12,"8.30%","8.30%",4.2,20,4,"25.00%","15.00%",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",328,328
"Isaiah Perez","E WASHGTON",38,38.43,"D","DI",2026,"Big Sky",58.4,57.1,59.7,NA,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,25,"0","4.00%",4,13,2.5,"15.40%","0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"0.00%",0,2,0,"0.00%",2,0,0,1,0,"0.00%",3,3,0,0,0,"FCS",16,16
"Thomas Jolly","YNGTOWN ST",54,38.31,"D","DI",2026,"Missouri Valley",65.1,62.9,64.4,NA,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,23,"8.70%","4.30%",2.2,31,0,"6.50%","6.50%",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",269,269
"Tavales Curry","CAMPBELL",23,38.28,"D","DI",2026,"CAA",71.5,74,60.5,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,14,"7.10%","7.10%",3.6,9,0,"0","11.10%",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",235,235
