"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","row_id"
"CALEB BACON","PENN STATE",32,28.81,"D","ED",2026,"Big Ten",65.6,63.6,59.8,65.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,1,10,0.1,0.1,5,17,2,0.059,0.059,1,5,1,1,4,4,0,1,0,0,83.3,0.8,0,0.6,0,0,0,0,0,0,0,1,0,4,4,0,10,3,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,0,"P4",28,NA,28
"TRE SMITH","ARIZONA",33,28.57,"D","ED",2026,"Big 12",63.8,60.5,65.5,NA,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,13,0.154,0.077,3.9,20,6,0.1,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2,2,0,0,3,2,0,0,0,0,5,5,0,0,0,"P4",9,NA,9
"DARRIS SMITH","MISSOURI",56,28.34,"D","ED",2026,"SEC",66,65.1,68.5,60,0,0,2,0,0,0,3,3,3,0,0,0,0,2,0,0,0,2,4,34,0.176,0.088,4.4,21,1,0.048,0.143,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.4,0,2,2,0,3,0,0,0,0,1,5,5,0,0,2,"P4",57,NA,57
"KEVIYAN HUDDLESTON","OKLA STATE",18,28.32,"D","ED",2026,"Big 12",62.8,55.2,67.3,NA,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,10,0.2,0.1,10,8,0,0.125,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"P4",95,NA,95
"JORDAN MACK","BAYLOR",16,28.12,"D","ED",2026,"Big 12",76.3,71.2,68.3,NA,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,9,0.222,0.222,11.1,7,2,0,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",176,NA,176
"DARRION SMITH","AUBURN",28,28.02,"D","ED",2026,"SEC",67.1,56.2,69.6,NA,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,1,21,0.143,0.095,4.8,7,0,0.143,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",202,NA,202
"ANELU LAFAELE","MICH STATE",26,27.87,"D","ED",2026,"Big Ten",60.7,61.4,59.1,NA,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,17,0.059,0.118,8.8,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"P4",149,NA,149
"LONDON MERRITT","CLEMSON",30,27.86,"D","ED",2026,"ACC",74.8,60.3,66,76.6,0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,0,23,0.174,0.087,4.3,3,0,0,0,0,4,1,0.5,3,3,0,0,0,1,56.3,0.75,0,0.75,0,0,0,0,1,0,0,0,0,1.5,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",204,NA,204
"HARVEY DYSON III","NC STATE",27,27.64,"D","ED",2026,"ACC",56.8,57.2,64.5,51.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,15,0.133,0.067,3.3,5,0,0.2,0.2,1,7,1,1,8,8,0,1,0,0,100,1.14,0,0.286,0,1,0,1,0,0,1,1,0,8,-3,0,5,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",26,NA,26
"DONOVAN HOILETTE JR.","N CAROLINA",33,27.51,"D","ED",2026,"ACC",69.2,68.6,63.5,61.2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,14,0.071,0.143,7.1,16,0,0.063,0.188,1,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",13,NA,13
"YHONZAE PIERRE","ALABAMA",41,27.21,"D","ED",2026,"SEC",64.4,55,68.7,61.2,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,2,3,23,0.13,0.174,8.7,15,0,0.133,0.133,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.667,1,0,0,0.5,0,1,1,0,0,1,3,3,0,0,1,"P4",127,NA,127
"JOSEPH MUPOYI","N CAROLINA",24,26.9,"D","ED",2026,"ACC",70.8,55.4,77.1,NA,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,14,0.214,0.143,7.1,10,0,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",73,NA,73
"CALEB WHEATLAND","MICH STATE",29,26.85,"D","ED",2026,"Big Ten",69.9,51.3,72.5,72.5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,2,0,0,0,11,1.5,0.182,0.091,2,16,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,2,0,0,0,0,0,0,0,44,4,0.333,1,1,0,0.5,2,0,2,1,1,0,6,6,1,1,0,"P4",21,NA,21
"YVAN KEMAJOU","PENN STATE",29,26.58,"D","ED",2026,"Big Ten",59.3,50.5,64.6,60.8,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,1,0,2,2,16,0.125,0.188,12.5,11,0,0.091,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0.5,0,0,0,0,0,0,0,1,0,0.5,2,2,0,0,1,"P4",221,NA,221
"SAHIR WEST","UCLA",43,26.53,"D","ED",2026,"Big Ten",68.7,72.1,57.4,NA,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,17,0.059,0.059,2.9,26,1.33,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,0,1,2,1,0,3,1,0,0,0,0,4,4,0,0,0,"P4",192,NA,192
"AYMERIC KOUMBA","UCF",28,26.47,"D","ED",2026,"Big 12",52.6,66.5,54.5,43.1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,10,0,0.1,5,15,7,0,0,0,3,1,1,14,14,0,1,0,0,118.8,4.67,0,0.333,0,0,0,1,0,0,0,1,0,14,5,0,12,3,0,2,0,0,0,1,2,0,0,0,0,3,3,0,0,0,"P4",133,NA,133
"ISAIAH WARD","WASHINGTON",20,26.46,"D","ED",2026,"Big Ten",73.2,76.4,57.5,60,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,10,0,0,0,9,-3,0.333,0.444,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0.5,0,2,2,0.5,2,0,2,0,0,0,4,4,0,0,0,"P4",44,NA,44
"NATE JOHNSON","AUBURN",29,26.03,"D","ED",2026,"SEC",63.7,70.9,53.8,60,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,18,0,0.056,2.8,10,5,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,2,0,0,0,1,2,0,0,0,0,3,3,0,0,0,"P4",124,NA,124
"ANTHONY JONES JR.","NEBRASKA",30,26.02,"D","ED",2026,"Big Ten",65.1,55.8,72.6,NA,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,15,0.133,0.133,6.7,15,0,0.067,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",24,NA,24
"CHANCE BRYANT","HOUSTON",19,25.97,"D","ED",2026,"Big 12",70.3,67.9,63.1,60,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,13,0.077,0.154,7.7,5,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",216,NA,216
"HUDSON WOODS","SMU",21,25.76,"D","ED",2026,"ACC",64,54.4,68.9,NA,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,14,0.214,0.071,3.6,7,0,0.143,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",239,NA,239
"SUNTARINE PERKINS","OLE MISS",21,25.59,"D","ED",2026,"SEC",68.6,68.2,61.6,62.2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0.111,0,0,9,5,0,0.111,0,3,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,0,0,2,1,0,0,0,0,4,4,0,1,0,"P4",88,NA,88
"IMMANUEL EZEOGU","COLORADO",31,25.56,"D","ED",2026,"Big 12",65.6,62.5,63.8,60.8,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,22,0.136,0.045,2.3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",191,NA,191
"MARQUES WHITE","SMU",16,25.51,"D","ED",2026,"ACC",70.5,77.4,52.4,60.4,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,8,0.125,0.125,6.3,6,-1,0,0.333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,"P4",3,NA,3
"RAMZAK FRUEAN","WASHINGTON",39,25.32,"D","ED",2026,"Big Ten",65.1,73.5,53.7,62.7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,3,0,0.222,0,7,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,2,2,0,0,2,2,0,0,0,0,5,5,0,1,0,"P4",243,NA,243
"ZEKE DURHAM-CAMPBELL","W VIRGINIA",31,25.05,"D","ED",2026,"Big 12",53.2,62.3,60.8,60,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,0.067,0.067,6.7,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,"P4",75,NA,75
"KYLER JORDAN","BAYLOR",17,25,"D","ED",2026,"Big 12",66.8,70.7,56.4,60,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,10,0,0.1,5,6,-2,0,0.333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"P4",42,NA,42
"KEVIN O'CONNOR","DUKE",33,24.83,"D","ED",2026,"ACC",64,65.5,59.4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,22,0.045,0,0,11,0,0.091,0.273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"P4",67,NA,67
"ADEPOJU ADEBAWORE","OKLAHOMA",35,24.82,"D","ED",2026,"SEC",66.4,72.8,62.9,60.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10,0.1,0.1,5,23,0,0.043,0.13,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"P4",103,NA,103
"MALAKI TA'ASE","IOWA STATE",28,24.81,"D","ED",2026,"Big 12",65.8,71.8,53.6,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,0,0,0,14,3,0.071,0.214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,5,0,3,1,0,0,2,3,0,0,0,0,5,5,0,0,0,"P4",154,NA,154
"MICAH CARTER","LOUISVILLE",23,24.75,"D","ED",2026,"ACC",73.3,70.1,59.5,65.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,15,0.067,0,0,7,2,0.143,0.429,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0.333,1,1,0,0.5,1,0,1,0,0,0,3,3,1,0,0,"P4",117,NA,117
"JAQUEZ WILKES","AUBURN",16,24.74,"D","ED",2026,"SEC",59.1,57.3,56.6,62.8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,4,0,0,0,6,4,0.167,0,1,6,1,0.5,3,3,0,0,0,0,56.3,0.5,0,0.333,0,0,1,0,0,0,0,0,0,1.5,4,0,29,2,0.333,1,1,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"P4",244,NA,244
"FAVOR BATE","BOSTON COL",18,24.24,"D","ED",2026,"ACC",72.8,62.4,73.2,NA,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,11,0.273,0.182,9.1,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",198,NA,198
"JORDAN RENAUD","OLE MISS",20,24.11,"D","ED",2026,"SEC",63.2,61.9,61.6,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.091,0.091,9.1,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"P4",83,NA,83
"ISAIAH NIXON","UCF",46,23.87,"D","ED",2026,"Big 12",59.3,53,57.8,71.5,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,3,15,0.067,0.067,3.3,26,2.5,0.115,0.039,3,5,1,1,4,4,0,0,0,0,83.3,0.8,0,0.4,0,0,0,0,1,0,0,0,0,4,-3,0,6,4,0.2,1,1,0,0,2,1,0,1,0,0.5,5,5,0,1,1,"P4",116,NA,116
"TJ BUSH JR.","MINNESOTA",48,23.75,"D","ED",2026,"Big Ten",61.1,60.4,55.8,64.8,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,18,0,0,0,24,2.33,0.083,0.083,2,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,2,1,0,3,2,0,0,0,0,7,7,0,2,0,"P4",122,NA,122
"ALEXANDER MCPHERSON","PENN STATE",24,23.52,"D","ED",2026,"Big Ten",56.7,55.3,58.8,60,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,1,14,0.071,0.143,7.1,9,0,0.111,0.111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"P4",205,NA,205
"STEPHEN DALEY","INDIANA",19,23.33,"D","ED",2026,"Big Ten",77.2,78.6,61.2,NA,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,11,0.091,0.091,4.5,8,3.25,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,0,0,4,0,0,4,0,0,0,0,0,4,4,0,0,0,"P4",54,NA,54
"CARSON GENTLE","TENNESSEE",21,23.1,"D","ED",2026,"SEC",74.3,62.5,76.7,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0.167,0,0,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",181,NA,181
"DARIEN WHITAKER JR.","KANSAS ST",29,23.05,"D","ED",2026,"Big 12",73,71.4,66.4,60,0,0,1,0,0,0,3,3,0,0,0,0,1,1,0,0,1,4,2,16,0.125,0.188,9.4,12,5,0,0.167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.5,0,1,1,0,2,0,0,0,0,1,4,4,0,0,2,"P4",208,NA,208
"NUSI TAUMOEPEAU","BYU",41,23.03,"D","ED",2026,"Big 12",67.9,58.1,64.3,71.9,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,15,0.067,0.067,3.3,18,4,0.111,0.056,2,8,1,1,7,7,0,0,0,0,95.8,0.88,0,0.25,0,0,0,0,1,0,0,0,0,7,-2,0,5,3,0,2,0,0,0,1,1,0,0,0,0,3,3,1,0,0,"P4",231,NA,231
"ANTHONY SACCA","UCLA",17,23,"D","ED",2026,"Big Ten",72.7,74.3,57.1,60,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,11,2,0,0.273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"P4",230,NA,230
"BRIAN ALLEN JR.","VANDERBILT",17,22.94,"D","ED",2026,"SEC",60.7,53.5,67.8,60,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,9,0.222,0.111,5.6,7,2,0.143,0.143,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"P4",19,NA,19
"KRIS JONES","BOSTON COL",42,22.89,"D","ED",2026,"ACC",72.1,75.9,56.4,60.5,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,16,0,0,0,24,2.17,0,0.167,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,4,2,0,6,1,0,0,0,0,7,7,0,0,0,"P4",167,NA,167
"NAHSIR TAYLOR","MARYLAND",25,22.44,"D","ED",2026,"Big Ten",72.3,78.5,54.4,60.9,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,12,0,0,0,12,5,0,0.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,1,2,1,0,4,1,0,0,0,0,5,5,0,0,0,"P4",209,NA,209
"TREY SMITH","PURDUE",26,22.12,"D","ED",2026,"Big Ten",60.6,57.5,62.8,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,13,0.077,0.154,7.7,13,0,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",107,NA,107
"JAEDEN MOORE","PITTSBURGH",24,22.1,"D","ED",2026,"ACC",66.4,76,55.9,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21,0.048,0,0,3,-4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"P4",109,NA,109
"DAMON WILSON II","MIAMI FL",17,21.43,"D","ED",2026,"ACC",70.5,62.9,68.7,61.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0.1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"P4",100,NA,100
"DREW COLLINS","S CAROLINA",15,21.25,"D","ED",2026,"SEC",62.9,61.7,61.1,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,9,0.111,0.111,5.6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4",156,NA,156
"DAVID OMOPARIOLA","SYRACUSE",25,21.19,"D","ED",2026,"ACC",75.9,83.1,54.4,61.1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,11,0,0,0,13,0.67,0,0.308,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,3,1,0,3,0,0,0,0,0,4,4,0,1,0,"P4",74,NA,74
"DJ JACKSON JR.","OKLA STATE",18,21.18,"D","ED",2026,"Big 12",57.8,55.1,60.9,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8,0.125,0,0,9,0,0.111,0.111,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0.5,1,0,0,0.5,0,1,1,0,0,0,2,2,0,0,0,"P4",140,NA,140
"CHIDDI OBIAZOR","INDIANA",15,21.17,"D","ED",2026,"Big Ten",70.7,60,61.6,61.4,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,13,0.231,0.231,11.5,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.5,1,0,0,0,0,0,0,0,0,0.5,2,2,1,0,1,"P4",93,NA,93
"ETHAN DAY","UTAH",42,20.78,"D","ED",2026,"Big 12",62.3,64.3,59.4,59.6,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,26,0.077,0.077,3.9,12,3,0,0,0,4,0,0,0,0,0,0,0,0,39.6,0,0,0.5,0,0,1,0,0,0,0,0,0,0,15,0,8,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",121,NA,121
"TYREESE FEARBRY","WISCONSIN",39,20.75,"D","ED",2026,"Big Ten",72.3,72.6,57.8,60,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,19,0.053,0.053,2.6,19,1.33,0,0.105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,0,2,3,1,0,3,1,0,0,0,0,5,5,1,0,0,"P4",59,NA,59
"THOMAS JOHNSON","CINCINNATI",19,20.5,"D","ED",2026,"Big 12",67.3,72.9,54.8,NA,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,12,0,0.083,4.2,7,3.5,0,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,4,0,0,2,0,0,4,0,0,0,0,0,4,4,0,0,0,"P4",63,NA,63
"DYLAN CARPENTER","LSU",21,20.34,"D","ED",2026,"SEC",67.5,68.3,60.9,61.2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0.111,0.111,5.6,7,6,0,0.143,0,5,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"P4",86,NA,86
