"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"KENYON AGURS","COLO STATE",64,32,2,68.25,"B"
"AIDEN LYCZEK","NAVY",95,47.5,2,68.13,"B"
"KENJI SCANLAN","UNLV",22,22,1,68.13,"B"
"MALACHI WRICE","WASH STATE",17,17,1,67.72,"B"
"MICHAEL WILLIAMS II","USF",78,39,2,67.53,"B"
"AUSTIN CHAMBERS","SACRAMENTO",50,25,2,67.18,"B"
"JACARI BENNETT","BUFFALO",58,29,2,67.16,"B"
"AUSTIN ALEXANDER","W MICHIGAN",73,36.5,2,66.55,"B-"
"FESTUS DAVIES","GA SOUTHRN",50,25,2,66.35,"B-"
"RONN HARDIN","E MICHIGAN",55,27.5,2,66.33,"B-"
"IKE ACKERMAN","OHIO",101,50.5,2,65.61,"B-"
"BRENTON WILLIAMS","LIBERTY",95,47.5,2,65.44,"B-"
"JACOB CRUZ","JVILLE ST",84,42,2,65.39,"B-"
"JAVEN GIBSON","DOMINION",69,34.5,2,65.13,"B-"
"KADE KOSTUS","BOWL GREEN",93,46.5,2,65.02,"B-"
"ELIAS RUDOLPH","UNLV",63,31.5,2,64.97,"B-"
"QUINCY BYAS","E MICHIGAN",94,47,2,64.96,"B-"
"NOAH MATTHEWS","DELAWARE",64,32,2,64.57,"B-"
"TRACE SCOTT III","DELAWARE",91,45.5,2,61.66,"B-"
"WARREN ROBERTS JR.","TULANE",49,24.5,2,61.64,"B-"
"JO'LAISON LANDRY","TEXAS ST",34,34,1,61.57,"B-"
"KA'EO AKANA","HAWAII",74,37,2,61.46,"B-"
"JAMES JENNETTE","UTAH ST",76,38,2,61.23,"B-"
"MARLIN DEAN","UAB",98,49,2,61.1,"B-"
"DARREN AGU","NEW MEXICO",53,26.5,2,60.84,"B-"
"DAVIER BISHOP","TEMPLE",18,18,1,60.7,"B-"
"DAVID ONUOHA","N TEXAS",69,34.5,2,60.62,"B-"
"BEN MARSH","BALL ST",61,30.5,2,60.45,"B-"
"ROYCE WILSON","UTEP",15,15,1,60.18,"B-"
"TURNER SCHMIDT","JAMES MAD",42,21,2,60.13,"B-"
"TRE'MON HENRY","S ALABAMA",46,23,2,60.08,"B-"
"KIERAN DAVIS","E CAROLINA",74,37,2,59.83,"C+"
"JAY'SHON THOMAS","N ILLINOIS",99,49.5,2,59.81,"C+"
"AIZIK MAHUKA","S JOSE ST",73,36.5,2,59.76,"C+"
"KELVON MCBRIDE","MARSHALL",106,53,2,59.61,"C+"
"MATYUS MCLAIN","WASH STATE",89,44.5,2,59.59,"C+"
"KAMERON CYPRIEN","SO MISS",68,34,2,59.3,"C+"
"MATHIAS MALAKI-DONALDSON","MIDDLE TN",23,23,1,59.19,"C+"
"MUAAZ BYARD","UAB",103,51.5,2,59.16,"C+"
"WILL HAVERLAND","OREGON ST",74,37,2,59.06,"C+"
"ELIJAH KINSLER","MEMPHIS",88,44,2,58.97,"C+"
"KORVER DEMMA","C MICHIGAN",92,46,2,58.96,"C+"
"DYLAN HAMPSTEN","FRESNO ST",65,32.5,2,58.92,"C+"
"MYLES WILLIAMS","NEVADA",73,36.5,2,58.87,"C+"
"DONNIE WINGATE","WYOMING",18,18,1,58.82,"C+"
"MARCUS PATTERSON","KENNESAW",61,30.5,2,58.66,"C+"
"TAE FLOYD","JVILLE ST",57,28.5,2,58.56,"C+"
"CHANDAVIAN BRADLEY","COAST CAR",54,27,2,58.35,"C+"
"MIKEY ROSA","JVILLE ST",16,16,1,57.82,"C+"
"MASON PURHAM","JAMES MAD",23,23,1,57.74,"C+"
"JUSTIN THOMAS","BALL ST",45,22.5,2,57.7,"C+"
"JAEDEN CALENDER","LA MONROE",84,42,2,57.61,"C+"
"RAMON PERNAS","SO MISS",51,25.5,2,57.09,"C+"
"DJIBRIL RAHMAN","S DIEGO ST",92,46,2,56.81,"C+"
"BRAD VISLISEL","NEW MEX ST",79,39.5,2,56.66,"C+"
"JALEN CHARLES","NEW MEXICO",36,18,2,56.63,"C+"
"JOSAIAH KNIGHT","W KENTUCKY",43,21.5,2,56.52,"C+"
"DJ WARNER","WASH STATE",104,52,2,56.38,"C+"
"UDOKA EZEANI","N TEXAS",40,20,2,56.3,"C+"
"GIAN CARTER","W MICHIGAN",24,24,1,56.2,"C+"
"NATHAN VANTIMMEREN","C MICHIGAN",50,25,2,56.11,"C+"
"ANDRE PORTER","UNLV",85,42.5,2,55.87,"C+"
"JACARIUS CLAYTON","MARSHALL",29,29,1,55.72,"C+"
"JAMEER LEWIS","SO MISS",52,26,2,55.7,"C+"
"TYLER GILLISON","OHIO",101,50.5,2,55.64,"C+"
"POASA UTU","NEVADA",73,36.5,2,55.32,"C+"
"ZION TAYLOR","SM HOUSTON",25,25,1,55.23,"C+"
"BILLY PULLEN","LA MONROE",44,22,2,55.1,"C+"
"REEVES BALLER","NEW MEX ST",37,18.5,2,54.69,"C+"
"REGGIE JOHNSON","MIDDLE TN",57,28.5,2,54.62,"C+"
"MAVERICK NOONAN","FRESNO ST",28,28,1,54.57,"C+"
"KAI RUSSELL","KENNESAW",58,29,2,54.45,"C+"
"EZRA ODINJOR","TOLEDO",52,26,2,54.34,"C+"
"SPENCER ELLIOTT","HAWAII",40,20,2,54.28,"C+"
"SEDRICK VESSAH","BUFFALO",59,29.5,2,54.26,"C+"
"C.J. HICKS","USF",108,54,2,54.17,"C+"
"KEVON MERRELL","E CAROLINA",37,37,1,53.83,"C+"
"LINUS ZUNK","WASH STATE",89,44.5,2,53.74,"C+"
"CHRIS FORBES","DOMINION",67,33.5,2,53.32,"C"
"DEJUAN ECHOLES JR.","W MICHIGAN",43,21.5,2,53.15,"C"
"KAVION HENDERSON","TROY",63,31.5,2,53.11,"C"
"NICK WATSON","FIU",30,30,1,52.94,"C"
"AIDAN BUTTS","MIDDLE TN",56,28,2,52.92,"C"
"BRAYDIN WARD","MARSHALL",28,28,1,52.84,"C"
"ELIJAH BALDWIN","UTSA",58,29,2,52.74,"C"
"KENTON SIMMONS","FIU",76,38,2,52.47,"C"
"KAMERON BROWN","NEVADA",30,30,1,49.98,"C"
"JARED BADIE","BALL ST",42,21,2,49.97,"C"
"PRIEST ASHE","LA LAFAYET",59,29.5,2,49.54,"C"
"KAVEN CALL","MIDDLE TN",64,32,2,49.4,"C"
"CAMERON JONES","TEMPLE",61,30.5,2,49.24,"C"
"KOURI CRUMP","W MICHIGAN",18,18,1,49.09,"C"
"ASHTON MOSLEY","USF",27,27,1,49.05,"C"
"JAMES STEEL","DELAWARE",21,21,1,48.97,"C"
"RICHARD KRAMER","GA STATE",19,19,1,48.88,"C"
"LORENZO PAYNE","LIBERTY",47,23.5,2,48.87,"C"
"JEREMY NABORNE-OWENS","NEVADA",113,56.5,2,48.81,"C"
"SHAKU SANGARIE","CHARLOTTE",17,17,1,48.63,"C"
"JORDAN PENDLETON","UTAH ST",31,31,1,48.51,"C"
"JARREL COMER","OREGON ST",57,28.5,2,48.27,"C"
"KJ BURLEY","W MICHIGAN",38,38,1,48.15,"C"
"AMAR THOMAS","JAMES MAD",64,32,2,47.99,"C"
"JAMAIR DIAZ","TEMPLE",32,16,2,47.51,"C"
"SHAMAR MEIKLE","USF",18,18,1,46.86,"C"
"OBINNA OKEKE","NEW MEX ST",43,21.5,2,46.32,"C-"
"DAHVON FRAZIER","AKRON",104,52,2,46.19,"C-"
"MICHAEL FLOYDE","LIBERTY",41,20.5,2,46.18,"C-"
"JAH'RIE GARNER","TULANE",108,54,2,46.01,"C-"
"CURTIS SIMPSON","CHARLOTTE",68,34,2,45.75,"C-"
"UGONNA NWOHA","KENNESAW",30,30,1,45.74,"C-"
"IVAN MOORE JR.","SACRAMENTO",41,20.5,2,45.62,"C-"
"JOSH LEWIS","TULANE",87,43.5,2,45.55,"C-"
"TYLIN JACKSON","UAB",80,40,2,45.52,"C-"
"COLE FUNDERBURK","MARSHALL",85,42.5,2,45.51,"C-"
"DYLAN BROOKS","MO STATE",33,16.5,2,45.15,"C-"
"KURTIS WAYE","AKRON",27,27,1,44.72,"C-"
"JOJO ODOM","LA TECH",57,28.5,2,44.37,"C-"
"DANNY ROYSTER","JAMES MAD",51,25.5,2,44.15,"C-"
"GAVENCH MARCELIN","FAU",28,28,1,43.8,"C-"
"KEI'TRONE SIMPSON","JAMES MAD",53,26.5,2,43.47,"C-"
"NATE LEWIS","S JOSE ST",36,18,2,43.44,"C-"
"LEDARRION MENTER","DOMINION",70,35,2,43.4,"C-"
"BOL BOL","BOISE ST",35,17.5,2,43.31,"C-"
"ETHAN CRISP","LIBERTY",43,21.5,2,43.28,"C-"
"KHAMANI POTTS","COLO STATE",22,22,1,43.22,"C-"
"SIONE NOA","FRESNO ST",41,20.5,2,43.2,"C-"
"IKENNA OZURUMBA","NAVY",22,22,1,42.99,"C-"
"HUDSON BALL","TULSA",54,27,2,42.98,"C-"
"ZACHARIAH KEITH","SO MISS",19,19,1,42.79,"C-"
"LOGAN KNAPP","OREGON ST",24,24,1,42.78,"C-"
"SULTAN BADMUS","ARK STATE",16,16,1,42.37,"C-"
"CJ WILSON","LA MONROE",66,33,2,42.36,"C-"
"JAYLON JOSEPH","TEMPLE",52,26,2,42.24,"C-"
"MARVELL EGGLESTON","E MICHIGAN",42,21,2,41.97,"C-"
"FAWZY OMOTOSO","N ILLINOIS",51,25.5,2,41.86,"C-"
"LE'KELL MC'GOWAN","LA MONROE",19,19,1,41.41,"C-"
"EDUWA OKUNDAYE","WASH STATE",15,15,1,41.34,"C-"
"AHMAAD FOSTER","DOMINION",53,26.5,2,41.23,"C-"
"TA'DERIUS COLLINS","TEXAS ST",34,17,2,40.81,"C-"
"LANCE WILLIAMS","LA LAFAYET",70,35,2,40.8,"C-"
"TRISTAN LYLES","JVILLE ST",15,15,1,40.79,"C-"
"JOSH SAGAPOLUTELE","HAWAII",80,40,2,40.53,"C-"
"CURLEE THOMAS IV","N TEXAS",45,22.5,2,40.51,"C-"
"MERHAUTI XEPERA","FRESNO ST",60,30,2,40.47,"C-"
"NATHAN GONZALES","W KENTUCKY",17,17,1,40.4,"C-"
"KOLE SNEED","N ILLINOIS",97,48.5,2,40.21,"C-"
"D'MON BRINSON","COLO STATE",23,23,1,40.2,"C-"
"CARTER EVANS","E MICHIGAN",112,56,2,40.01,"C-"
"EVAN HERRMANN","OHIO",44,22,2,39.96,"D+"
"JASIYAH ROBINSON","E CAROLINA",66,33,2,39.67,"D+"
"BRANDON KELLEY","COLO STATE",57,28.5,2,39.66,"D+"
"VENSON SNEED","W KENTUCKY",48,24,2,39.65,"D+"
"ROMAN CAYWOOD","BOISE ST",33,16.5,2,39.58,"D+"
"JAY CRABLE","FAU",72,36,2,39.5,"D+"
"MAVERICK GRACIO","BALL ST",32,16,2,35.7,"D+"
"JAYDEN WILLIAMS","MIDDLE TN",16,16,1,35.62,"D+"
"CALEB PITTS","APP STATE",46,23,2,35.61,"D+"
"BRIAN ADDERLEY","TEMPLE",17,17,1,35.51,"D+"
"CAIUS COY","SM HOUSTON",29,29,1,35.5,"D+"
"DYLAN SPENCER","UTSA",29,29,1,35.34,"D+"
"TOKYO GORDON","SM HOUSTON",16,16,1,35.25,"D+"
"KELAN BUTLER","GA STATE",47,23.5,2,35.21,"D+"
"BLAIR ALEXANDER","W MICHIGAN",15,15,1,35.11,"D+"
"DJ BURGESS","CHARLOTTE",71,35.5,2,35.02,"D+"
"JEFFERY RUSH JR.","SO MISS",62,31,2,34.97,"D+"
"ELIJAH DURHAM-SMITH","BOWL GREEN",25,25,1,34.49,"D+"
"ETU FINAU","S JOSE ST",59,29.5,2,34.27,"D+"
"JABARI ISHMAEL","MEMPHIS",47,23.5,2,33.93,"D+"
"SCOOP GARDNER JR.","W MICHIGAN",104,52,2,33.74,"D+"
"ISIAH CHALA","SACRAMENTO",26,26,1,33.73,"D+"
"NA'TORI BROWN","LA LAFAYET",35,17.5,2,33.68,"D+"
"JALILE ELLIOTT","MO STATE",29,29,1,33.63,"D+"
"AUSTIN STIEF","BALL ST",40,20,2,33.56,"D+"
"ELIN JONES","W KENTUCKY",31,15.5,2,33.4,"D+"
"GARRETT LONG","KENT STATE",24,24,1,33.29,"D"
"QUANTE GILLIANS","TEMPLE",32,16,2,33.22,"D"
"GARRETT DIAL","KENT STATE",16,16,1,33.11,"D"
"BJ DIAKITE","UTAH ST",26,26,1,32.82,"D"
"QUENTIN LEWIS","BOWL GREEN",15,15,1,32.58,"D"
"SEMAJ BRIDGEMAN","KENT STATE",21,21,1,32.34,"D"
"ANTHONY OKES","N DAK ST",16,16,1,32.06,"D"
"JEREMY GREAVES JR.","KENNESAW",32,32,1,31.83,"D"
"LUCA AKIRTAVA","RICE",17,17,1,31.4,"D"
"ANDRE COBB","FRESNO ST",17,17,1,31.3,"D"
"ANTONIO BOTTIGGI","KENT STATE",23,23,1,31.15,"D"
"CALIF SPENCER","CHARLOTTE",18,18,1,31.15,"D"
"WILL GERIG","W MICHIGAN",28,28,1,30.62,"D"
"LATREVION THOMPSON","W KENTUCKY",57,28.5,2,30.53,"D"
"WILL SMITH","SO MISS",15,15,1,30.37,"D"
"ERNEST WILLOR JR.","JAMES MAD",27,27,1,30.13,"D"
"STEPHEN COLLIER","E CAROLINA",20,20,1,29.87,"D"
"MOHAMMED HAZIME","KENT STATE",16,16,1,29.5,"D"
"ASHLEY WILLIAMS","LA LAFAYET",61,30.5,2,29.1,"D"
"CHRISTIAN ROSS","S ALABAMA",23,23,1,28.62,"D"
"JOSEPH HEAD JR.","MEMPHIS",20,20,1,28.6,"D"
"UCHE ILOH","GA SOUTHRN",25,25,1,27.91,"D"
"BRANDON AMANIAMPONG","NEVADA",17,17,1,27.81,"D"
"SETH CLARKE","RICE",20,20,1,27.79,"D"
"LANGSTON LONG","TOLEDO",33,33,1,27.25,"D"
"CHASON CLARK","MARSHALL",40,20,2,27.17,"D"
"GRAYSON CUTCHLOW","MO STATE",17,17,1,26.98,"D"
"ZSACARI MINNIS","W KENTUCKY",49,24.5,2,26.81,"D"
"COOPER ROY","MO STATE",45,22.5,2,26.2,"D-"
"TRENT GILLIS","NAVY",23,23,1,26.07,"D-"
"BLANCHE GOLD","UAB",46,23,2,25.91,"D-"
"DONTERRY RUSSELL","TEXAS ST",81,40.5,2,25.31,"D-"
"HA'AHEO DELA CRUZ","HAWAII",19,19,1,25.2,"D-"
"JOSEPH MARSH","OHIO",19,19,1,24.52,"D-"
"ADAM TOMCZYK","HAWAII",34,17,2,24.5,"D-"
"TOMMY HUSS","TOLEDO",47,23.5,2,24.35,"D-"
"STERLING MILES","UTEP",24,24,1,23.98,"D-"
"DAVION RHODES","N TEXAS",66,33,2,23.7,"D-"
"KELLEN LINDSTROM","MO STATE",34,34,1,23.29,"D-"
"JT KING","N ILLINOIS",23,23,1,22.73,"D-"
"BREYLON MCCULLER","MO STATE",19,19,1,21.91,"D-"
"SAMUEL COHEN","LIBERTY",22,22,1,20.17,"D-"
"JORDAN COVINGTON","UNLV",18,18,1,18.95,"F"
"JONATHAN BAX","FAU",72,36,2,17.89,"F"
"BEN BEATTY","WASH STATE",20,20,1,17.69,"F"
"FERNANDO LECUONA","WASH STATE",20,20,1,16.95,"F"
"BLAKE SCHILTZ","N DAK ST",31,15.5,2,16.79,"F"
"JAYLON JOHNSON","CHARLOTTE",44,22,2,15.13,"F"
