"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"BRACH RICE","MIAMI OH",53,26.5,2,56.32,"C+"
"OZZY POLLARD","HAWAII",72,36,2,56.06,"C+"
"KALEB COLEMAN","LA TECH",48,24,2,56.05,"C+"
"AJ MILLER","KENNESAW",25,25,1,55.88,"C+"
"NATHAN PIROLLI","LIBERTY",67,33.5,2,55.43,"C+"
"KEVIN ROBERTS","JAMES MAD",57,28.5,2,55.38,"C+"
"TORIN BRAZELL","E CAROLINA",58,29,2,55.05,"C+"
"DEANDRE LYNCH","DOMINION",50,25,2,54.79,"C+"
"LOGOLOGO VA'A","NEVADA",74,37,2,54.24,"C+"
"RESHAD STERLING","TULANE",70,35,2,54.04,"C+"
"DYLAN FRAZIER","SM HOUSTON",91,45.5,2,53.91,"C+"
"AMEIR GLENN","BALL ST",52,26,2,53.39,"C+"
"REGGIE JEAN","COAST CAR",53,26.5,2,53.06,"C"
"ELIJAH FIELDS","UTEP",73,36.5,2,52.76,"C"
"JAMES SMITH","LA MONROE",95,47.5,2,52.7,"C"
"JUDD ROUYEA","LA TECH",46,23,2,52.6,"C"
"LEVI SMILEY","USF",55,27.5,2,52.53,"C"
"GEORDAN GUIDRY","TULANE",16,16,1,52.44,"C"
"GEOFFREY SPEIGHT JR.","HAWAII",81,40.5,2,52.31,"C"
"E'MAURI SMILEY","S ALABAMA",17,17,1,52.18,"C"
"MANDJOU BERTE","GA STATE",31,31,1,52.12,"C"
"NATE RAY","DELAWARE",17,17,1,51.69,"C"
"DEVIN BELL","MIAMI OH",30,30,1,51.6,"C"
"LOPEZ SANUSI","BOISE ST",46,23,2,51.49,"C"
"JAVON WILLIAMS","E CAROLINA",20,20,1,49.11,"C"
"REX STINCHCOMB","BUFFALO",47,23.5,2,49.1,"C"
"RAKEEM DAVIS","TROY",65,32.5,2,49.06,"C"
"TANNER VAUGHAN","NEVADA",98,49,2,48.97,"C"
"WILL UPSHAW","TULSA",31,15.5,2,48.75,"C"
"ANDREW HINES","S ALABAMA",15,15,1,48.6,"C"
"TYLER DIKOS","MIAMI OH",30,15,2,48.49,"C"
"DEREK BURNS","UTEP",17,17,1,48.23,"C"
"AJ VAUGHNS","GA STATE",47,23.5,2,48.16,"C"
"SELAH BROWN","BOWL GREEN",84,42,2,48.07,"C"
"NATE BLANC","MARSHALL",36,18,2,48.03,"C"
"DAVID PAINE JR.","NEVADA",106,53,2,47.91,"C"
"JAMEIAN BUXTON","UTSA",69,34.5,2,47.76,"C"
"BRIAN BOOKER","NEW MEXICO",35,17.5,2,47.7,"C"
"ROOSEVELT ANDREWS III","MIAMI OH",40,40,1,47.58,"C"
"LOGAN GOODSPEED","FRESNO ST",38,19,2,47.2,"C"
"KAL-EL TOGAFAU","UNLV",72,36,2,46.75,"C"
"TAI NEWHOUSE","TULSA",81,40.5,2,46.55,"C-"
"GRANT LYONS","MIAMI OH",56,28,2,46.25,"C-"
"RJ MOSS JR.","FIU",59,29.5,2,46.02,"C-"
"DEIJON LAFFITTE","FRESNO ST",67,33.5,2,45.75,"C-"
"JAYLEN HILL","OREGON ST",20,20,1,45.75,"C-"
"MALIK TULLIS","SACRAMENTO",47,23.5,2,45.74,"C-"
"ALBERT TUAKALAU","NEW MEXICO",36,18,2,45.55,"C-"
"NASIM CAIRO","SO MISS",71,35.5,2,45.51,"C-"
"NEHEMIAH DUKES","OHIO",85,42.5,2,45.39,"C-"
"ELIJAH FEARS","GA SOUTHRN",62,31,2,45.2,"C-"
"CHAUNCEY CHIDI","SM HOUSTON",22,22,1,44.96,"C-"
"IAN SHEWELL","S JOSE ST",24,24,1,44.91,"C-"
"KOREY JORDAN","GA SOUTHRN",19,19,1,44.81,"C-"
"KELLS BUSH","JAMES MAD",64,32,2,44.79,"C-"
"WILL CLARK","BUFFALO",78,39,2,44.74,"C-"
"MIKE JARVIS","LIBERTY",71,35.5,2,44.72,"C-"
"TAVEON ROBINSON","COLO STATE",39,19.5,2,44.52,"C-"
"TAI LEONARD","UTSA",98,49,2,44.28,"C-"
"NICK DIMITRIS","SACRAMENTO",19,19,1,44.22,"C-"
"QUAY HOOD","JVILLE ST",55,27.5,2,44.18,"C-"
"NATHANIEL CHANDLER","TOLEDO",82,41,2,44.03,"C-"
"STEPHEN JOHNSON","S ALABAMA",65,32.5,2,44.03,"C-"
"JUSTIN BENTON","N TEXAS",49,24.5,2,43.9,"C-"
"KENYATTA HARDGE","MARSHALL",87,43.5,2,43.86,"C-"
"TROY CUNNINGHAM","TEMPLE",41,20.5,2,43.8,"C-"
"JOSH ALEXANDER-FELTON","SM HOUSTON",89,44.5,2,43.77,"C-"
"MAKHI GILBERT","E MICHIGAN",62,31,2,43.71,"C-"
"PRESTON CARR","E CAROLINA",66,33,2,43.7,"C-"
"TIM BRANTLEY JR.","MO STATE",46,23,2,43.41,"C-"
"KAM CURRY","TROY",65,32.5,2,43.37,"C-"
"CAM CUNNINGHAM","UAB",60,30,2,43.09,"C-"
"TYLER RICH","TULSA",52,26,2,42.76,"C-"
"JALEN WILLIAMS","AKRON",30,30,1,42.58,"C-"
"JOSEPH MUTOMBO","RICE",73,36.5,2,42.54,"C-"
"O'MARION BROWN","GA SOUTHRN",21,21,1,42.48,"C-"
"TYRELL BROWN","LA MONROE",44,22,2,42.24,"C-"
"ERIQ GEORGE","BOWL GREEN",98,49,2,42.18,"C-"
"JALEN MCIVER","NEW MEXICO",26,26,1,42.02,"C-"
"KAM CULLINS","LIBERTY",49,24.5,2,41.98,"C-"
"RONALD HULL","AKRON",62,31,2,41.96,"C-"
"DONOVAN RIEMAN","LA TECH",45,22.5,2,41.7,"C-"
"FELIX HIXON","MIDDLE TN",72,36,2,41.57,"C-"
"KI'SHAWN HARVEY","APP STATE",42,21,2,41.56,"C-"
"JASON GWAN","NEW MEX ST",35,17.5,2,40.94,"C-"
"MATTHEW SCARLETT","N ILLINOIS",54,27,2,40.9,"C-"
"DJ WESOLAK","COAST CAR",44,22,2,40.8,"C-"
"DAVID LATU","BOISE ST",58,29,2,40.78,"C-"
"ZHAIYLEN SCOTT","MIAMI OH",28,28,1,40.5,"C-"
"KAEDEN SINGLETON","DELAWARE",39,19.5,2,40.39,"C-"
"KRISHNA CLAY","S DIEGO ST",63,31.5,2,39.96,"D+"
"MACKAVELLI MALOTUMAU","W KENTUCKY",60,30,2,39.83,"D+"
"DEVIN ANCRUM","CHARLOTTE",66,33,2,39.72,"D+"
"SAM SIAFA","DELAWARE",17,17,1,39.52,"D+"
"EDDY SMITH","UTSA",24,24,1,39.49,"D+"
"KAIAN ROBERTS-DAY","NEW MEX ST",44,22,2,39.37,"D+"
"FITZGERALD WEST JR.","LA LAFAYET",73,36.5,2,39.36,"D+"
"JADEN MCKINNEY","MEMPHIS",83,41.5,2,39.15,"D+"
"MCKINLEY MCSHAN","ARK STATE",19,19,1,39.09,"D+"
"CADEN CAMESE","TOLEDO",89,44.5,2,39.06,"D+"
"AMARI WASHINGTON","N ILLINOIS",90,45,2,38.95,"D+"
"DEREK REAGANS","OHIO",68,34,2,38.95,"D+"
"TJ GRANT","ARK STATE",59,29.5,2,38.68,"D+"
"PEYTON CHRISTIAN","E MICHIGAN",68,34,2,38.64,"D+"
"CORNELL EVANS","BUFFALO",116,58,2,38.62,"D+"
"MICHAEL MADRIE","BOISE ST",22,22,1,38.6,"D+"
"TYLER CARTER","S ALABAMA",61,30.5,2,38.49,"D+"
"ADONIS JACKSON","UTAH ST",53,26.5,2,38.44,"D+"
"HUNTER MALECKI","DOMINION",42,21,2,38.44,"D+"
"JAIDEN GRIMES","KENNESAW",66,33,2,38.4,"D+"
"AMARI WILKS","LA TECH",19,19,1,36.58,"D+"
"ORYEND FISHER","UTEP",35,17.5,2,36.57,"D+"
"PHILLIP BRADFORD","TEXAS ST",77,38.5,2,36.57,"D+"
"RION ROSEBOROUGH","E CAROLINA",68,34,2,36.54,"D+"
"NICK CAMPBELL","APP STATE",43,21.5,2,36.5,"D+"
"MIQUON MERRIWEATHER","TROY",47,23.5,2,36.38,"D+"
"XAVIER SLAYTON","NEW MEXICO",40,20,2,36.32,"D+"
"LUTHER MCCOY","HAWAII",70,35,2,36.3,"D+"
"ARIAS NASH","TULSA",90,45,2,36.22,"D+"
"DARIEN JACKSON","SM HOUSTON",79,39.5,2,36.19,"D+"
"DRENON FITE III","UTSA",49,24.5,2,36.11,"D+"
"DARIAN BLACHEWICZ","KENT STATE",49,24.5,2,35.9,"D+"
"AHMED TOUNKARA","W MICHIGAN",85,42.5,2,35.86,"D+"
"MO ABBASHER","UNLV",46,23,2,35.73,"D+"
"ALIJAH WAYNE","N DAK ST",41,20.5,2,35.41,"D+"
"MAJOR DILLARD","USF",61,30.5,2,35.3,"D+"
"XAVIER MCIVER","SO MISS",20,20,1,35.29,"D+"
"DANIEL MATAGI","OREGON ST",85,42.5,2,35.24,"D+"
"CHRIS HEROCK","NAVY",27,27,1,35.19,"D+"
"JAYDEN WILLIAMS","WYOMING",72,36,2,35.18,"D+"
"HENRY DAVIS III","NEW MEX ST",60,30,2,35.11,"D+"
"MEKHI LOCKHART","MARSHALL",21,21,1,34.94,"D+"
"DYLAN WILLIAMS","N TEXAS",42,21,2,34.9,"D+"
"NATHAN JENNINGS","FIU",50,25,2,34.9,"D+"
"JUSTIN BODFORD","MIDDLE TN",34,17,2,34.75,"D+"
"KADEN JONES","MO STATE",35,35,1,34.49,"D+"
"AQUANTIS CLEMMONS","RICE",54,27,2,34.39,"D+"
"ASANI REDWOOD","USF",88,44,2,34.35,"D+"
"JUSIAH SAMPLETON","UTSA",67,33.5,2,34.34,"D+"
"JERMAINE PARAMORE","TROY",24,24,1,34.16,"D+"
"WAYNE PEART II","TOLEDO",57,28.5,2,34.08,"D+"
"DANTE DRAKE","WYOMING",80,40,2,34,"D+"
"CHRIS SPENCER","UAB",46,23,2,33.98,"D+"
"JACKSON COOPER","KENNESAW",39,39,1,33.9,"D+"
"JAMES REINBOLD","C MICHIGAN",30,15,2,33.86,"D+"
"JOSUE CORDOBA","KENT STATE",45,22.5,2,33.83,"D+"
"TANIELU MAAFALA-BARBASA","WYOMING",47,23.5,2,33.82,"D+"
"TAYLOR BURTON","MEMPHIS",68,34,2,33.8,"D+"
"MATTHEW ARIBISALA","RICE",40,20,2,33.68,"D+"
"BROCK REDDIC","RICE",19,19,1,33.66,"D+"
"CALEB IRVING","CHARLOTTE",38,19,2,33.64,"D+"
"KENDRICK GILBERT","BALL ST",48,24,2,33.6,"D+"
"JACOB LOPEZ-VEASEY","UTSA",22,22,1,33.4,"D+"
"ZAVIAN TIBBS","W MICHIGAN",75,37.5,2,33.38,"D+"
"THOMAS ADEN","KENT STATE",57,28.5,2,33.26,"D"
"NIKLAS FISHER","OREGON ST",47,23.5,2,33.16,"D"
"MILES BAILEY","SACRAMENTO",17,17,1,33.15,"D"
"DAMARJHE LEWIS","WASH STATE",54,27,2,33.02,"D"
"JAMEL HOWARD","SACRAMENTO",46,23,2,32.88,"D"
"MATT REYES","NAVY",21,21,1,32.86,"D"
"KEBBA SECKA","GA SOUTHRN",39,19.5,2,32.83,"D"
"JAIRUS SATELE","FRESNO ST",53,26.5,2,32.76,"D"
"XAVYER ARRINGTON","NAVY",83,41.5,2,32.55,"D"
"MUKENDI WA-KALONJI","COLO STATE",16,16,1,32.53,"D"
"CADE BROOK","WYOMING",27,27,1,32.35,"D"
"ANTHONY CUNNINGHAM","FIU",40,20,2,32.28,"D"
"KALEB ARTIS","TEMPLE",33,16.5,2,32.28,"D"
"LATRELL BULLARD","GA SOUTHRN",65,32.5,2,32.26,"D"
"KORE THOMAS","BOWL GREEN",24,24,1,32.24,"D"
"K.J. MILES","MEMPHIS",57,28.5,2,32.23,"D"
"JAVIN GRIFFIN","W KENTUCKY",15,15,1,32.15,"D"
"YAMDRY HERNANDEZ","DELAWARE",16,16,1,32.06,"D"
"MALACHI FINAU","S DIEGO ST",61,30.5,2,32.04,"D"
"JUSTICE WILLIAMS","LA TECH",61,30.5,2,31.89,"D"
"JOSEPH OLUWAYEMI","E MICHIGAN",51,25.5,2,31.73,"D"
"DONALD QUAITE JR.","UTSA",18,18,1,31.68,"D"
"DILLAN BOTTS","RICE",58,29,2,31.58,"D"
"ELIJAH SIMMONS","FIU",43,21.5,2,31.47,"D"
"BLESSING IGBINEDION","MO STATE",23,23,1,31.44,"D"
"JOSH LUKUSA","MO STATE",56,28,2,31.4,"D"
"MALACHI KINDLE","SACRAMENTO",15,15,1,31.3,"D"
"WILLIAM GOODVINE III","MIAMI OH",35,17.5,2,31.23,"D"
"JEHCHYS BROWN","APP STATE",51,25.5,2,31.07,"D"
"LOGAN LARSON","N DAK ST",66,33,2,30.98,"D"
"VANN KAVALS","AKRON",37,37,1,30.84,"D"
"ZYAN TREMONT","LA MONROE",73,36.5,2,30.68,"D"
"RYAN JENKINS","USF",67,33.5,2,30.43,"D"
"KADEN BEATTY","WASH STATE",63,31.5,2,30.36,"D"
"STERLING SANDERS","UAB",31,15.5,2,30.07,"D"
"OJ ALEXANDER","MIAMI OH",22,22,1,29.76,"D"
"RASHEED LOVELACE","JAMES MAD",53,26.5,2,29.55,"D"
"MYCHAL MCMULLIN","JAMES MAD",23,23,1,29.49,"D"
"CAM'RON HOYTE","SO MISS",21,21,1,29.47,"D"
"ANTHONY SMITH","FIU",39,19.5,2,29.45,"D"
"MOHAMED ALTAYEB","UNLV",44,22,2,29.26,"D"
"ASHTON WRIGHT","LA LAFAYET",59,29.5,2,29.17,"D"
"JAYDEN MADKINS","TULSA",15,15,1,29.16,"D"
"JIRAH LEAUPEPETELE","WASH STATE",69,34.5,2,26.3,"D-"
"JACARI GATLING","MEMPHIS",26,26,1,26.19,"D-"
"NOLAN KORZENIOWSKI","COAST CAR",16,16,1,26.01,"D-"
"LORENZO MCFADDEN-PRESSLEY","DOMINION",45,22.5,2,25.97,"D-"
"ASHTON COKER","UTEP",62,31,2,25.95,"D-"
"NATHAN HALE","OHIO",50,25,2,25.76,"D-"
"DEJON RONEY","S JOSE ST",56,28,2,25.74,"D-"
"SHAUN WILLIAMS","ARK STATE",22,22,1,25.5,"D-"
"AUMA JENNINGS","S JOSE ST",18,18,1,25.49,"D-"
"JON'TRELL MIXON","AKRON",74,37,2,25.32,"D-"
"CAMDON WILBORN","KENT STATE",46,23,2,24.98,"D-"
"CHRISTIAN LORENZO","N TEXAS",17,17,1,24.74,"D-"
"GILLES TCHIO","MO STATE",59,29.5,2,24.73,"D-"
"REESE HILL","BALL ST",16,16,1,24.58,"D-"
"MONTREL CANION","N ILLINOIS",79,39.5,2,24.3,"D-"
"ENYCE SLEDGE","FAU",64,32,2,23.96,"D-"
"TAE WOODY","TEXAS ST",31,15.5,2,23.89,"D-"
"TERRY SIMMONS JR.","USF",47,23.5,2,23.79,"D-"
"ZA'QWAUN NUNN","LA TECH",24,24,1,23.79,"D-"
"MIKAILIN WARREN","MARSHALL",50,25,2,23.31,"D-"
"JAMES SCHOTT","MIAMI OH",41,20.5,2,23.17,"D-"
"MORDECAI HINES","FRESNO ST",34,17,2,23.11,"D-"
"ARCHIE ROSEMAN V","MIDDLE TN",50,25,2,23.03,"D-"
"CADEN WIEST","MO STATE",27,27,1,23.02,"D-"
"NOLAN CLARK","N TEXAS",44,22,2,22.81,"D-"
"JR STEGALL","SO MISS",25,25,1,22.74,"D-"
"LEANDER PARRISH","UTEP",17,17,1,22.34,"D-"
"RYDER SWANSON","BOISE ST",16,16,1,22.24,"D-"
"JOSHUA DAVIS","MO STATE",31,31,1,22.15,"D-"
"DARRELL GROSS","SO MISS",64,32,2,22.04,"D-"
"TY NEUBERT","OHIO",88,44,2,22.04,"D-"
"COLLINS ACHEAMPONG","UTSA",19,19,1,21.74,"D-"
"MAX VAN FLEET","C MICHIGAN",70,35,2,21.71,"D-"
"COLTON VATNE","LA MONROE",35,17.5,2,21.68,"D-"
"DESMAN MANUEL","COLO STATE",18,18,1,21.52,"D-"
"CHRISTOPHER JOHNSON","JVILLE ST",18,18,1,21.21,"D-"
"JOSEPH AUZENNE","TEMPLE",64,32,2,20.98,"D-"
"KEVIN NORWOOD","GA STATE",15,15,1,20.91,"D-"
"JOSH JOHNSON","SO MISS",38,19,2,20.86,"D-"
"WARREN-STEVENS TAYOU","E MICHIGAN",19,19,1,20.84,"D-"
"ZEIQUI LAWTON","W KENTUCKY",31,15.5,2,20.7,"D-"
"JOSH WEDEL","WASH STATE",18,18,1,20.61,"D-"
"JORI BENSON","W MICHIGAN",18,18,1,20.6,"D-"
"JAVON THOMAS","E MICHIGAN",15,15,1,20.47,"D-"
"MILES PARKER","E CAROLINA",71,35.5,2,20.37,"D-"
"SHE'FON BOYD","SM HOUSTON",19,19,1,20.35,"D-"
"ROBERT ROOKS","RICE",28,28,1,20.31,"D-"
"CJ DOGGETTE JR.","FAU",57,28.5,2,19.66,"F"
"BRYCE CARTER","TEXAS ST",61,30.5,2,19.64,"F"
"BAI JOBE","MIAMI OH",30,30,1,19.59,"F"
"DEVIN MORGAN","KENNESAW",38,19,2,19.25,"F"
"DERRICK SHEPARD JR.","TULANE",63,31.5,2,19.14,"F"
"MARCUS MOORE","MIAMI OH",24,24,1,19.08,"F"
"RYLEN SU'A-FILO","W KENTUCKY",67,33.5,2,19.03,"F"
"DAILEN HOWARD","TULSA",16,16,1,19.02,"F"
"DALTON GUSTWILLER","W MICHIGAN",24,24,1,19,"F"
"RAYMOND MACIAS","UAB",16,16,1,18.61,"F"
"TA'AVILI TUITAMA","UTAH ST",19,19,1,18.56,"F"
"SPENCER VAKA","BALL ST",48,24,2,18.34,"F"
"GERMAINE CARTER","FIU",15,15,1,18.3,"F"
"JAMIL DAVIS","CHARLOTTE",49,24.5,2,17.91,"F"
"AIDEN BURGESS","KENT STATE",37,18.5,2,17.59,"F"
"AYO TIFASE","CHARLOTTE",41,20.5,2,17.59,"F"
"CLETO CHOL","COLO STATE",38,19,2,17.48,"F"
"TERRELL WASHINGTON","N TEXAS",42,21,2,17.43,"F"
"CHASE EDWARDS","LA LAFAYET",71,35.5,2,17.28,"F"
"CHRISTOPHER CLARK-JOLIVET","RICE",32,16,2,16.95,"F"
"NOA SIAOSI","S JOSE ST",38,19,2,16.95,"F"
"D.J. BENNETT","C MICHIGAN",22,22,1,16.02,"F"
"JACOB BRADFORD","LA TECH",41,41,1,15.76,"F"
"QUAVION BIRD","C MICHIGAN",61,30.5,2,15.47,"F"
"ELIAH LOGO","UNLV",83,41.5,2,14.84,"F"
"TYCOOLHILL LUMAN","FAU",21,21,1,14.84,"F"
"CAM CHMURA","MARSHALL",79,39.5,2,14.57,"F"
"ETHAN BAILEY","LA MONROE",17,17,1,14.35,"F"
"JA'QUAN REDFERN","WYOMING",45,22.5,2,14.27,"F"
"DIOR GARNER","BOWL GREEN",34,34,1,14.12,"F"
"JORDAN BELLAMY","N ILLINOIS",41,20.5,2,12.79,"F"
"TEVITA POME'E","OREGON ST",66,33,2,12.71,"F"
"RONNIE MAGEO","UTAH ST",19,19,1,12.64,"F"
"GAVIN TAYLOR","ARK STATE",20,20,1,12.56,"F"
"JACOB SCHUSTER","OREGON ST",65,32.5,2,12.04,"F"
"MAXIE BAUDOIN IV","LA LAFAYET",51,25.5,2,11.93,"F"
"MANNY LEWIS","APP STATE",15,15,1,10.82,"F"
"ZACH VANDERPOOL","N DAK ST",17,17,1,8.09,"F"
"DION'DRE TAYLOR","KENT STATE",18,18,1,7.67,"F"
"D'NAS WHITE","CHARLOTTE",22,22,1,0,"F"
