"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"RAY RAY JOSEPH JR.","E CAROLINA",27,22.63,"D",1,"WR",2026,"The American",62.5,3,14,4,5,3,23,7.7,0,1,0,0,0,3,0,0,19,6.3,9,0,1.64,1,0,0,1,0,"0.00%",31.7,0.357,0.357,0,0.6,"G5",0.6,4.6,0.357142857142857
"PARKER FULGHUM","LA MONROE",20,22.22,"D",13,"WR",2026,"Sun Belt",55.1,2,12,4,2,1,13,13,0,0,0,0,0,1,1,1,1,1,1,1,1.08,18,0,0,1,0,"50.00%",70.8,0,0.167,0.5,0.5,"G5",0.5,6.5,0.166666666666667
"JUSTIN RUFFIN JR.","C MICHIGAN",22,21.81,"D",9,"WR",2026,"MAC",62.8,1,15,1,5,3,9,3,0,1,0,0,0,3,0,0,4,1.3,-1,0,0.6,5.8,0,0,1,0,"0.00%",64.6,0.267,0.333,0,0.6,"G5",0.6,1.8,0.333333333333333
"DEVIN ALVES","HAWAII",51,21.38,"D",11,"WR",2026,"MWC",49.4,2,35,13,3,1,19,19,0,0,0,1,0,2,1,0,4,4,3,0,0.54,21.7,1,0,0.5,0,"33.30%",56.3,0,0.086,0.667,0.333,"G5",0.333333333333333,6.33333333333333,0.0857142857142857
"JAHLIL MCCLAIN","FRESNO ST",20,21.15,"D",1,"WR",2026,"Pac-12",61.9,1,13,0,2,1,13,13,0,1,0,0,0,1,0,0,0,0,0,0,1,11.5,0,0,1,0,"0.00%",70.8,0.154,0.154,0,0.5,"G5",0.5,6.5,0.153846153846154
"NICK DEVEREAUX","E MICHIGAN",65,21.11,"D",2,"WR",2026,"MAC",51.4,4,45,4,10,3,24,8,0,0,0,0,0,3,2,1,14,4.7,15,0.5,0.53,11.3,0,0,1,0,"20.00%",39.6,0,0.222,0.2,0.3,"G5",0.3,2.4,0.222222222222222
"JMARIYAE ROBINSON","MO STATE",25,20.91,"D",0,"WR",2026,"C-USA",57,0,17,3,6,4,14,3.5,0,0,0,0,0,4,0,0,20,5,8,0,0.82,4.3,0,0,1,0,"0.00%",70.1,0.176,0.353,0,0.667,"G5",0.666666666666667,2.33333333333333,0.352941176470588
"JOSH RODRIGUEZ","DOMINION",45,20.67,"D",8,"WR",2026,"Sun Belt",54.7,3,17,2,3,2,21,10.5,0,1,1,0,0,3,1,1,1,0.5,0,1,1.24,9.3,1,0,0.667,0.333,"33.30%",86.8,0.059,0.176,0,0.667,"G5",0.666666666666667,7,0.176470588235294
"DONOVAN HAMILTON","BALL ST",37,20.42,"D",1,"WR",2026,"MAC",57.6,3,25,15,4,1,11,11,0,1,0,0,0,3,2,0,0,0,0,0,0.44,9.5,0,0,0.333,0,"50.00%",0,0,0.16,0,0.25,"G5",0.25,2.75,0.16
"MARKUS ALLEN","MIDDLE TN",36,20.36,"D",1,"WR",2026,"C-USA",57.9,4,18,2,1,1,9,9,0,1,0,0,0,1,0,0,5,5,4,0,0.5,4,0,0,1,0,"0.00%",104.2,0,0.056,0,1,"G5",1,9,0.0555555555555556
"MOUSSA BARRY","W KENTUCKY",50,20.17,"D",8,"WR",2026,"C-USA",55.7,2,36,4,2,2,13,6.5,0,0,0,0,0,2,0,0,2,1,0,0,0.36,5.5,0,0,1,0,"0.00%",93.8,0,0.056,0,1,"G5",1,6.5,0.0555555555555556
"JERRY MCCLURE","S JOSE ST",44,19.97,"F",2,"WR",2026,"MWC",53.6,5,29,0,7,4,39,9.8,0,1,1,0,0,5,2,0,16,4,6,0,1.34,8.9,1,1,0.8,0.2,"28.60%",33.3,0.241,0.241,0.143,0.571,"G5",0.571428571428571,5.57142857142857,0.241379310344828
"AUDRIC HARRIS","HAWAII",24,19.95,"F",2,"WR",2026,"MWC",57.2,3,16,1,3,1,16,16,0,1,0,0,0,3,2,0,9,9,4,0,1,16.7,1,0,0.333,0,"66.70%",52.1,0.188,0.188,0.333,0.333,"G5",0.333333333333333,5.33333333333333,0.1875
"JP COULTER","LA MONROE",39,19.56,"F",4,"WR",2026,"Sun Belt",53.2,1,18,3,3,2,11,5.5,0,0,0,0,0,2,2,1,4,2,3,0.5,0.61,10.3,0,0,1,0,"66.70%",72.9,0.167,0.167,0.333,0.667,"G5",0.666666666666667,3.66666666666667,0.166666666666667
"QUINCY BURROUGHS","W KENTUCKY",33,19.45,"F",12,"WR",2026,"C-USA",59.9,1,17,2,2,1,11,11,0,1,0,0,0,1,0,0,2,2,1,0,0.65,7,0,0,1,0,"0.00%",66.7,0,0.118,0,0.5,"G5",0.5,5.5,0.117647058823529
"TANK HAWKINS JR.","WASH STATE",18,19.13,"F",10,"WR",2026,"Pac-12",61.9,1,12,0,1,1,5,5,0,0,0,0,0,1,0,0,6,6,5,0,0.42,-1,0,1,1,0,"0.00%",87.5,0.083,0.083,0,1,"G5",1,5,0.0833333333333333
"NIKKO BONCORE","UTAH ST",32,19.07,"F",4,"WR",2026,"Pac-12",56.4,1,27,2,4,1,22,22,0,1,0,0,0,1,1,0,2,2,0,0,0.81,19.3,1,0,1,0,"25.00%",10.4,0.148,0.148,0.5,0.25,"G5",0.25,5.5,0.148148148148148
"ISAIAH THACKER","BALL ST",30,19.06,"F",11,"WR",2026,"MAC",60.5,2,19,0,3,1,11,11,0,1,0,0,0,1,1,0,3,3,1,0,0.58,17,0,0,1,0,"33.30%",45.1,0.105,0.158,0.333,0.333,"G5",0.333333333333333,3.66666666666667,0.157894736842105
"CARSON BROWN","HAWAII",51,18.69,"F",3,"WR",2026,"MWC",56,2,34,8,2,1,8,8,0,1,0,0,0,1,0,0,6,6,4,0,0.24,3.5,0,0,1,0,"0.00%",60.4,0,0.059,0,0.5,"G5",0.5,4,0.0588235294117647
"KAINOA CARVALHO","HAWAII",32,18.49,"F",6,"WR",2026,"MWC",56.6,2,25,1,3,1,26,26,0,1,1,0,0,2,0,0,17,17,3,0,1.04,9.3,1,0,0.5,0.5,"0.00%",66,0.12,0.12,0,0.333,"G5",0.333333333333333,8.66666666666667,0.12
"CARL JENKINS","MIAMI OH",19,18.39,"F",2,"WR",2026,"MAC",54.1,1,15,7,1,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0.4,6,0,0,1,0,"0.00%",91.7,0,0.067,0,1,"G5",1,6,0.0666666666666667
"JOSHUA PORTER","USF",37,18.12,"F",80,"WR",2026,"The American",59.4,1,18,4,4,1,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0.44,15.3,0,0,1,0,"0.00%",39.6,0.111,0.222,0.25,0.25,"G5",0.25,2,0.222222222222222
"KYLEN EVANS","TEXAS ST",30,17.69,"F",2,"WR",2026,"Pac-12",55.7,0,12,4,1,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0.5,6,0,0,1,0,"0.00%",91.7,0,0.083,0,1,"G5",1,6,0.0833333333333333
"KRISTION BROOKS","LA LAFAYET",24,16.76,"F",87,"WR",2026,"Sun Belt",61.6,1,13,1,2,1,10,10,0,1,0,0,0,1,0,0,1,1,1,0,0.77,10.5,0,0,1,0,"0.00%",25,0,0.154,0,0.5,"G5",0.5,5,0.153846153846154
"CJ NELSON","BALL ST",26,16.71,"F",7,"WR",2026,"MAC",51.1,3,14,7,4,1,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0.57,17.8,0,0,1,0,"0.00%",39.6,0,0.286,0.5,0.25,"G5",0.25,2,0.285714285714286
"CHRIS CULLIVER","MARSHALL",18,16.42,"F",3,"WR",2026,"Sun Belt",55.8,2,12,8,1,1,1,1,0,0,0,0,0,1,0,0,2,2,0,0,0.08,-1,0,0,1,0,"0.00%",79.2,0,0.083,0,1,"G5",1,1,0.0833333333333333
"CASH SEMONZA","TULANE",22,16.16,"F",84,"WR",2026,"The American",54.5,1,19,2,2,1,11,11,0,0,0,0,0,2,1,0,0,0,0,0,0.58,11,0,0,0.5,0,"50.00%",66.7,0.053,0.105,0,0.5,"G5",0.5,5.5,0.105263157894737
"BLAZE KAMOKU","HAWAII",26,15.72,"F",18,"WR",2026,"MWC",55.7,4,20,2,7,3,24,8,0,2,2,0,0,6,0,0,13,4.3,0,0,1.2,8.4,0,0,0.5,0.333,"0.00%",52.1,0.25,0.35,0.143,0.429,"G5",0.428571428571429,3.42857142857143,0.35
"MALACHI DURANT","OREGON ST",31,15.58,"F",17,"WR",2026,"Pac-12",53.2,2,22,1,3,1,14,14,0,1,1,0,0,2,2,1,0,0,0,0.5,0.64,18.3,0,0,0.5,0.5,"66.70%",49.3,0.091,0.136,0.333,0.333,"G5",0.333333333333333,4.66666666666667,0.136363636363636
"MILES BURRIS","AKRON",34,15.24,"F",4,"WR",2026,"MAC",52.6,3,22,6,2,1,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0.32,9.5,0,0,1,0,"0.00%",58.3,0,0.091,0,0.5,"G5",0.5,3.5,0.0909090909090909
"EGYPT NELSON","W MICHIGAN",36,15.06,"F",8,"WR",2026,"MAC",55.5,2,16,5,3,2,-2,-1,0,0,0,0,0,2,0,0,1,0.5,0,0,-0.13,1.7,0,0,1,0,"0.00%",70.1,0.063,0.188,0,0.667,"G5",0.666666666666667,-0.666666666666667,0.1875
"DARREN MORRIS","BOISE ST",31,14.8,"F",13,"WR",2026,"Pac-12",55.2,2,12,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,"100%",39.6,0,0.083,1,0,"G5",0,0,0.0833333333333333
"CHRIS LOFTON","APP STATE",55,14.77,"F",6,"WR",2026,"Sun Belt",50,2,28,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,0,0,0,0,"100%",39.6,0.036,0.036,1,0,"G5",0,0,0.0357142857142857
"ISAIAH MYERS","MO STATE",30,14.45,"F",3,"WR",2026,"C-USA",54.3,0,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,0,0,0,0,"0.00%",39.6,0,0.167,1,0,"G5",0,0,0.166666666666667
"JAYLEN HIMES","SO MISS",40,14.38,"F",9,"WR",2026,"Sun Belt",52.8,2,18,3,4,1,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0.33,14.3,0,0,1,0,"25.00%",39.6,0,0.222,0.25,0.25,"G5",0.25,1.5,0.222222222222222
"JACKSON HOLMAN","WYOMING",22,14.29,"F",9,"WR",2026,"MWC",53.7,0,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,"0.00%",39.6,0,0.071,1,0,"G5",0,0,0.0714285714285714
"JAMEL HARDY JR.","UTSA",35,13.21,"F",13,"WR",2026,"The American",53.2,4,19,1,5,1,3,3,0,0,0,0,0,1,2,0,3,3,0,0,0.16,21.4,0,0,1,0,"40.00%",39.6,0,0.263,0.4,0.2,"G5",0.2,0.6,0.263157894736842
"GARRETT MMAHAT","TULANE",22,12.91,"F",16,"WR",2026,"The American",56,1,15,2,2,1,-3,-3,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,12.5,0,0,1,0,"0.00%",56.3,0.067,0.133,0.5,0.5,"G5",0.5,-1.5,0.133333333333333
"DAVID WELLS JR.","TULSA",42,12.84,"F",1,"WR",2026,"The American",52.3,0,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,"0.00%",0,0,0.043,1,0,"G5",0,0,0.0434782608695652
"LANGSTON LEWIS","C MICHIGAN",41,12.7,"F",20,"WR",2026,"MAC",52.7,1,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,"0.00%",39.6,0,0.091,1,0,"G5",0,0,0.0909090909090909
"QUA'VEZ HUMPHREYS","W KENTUCKY",22,12.51,"F",7,"WR",2026,"C-USA",54,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,"0.00%",39.6,0.067,0.067,1,0,"G5",0,0,0.0666666666666667
"GRAYSON O'BARA","N TEXAS",24,12.24,"F",19,"WR",2026,"The American",54.7,0,11,2,1,1,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,-3,0,0,1,0,"0.00%",79.2,0.091,0.091,0,1,"G5",1,0,0.0909090909090909
"AJ JONES","MIDDLE TN",29,12.18,"F",6,"WR",2026,"C-USA",52.1,2,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,"0.00%",39.6,0,0.059,1,0,"G5",0,0,0.0588235294117647
"GEORGE DIMOPOULOS","N ILLINOIS",36,12.16,"F",9,"WR",2026,"MWC",52.5,0,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,"0.00%",39.6,0,0.043,0,0,"G5",0,0,0.0434782608695652
"DEANGELO IRVIN JR.","UNLV",40,12.05,"F",4,"WR",2026,"MWC",52.9,0,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,"0.00%",39.6,0,0.067,0,0,"G5",0,0,0.0666666666666667
"GREG GAINES III","FIU",33,11.83,"F",8,"WR",2026,"C-USA",49.4,3,23,2,3,2,8,4,0,0,1,0,0,3,2,1,2,1,0,0.5,0.35,6.3,0,0,0.667,0.333,"66.70%",70.1,0.043,0.13,0,0.667,"G5",0.666666666666667,2.66666666666667,0.130434782608696
"AARON BUTLER","OREGON ST",32,11.7,"F",0,"WR",2026,"Pac-12",51.6,1,26,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,"33.30%",39.6,0.039,0.115,0.667,0,"G5",0,0,0.115384615384615
"CALVIN THOMAS","DELAWARE",23,11.27,"F",83,"WR",2026,"C-USA",48.9,1,13,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,"50.00%",0,0,0.154,0.5,0,"G5",0,0,0.153846153846154
"COREY THOMPSON JR.","BALL ST",19,11.09,"F",8,"WR",2026,"MAC",55.4,2,11,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,0,0,0,0,"33.30%",39.6,0.091,0.273,0,0,"G5",0,0,0.272727272727273
"ERIC RICHARDSON","WYOMING",49,10.69,"F",2,"WR",2026,"MWC",53.3,0,25,0,4,2,13,6.5,0,0,0,0,0,2,0,0,9,4.5,2,0,0.52,3.5,0,0,1,0,"0.00%",17.7,0.04,0.16,0,0.5,"G5",0.5,3.25,0.16
"AKEEM WRIGHT","BOISE ST",31,9.68,"F",5,"WR",2026,"Pac-12",52.1,2,23,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,"0.00%",0,0,0.13,0.333,0,"G5",0,0,0.130434782608696
"PRESTON BOWMAN","OHIO",26,9.28,"F",2,"WR",2026,"MAC",53.7,1,17,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,"50.00%",0,0.118,0.118,0.5,0,"G5",0,0,0.117647058823529
"TAMA UILIATA","HAWAII",38,8.87,"F",8,"WR",2026,"MWC",51.5,0,26,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.5,0,0,0,0,"0.00%",39.6,0.039,0.077,0,0,"G5",0,0,0.0769230769230769
"MEKHI MILLER","MO STATE",21,8.31,"F",6,"WR",2026,"C-USA",54.2,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"0.00%",39.6,0,0.091,0,0,"G5",0,0,0.0909090909090909
"BENSON PROSPER","E MICHIGAN",30,8.3,"F",3,"WR",2026,"MAC",50.8,1,26,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.7,0,0,0,0,"0.00%",39.6,0.115,0.115,0.333,0,"G5",0,0,0.115384615384615
"BRAYLEN WALKER","RICE",44,8.1,"F",81,"WR",2026,"The American",53.4,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,"0.00%",39.6,0,0.091,0,0,"G5",0,0,0.0909090909090909
"KENJI LEWIS","N ILLINOIS",23,7.29,"F",4,"WR",2026,"MWC",49.6,1,17,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,"100%",39.6,0.059,0.059,0,0,"G5",0,0,0.0588235294117647
"ADRIAN NORTON","MARSHALL",39,6.79,"F",2,"WR",2026,"Sun Belt",52.6,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"PAYTON MATTHEWS","RICE",32,6.39,"F",0,"WR",2026,"The American",53.1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"0.00%",39.6,0,0.083,0,0,"G5",0,0,0.0833333333333333
"DEAREE ROGERS","N ILLINOIS",42,6.19,"F",1,"WR",2026,"MWC",48.4,2,28,2,6,1,3,3,0,0,1,0,0,2,2,0,1,1,1,0,0.11,10.3,0,0,0.5,0.5,"33.30%",39.6,0.214,0.214,0.167,0.167,"G5",0.166666666666667,0.5,0.214285714285714
"LT ROBINSON","LA MONROE",18,4.87,"F",0,"WR",2026,"Sun Belt",48.7,3,11,0,2,1,3,3,0,0,1,0,0,2,0,0,9,9,3,0,0.27,-5.5,0,1,0.5,0.5,"0.00%",56.3,0.091,0.182,0,0.5,"G5",0.5,1.5,0.181818181818182
"AJ JOHNSON","UAB",27,4.33,"F",9,"WR",2026,"The American",53.9,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"ARDELL BANKS","KENT STATE",19,4.22,"F",1,"WR",2026,"MAC",53.7,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"BRANDEN GANASHAMOORTHY","WASH STATE",30,3.58,"F",8,"WR",2026,"Pac-12",54.4,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"KAM THOMAS","UTEP",27,3.46,"F",8,"WR",2026,"MWC",54.2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"BARON TIPTON","N TEXAS",41,3.17,"F",80,"WR",2026,"The American",48.4,1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,"0.00%",0,0,0.056,0,0,"G5",0,0,0.0555555555555556
"TAZ REDDICKS","UNLV",26,3.13,"F",2,"WR",2026,"MWC",53.6,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"DYLAN GENTRY","JVILLE ST",19,2.46,"F",5,"WR",2026,"C-USA",53.3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"JERON ASKREN","MO STATE",29,2.45,"F",88,"WR",2026,"C-USA",53.3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"G5",0,0,0
"JOSIAH FREEMAN","FRESNO ST",27,2.25,"F",5,"WR",2026,"Pac-12",47.9,3,12,5,5,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,12,0,0,0,1,"60.00%",0,0.083,0.417,0.4,0,"G5",0,0,0.416666666666667
"JYWON BOYD","TROY",26,1.72,"F",2,"WR",2026,"Sun Belt",47,1,11,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.5,0,0,0,1,"0.00%",39.6,0.182,0.182,0.5,0,"G5",0,0,0.181818181818182
"NIC TRUJILLO","LA MONROE",38,1.54,"F",7,"WR",2026,"Sun Belt",46.7,5,23,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6.5,0,0,0,1,"50.00%",39.6,0,0.087,0,0,"G5",0,0,0.0869565217391304
"ANTHONY IVEY","S JOSE ST",28,0.36,"F",10,"WR",2026,"MWC",46.6,1,17,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.5,0,0,0,1,"0.00%",39.6,0,0.118,0,0,"G5",0,0,0.117647058823529
"GOLDIE LAWRENCE","COAST CAR",20,0,"F",5,"WR",2026,"Sun Belt",48.1,1,16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,"0.00%",39.6,0,0.063,0,0,"G5",0,0,0.0625
