"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Jaden Gilbert","YNGTOWN ST",33,33,1,21.76,"D-"
"Josh Robinson","W ILLINOIS",23,23,1,21.7,"D-"
"Isaiah Simmons","MARIST",0,NA,2,21.62,"D-"
"Josh Myers","S DAK ST",9,9,1,21.43,"D-"
"Harry Smalls","CHARLES SO",12,12,2,21.42,"D-"
"Taeshon Martin","CAMPBELL",20,20,1,21.22,"D-"
"Niko Alailefaleula","SO UTAH",18,18,1,20.97,"D-"
"Ihson E. Jackson-Anderson","W ILLINOIS",30,30,1,20.9,"D-"
"Ryder Hooks","E KENTUCKY",14,14,1,20.82,"D-"
"Kavaughn Clark","DRAKE",0,NA,1,20.78,"D-"
"Michael Dabney Jr.","CHISTA",24,24,1,20.09,"D-"
"Michael Lorino","CITADEL",0,NA,1,19.94,"F"
"Dwayne Wright","CHARLES SO",10,10,2,19.17,"F"
"Brenton Paul","TENN STATE",14,14,2,19.02,"F"
"Kameron Casnave","NORFOLK",14,14,1,19,"F"
"Fredrick Robertson","ALCORN ST",14,14,1,18.96,"F"
"TJ Lane","Argonauts",0,NA,1,18.89,"F"
"Rickey Stewart","STF AUSTIN",12,12,1,18.22,"F"
"Donovan Shepard","HAMPTON",24,24,1,18.14,"F"
"Ahmad Haston","TENN TECH",0,NA,1,17.91,"F"
"Kameron Thomas","NWSTATE",16,16,1,17.22,"F"
"Kris Lloyd","MOREHEAD",10,10,1,16.99,"F"
"Mordecai Ford","STTHOM",0,NA,2,16.93,"F"
"Zack Simmons-Brown","TENN STATE",20,20,2,16.44,"F"
"Denzell Gibson","NEW HAMP",10,10,1,16.31,"F"
"Jason Gabriel","SOUTHERN U",25,25,1,16.3,"F"
"Leo Boehling","VA MILT IN",39,39,2,15.5,"F"
"Markel Townsend","Argonauts",0,NA,1,14.96,"F"
"Byron Perrilliat","ALAB A&M",0,NA,1,9.06,"F"
"Corey Landers Jr.","HOUCHR",0,NA,1,8.96,"F"
"Dezmond Ray","MS VLY ST",0,NA,1,5.81,"F"
"Xavier Terrell","N IOWA",0,NA,1,5.63,"F"
