"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"MALACHI TONEY","MIAMI FL",51,100,"A",1,"WR",2026,"ACC",91.3,14,32,8,13,12,233,19.4,3,9,0,0,0,12,0,0,99,8.3,28,0,7.28,12,5,4,1,0,"0.00%",158.3,0.344,0.406,0.308,0.923,"P4",0.923076923076923,17.9230769230769,0.40625
"KJ DUFF","RUTGERS",62,93.74,"A",8,"WR",2026,"Big Ten",75.2,11,44,19,17,10,201,20.1,3,8,0,0,0,11,6,2,62,6.2,11,0.333,4.57,15.9,5,0,0.909,0,"35.30%",140,0,0.386,0.235,0.588,"P4",0.588235294117647,11.8235294117647,0.386363636363636
"KOBY HOWARD","PENN STATE",28,80.54,"A",6,"WR",2026,"Big Ten",94.1,6,18,3,7,6,161,26.8,1,5,0,0,0,6,1,1,75,12.5,41,1,8.94,16.1,5,4,1,0,"14.30%",158.3,0.278,0.389,0.286,0.857,"P4",0.857142857142857,23,0.388888888888889
"UMARI HATCHER","SYRACUSE",48,80.46,"A",2,"WR",2026,"ACC",89.7,9,29,9,11,8,147,18.4,2,7,0,0,0,8,2,2,47,5.9,23,1,5.07,14.8,4,2,1,0,"18.20%",154.4,0.069,0.379,0.273,0.727,"P4",0.727272727272727,13.3636363636364,0.379310344827586
"JEREMIAH SMITH","OHIO STATE",36,79.02,"B",4,"WR",2026,"Big Ten",88,8,24,4,9,8,151,18.9,2,8,0,0,0,8,2,2,20,2.5,9,1,6.29,18.1,5,0,1,0,"22.20%",158.3,0.042,0.375,0.333,0.889,"P4",0.888888888888889,16.7777777777778,0.375
"NIK MCMILLAN","KANSAS",28,74.83,"B",5,"WR",2026,"Big 12",95.6,6,13,2,7,6,130,21.7,1,6,0,0,0,7,2,1,34,5.7,30,0.5,10,16.3,5,2,0.857,0,"28.60%",158.3,0.154,0.538,0.286,0.857,"P4",0.857142857142857,18.5714285714286,0.538461538461538
"CARLOS HERNANDEZ","WAKE",28,72.77,"B",8,"WR",2026,"ACC",89,6,22,1,8,5,165,33,1,5,0,0,0,5,0,0,132,26.4,89,0,7.5,10.3,5,3,1,0,"0.00%",145.8,0.273,0.364,0.125,0.625,"P4",0.625,20.625,0.363636363636364
"QUE'SEAN BROWN","VA TECH",16,70.58,"B",3,"WR",2026,"ACC",89.4,6,11,0,8,6,109,18.2,1,4,0,0,0,6,0,0,113,18.8,58,0,9.91,11,3,4,1,0,"0.00%",156.3,0.455,0.727,0.25,0.75,"P4",0.75,13.625,0.727272727272727
"REED HARRIS","ARIZONA ST",39,70.36,"B",3,"WR",2026,"Big 12",88.1,8,25,7,7,6,137,22.8,2,6,0,0,0,7,1,0,76,12.7,56,0,5.48,10.9,5,1,0.857,0,"14.30%",158.3,0.08,0.28,0.143,0.857,"P4",0.857142857142857,19.5714285714286,0.28
"DONOVAN OLUGBODE","MISSOURI",30,67.41,"B",1,"WR",2026,"SEC",82.7,9,17,0,8,8,116,14.5,2,5,0,1,1,8,1,1,34,4.3,7,1,6.82,10.3,2,1,1,0,"12.50%",158.3,0.059,0.471,0.125,1,"P4",1,14.5,0.470588235294118
"JJ BUCHANAN","MICHIGAN",48,66.95,"B",6,"WR",2026,"Big Ten",87.3,9,27,2,10,7,142,20.3,1,3,0,0,0,7,4,3,19,2.7,7,0.75,5.26,16.8,4,0,1,0,"40.00%",145.8,0.259,0.37,0.3,0.7,"P4",0.7,14.2,0.37037037037037
"DEUCE ALEXANDER","OLE MISS",64,66.91,"B",1,"WR",2026,"SEC",82.5,6,34,8,8,6,166,27.7,2,4,0,0,0,6,0,0,65,10.8,0,0,4.88,15.5,3,0,1,0,"0.00%",116.7,0.029,0.235,0.25,0.75,"P4",0.75,20.75,0.235294117647059
"GAVIN FREEMAN","BAYLOR",101,65.43,"B",6,"WR",2026,"Big 12",84.3,11,59,11,17,12,154,12.8,1,8,0,0,0,12,4,2,38,3.2,51,0.5,2.61,10.3,4,0,1,0,"23.50%",93.8,0.271,0.288,0.235,0.706,"P4",0.705882352941177,9.05882352941176,0.288135593220339
"TRENT MOSLEY","USC",35,63.83,"B",4,"WR",2026,"Big Ten",72.9,4,21,1,5,4,104,26,2,3,0,0,0,4,0,0,54,13.5,30,0,4.95,12.2,2,3,1,0,"0.00%",158.3,0.238,0.238,0.2,0.8,"P4",0.8,20.8,0.238095238095238
"JEREMIAH MCCLELLAN","OREGON",63,62.96,"B",3,"WR",2026,"Big Ten",77.7,11,40,11,10,6,150,25,1,5,0,0,0,7,3,1,89,14.8,66,0.333,3.75,14.3,3,1,0.857,0,"30.00%",97.9,0.075,0.25,0.4,0.6,"P4",0.6,15,0.25
"MIKE MATTHEWS","TENNESSEE",44,62.05,"B",4,"WR",2026,"SEC",66.7,5,21,0,7,4,132,33,2,3,1,0,0,5,0,0,36,9,11,0,6.29,19.1,3,0,0.8,0.2,"0.00%",141.4,0,0.333,0.286,0.571,"P4",0.571428571428571,18.8571428571429,0.333333333333333
"CHARLIE BECKER","INDIANA",42,59.36,"C",80,"WR",2026,"Big Ten",80.4,4,16,7,6,4,64,16,2,4,0,0,0,4,2,2,4,1,3,1,4,19,1,0,1,0,"33.30%",141.7,0,0.375,0.333,0.667,"P4",0.666666666666667,10.6666666666667,0.375
"ANTHONY EVANS III","MISS STATE",42,58.86,"C",3,"WR",2026,"SEC",79,9,34,0,10,7,118,16.9,1,7,1,0,0,8,1,1,43,6.1,27,1,3.47,9,4,3,0.875,0.125,"10.00%",142.9,0.294,0.294,0.1,0.7,"P4",0.7,11.8,0.294117647058824
"DEVIN MCCUIN","OHIO STATE",37,57.62,"C",3,"WR",2026,"Big Ten",77.1,6,25,3,7,6,97,16.2,1,6,0,0,0,6,0,0,19,3.2,7,0,3.88,15.7,5,3,1,0,"0.00%",158.3,0.08,0.28,0.143,0.857,"P4",0.857142857142857,13.8571428571429,0.28
"COLLIN DIXON","ILLINOIS",44,57.37,"C",17,"WR",2026,"Big Ten",72.8,6,22,11,7,6,70,11.7,2,4,0,0,0,6,0,0,20,3.3,13,0,3.18,12.4,2,2,1,0,"0.00%",147.9,0.091,0.318,0.286,0.857,"P4",0.857142857142857,10,0.318181818181818
"MARQUIS JOHNSON","MISS STATE",40,57.34,"C",2,"WR",2026,"SEC",70.3,3,30,1,4,3,99,33,1,3,0,0,0,3,1,1,29,9.7,10,1,3.3,30.8,2,1,1,0,"25.00%",156.3,0.033,0.133,0.5,0.75,"P4",0.75,24.75,0.133333333333333
"VERNELL BROWN III","FLORIDA",40,57.32,"C",1,"WR",2026,"SEC",78.1,5,24,3,6,6,117,19.5,1,3,0,0,0,6,0,0,82,13.7,52,0,4.88,5.8,3,2,1,0,"0.00%",158.3,0.208,0.25,0.167,1,"P4",1,19.5,0.25
"YANNICK SMITH","SMU",55,56.79,"C",3,"WR",2026,"ACC",69.9,8,34,14,7,5,107,21.4,1,3,0,0,0,5,0,0,86,17.2,76,0,3.15,5.6,1,2,1,0,"0.00%",153.3,0,0.206,0,0.714,"P4",0.714285714285714,15.2857142857143,0.205882352941176
"ASAAD WASEEM","PURDUE",27,56.61,"C",19,"WR",2026,"Big Ten",88.9,7,22,1,8,6,107,17.8,1,6,0,0,0,6,1,0,32,5.3,21,0,4.86,12.5,5,1,1,0,"12.50%",156.3,0.364,0.364,0.125,0.75,"P4",0.75,13.375,0.363636363636364
"AMARE THOMAS","HOUSTON",73,56.54,"C",0,"WR",2026,"Big 12",77.7,9,37,1,12,8,133,16.6,1,5,1,0,0,9,2,1,77,9.6,68,0.5,3.59,7.1,4,3,0.889,0.111,"16.70%",96.9,0.27,0.324,0.083,0.667,"P4",0.666666666666667,11.0833333333333,0.324324324324324
"LAWAYNE MCCOY","LOUISVILLE",65,55.97,"C",7,"WR",2026,"ACC",68.9,7,32,15,8,4,75,18.8,1,1,0,0,0,5,2,1,33,8.3,26,0.5,2.34,20.9,1,4,0.8,0,"25.00%",122.4,0,0.25,0.5,0.5,"P4",0.5,9.375,0.25
"LOUIS BROWN IV","BAYLOR",100,55.24,"C",4,"WR",2026,"Big 12",63.9,6,57,33,9,5,62,12.4,1,4,0,0,0,5,2,2,12,2.4,10,1,1.09,13.3,1,0,1,0,"22.20%",114.1,0,0.158,0.111,0.556,"P4",0.555555555555556,6.88888888888889,0.157894736842105
"BRADEN PEGAN","UTAH",45,55.01,"C",7,"WR",2026,"Big 12",80,4,22,10,5,4,81,20.3,1,4,0,0,0,4,2,1,19,4.8,11,0.5,3.68,18.8,2,0,1,0,"40.00%",158.3,0.091,0.227,0.6,0.8,"P4",0.8,16.2,0.227272727272727
"OMARION MILLER","ARIZONA ST",36,54.87,"C",4,"WR",2026,"Big 12",76,8,23,2,9,8,102,12.8,1,5,1,0,0,9,1,0,94,11.8,57,0,4.43,2.8,2,3,0.889,0.111,"11.10%",150.9,0.348,0.391,0,0.889,"P4",0.888888888888889,11.3333333333333,0.391304347826087
"ISAIAH SATEGNA III","OKLAHOMA",20,54.75,"C",1,"WR",2026,"SEC",89.7,4,11,1,5,4,76,19,1,4,0,0,0,4,0,0,51,12.8,33,0,6.91,9.6,2,1,1,0,"0.00%",158.3,0.273,0.455,0.4,0.8,"P4",0.8,15.2,0.454545454545455
"DAKORIEN MOORE","OREGON",54,54.01,"C",1,"WR",2026,"Big Ten",62.9,2,34,12,7,6,93,15.5,1,1,0,0,0,6,1,1,49,8.2,41,1,2.74,10.7,1,1,1,0,"14.30%",158.3,0,0.206,0.143,0.857,"P4",0.857142857142857,13.2857142857143,0.205882352941176
"CAM COLEMAN","TEXAS",49,52.92,"C",8,"WR",2026,"SEC",70.5,5,29,3,4,3,70,23.3,2,2,0,0,0,3,1,1,7,2.3,6,1,2.41,20.3,2,0,1,0,"25.00%",156.3,0,0.138,0.25,0.75,"P4",0.75,17.5,0.137931034482759
"RYAN WINGO","TEXAS",43,52.86,"C",1,"WR",2026,"SEC",79.6,7,26,0,8,7,121,17.3,1,5,1,0,0,8,0,0,34,4.9,12,0,4.65,13,4,0,0.875,0.125,"0.00%",158.3,0.154,0.308,0.25,0.875,"P4",0.875,15.125,0.307692307692308
"KENNY DARBY","KENTUCKY",20,52.62,"C",19,"WR",2026,"SEC",76.5,2,14,2,3,3,74,24.7,1,2,0,0,0,3,0,0,29,9.7,15,0,5.29,15,2,2,1,0,"0.00%",158.3,0.143,0.214,0.667,1,"P4",1,24.6666666666667,0.214285714285714
"ANTONIO MEEKS","WAKE",24,51.96,"C",14,"WR",2026,"ACC",70.7,3,17,1,5,3,93,31,1,2,0,0,0,3,0,0,52,17.3,4,0,5.47,14.4,2,0,1,0,"0.00%",143.8,0.059,0.294,0.4,0.6,"P4",0.6,18.6,0.294117647058824
"RODNEY BULLARD JR.","MICH STATE",73,51.19,"C",3,"WR",2026,"Big Ten",77.6,11,37,3,12,8,93,11.6,1,6,1,0,0,10,3,2,16,2,6,0.667,2.51,13.2,3,0,0.8,0.1,"25.00%",117.7,0.189,0.324,0.167,0.667,"P4",0.666666666666667,7.75,0.324324324324324
"CAYDEN LEE","MISSOURI",30,51.18,"C",19,"WR",2026,"SEC",81.9,3,19,1,4,4,80,20,1,3,0,0,0,4,1,1,26,6.5,6,1,4.21,13.5,3,0,1,0,"25.00%",158.3,0.211,0.211,0.5,1,"P4",1,20,0.210526315789474
"CATAURUS HICKS","PITTSBURGH",52,51.09,"C",3,"WR",2026,"ACC",64.9,6,37,4,8,5,114,22.8,1,4,1,0,0,6,1,0,31,6.2,3,0,3.08,17.6,2,1,0.833,0.167,"12.50%",145.8,0.027,0.216,0.375,0.625,"P4",0.625,14.25,0.216216216216216
"CADEN HIGH","STANFORD",23,50.81,"C",0,"WR",2026,"ACC",85.4,6,18,2,7,6,92,15.3,0,6,0,0,0,6,1,1,8,1.3,4,1,5.11,13.4,4,2,1,0,"14.30%",118.8,0.333,0.389,0,0.857,"P4",0.857142857142857,13.1428571428571,0.388888888888889
"TJ ABRAMS","FLORIDA",27,50.63,"C",4,"WR",2026,"SEC",65.2,1,13,7,1,1,63,63,0,1,0,0,0,1,0,0,23,23,14,0,4.85,40,1,0,1,0,"0.00%",118.8,0,0.077,1,1,"P4",1,63,0.0769230769230769
"COOPER BARKATE","MIAMI FL",45,50.32,"C",18,"WR",2026,"ACC",64.5,2,28,19,5,4,67,16.8,1,2,0,0,0,4,0,0,25,6.3,7,0,2.39,14.4,2,1,1,0,"0.00%",158.3,0.036,0.179,0.4,0.8,"P4",0.8,13.4,0.178571428571429
"CENSERE LEE","PITTSBURGH",41,50.24,"C",10,"WR",2026,"ACC",74.6,5,30,0,6,5,86,17.2,1,3,0,0,0,5,1,1,17,3.4,12,1,2.87,13.8,2,1,1,0,"16.70%",158.3,0.167,0.2,0.333,0.833,"P4",0.833333333333333,14.3333333333333,0.2
"WINSTON WATKINS JR.","LSU",68,49.7,"C",6,"WR",2026,"SEC",74.3,7,36,3,10,7,110,15.7,1,4,0,0,0,7,0,0,51,7.3,17,0,3.06,9.5,3,0,1,0,"0.00%",139.6,0.25,0.278,0.2,0.7,"P4",0.7,11,0.277777777777778
"MALACHI COLEMAN","WISCONSIN",40,49.21,"C",4,"WR",2026,"Big Ten",74.6,4,24,6,5,4,76,19,1,4,0,0,0,4,0,0,11,2.8,5,0,3.17,15.4,3,1,1,0,"0.00%",158.3,0.042,0.208,0.2,0.8,"P4",0.8,15.2,0.208333333333333
"KAYDEN DIXON-WYATT","USC",41,48.42,"C",17,"WR",2026,"Big Ten",76.5,6,20,2,6,6,102,17,0,4,0,1,1,6,1,1,63,10.5,36,1,5.1,6.5,3,2,1,0,"16.70%",118.8,0,0.3,0.167,1,"P4",1,17,0.3
"ISAIAH HORTON","TEXAS A&M",57,48.38,"C",7,"WR",2026,"SEC",56.2,6,32,13,8,5,103,20.6,1,2,1,1,1,6,1,0,15,3,12,0,3.22,17.3,4,0,0.833,0.167,"12.50%",145.8,0,0.25,0.375,0.625,"P4",0.625,12.875,0.25
"JV GIBSON","CINCINNATI",39,48.36,"C",11,"WR",2026,"Big 12",78.2,6,15,4,5,4,54,13.5,1,4,0,0,0,4,1,1,20,5,9,1,3.6,10.2,2,1,1,0,"20.00%",151.3,0,0.333,0,0.8,"P4",0.8,10.8,0.333333333333333
"JAVON TRACY","MINNESOTA",31,48.34,"C",11,"WR",2026,"Big Ten",74.7,4,21,4,7,5,98,19.6,0,3,1,0,0,6,0,0,57,11.4,46,0,4.67,8.6,3,5,0.833,0.167,"0.00%",113.7,0.286,0.333,0.286,0.714,"P4",0.714285714285714,14,0.333333333333333
"TRELL HARRIS","OKLAHOMA",29,48.03,"C",11,"WR",2026,"SEC",72.2,3,13,4,4,2,61,30.5,1,2,0,0,0,2,0,0,19,9.5,11,0,4.69,17.3,1,1,1,0,"0.00%",135.4,0.077,0.308,0.25,0.5,"P4",0.5,15.25,0.307692307692308
"RYAN COLEMAN-WILLIAMS","ALABAMA",58,47.71,"C",1,"WR",2026,"SEC",64.1,7,33,6,10,5,130,26,0,4,2,0,0,7,1,1,63,12.6,41,1,3.94,14.7,4,3,0.714,0.286,"10.00%",56.3,0.061,0.303,0.3,0.5,"P4",0.5,13,0.303030303030303
"JORDAN ALLEN","GA TECH",45,47.24,"C",4,"WR",2026,"ACC",70.3,6,27,3,9,8,113,14.1,0,4,1,0,0,9,1,1,40,5,12,1,4.19,9.4,4,1,0.889,0.111,"11.10%",118.8,0.296,0.333,0.111,0.889,"P4",0.888888888888889,12.5555555555556,0.333333333333333
"SHAUN TERRY II","MISSOURI",37,47.18,"C",4,"WR",2026,"SEC",70,3,19,1,4,4,55,13.8,1,3,0,0,0,4,1,1,24,6,9,1,2.89,7.8,2,2,1,0,"25.00%",158.3,0.211,0.211,0,1,"P4",1,13.75,0.210526315789474
"RASHID WILLIAMS","WASHINGTON",50,46.32,"C",3,"WR",2026,"Big Ten",67.2,8,32,6,7,3,74,24.7,1,3,0,0,0,3,1,0,50,16.7,31,0,2.31,15.4,2,1,1,0,"14.30%",121.4,0.094,0.219,0.286,0.429,"P4",0.428571428571429,10.5714285714286,0.21875
"GRIFFIN WILDE","NWESTERN",54,46.03,"C",17,"WR",2026,"Big Ten",69.1,4,29,2,4,3,104,34.7,0,3,0,0,0,3,0,0,48,16,17,0,3.59,23,3,1,1,0,"0.00%",116.7,0.069,0.138,0.5,0.75,"P4",0.75,26,0.137931034482759
"TRE RICHARDSON","LOUISVILLE",60,45.87,"C",0,"WR",2026,"ACC",68.5,6,32,0,6,4,83,20.8,1,1,0,0,0,4,0,0,59,14.8,15,0,2.59,8.8,1,2,1,0,"0.00%",149.3,0.188,0.188,0.333,0.667,"P4",0.666666666666667,13.8333333333333,0.1875
"TONY DIAZ","IOWA",46,45.71,"C",14,"WR",2026,"Big Ten",71.6,11,31,3,16,7,84,12,1,6,1,0,0,8,2,1,57,8.1,11,0.5,2.71,13.6,2,0,0.875,0.125,"12.50%",81.3,0.194,0.516,0.25,0.438,"P4",0.4375,5.25,0.516129032258065
