"Name","Team","Jersey.Number.x","Position","Season","Conference.x","Rush.Grade","Key.Plays.x","Attempts","Rush.Yards","Yards.per.Attempt","Rush.Touchdowns","First.Down.Runs","Fumbles.x","Fumbles.Lost.x","Missed.Tackles.on.Runs","Yards.before.Contact","Yards.before.Contact.per.Attempt","Yards.after.Contact","Yards.after.Contract.per.Attempt","Scrambles","First.down.or.Touchdown.percentage","Missed.Tackles.forced.per.Attempt","Explosive.Runs","Change.of.direction.percentage","Team.Name","Jersey.Number.y","Conference.y","Receiving.Grade","Key.Plays.y","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles.y","Fumbles.Lost.y","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference","Conference_Level","Offensive.Snaps","Composite_Score","Player_Grade"
"BRAYLEN RUSSELL","ARKANSAS",0,"HB",2026,"SEC",58.1,5,17,49,2.9,1,6,0,0,4,6,0.3,43,2.5,0,0.353,0.24,2,0,"ARKANSAS",0,"SEC",71,1,7,0,1,1,11,11,0,0,0,0,0,1,0,0,17,17,2,0,1.57,-6,0,0,"100%","0.00%","0.00%",112.5,0,0.143,0,"100%","SEC","P4",27,34.92,"D"
"ISAAC BROWN","LOUISVILLE",1,"HB",2026,"ACC",63.7,7,17,38,2.2,0,3,0,0,5,7,0.4,31,1.8,0,0.176,0.29,0,0.118,"LOUISVILLE",1,"ACC",78.8,4,13,0,3,3,32,10.7,0,2,0,0,0,3,0,0,20,6.7,4,0,2.46,4,1,3,"100%","0.00%","0.00%",111.1,0,0.231,0,"100%","ACC","P4",39,34.74,"D"
"JAWARN HOWELL","S CAROLINA",22,"HB",2026,"SEC",75.6,7,9,62,6.9,0,5,0,0,4,16,1.8,46,5.1,0,0.556,0.44,2,0.111,"S CAROLINA",22,"SEC",57.7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",NA,34.64,"D"
"DRAMEKCO GREEN","SMU",4,"HB",2026,"ACC",66,6,13,43,3.3,0,4,0,0,2,9,0.7,34,2.6,0,0.308,0.15,0,0.231,"SMU",4,"ACC",73.5,2,14,0,2,2,35,17.5,0,1,0,0,0,2,0,0,18,9,9,0,2.5,8.5,1,0,"100%","0.00%","0.00%",118.8,0.071,0.143,0,"100%","ACC","P4",31,34.46,"D"
"DAMIAN HENDERSON II","COLORADO",26,"HB",2026,"Big 12",82.3,9,11,62,5.6,0,4,0,0,4,14,1.3,48,4.4,0,0.364,0.36,2,0.273,"COLORADO",26,"Big 12",55.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",17,34.37,"D"
"DYLAN EDWARDS","KANSAS",1,"HB",2026,"Big 12",65.6,3,7,37,5.3,0,1,0,0,2,10,1.4,27,3.9,0,0.143,0.29,1,0.429,"KANSAS",1,"Big 12",85.2,2,10,0,4,4,34,8.5,0,2,0,0,0,4,0,0,42,10.5,25,0,3.4,-2,1,3,"100%","0.00%","0.00%",102.1,0.4,0.4,0,"100%","Big 12","P4",22,34.28,"D"
"ISAIAH WEST","OHIO STATE",32,"HB",2026,"Big Ten",75.3,5,7,38,5.4,0,3,0,0,2,16,2.3,22,3.1,0,0.429,0.29,3,0.143,"OHIO STATE",32,"Big Ten",80.9,3,10,0,3,3,18,6,0,0,0,0,0,3,0,0,18,6,9,0,1.8,0,0,2,"100%","0.00%","0.00%",91.7,0,0.3,0,"100%","Big Ten","P4",19,33.89,"D"
"SEDRICK ALEXANDER","VANDERBILT",28,"HB",2026,"SEC",64.5,5,10,60,6,1,2,0,0,1,23,2.3,37,3.7,0,0.2,0.1,2,0.1,"VANDERBILT",28,"SEC",62.7,2,17,0,3,1,4,4,0,0,0,0,0,1,0,0,9,9,4,0,0.24,11.3,0,1,"100%","0.00%","0.00%",42.4,0.059,0.176,0.333,"33.30%","SEC","P4",36,33.69,"D"
"TJ THOMAS","MINNESOTA",23,"HB",2026,"Big Ten",73.3,5,7,52,7.4,0,4,0,0,2,15,2.1,37,5.3,0,0.571,0.29,2,0,"MINNESOTA",23,"Big Ten",29.2,1,9,0,2,2,17,8.5,0,0,0,1,1,2,0,0,12,6,2,0,1.89,2.5,0,1,"100%","0.00%","0.00%",102.1,0,0.222,0,"100%","Big Ten","P4",18,33.39,"D"
"ANTWAN RAYMOND","RUTGERS",3,"HB",2026,"Big Ten",67.4,7,14,42,3,0,4,0,0,7,-4,-0.3,46,3.3,0,0.286,0.5,0,0.357,"RUTGERS",3,"Big Ten",60,1,18,0,2,2,8,4,0,0,0,0,0,2,0,0,9,4.5,2,0,0.44,-0.5,0,0,"100%","0.00%","0.00%",83.3,0,0.111,0,"100%","Big Ten","P4",41,33.24,"D"
"KEYJUAN BROWN","LOUISVILLE",5,"HB",2026,"ACC",67.8,4,7,56,8,0,3,0,0,3,8,1.1,48,6.9,0,0.429,0.43,3,0.143,"LOUISVILLE",5,"ACC",55.5,0,16,1,1,1,5,5,0,0,0,0,0,1,0,0,11,11,3,0,0.31,-6,0,0,"100%","0.00%","0.00%",87.5,0,0.063,0,"100%","ACC","P4",30,32.27,"D"
"LJ MARTIN","BYU",4,"HB",2026,"Big 12",68.4,5,8,56,7,0,3,0,0,2,11,1.4,45,5.6,0,0.375,0.25,2,0.375,"BYU",4,"Big 12",57.5,0,14,0,1,1,5,5,0,0,0,0,0,1,0,0,10,10,8,0,0.36,-5,0,0,"100%","0.00%","0.00%",87.5,0,0.071,0,"100%","Big 12","P4",25,31.77,"D"
"CALEB KOMOLAFE","NWESTERN",5,"HB",2026,"Big Ten",65.8,5,10,46,4.6,1,1,0,0,1,6,0.6,40,4,0,0.1,0.1,1,0,"NWESTERN",5,"Big Ten",74.7,2,14,0,2,2,37,18.5,0,2,0,0,0,2,0,0,42,21,14,0,2.64,-2.5,1,1,"100%","0.00%","0.00%",118.8,0,0.143,0,"100%","Big Ten","P4",28,31.68,"D"
"GAVIN SAWCHUK","NWESTERN",27,"HB",2026,"Big Ten",82,6,8,69,8.6,0,3,0,0,1,46,5.8,23,2.9,0,0.375,0.13,3,0,"NWESTERN",27,"Big Ten",56.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",18,31.61,"D"
"JAYDEN LIMAR","WASHINGTON",17,"HB",2026,"Big Ten",73,6,12,47,3.9,1,2,0,0,7,7,0.6,40,3.3,0,0.167,0.58,2,0.083,"WASHINGTON",17,"Big Ten",53.2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",41,31.61,"D"
"DEUCE LAWRENCE","WAKE",22,"HB",2026,"ACC",69.4,8,15,54,3.6,1,5,0,0,3,12,0.8,42,2.8,0,0.333,0.2,1,0.133,"WAKE",22,"ACC",59.4,0,5,0,1,1,-5,-5,0,0,0,0,0,1,0,0,0,0,0,0,-1,-5,0,0,"100%","0.00%","0.00%",79.2,0,0.2,0,"100%","ACC","P4",28,31.61,"D"
"CARSYN BAKER","TEXAS A&M",5,"HB",2026,"SEC",76.6,6,7,52,7.4,1,5,0,0,0,15,2.1,37,5.3,0,0.714,0,2,0,"TEXAS A&M",5,"SEC",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",NA,31.53,"D"
"CJ BAXTER","KENTUCKY",1,"HB",2026,"SEC",70.8,6,9,48,5.3,2,4,0,0,1,24,2.7,24,2.7,0,0.444,0.11,2,0,"KENTUCKY",1,"SEC",55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",18,31.43,"D"
"JAVIN GORDON","TENNESSEE",6,"HB",2026,"SEC",70.5,5,10,47,4.7,0,4,0,0,1,11,1.1,36,3.6,0,0.4,0.1,2,0,"TENNESSEE",6,"SEC",71.9,1,6,0,1,1,18,18,0,1,0,0,0,1,0,0,22,22,7,0,3,-4,1,0,"100%","0.00%","0.00%",118.8,0,0.167,0,"100%","SEC","P4",22,31.36,"D"
"FLUFF BOTHWELL","MISS STATE",24,"HB",2026,"SEC",70.6,5,9,52,5.8,0,2,0,0,2,10,1.1,42,4.7,0,0.222,0.22,1,0,"MISS STATE",24,"SEC",69,5,23,0,2,1,16,16,0,1,0,0,0,1,1,0,11,11,11,0,0.7,4.5,1,1,"100%","0.00%","50.00%",77.1,0,0.087,0,"50.00%","SEC","P4",37,31.22,"D"
"HARRY DALTON III","MARYLAND",25,"HB",2026,"Big Ten",76.3,5,7,39,5.6,1,2,0,0,5,16,2.3,23,3.3,0,0.286,0.71,1,0.143,"MARYLAND",25,"Big Ten",38.6,2,21,0,2,1,1,1,0,0,1,0,0,2,0,0,2,2,0,0,0.05,0.5,0,0,"50.00%","50.00%","0.00%",56.3,0,0.095,0,"50.00%","Big Ten","P4",33,31.03,"D"
"CAM WALLACE","PENN STATE",26,"HB",2026,"Big Ten",73.1,7,11,42,3.8,1,5,0,0,2,17,1.6,25,2.3,0,0.455,0.18,1,0.273,"PENN STATE",26,"Big Ten",58.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",16,30.11,"D"
"MICAH JOHNSON","KANSAS",28,"HB",2026,"Big 12",76,7,11,52,4.7,1,3,0,0,4,17,1.6,35,3.2,0,0.273,0.36,1,0,"KANSAS",28,"Big 12",55.2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",22,30.05,"D"
"RALEEK BROWN","TEXAS",0,"HB",2026,"SEC",64.8,3,11,34,3.1,2,2,0,0,1,24,2.2,10,0.9,0,0.182,0.09,2,0.091,"TEXAS",0,"SEC",61,1,19,0,1,1,11,11,0,1,0,0,0,1,0,0,16,16,4,0,0.58,-5,0,0,"100%","0.00%","0.00%",112.5,0,0.053,0,"100%","SEC","P4",32,29.32,"D"
"AIDEN FLORA","IOWA STATE",21,"HB",2026,"Big 12",81.5,5,7,45,6.4,1,2,0,0,2,10,1.4,35,5,0,0.286,0.29,2,0.143,"IOWA STATE",21,"Big 12",56.2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",NA,29.27,"D"
"ISAIAH AUGUSTAVE","S CAROLINA",4,"HB",2026,"SEC",77.8,7,8,43,5.4,1,3,0,0,3,11,1.4,32,4,0,0.375,0.38,1,0,"S CAROLINA",4,"SEC",56.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",NA,28.29,"D"
"MATTHEW OUTTEN","SYRACUSE",13,"HB",2026,"ACC",72.4,7,10,47,4.7,0,3,0,0,1,26,2.6,21,2.1,0,0.3,0.1,1,0,"SYRACUSE",13,"ACC",56.9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,"0.00%","0.00%","0.00%",39.6,0.333,0.333,1,"0.00%","ACC","P4",NA,28.28,"D"
"JEREMIAH COBB","AUBURN",23,"HB",2026,"SEC",66.6,5,12,53,4.4,1,3,0,0,1,14,1.2,39,3.3,0,0.25,0.08,1,0,"AUBURN",23,"SEC",65.4,2,18,0,2,2,8,4,0,0,0,0,0,2,0,0,16,8,10,0,0.44,-4,0,0,"100%","0.00%","0.00%",83.3,0,0.111,0,"100%","SEC","P4",44,28.14,"D"
"JORDAN MARSHALL","MICHIGAN",23,"HB",2026,"Big Ten",59.5,5,12,47,3.9,0,2,0,0,2,24,2,23,1.9,0,0.167,0.17,1,0.167,"MICHIGAN",23,"Big Ten",62.1,2,12,0,2,2,17,8.5,0,1,0,0,0,2,0,0,24,12,22,0,1.42,-3.5,1,3,"100%","0.00%","0.00%",102.1,0.083,0.167,0,"100%","Big Ten","P4",36,27.75,"D"
"CHARMAR BROWN","MIAMI FL",6,"HB",2026,"ACC",80.2,6,8,37,4.6,1,3,0,0,4,4,0.5,33,4.1,0,0.375,0.5,0,0,"MIAMI FL",6,"ACC",53.3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","ACC","P4",29,27.6,"D"
"SAMUEL SINGLETON JR.","FLORIDA ST",3,"HB",2026,"ACC",58.8,2,7,24,3.4,0,1,0,0,2,5,0.7,19,2.7,0,0.143,0.29,0,0.143,"FLORIDA ST",3,"ACC",69.2,1,10,1,3,2,40,20,1,1,0,0,0,2,0,0,38,19,27,0,4,3.7,1,1,"100%","0.00%","0.00%",149.3,0,0.3,0,"66.70%","ACC","P4",21,27.33,"D"
"BO MACCORMACK III","BOSTON COL",24,"HB",2026,"ACC",71.5,4,7,40,5.7,0,3,0,0,1,14,2,26,3.7,0,0.429,0.14,2,0,"BOSTON COL",24,"ACC",66.7,1,28,1,1,1,12,12,0,1,0,0,0,1,0,0,16,16,4,0,0.43,-4,0,0,"100%","0.00%","0.00%",116.7,0.036,0.036,0,"100%","ACC","P4",43,26.95,"D"
"QUINTON MARTIN JR.","PENN STATE",25,"HB",2026,"Big Ten",66.5,5,10,38,3.8,1,3,0,0,3,15,1.5,23,2.3,0,0.3,0.3,0,0.1,"PENN STATE",25,"Big Ten",64.5,0,8,0,2,2,-1,-0.5,0,0,0,0,0,2,0,0,10,5,2,0,-0.13,-5.5,0,0,"100%","0.00%","0.00%",79.2,0,0.25,0,"100%","Big Ten","P4",19,26.7,"D"
"STEVE CHAVEZ-SOTO","UTAH",25,"HB",2026,"Big 12",72,5,7,46,6.6,1,2,0,0,4,17,2.4,29,4.1,0,0.286,0.57,2,0.143,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,"Big 12","P4",17,26.56,"D"
"KING MILLER","USC",8,"HB",2026,"Big Ten",62.5,6,16,54,3.4,0,2,0,0,4,2,0.1,52,3.3,0,0.125,0.25,1,0.063,"USC",8,"Big Ten",67.1,1,10,0,2,2,6,3,0,1,0,0,0,2,0,0,13,6.5,3,0,0.6,-3.5,0,0,"100%","0.00%","0.00%",79.2,0,0.2,0,"100%","Big Ten","P4",34,25.57,"D"
"MARK FLETCHER JR.","MIAMI FL",4,"HB",2026,"ACC",65,5,13,40,3.1,0,3,0,0,4,-2,-0.1,42,3.2,0,0.231,0.31,1,0.077,"MIAMI FL",4,"ACC",62.9,1,16,0,2,2,10,5,0,0,0,0,0,2,0,0,9,4.5,1,0,0.63,0.5,0,0,"100%","0.00%","0.00%",87.5,0,0.125,0,"100%","ACC","P4",32,25.46,"D"
"ABU SAMA III","WISCONSIN",3,"HB",2026,"Big Ten",66.5,7,15,49,3.3,0,3,0,0,5,14,0.9,35,2.3,0,0.2,0.33,0,0.267,"WISCONSIN",3,"Big Ten",55.5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",31,25.3,"D"
"CAMERON DICKEY","TEXAS TECH",8,"HB",2026,"Big 12",65.3,6,14,48,3.4,0,5,0,0,4,3,0.2,45,3.2,0,0.357,0.29,1,0,"TEXAS TECH",8,"Big 12",38.8,3,21,0,2,1,5,5,0,0,1,0,0,2,0,0,0,0,0,0,0.24,4,0,0,"50.00%","50.00%","0.00%",56.3,0,0.095,0,"50.00%","Big 12","P4",41,25.13,"D"
"CADEN KNIGHTEN","BAYLOR",11,"HB",2026,"Big 12",72.2,6,12,33,2.8,0,1,0,0,3,6,0.5,27,2.3,0,0.083,0.25,1,0.333,"BAYLOR",11,"Big 12",62.2,1,13,0,2,1,6,6,0,0,0,0,0,1,1,0,7,7,2,0,0.46,3,0,1,"100%","0.00%","50.00%",56.3,0,0.154,0,"50.00%","Big 12","P4",28,25.03,"D"
"QUINTEN JOYNER","TEXAS TECH",0,"HB",2026,"Big 12",67.2,5,10,43,4.3,1,2,0,0,4,11,1.1,32,3.2,0,0.2,0.4,1,0,"TEXAS TECH",0,"Big 12",57.4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",15,24.63,"D"
"AMARI LATIMER","W VIRGINIA",1,"HB",2026,"Big 12",75.1,5,7,32,4.6,0,3,0,0,4,11,1.6,21,3,0,0.429,0.57,0,0,"W VIRGINIA",1,"Big 12",60,1,5,0,1,1,-2,-2,0,0,0,0,0,1,0,0,5,5,1,0,-0.4,-7,0,1,"100%","0.00%","0.00%",79.2,0.2,0.2,0,"100%","Big 12","P4",22,24.36,"D"
"JAMARION MORROW","TEXAS A&M",2,"HB",2026,"SEC",66.1,4,8,29,3.6,1,2,0,0,0,14,1.8,15,1.9,0,0.25,0,0,0,"TEXAS A&M",2,"SEC",78.2,2,10,0,2,2,18,9,0,2,0,0,0,2,0,0,27,13.5,9,0,1.8,-4.5,0,1,"100%","0.00%","0.00%",104.2,0,0.2,0,"100%","SEC","P4",19,23.83,"D"
"JAMAL ROBERTS","MISSOURI",20,"HB",2026,"SEC",67.1,7,13,47,3.6,1,4,0,0,1,7,0.5,40,3.1,0,0.308,0.08,2,0,"MISSOURI",20,"SEC",54,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",31,23.61,"D"
"CARSON HANSEN","PENN STATE",21,"HB",2026,"Big Ten",73,7,11,48,4.4,0,1,0,0,5,1,0.1,47,4.3,0,0.091,0.45,1,0.091,"PENN STATE",21,"Big Ten",54.1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",24,22.66,"D"
"JAQUAIL SMITH","COLORADO",23,"HB",2026,"Big 12",74.5,5,10,42,4.2,0,3,0,0,1,15,1.5,27,2.7,0,0.3,0.1,0,0.3,"COLORADO",23,"Big 12",58.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",NA,21.46,"D"
"MAKHILYN YOUNG","VANDERBILT",22,"HB",2026,"SEC",63.4,4,8,24,3,0,2,0,0,2,8,1,16,2,0,0.25,0.25,0,0.125,"VANDERBILT",22,"SEC",56.6,0,11,0,1,1,14,14,0,1,0,0,0,1,0,0,9,9,3,0,1.27,5,0,0,"100%","0.00%","0.00%",118.8,0.091,0.091,0,"100%","SEC","P4",31,20.92,"D"
"DIERRE HILL JR.","OREGON",6,"HB",2026,"Big Ten",67.5,5,10,36,3.6,0,1,0,0,3,6,0.6,30,3,0,0.1,0.3,1,0,"OREGON",6,"Big Ten",62.2,1,23,0,4,3,6,2,0,1,0,0,0,3,0,0,13,4.3,7,0,0.26,-1.3,0,1,"100%","0.00%","0.00%",77.1,0,0.174,0,"75.00%","Big Ten","P4",35,20.79,"D"
"OMAR MABSON II","AUBURN",29,"HB",2026,"SEC",71.8,2,6,19,3.2,0,1,0,0,1,-8,-1.3,27,4.5,0,0.167,0.17,1,0.333,"AUBURN",29,"SEC",65.5,1,9,0,2,2,15,7.5,0,1,0,0,0,2,0,0,7,3.5,3,0,1.67,4,0,0,"100%","0.00%","0.00%",97.9,0.111,0.222,0,"100%","SEC","P4",22,20.58,"D"
"SUTTON SMITH","ARKANSAS",5,"HB",2026,"SEC",45.9,4,15,33,2.2,0,3,1,1,1,6,0.4,27,1.8,0,0.2,0.07,1,0,"ARKANSAS",5,"SEC",66.1,3,20,0,5,4,43,10.8,0,2,1,0,0,5,0,0,60,15,19,0,2.15,-4,1,2,"80.00%","20.00%","0.00%",102.5,0.05,0.25,0,"80.00%","SEC","P4",49,20.3,"D"
"DAMON FERGUSON JR.","PITTSBURGH",26,"HB",2026,"ACC",51.6,2,6,22,3.7,0,1,0,0,1,10,1.7,12,2,0,0.167,0.17,1,0,"PITTSBURGH",26,"ACC",75.7,2,11,0,3,3,22,7.3,1,1,0,0,0,3,0,0,13,4.3,1,0,2,3,1,0,"100%","0.00%","0.00%",136.8,0,0.273,0,"100%","ACC","P4",17,19.29,"F"
"AIDAN LAUGHERY","ILLINOIS",21,"HB",2026,"Big Ten",61.6,3,8,29,3.6,0,1,0,0,1,7,0.9,22,2.8,0,0.125,0.13,0,0,"ILLINOIS",21,"Big Ten",69.7,1,8,0,1,1,17,17,0,1,0,0,0,1,0,0,18,18,7,0,2.13,-1,1,0,"100%","0.00%","0.00%",118.8,0,0.125,0,"100%","Big Ten","P4",21,18.91,"F"
"MARTELS CARTER JR.","KENTUCKY",0,"HB",2026,"SEC",72.7,5,6,46,7.7,0,1,0,0,1,21,3.5,25,4.2,0,0.167,0.17,1,0,"KENTUCKY",0,"SEC",53.1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","SEC","P4",21,18.85,"F"
"JERRICK GIBSON","PURDUE",4,"HB",2026,"Big Ten",72,4,6,26,4.3,0,2,0,0,1,2,0.3,24,4,0,0.333,0.17,0,0,"PURDUE",4,"Big Ten",68.7,1,4,0,1,1,5,5,0,0,0,0,0,1,0,0,6,6,0,0,1.25,-1,0,0,"100%","0.00%","0.00%",87.5,0,0.25,0,"100%","Big Ten","P4",17,18.54,"F"
"COLE TABB","CINCINNATI",3,"HB",2026,"Big 12",69.3,3,6,37,6.2,0,1,0,0,3,3,0.5,34,5.7,0,0.167,0.5,1,0,"CINCINNATI",3,"Big 12",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",NA,18.25,"F"
"ANTHONY FAVROW","MISSOURI",31,"HB",2026,"SEC",63.7,4,8,30,3.8,0,2,0,0,0,9,1.1,21,2.6,0,0.25,0,1,0.125,"MISSOURI",31,"SEC",72.8,1,5,0,2,1,9,9,0,0,0,0,0,2,0,0,13,13,5,0,1.8,-3.5,0,1,"50.00%","0.00%","0.00%",62.5,0,0.4,0,"50.00%","SEC","P4",18,18.22,"F"
"SEDRICK IRVIN","STANFORD",26,"HB",2026,"ACC",69,2,6,36,6,0,1,0,0,2,8,1.3,28,4.7,0,0.167,0.33,1,0,"STANFORD",26,"ACC",52.7,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"0.00%","0.00%","0.00%",39.6,0.067,0.067,0,"0.00%","ACC","P4",25,18.16,"F"
"JAMES PEOPLES","PENN STATE",1,"HB",2026,"Big Ten",75.6,5,8,31,3.9,0,1,0,0,2,7,0.9,24,3,0,0.125,0.25,0,0.25,"PENN STATE",1,"Big Ten",55.5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",NA,16.66,"F"
"ANTONIO HARRIS","PURDUE",22,"HB",2026,"Big Ten",64.9,3,6,32,5.3,0,2,0,0,0,11,1.8,21,3.5,0,0.333,0,1,0.333,"PURDUE",22,"Big Ten",59.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",NA,16.44,"F"
"AYO ADEYI","OKLA STATE",25,"HB",2026,"Big 12",60,2,6,24,4,0,2,0,0,0,11,1.8,13,2.2,0,0.333,0,1,0.167,"OKLA STATE",25,"Big 12",61.8,1,14,0,2,1,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0.71,4,0,0,"100%","0.00%","0.00%",64.6,0,0.143,0,"50.00%","Big 12","P4",22,16.39,"F"
"WESLEY YARBROUGH","ARIZONA",0,"HB",2026,"Big 12",69.3,4,6,25,4.2,0,2,0,0,0,11,1.8,14,2.3,0,0.333,0,0,0.333,"ARIZONA",0,"Big 12",55.2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"0.00%","0.00%","0.00%",0,0,0.333,0,"0.00%","Big 12","P4",15,16.33,"F"
"JALEN DUPREE","KANSAS",4,"HB",2026,"Big 12",65.3,4,9,35,3.9,1,2,0,0,0,19,2.1,16,1.8,0,0.222,0,0,0,"KANSAS",4,"Big 12",58.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",NA,16.3,"F"
"MICAH FORD","STANFORD",20,"HB",2026,"ACC",60.9,4,11,27,2.5,0,2,0,0,2,5,0.5,22,2,0,0.182,0.18,0,0.091,"STANFORD",20,"ACC",54.3,0,26,0,2,1,8,8,0,0,0,0,0,1,0,0,6,6,1,0,0.31,2.5,0,0,"100%","0.00%","0.00%",60.4,0,0.077,0,"50.00%","ACC","P4",41,15.98,"F"
"BEN MCCREARY","OKLAHOMA",23,"HB",2026,"SEC",62.5,2,6,40,6.7,0,1,0,0,2,21,3.5,19,3.2,0,0.167,0.33,1,0.333,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,"SEC","P4",NA,15.71,"F"
"SIONE MOA","BYU",30,"HB",2026,"Big 12",70.1,4,6,22,3.7,0,2,0,0,1,9,1.5,13,2.2,0,0.333,0.17,0,0.333,"BYU",30,"Big 12",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big 12","P4",NA,15.54,"F"
"CJ CAMPBELL","DUKE",0,"HB",2026,"ACC",60.3,4,10,25,2.5,0,1,0,0,1,5,0.5,20,2,0,0.1,0.1,0,0,"DUKE",0,"ACC",70.1,2,14,0,3,3,22,7.3,0,1,0,0,0,3,0,0,34,11.3,10,0,1.57,-4,0,1,"100%","0.00%","0.00%",97.2,0,0.214,0,"100%","ACC","P4",28,15.41,"F"
"MARVIS PARRISH","MICH STATE",21,"HB",2026,"Big Ten",64.9,2,6,28,4.7,0,1,0,0,2,4,0.7,24,4,0,0.167,0.33,1,0.167,"MICH STATE",21,"Big Ten",56.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%","0.00%","0.00%",0,0,0,0,"0.00%","Big Ten","P4",16,14.3,"F"
