"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"COOPER COUSINS","PENN STATE",146,48.6666666666667,3,47.12,"C"
"BRADY WAYBURN","UCF",158,52.6666666666667,3,46.94,"C"
"WILLIAM SANDERS","ALABAMA",168,56,3,46.8,"C"
"JOHNNIE BROWN III","LOUISVILLE",191,63.6666666666667,3,46.75,"C"
"KOBE BRANHAM","ARKANSAS",228,76,3,46.27,"C-"
"AMORY HILLS","MARYLAND",121,40.3333333333333,3,45.86,"C-"
"TYLER THOMAS","TEXAS A&M",71,35.5,2,45.34,"C-"
"CADE MCCONNELL","VANDERBILT",188,62.6666666666667,3,44.55,"C-"
"SIOAPE VATIKANI","CAL",196,65.3333333333333,3,44.51,"C-"
"ROB LAPUAHO","ARIZONA ST",145,48.3333333333333,3,44.3,"C-"
"MAL WALDREP JR.","ALABAMA",112,56,2,44.07,"C-"
"RYAN HOWERTON","MARYLAND",202,67.3333333333333,3,43.59,"C-"
"ASHER HALE","BAYLOR",256,85.3333333333333,3,43.38,"C-"
"IDRYS COTTON","NWESTERN",129,64.5,2,43.2,"C-"
"JORDAN KNOX","KENTUCKY",86,43,2,43.1,"C-"
"ZIRON BROWN","STANFORD",101,50.5,2,42.74,"C-"
"ALIOU BAH","LSU",232,77.3333333333333,3,41.47,"C-"
"MARQUES EASLEY","PURDUE",134,67,2,41.33,"C-"
"NATE PABST","FLORIDA ST",136,68,2,40.27,"C-"
"RONAN O'CONNELL","CLEMSON",158,52.6666666666667,3,37.83,"D+"
"COLE SKINNER","AUBURN",182,60.6666666666667,3,33.68,"D+"
"BO BORDELON","LSU",232,77.3333333333333,3,29.42,"D"
