"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Malik Dotson","E WASHGTON",93,31,3,30.37,"D"
"Rickey Stewart","STF AUSTIN",23,11.5,2,29.58,"D"
"Chase Gillespie","FL A&M",68,34,2,29.38,"D"
"Elijah Harris","HOUCHR",35,17.5,2,28.31,"D"
"Terrence Campbell","RHODE ISLD",44,22,2,27.89,"D"
"Will Jones","DAVIDSON",34,34,3,27.8,"D"
"Jaden Gilbert","YNGTOWN ST",74,37,2,27.59,"D"
"Jake Croce","HOLY CROSS",22,11,2,27.37,"D"
"Parker Jenkins","LAMAR",37,18.5,2,27.28,"D"
"Deuce Young","GARD-WEBB",17,17,2,26.48,"D-"
"Zion Dobson","NC CENT",24,12,3,26,"D-"
"Brenton Paul","TENN STATE",14,14,3,25.57,"D-"
"Ty Stauffer","BUCKNELL",58,29,3,24.49,"D-"
"Tre' Hartwell","CHISTA",30,15,2,24.26,"D-"
"Justin Montgomery","W GEORGIA",18,18,2,24.03,"D-"
"Mason Hackett","DAYTON",0,NA,2,23.47,"D-"
"Christian Collins","N IOWA",24,24,2,23.2,"D-"
"Lincoln Cardillo","MARIST",0,NA,2,23.17,"D-"
"Noah Long","STTHOM",0,NA,2,22.73,"D-"
"Leo Boehling","VA MILT IN",39,39,3,22.66,"D-"
"Brodey Berg","DAVIDSON",0,NA,2,22.53,"D-"
"Isaiah Simmons","MARIST",0,NA,2,21.62,"D-"
"Harry Smalls","CHARLES SO",12,12,2,21.42,"D-"
"Dwayne Wright","CHARLES SO",10,10,2,19.17,"F"
"Mordecai Ford","STTHOM",0,NA,2,16.93,"F"
"Donovan Shepard","HAMPTON",24,24,2,16.84,"F"
"Zack Simmons-Brown","TENN STATE",20,20,2,16.44,"F"
"Jamal Hailey","FL A&M",26,26,2,16.34,"F"
