"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Antonio Turner Jr.","HAMPTON",68,34,2,59,"C+"
"Chance Harrison Jr.","W ILLINOIS",66,33,2,58.91,"C+"
"Myti Johnson","W GEORGIA",105,35,3,58.86,"C+"
"Tysean Griffin","W ILLINOIS",80,40,2,58.61,"C+"
"Jonathan Landry","SO UTAH",59,29.5,2,58.44,"C+"
"Zavian Dilworth","NICHOLLS",65,32.5,2,58.29,"C+"
"Joshua Narh","MORGAN ST",100,50,2,58.26,"C+"
"Kyree Richardson","RICHMOND",115,38.3333333333333,3,52.67,"C"
"RJ Stewart","S DAKOTA",188,62.6666666666667,3,52.59,"C"
"Dorian Gibson","W GEORGIA",57,28.5,2,52.55,"C"
"Isiah Bivins","IDAHO",54,27,2,52.46,"C"
"Quincy Briggs","GEORGETOWN",101,50.5,2,52.35,"C"
"Zay Franks","SE LA",190,63.3333333333333,3,52.19,"C"
"Zarius Harvey","MOREHEAD",37,18.5,2,52.02,"C"
"Tre Turner","WEBER ST",109,54.5,2,51.91,"C"
"Ezekiel Swayne","SAN DIEGO",139,46.3333333333333,3,51.85,"C"
"Anthony Young","N ALABAMA",150,50,3,51.51,"C"
"Erv Wiggins Jr.","MAINE",114,38,3,51.34,"C"
"Vincent Bertone","WAGNER",66,33,2,51.27,"C"
"Da'Quan Gonzales","NEW HAMP",155,51.6666666666667,3,51.24,"C"
"Julio Tatis","WAGNER",134,44.6666666666667,3,51.23,"C"
"Joshua Kabaka","FORDHAM",48,24,2,51.19,"C"
"Jalen O'Neal","PRVIEW A&M",128,42.6666666666667,3,51.18,"C"
"Nasir Bashir","NORFOLK",71,35.5,2,50.93,"C"
"Quedrion Miles","ROB MORRIS",42,21,2,50.85,"C"
"Nick McGill","PRESBYTERN",109,54.5,2,50.83,"C"
"Aki Harvey","MORGAN ST",99,49.5,2,50.79,"C"
"Khalil Cueva","SAN DIEGO",38,19,2,50.78,"C"
"Jayden Jackson","MORGAN ST",68,34,2,50.72,"C"
"Keontae Byas","BETH COOK",79,39.5,2,50.67,"C"
"Demetrius Simon","CAL POLY",59,29.5,2,50.55,"C"
"Isaac Edwards","LNDNWD",59,29.5,2,50.55,"C"
"Colton Davis","BUCKNELL",82,41,2,50.46,"C"
"Jamari Mosley","TXAMEA",42,21,2,50.36,"C"
"Davis Rice","LEHIGH",55,27.5,2,50.09,"C"
"Marseille Taylor","W CAROLINA",57,19,3,50.02,"C"
"CJ Davis","INDIANA ST",52,26,2,49.81,"C"
"Tyler Bannon","STHLSK",130,43.3333333333333,3,49.54,"C"
"Christian Palmer Jr.","MONMOUTH",129,43,3,49.48,"C"
"Isiah Davis","FL A&M",33,16.5,2,49.28,"C"
"Cristian Conyer","E KENTUCKY",53,26.5,2,49.14,"C"
"Elijah Mathis","MONMOUTH",64,32,2,49.14,"C"
"Michael Gilliam","CAMPBELL",119,39.6666666666667,3,49.08,"C"
"Ambrose Marsh","E WASHGTON",123,61.5,2,48.71,"C"
"Lamont Payne","DELWARE ST",141,47,3,48.58,"C"
"Amari Jackson","VILLANOVA",49,24.5,2,48.36,"C"
"Tayshaun Burney","RICHMOND",156,52,3,48.31,"C"
"Jahyden Clark","STETSON",140,70,2,48.22,"C"
"Evan Kludt","N DAKOTA",89,44.5,2,47.86,"C"
"Justin Johnson","FORDHAM",141,47,3,47.73,"C"
"Miles McGoy","STNY BROOK",195,65,3,47.71,"C"
"Xavier Cannaday","LIUSHAR",187,62.3333333333333,3,47.43,"C"
"Joseph Tabe","HOWARD",63,31.5,2,47.3,"C"
"Cameron Cason","S ILLINOIS",119,39.6666666666667,3,47.21,"C"
"DJ Cerisier","DUQUESNE",92,46,2,47.01,"C"
"DeVonta Owens","LNDNWD",64,32,2,46.87,"C"
"Evan Dukes","WAGNER",65,32.5,2,46.85,"C"
"Alijah Prosser","TXRG",110,55,2,46.73,"C"
"Gavin Harris","CAMPBELL",70,23.3333333333333,3,46.58,"C-"
"Tymaries Durant","PRESBYTERN",86,43,2,46.4,"C-"
"Damarcus Batiste","MOREHEAD",63,31.5,2,46.19,"C-"
"Cameron Cunningham","DRAKE",36,18,2,46.18,"C-"
"Jimmy Bowdry","E TENN ST",81,40.5,2,45.93,"C-"
"Daylyn Diston","FL A&M",69,34.5,2,45.52,"C-"
"Dantonio Hackworth Jr.","MORGAN ST",110,55,2,45.5,"C-"
"Cam Boone","HOLY CROSS",87,43.5,2,45.26,"C-"
"Jalon Jones","LNDNWD",66,33,2,44.96,"C-"
"Garret Jackson","MERRIMACK",45,22.5,2,44.95,"C-"
"Cam Johnson","STNY BROOK",73,36.5,2,44.94,"C-"
"JoJo Maxey-Johnson","E WASHGTON",82,41,2,44.78,"C-"
"Evan Harrell","N COLORADO",48,24,2,44.6,"C-"
"MJ Hinson","TEXAS STHN",107,53.5,2,43.61,"C-"
"Mika Roberson","IDAHO",51,25.5,2,43.03,"C-"
"Gary Bailey Jr.","NICHOLLS",155,51.6666666666667,3,42.93,"C-"
"Jordan Miller","FURMAN",94,47,2,42.75,"C-"
"Jaylen McRoy","ALCORN ST",67,33.5,2,42.68,"C-"
"Julian Green","HOWARD",74,37,2,42.48,"C-"
"Bones Marks","WEBER ST",88,44,2,41.4,"C-"
"Quinton Griffin","MOREHEAD",61,30.5,2,41.4,"C-"
"Javier Waldron","NORFOLK",71,35.5,2,41.29,"C-"
"Tramayne Bullock","RICHMOND",98,32.6666666666667,3,40.72,"C-"
"Anthony Walk Jr.","INDIANA ST",83,41.5,2,40.36,"C-"
"Simion Hines","FL A&M",52,26,2,40.11,"C-"
"Nicholas Williams","MERCYHURST",141,47,3,39.57,"D+"
"Daizon Allen","NORFOLK",33,16.5,2,38.94,"D+"
"Amare Garrett","TEXAS STHN",69,34.5,2,38.03,"D+"
