"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Jordan Pritchard-Sewell","YNGTOWN ST",133,44.3333333333333,3,45.13,"C-"
"Kyle Dillon","HOWARD",59,29.5,2,45.04,"C-"
"Geoffrey Ojeh","NWSTATE",40,20,2,45.02,"C-"
"Zion Patillo","DUQUESNE",77,25.6666666666667,3,45.01,"C-"
"Lucien Griffin","MERCYHURST",81,40.5,2,44.99,"C-"
"Kezni Brown","LIUSHAR",127,42.3333333333333,3,44.98,"C-"
"Eugene Allen IV","NORFOLK",37,18.5,2,44.9,"C-"
"Dakari Harris","TXAMEA",107,35.6666666666667,3,44.87,"C-"
"Gabe Flores","HOLY CROSS",102,34,3,44.85,"C-"
"Zeliah Wade","PORTLAND",52,26,2,44.81,"C-"
"Bryce Gentry-Warrick","MERRIMACK",116,38.6666666666667,3,44.8,"C-"
"Logan Barnes","WAGNER",111,37,3,44.76,"C-"
"Preston Hamilton","GARD-WEBB",89,29.6666666666667,3,44.7,"C-"
"Ky Tayo","CHATTNOOGA",110,36.6666666666667,3,44.69,"C-"
"Josh Osuagwu","STHLSK",60,20,3,44.62,"C-"
"Clayton McCarrell","E WASHGTON",48,24,2,44.59,"C-"
"Nakobi Spurrier","W GEORGIA",73,36.5,2,44.56,"C-"
"Levi Little","N COLORADO",64,32,2,44.34,"C-"
"KJ Hardesty","MOREHEAD",42,21,2,44.23,"C-"
"Kamari Federick","LAMAR",83,41.5,2,44.11,"C-"
"Garrett Risley","VALPO",122,61,2,43.86,"C-"
"Justyce Hathaway","MERRIMACK",69,23,3,43.83,"C-"
"Myles Mays","CHATTNOOGA",77,25.6666666666667,3,43.83,"C-"
"Titus Miller","SE MO ST",67,22.3333333333333,3,43.83,"C-"
"Zalen Watkins","GARD-WEBB",77,25.6666666666667,3,43.75,"C-"
"Aidan Salow","N IOWA",88,29.3333333333333,3,43.74,"C-"
"Isaac Keim","MONTANA",47,23.5,2,43.46,"C-"
