"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"Daveon Walker","TEXAS STHN",37,23.72,"D",3,"WR",2026,"SWAC",58.9,1,22,14,1,1,15,15,0,1,0,0,0,1,0,0,5,5,1,0,0.68,10,1,0,1,0,"0.00%",118.8,0,0.045,0,1,"FCS",1,15,0.0454545454545455
"Luke McAuliffe","ALBANY",28,23.72,"D",16,"WR",2026,"CAA",60,2,21,2,3,3,24,8,0,1,0,0,0,3,0,0,11,3.7,5,0,1.14,4.3,0,0,1,0,"0.00%",100,0,0.143,0,1,"FCS",1,8,0.142857142857143
"Jordan Smith","NICHOLLS",34,23.65,"D",12,"WR",2026,"Southland",61.8,1,16,0,5,2,14,7,0,1,0,0,0,2,1,1,1,0.5,0,1,0.88,10.8,0,0,1,0,"20.00%",47.9,0.313,0.313,0,0.4,"FCS",0.4,2.8,0.3125
"Marvin Session","WEBER ST",74,23.35,"D",18,"WR",2026,"Big Sky",52.7,3,47,38,6,1,16,16,0,1,0,0,0,2,2,1,3,3,3,0.5,0.34,16.2,1,0,0.5,0,"33.30%",39.6,0,0.128,0.167,0.167,"FCS",0.166666666666667,2.66666666666667,0.127659574468085
"Jyron Waiters","CAMPBELL",52,23.24,"D",9,"WR",2026,"CAA",56.3,4,29,8,5,2,23,11.5,0,1,0,0,0,3,1,0,13,6.5,4,0,0.79,22.8,0,0,0.667,0,"20.00%",54.6,0.172,0.172,0.6,0.4,"FCS",0.4,4.6,0.172413793103448
"Se'Quan Osborne","HOWARD",59,23.02,"D",18,"WR",2026,"MEAC",60.2,2,33,0,5,2,34,17,0,2,0,0,0,2,1,0,2,1,0,0,1.03,13,1,0,1,0,"20.00%",24.2,0.03,0.152,0,0.4,"FCS",0.4,6.8,0.151515151515152
"Caleb Johnson","PRESBYTERN",42,22.71,"D",2,"WR",2026,"Pioneer",57,3,28,7,7,2,41,20.5,0,1,1,0,0,3,1,0,1,0.5,0,0,1.46,15.3,1,0,0.667,0.333,"14.30%",51.5,0.107,0.25,0.286,0.286,"FCS",0.285714285714286,5.85714285714286,0.25
"Ja'Carree Kelly","NEW HAMP",48,22.7,"D",9,"WR",2026,"CAA",57.7,4,30,2,5,3,27,9,0,1,0,0,0,3,0,0,9,3,5,0,0.9,8.4,0,0,1,0,"0.00%",74.6,0.167,0.167,0.2,0.6,"FCS",0.6,5.4,0.166666666666667
"BJ Wuest","INDIANA ST",28,22.6,"D",14,"WR",2026,"Missouri Valley",59.1,2,21,10,2,1,17,17,0,1,0,0,0,1,1,0,0,0,0,0,0.81,14.5,1,0,1,0,"50.00%",79.2,0.048,0.095,0,0.5,"FCS",0.5,8.5,0.0952380952380952
"Terrence Rone","DELWARE ST",68,21.89,"D",6,"WR",2026,"MEAC",54.6,6,52,9,6,3,43,14.3,0,2,2,0,0,5,2,1,9,3,5,0.5,0.83,13.2,2,0,0.6,0.4,"33.30%",34,0.115,0.115,0.167,0.5,"FCS",0.5,7.16666666666667,0.115384615384615
"Gabe Nunez","TENN TECH",30,21.79,"D",19,"WR",2026,"Southern",53.1,0,18,3,7,2,17,8.5,1,1,0,0,0,0,1,0,0,0,0,0,0.94,15.6,0,0,0,0,"14.30%",39.6,0.278,0.389,0.143,0.286,"FCS",0.285714285714286,2.42857142857143,0.388888888888889
"Rickie Shaw II","BETH COOK",31,21.68,"D",6,"WR",2026,"SWAC",61.7,4,20,4,8,4,40,10,0,2,1,0,0,5,0,0,1,0.3,1,0,2,11.1,1,0,0.8,0.2,"0.00%",25,0.4,0.4,0.25,0.5,"FCS",0.5,5,0.4
"James Dely","STNY BROOK",48,21.66,"D",8,"WR",2026,"CAA",56,3,31,12,4,3,22,7.3,0,1,0,0,0,3,0,0,8,2.7,3,0,0.71,10.8,0,0,1,0,"0.00%",87.5,0.032,0.129,0.25,0.75,"FCS",0.75,5.5,0.129032258064516
"Will Greene","UTAHTC",38,21.36,"D",14,"WR",2026,"Big Sky",54.3,5,23,6,9,3,35,11.7,0,1,1,0,0,4,2,1,6,2,2,0.5,1.52,13.3,1,0,0.75,0.25,"22.20%",6.5,0.043,0.391,0.222,0.333,"FCS",0.333333333333333,3.88888888888889,0.391304347826087
"Dorian Williams","YNGTOWN ST",29,21.19,"D",2,"WR",2026,"Missouri Valley",58.5,1,18,6,1,1,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0.61,11,0,0,1,0,"0.00%",112.5,0,0.056,0,1,"FCS",1,11,0.0555555555555556
"Blake Thomas","LAMAR",31,21.09,"D",4,"WR",2026,"Southland",59.5,2,21,9,5,4,19,4.8,0,1,0,0,0,4,0,0,2,0.5,2,0,0.9,6.8,0,0,1,0,"0.00%",82.5,0,0.238,0,0.8,"FCS",0.8,3.8,0.238095238095238
"Deverious Abercrombie","PRESBYTERN",40,20.83,"D",9,"WR",2026,"Pioneer",58.5,1,27,7,3,3,20,6.7,0,1,0,0,0,3,0,0,6,2,2,0,0.74,4.7,0,0,1,0,"0.00%",94.4,0.037,0.111,0,1,"FCS",1,6.66666666666667,0.111111111111111
"Willie Anderson","BETH COOK",46,20.83,"D",17,"WR",2026,"SWAC",58.7,1,27,4,1,1,11,11,0,1,0,0,0,1,0,0,1,1,0,0,0.41,10,0,0,1,0,"0.00%",112.5,0,0.037,0,1,"FCS",1,11,0.037037037037037
"Evan Wallace","MAINE",35,20.81,"D",12,"WR",2026,"CAA",58.4,1,24,4,4,3,19,6.3,0,1,0,0,0,3,0,0,3,1,1,0,0.79,9,0,0,1,0,"0.00%",84.4,0.125,0.167,0.25,0.75,"FCS",0.75,4.75,0.166666666666667
"Ty'ee Stephens","MAINE",31,20.77,"D",1,"WR",2026,"CAA",59.2,3,18,7,3,2,29,14.5,0,1,1,0,0,3,0,0,16,8,1,0,1.61,4.3,1,0,0.667,0.333,"0.00%",97.9,0,0.167,0,0.667,"FCS",0.666666666666667,9.66666666666667,0.166666666666667
"Jaylin Terzado","DELWARE ST",72,20.45,"D",0,"WR",2026,"MEAC",52.3,4,54,6,9,4,36,9,0,1,1,0,0,5,3,1,1,0.3,2,0.333,0.67,12.3,1,0,0.8,0.2,"33.30%",16.2,0.074,0.167,0.222,0.444,"FCS",0.444444444444444,4,0.166666666666667
"Jake Hilton","VILLANOVA",43,20.44,"D",5,"WR",2026,"Patriot",58.5,3,20,2,3,2,26,13,0,1,1,0,0,3,0,0,5,2.5,2,0,1.3,10,1,0,0.667,0.333,"0.00%",93.8,0,0.15,0,0.667,"FCS",0.666666666666667,8.66666666666667,0.15
"Aboraa Kwarteng","RHODE ISLD",51,20.29,"D",5,"WR",2026,"CAA",56.1,3,33,5,2,2,15,7.5,0,1,0,0,0,2,0,0,3,1.5,1,0,0.45,6,0,1,1,0,"0.00%",97.9,0,0.061,0,1,"FCS",1,7.5,0.0606060606060606
"Kameran Senegal","MCNEESE",24,19.91,"F",1,"WR",2026,"Southland",60.6,1,15,0,3,2,15,7.5,0,1,0,0,0,2,0,0,6,3,2,0,1,7,0,0,1,0,"0.00%",78.5,0.2,0.2,0,0.667,"FCS",0.666666666666667,5,0.2
"Snap Reed","N ALABAMA",32,19.8,"F",2,"WR",2026,"United Athletic",59.6,3,21,2,4,3,16,5.3,0,1,0,0,0,3,0,0,4,1.3,4,0,0.76,4.5,0,0,1,0,"0.00%",81.3,0.191,0.191,0,0.75,"FCS",0.75,4,0.19047619047619
"Alani Ajigbotosho","DAVIDSON",53,19.54,"F",81,"WR",2026,"Pioneer",55.8,4,39,11,8,3,38,12.7,0,1,1,0,0,4,2,0,1,0.3,1,0,0.97,10.6,1,0,0.75,0.25,"25.00%",53.1,0.026,0.205,0.25,0.375,"FCS",0.375,4.75,0.205128205128205
"Tre' Holloway","TENN TECH",51,19.4,"F",1,"WR",2026,"Southern",52.3,0,29,2,4,3,20,6.7,0,1,0,0,0,0,0,0,13,4.3,9,0,0.69,4,0,0,0,0,"0.00%",85.4,0.069,0.138,0,0.75,"FCS",0.75,5,0.137931034482759
"Ellis Stewart","NICHOLLS",33,19.31,"F",8,"WR",2026,"Southland",60.8,1,18,5,3,2,13,6.5,0,0,0,0,0,2,0,0,9,4.5,4,0,0.72,10.7,0,0,1,0,"0.00%",75.7,0.056,0.167,0.333,0.667,"FCS",0.666666666666667,4.33333333333333,0.166666666666667
"Lekeldrick Bridges","MONTANA",27,19.3,"F",13,"WR",2026,"Big Sky",53.4,0,23,3,5,3,19,6.3,0,1,0,0,0,0,0,0,10,3.3,5,0,0.83,11.2,0,0,0,0,"0.00%",67.9,0.217,0.217,0.2,0.6,"FCS",0.6,3.8,0.217391304347826
"KJ Reed","FORDHAM",26,19.22,"F",4,"WR",2026,"Patriot",60.5,1,15,6,2,1,9,9,0,1,0,0,0,1,1,1,1,1,0,1,0.6,10,0,0,1,0,"50.00%",22.9,0.067,0.133,0,0.5,"FCS",0.5,4.5,0.133333333333333
"Nolan Chambers","ALCORN ST",24,19.19,"F",17,"WR",2026,"SWAC",62.2,2,15,8,4,2,16,8,0,1,0,0,0,2,2,0,10,5,7,0,1.07,13,0,0,1,0,"50.00%",20.8,0,0.267,0.25,0.5,"FCS",0.5,4,0.266666666666667
"Eric Weatherly","TENN TECH",29,18.98,"F",7,"WR",2026,"Southern",53.6,0,21,1,5,3,21,7,0,1,0,0,0,0,0,0,10,3.3,7,0,1,4,0,0,0,0,"0.00%",69.6,0.238,0.238,0,0.6,"FCS",0.6,4.2,0.238095238095238
"Elijah Taylor","SAN DIEGO",53,18.89,"F",3,"WR",2026,"Pioneer",60.6,2,29,20,3,2,13,6.5,0,2,0,0,0,2,0,0,3,1.5,3,0,0.45,4.7,0,0,1,0,"0.00%",75.7,0,0.103,0,0.667,"FCS",0.666666666666667,4.33333333333333,0.103448275862069
"Kenyon Massey","MERRIMACK",56,18.61,"F",1,"WR",2026,"IND (FCS)",50.5,4,43,7,11,5,48,9.6,0,1,2,0,0,7,0,0,11,2.2,4,0,1.12,9.3,1,1,0.714,0.286,"0.00%",58.1,0.209,0.256,0.182,0.455,"FCS",0.454545454545455,4.36363636363636,0.255813953488372
"Andrew Rockford","ILL STATE",29,18.57,"F",24,"WR",2026,"Missouri Valley",58.3,1,20,5,3,1,15,15,0,1,0,0,0,1,0,0,1,1,1,0,0.75,11,1,0,1,0,"0.00%",50.7,0,0.15,0,0.333,"FCS",0.333333333333333,5,0.15
"Ryan Jezioro","IDAHO",32,18.45,"F",89,"WR",2026,"Big Sky",60.3,1,19,12,1,1,8,8,0,1,0,0,0,1,0,0,2,2,1,0,0.42,6,0,0,1,0,"0.00%",100,0,0.053,0,1,"FCS",1,8,0.0526315789473684
"Eli Aragon-Cruz","IDAHO ST",59,18.34,"F",4,"WR",2026,"Big Sky",55.3,5,32,11,8,2,26,13,0,2,1,0,0,3,0,0,3,1.5,0,0,0.81,20.9,1,0,0.667,0.333,"0.00%",40.6,0,0.25,0.375,0.25,"FCS",0.25,3.25,0.25
"Corey Petty","FL A&M",45,18.31,"F",0,"WR",2026,"SWAC",54.7,3,32,5,6,3,15,5,0,1,0,0,0,3,0,0,20,6.7,7,0,0.47,5.2,0,1,1,0,"0.00%",56.3,0.188,0.188,0,0.5,"FCS",0.5,2.5,0.1875
"Keshon Singleton","INDIANA ST",34,18.25,"F",17,"WR",2026,"Missouri Valley",58.2,1,24,12,2,1,14,14,0,0,0,0,0,1,0,0,3,3,3,0,0.58,7.5,0,0,1,0,"0.00%",72.9,0.042,0.083,0,0.5,"FCS",0.5,7,0.0833333333333333
"Jamall Mensah","RHODE ISLD",40,18.11,"F",9,"WR",2026,"CAA",58,1,26,4,2,2,14,7,0,0,0,0,0,2,0,0,0,0,0,0,0.54,7,0,0,1,0,"0.00%",95.8,0,0.077,0,1,"FCS",1,7,0.0769230769230769
"Evan Brooks","LIUSHAR",41,17.99,"F",8,"WR",2026,"Northeast",58.5,2,21,8,2,1,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0.57,10.5,0,0,1,0,"0.00%",68.8,0,0.095,0,0.5,"FCS",0.5,6,0.0952380952380952
"Zay Morris","UTAHTC",23,17.69,"F",89,"WR",2026,"Big Sky",60,1,16,2,3,2,12,6,0,0,0,0,0,2,0,0,7,3.5,3,0,0.75,7.7,0,0,1,0,"0.00%",74.3,0.125,0.188,0,0.667,"FCS",0.666666666666667,4,0.1875
"Shamar Fowles","BRYANT",33,17.66,"F",6,"WR",2026,"CAA",54,2,16,1,3,1,20,20,0,1,1,0,0,2,0,0,12,12,6,0,1.25,11,1,0,0.5,0.5,"0.00%",57.6,0.125,0.188,0.333,0.333,"FCS",0.333333333333333,6.66666666666667,0.1875
"Jason Robinson Jr.","PORTLAND",37,17.64,"F",2,"WR",2026,"Big Sky",55.1,1,24,4,7,4,22,5.5,0,0,0,0,0,4,0,0,6,1.5,2,0,0.92,10.9,0,1,1,0,"0.00%",23.2,0.042,0.292,0.143,0.571,"FCS",0.571428571428571,3.14285714285714,0.291666666666667
"Stephon Patrick","MERRIMACK",39,17.43,"F",10,"WR",2026,"IND (FCS)",53.5,3,28,10,5,1,21,21,0,1,1,0,0,2,1,0,0,0,0,0,0.75,20,1,0,0.5,0.5,"20.00%",44.6,0,0.179,0.6,0.2,"FCS",0.2,4.2,0.178571428571429
"Jaydn Girard","LAMAR",24,17.4,"F",10,"WR",2026,"Southland",59.3,2,18,3,2,1,11,11,0,0,0,0,0,1,1,0,0,0,0,0,0.61,12,0,0,1,0,"50.00%",66.7,0.056,0.111,0,0.5,"FCS",0.5,5.5,0.111111111111111
"Nodin Tracy","FORDHAM",36,17.37,"F",21,"WR",2026,"Patriot",59,1,20,5,1,1,8,8,0,0,0,0,0,1,0,0,1,1,1,0,0.4,7,0,0,1,0,"0.00%",100,0,0.05,0,1,"FCS",1,8,0.05
"D'Avery Robinson","ARKAPB",22,17.35,"F",2,"WR",2026,"SWAC",61,2,15,5,3,1,12,12,0,1,0,0,0,1,0,0,6,6,5,0,0.8,17,0,0,1,0,"0.00%",6.9,0.133,0.2,0.667,0.333,"FCS",0.333333333333333,4,0.2
"Jayden Guy","TENN STATE",39,17.24,"F",0,"WR",2026,"Big South - OVC Football Association",59.8,1,20,1,2,2,10,5,0,1,0,0,0,2,0,0,1,0.5,0,0,0.5,4.5,0,0,1,0,"0.00%",87.5,0.1,0.1,0,1,"FCS",1,5,0.1
"Nick Gentilella","SACR HEART",43,16.83,"F",9,"WR",2026,"CAA",53,1,26,9,1,1,4,4,0,0,0,0,0,1,1,1,1,1,1,1,0.15,3,0,0,1,0,"100%",83.3,0,0.039,0,1,"FCS",1,4,0.0384615384615385
"Lincoln Fisher","HOLY CROSS",60,16.82,"F",2,"WR",2026,"Patriot",56.3,2,33,9,3,1,15,15,0,1,0,0,0,1,2,0,10,10,5,0,0.45,8.7,1,1,1,0,"66.70%",11.1,0,0.091,0,0.333,"FCS",0.333333333333333,5,0.0909090909090909
"Jalen McDonald","MERRIMACK",22,16.59,"F",4,"WR",2026,"IND (FCS)",57.1,2,15,5,3,3,12,4,0,0,0,0,0,3,0,0,5,1.7,3,0,0.8,2.3,0,0,1,0,"0.00%",83.3,0.067,0.2,0,1,"FCS",1,4,0.2
"Bryan Hunt","YNGTOWN ST",35,16.27,"F",8,"WR",2026,"Missouri Valley",52.6,0,23,2,2,1,6,6,0,0,0,0,0,1,1,1,0,0,0,1,0.26,7.5,0,0,1,0,"50.00%",56.3,0.043,0.087,0,0.5,"FCS",0.5,3,0.0869565217391304
"Elijah Caldwell","E KENTUCKY",49,16.23,"F",9,"WR",2026,"United Athletic",60,3,21,10,3,2,8,4,0,1,0,0,0,2,1,0,5,2.5,3,0,0.38,5,0,0,1,0,"33.30%",70.1,0.095,0.143,0,0.667,"FCS",0.666666666666667,2.66666666666667,0.142857142857143
"Elyjah Mitchell","NORFOLK",61,16.05,"F",0,"WR",2026,"MEAC",56.5,1,30,3,2,1,9,9,0,0,0,0,0,1,0,0,1,1,0,0,0.3,16.5,0,0,1,0,"0.00%",62.5,0,0.067,0.5,0.5,"FCS",0.5,4.5,0.0666666666666667
"Kai Austin","WM & MARY",45,15.79,"F",0,"WR",2026,"Patriot",59.3,1,20,7,3,1,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0.35,18,0,0,1,0,"0.00%",42.4,0.05,0.15,0.333,0.333,"FCS",0.333333333333333,2.33333333333333,0.15
"Erik Bussmann","CHATTNOOGA",53,15.44,"F",28,"WR",2026,"Southern",54,0,22,5,5,3,17,5.7,0,0,0,0,0,1,0,0,14,4.7,8,0,0.77,9.4,0,0,3,0,"0.00%",26.7,0.182,0.227,0.2,0.6,"FCS",0.6,3.4,0.227272727272727
"Christian Harrison","MONMOUTH",26,15.27,"F",14,"WR",2026,"CAA",50.6,2,19,10,4,3,19,6.3,0,0,1,0,0,4,0,0,21,7,9,0,1,1.8,0,1,0.75,0.25,"0.00%",84.4,0,0.211,0,0.75,"FCS",0.75,4.75,0.210526315789474
"Bronseman Davis Jr.","DELWARE ST",43,15.19,"F",18,"WR",2026,"MEAC",56.3,1,32,4,3,1,12,12,0,1,0,0,0,1,1,0,9,9,3,0,0.38,5.3,0,0,1,0,"33.30%",46.5,0,0.094,0,0.333,"FCS",0.333333333333333,4,0.09375
"Kenaz McMillian","ELON",41,14.84,"F",9,"WR",2026,"CAA",59.2,1,19,0,4,1,5,5,0,1,0,0,0,1,1,0,-1,-1,0,0,0.26,17,0,0,1,0,"25.00%",39.6,0.053,0.211,0.5,0.25,"FCS",0.25,1.25,0.210526315789474
"Kyle Vaka","MURRAY ST",35,14.76,"F",0,"WR",2026,"Missouri Valley",54.3,0,16,5,1,1,7,7,0,0,0,0,0,1,0,0,3,3,2,0,0.44,4,0,0,1,0,"0.00%",95.8,0,0.063,0,1,"FCS",1,7,0.0625
"Mason Kuehner","LAFAYETTE",41,14.71,"F",8,"WR",2026,"Patriot",49.3,4,28,16,5,2,12,6,0,0,1,0,0,4,2,1,1,0.5,0,0.5,0.43,16,0,0,0.5,0.25,"40.00%",47.9,0.036,0.179,0.4,0.4,"FCS",0.4,2.4,0.178571428571429
"Isaiah Scott","WOFFORD",43,14.68,"F",9,"WR",2026,"Southern",58.9,1,21,3,2,2,9,4.5,0,1,0,0,0,2,0,0,18,9,1,0,0.43,-4.5,0,0,1,0,"0.00%",85.4,0.048,0.095,0,1,"FCS",1,4.5,0.0952380952380952
"Jaden Robinson","AUSTINPEAY",39,14.52,"F",8,"WR",2026,"United Athletic",54,0,25,3,2,2,10,5,0,0,0,0,0,2,0,0,6,3,3,0,0.4,2,0,0,1,0,"0.00%",87.5,0.04,0.08,0,1,"FCS",1,5,0.08
"Santana Carlos","W CAROLINA",17,14.41,"F",10,"WR",2026,"Southern",54.1,2,15,4,2,1,15,15,0,1,1,0,0,2,0,0,3,3,3,0,1,5.5,1,0,0.5,0.5,"0.00%",75,0,0.133,0,0.5,"FCS",0.5,7.5,0.133333333333333
"Ashton Schumann","CHATTNOOGA",55,14.4,"F",14,"WR",2026,"Southern",53,0,24,13,6,2,14,7,0,0,0,0,0,0,0,0,5,2.5,2,0,0.58,12,0,0,0,0,"0.00%",42.4,0.042,0.25,0.333,0.333,"FCS",0.333333333333333,2.33333333333333,0.25
"Michael Carlock-Williams","NC A&T",24,14.38,"F",2,"WR",2026,"CAA",54.4,2,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,"0.00%",39.6,0,0.125,1,0,"FCS",0,0,0.125
"Ace Cobb","FL A&M",34,14.37,"F",5,"WR",2026,"SWAC",54.8,1,20,8,1,1,7,7,0,0,0,0,0,1,0,0,3,3,0,0,0.35,4,0,0,1,0,"0.00%",95.8,0,0.05,0,1,"FCS",1,7,0.05
"Tavian Cord","TXRG",55,14.36,"F",11,"WR",2026,"Southland",52.8,4,41,17,7,2,14,7,0,0,0,0,0,2,1,0,0,0,0,0,0.34,14.4,0,0,1,0,"14.30%",39.6,0,0.171,0.286,0.286,"FCS",0.285714285714286,2,0.170731707317073
"Dominic Grguric","NEWHVN",24,14.26,"F",19,"WR",2026,"Northeast",59.4,1,18,3,2,1,10,10,0,1,0,0,0,1,0,0,2,2,1,0,0.56,10.5,0,0,1,0,"0.00%",25,0.056,0.111,0,0.5,"FCS",0.5,5,0.111111111111111
"Carlos Orr-Gillespie","TENN STATE",28,13.99,"F",18,"WR",2026,"Big South - OVC Football Association",54.6,0,17,8,1,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0.35,6,0,0,1,0,"0.00%",91.7,0,0.059,0,1,"FCS",1,6,0.0588235294117647
"Ricky Gonzalez II","FORDHAM",39,13.81,"F",5,"WR",2026,"Patriot",58.2,1,23,9,2,1,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0.35,7.5,0,0,1,0,"0.00%",60.4,0,0.087,0,0.5,"FCS",0.5,4,0.0869565217391304
"Brevin Caldwell","NORFOLK",54,13.8,"F",11,"WR",2026,"MEAC",56.9,2,27,3,2,1,9,9,0,0,0,0,0,1,0,0,1,1,1,0,0.33,18.5,0,0,1,0,"0.00%",22.9,0.074,0.074,0.5,0.5,"FCS",0.5,4.5,0.0740740740740741
"Joseph Young","LIUSHAR",50,13.43,"F",5,"WR",2026,"Northeast",53.8,2,28,7,7,2,20,10,0,1,1,0,0,3,0,0,3,1.5,2,0,0.71,12.6,0,0,0.667,0.333,"0.00%",39.6,0,0.25,0.286,0.286,"FCS",0.285714285714286,2.85714285714286,0.25
"Mekhi Campfield","CHARLES SO",30,13.17,"F",3,"WR",2026,"Big South - OVC Football Association",55.4,1,16,8,2,1,7,7,0,0,0,0,0,1,1,0,1,1,0,0,0.44,10,0,0,1,0,"50.00%",58.3,0,0.125,0,0.5,"FCS",0.5,3.5,0.125
"Jordan Reed","MONTANA ST",41,13.1,"F",12,"WR",2026,"Big Sky",52.6,0,22,1,2,1,8,8,0,0,0,0,0,1,1,0,1,1,0,0,0.36,11.5,0,0,1,0,"50.00%",60.4,0,0.091,0,0.5,"FCS",0.5,4,0.0909090909090909
"Kobe Brown","SOUTHERN U",47,13.09,"F",14,"WR",2026,"SWAC",53.4,1,24,6,2,2,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0.33,4,0,0,1,0,"0.00%",83.3,0,0.083,0,1,"FCS",1,4,0.0833333333333333
"Andreas Hill","RICHMOND",54,13.07,"F",5,"WR",2026,"Patriot",51.4,7,35,11,8,1,12,12,0,1,1,0,0,2,3,0,2,2,1,0,0.34,19.6,0,0,0.5,0.5,"37.50%",39.6,0.171,0.229,0.5,0.125,"FCS",0.125,1.5,0.228571428571429
"Romelo Boykin","ABILENE CH",24,13,"F",19,"WR",2026,"United Athletic",59.6,2,19,8,2,1,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.26,5.5,0,0,1,0,"0.00%",56.3,0,0.105,0,0.5,"FCS",0.5,2.5,0.105263157894737
"Yosei Takahashi","SAN DIEGO",40,12.99,"F",22,"WR",2026,"Pioneer",50.3,1,22,14,2,2,15,7.5,0,0,0,1,1,2,0,0,20,10,11,0,0.68,-2.5,1,0,1,0,"0.00%",97.9,0.045,0.091,0,1,"FCS",1,7.5,0.0909090909090909
"Demetric Whitlock","ARKAPB",24,12.98,"F",17,"WR",2026,"SWAC",54.2,0,17,10,2,1,6,6,0,0,0,0,0,1,0,0,1,1,0,0,0.35,13.5,0,0,1,0,"0.00%",56.3,0,0.118,0.5,0.5,"FCS",0.5,3,0.117647058823529
"Derrick Bohler","STF AUSTIN",33,12.94,"F",11,"WR",2026,"Southland",51.1,6,20,4,6,4,25,6.3,0,1,2,0,0,6,1,0,19,4.8,4,0,1.25,8.5,0,0,0.667,0.333,"16.70%",75,0.1,0.3,0.167,0.667,"FCS",0.666666666666667,4.16666666666667,0.3
"Max Ware","STNY BROOK",31,12.82,"F",5,"WR",2026,"CAA",58.4,1,20,5,2,1,8,8,0,0,0,0,0,1,0,0,3,3,3,0,0.4,6.5,0,1,1,0,"0.00%",20.8,0,0.1,0,0.5,"FCS",0.5,4,0.1
"Kyle Thomas","S ILLINOIS",64,12.8,"F",6,"WR",2026,"Missouri Valley",48.9,1,29,12,7,2,11,5.5,0,0,1,0,0,3,1,1,0,0,0,1,0.38,11.4,0,0,0.667,0.333,"14.30%",39.6,0.035,0.241,0.143,0.286,"FCS",0.285714285714286,1.57142857142857,0.241379310344828
"Ben Evee","SACR HEART",66,12.65,"F",0,"WR",2026,"CAA",52.2,3,35,14,2,2,8,4,0,0,0,0,0,2,0,0,2,1,1,0,0.23,3,0,0,1,0,"0.00%",83.3,0,0.057,0,1,"FCS",1,4,0.0571428571428571
"Austin Palmer","MERRIMACK",49,11.67,"F",5,"WR",2026,"IND (FCS)",52.6,2,31,15,4,1,7,7,0,1,0,0,0,1,1,0,4,4,4,0,0.23,18.5,0,0,1,0,"25.00%",0,0.065,0.129,0.5,0.25,"FCS",0.25,1.75,0.129032258064516
"Ethan Harris","FURMAN",31,11.09,"F",3,"WR",2026,"Southern",50.7,2,20,4,2,1,6,6,0,0,0,0,0,2,1,0,5,5,1,0,0.3,2.5,0,1,0.5,0,"50.00%",56.3,0,0.1,0,0.5,"FCS",0.5,3,0.1
"Ty Carlson","NEW HAMP",38,10.91,"F",6,"WR",2026,"CAA",54.2,2,19,6,3,1,13,13,0,1,1,0,0,2,0,0,7,7,2,0,0.68,5.7,0,0,0.5,0.5,"0.00%",47.9,0.053,0.158,0,0.333,"FCS",0.333333333333333,4.33333333333333,0.157894736842105
"Tanner Harrison","TXAMEA",38,10.87,"F",5,"WR",2026,"Southland",52.9,3,27,16,2,1,11,11,0,1,1,0,0,2,1,0,7,7,4,0,0.41,3.5,0,0,0.5,0.5,"50.00%",66.7,0.037,0.074,0,0.5,"FCS",0.5,5.5,0.0740740740740741
"Daniel Haughton","FURMAN",36,10.79,"F",12,"WR",2026,"Southern",51.2,1,23,3,5,4,16,4,0,0,1,0,0,5,0,0,3,0.8,-3,0,0.7,3.2,0,0,0.8,0.2,"0.00%",80,0.217,0.217,0,0.8,"FCS",0.8,3.2,0.217391304347826
"Maxwell Warren","CHARLES SO",29,10.59,"F",83,"WR",2026,"Big South - OVC Football Association",55.6,2,15,1,5,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,10.6,0,0,1,0,"0.00%",47.9,0.333,0.333,0.4,0.4,"FCS",0.4,0,0.333333333333333
"Logan Perez","NEW HAMP",50,10.55,"F",17,"WR",2026,"CAA",53.1,1,27,17,3,1,4,4,0,0,0,0,0,1,0,0,3,3,2,0,0.15,11.7,0,0,1,0,"0.00%",42.4,0,0.111,0.333,0.333,"FCS",0.333333333333333,1.33333333333333,0.111111111111111
