"Name","Team","Offensive.Snaps","Composite_Score","Player_Grade"
"Nick Carter","ARKAPB",41,58.25,"C"
"Bradford Blattner","HOLY CROSS",51,57.98,"C"
"Noah Juliussen","MOREHEAD",34,57.94,"C"
"James Wright","SOUTHERN U",66,57.86,"C"
"Andrew Threatt","W CAROLINA",64,57.36,"C"
"Kiegan Henson","IDAHO",59,57.25,"C"
"Oscar Solis","GEORGETOWN",33,57.11,"C"
"Jacorey Wright","MERCER",43,57.02,"C"
"Malik Wilson","WAGNER",76,56.93,"C"
"Sean Wilson","LAFAYETTE",59,56.64,"C"
"Zion Sauvao","N COLORADO",76,56.61,"C"
"Ramier Lewis","TEXAS STHN",78,56.51,"C"
"David Porotesano","UC DAVIS",62,56.25,"C"
"Maleek McNeil","BETH COOK",62,56.19,"C"
"Jeremiah McCrimmon","CAMPBELL",83,55.95,"C"
"Luke Sampson","WEBER ST",77,55.89,"C"
"Montrey Strickland","N COLORADO",76,55.73,"C"
"James Durand","W ILLINOIS",65,55.65,"C"
"Chris Therien","VILLANOVA",37,55.45,"C"
"Titan Fleischmann","MONTANA ST",50,55.24,"C"
"Kamron Frye","WM & MARY",55,54.76,"C"
"Robby Medici","E KENTUCKY",38,54.76,"C"
"Lukas Donahue","MERRIMACK",33,54.36,"C"
"Jake Waltman","BRYANT",40,54.15,"C"
"Godwin Burger","RICHMOND",37,53.9,"C"
"Dontay Bishop","RHODE ISLD",62,53.81,"C"
"Logan Brasfield","ILL STATE",71,53.74,"C"
"Charlie Vliem","IDAHO",59,53.71,"C"
"Daved Richardson","LIUSHAR",55,53.08,"C"
"Hayden Raley","WM & MARY",53,52.86,"C"
"Reuben Logan","BUCKNELL",72,52.76,"C"
"Bennett Nunnally","HOLY CROSS",72,52.57,"C"
"Tucker Van Meter","MOREHEAD",32,52.26,"C"
"Jake Utley","S DAKOTA",58,52.08,"C"
"Jay Wade","WEBER ST",77,51.66,"C"
"Zachary Curtis","LAMAR",51,51.55,"C"
"Dillon Porter","WOFFORD",37,51.12,"C"
"Case Pickelman","GEORGETOWN",57,50.83,"C"
"Darwin Murillo","CITADEL",66,49.94,"C"
"KJ Brooks","TOWSON",42,49.92,"C"
"Desmeal Leigh","YNGTOWN ST",68,49.53,"C"
"Aidan Donald","CHATTNOOGA",40,49.25,"C"
"Gregory Celestin Jr","SACR HEART",76,48.87,"C"
"Nesta Crowell","SO UTAH",71,48.42,"C"
"Connor Van Tassell","STNY BROOK",65,48.03,"C"
"Tim Suk","SACR HEART",76,47.97,"C"
"Grant Murin","ROB MORRIS",67,47.94,"C"
"Grayson Sykes","VA MILT IN",58,47.88,"C"
"Matt Fries","MONMOUTH",38,47.29,"C"
"Eric Nunez","TENN TECH",55,47.29,"C"
"Luke Roaten","ABILENE CH",61,47.23,"C"
"Calvin McMillian","PRVIEW A&M",50,46.99,"C"
"Ebuka Okafor","TEXAS STHN",59,46.92,"C"
"Trevanti Davis","STF AUSTIN",51,45.65,"C"
"Matthew Snarr","UTAHTC",43,45.42,"C"
"Linden Clemmons","WM & MARY",25,44.34,"C"
"Ryan Steinbrink","COLGATE",51,43.97,"C"
"Blake Bradford","GARD-WEBB",64,43.67,"C"
"Jaden Wedderburn","ILL STATE",71,42.51,"C"
"Zion Rogers","HOWARD",65,42.45,"C"
"Quandre Brooks","CHARLES SO",37,41.83,"C"
"Wyatt Scarritt","FORDHAM",48,41.27,"C"
"Camden Jury","N ARIZONA",37,40.95,"C"
"Rylan Filipe","GEORGETOWN",28,40.91,"C"
"Chris Laney","MS VLY ST",28,40.85,"C"
"Logan Brady","NWSTATE",60,40.4,"C"
"Tyrone Julot","SCAR STATE",55,40.27,"C"
"Eli Brasher","FURMAN",35,39.77,"D"
"Wes Thompson","TXRG",70,39.17,"D"
"Jaylen Ackerman","GRAMBLING",47,39.11,"D"
"Drew Dickerson","MOREHEAD",41,39.08,"D"
"Kyron Barnes","NICHOLLS",46,38.55,"D"
"Jaidyn Jones","TXAMEA",46,38.42,"D"
"Abdallah Daud","DUQUESNE",32,37.47,"D"
"Will Fitzpatrick","GARD-WEBB",85,37.37,"D"
"Daniel Olalekan","DELWARE ST",84,37.05,"D"
"Caleb Smith","FL A&M",65,36.86,"D"
"Ramsey Qishta","HOUCHR",60,36.68,"D"
"Penn Craver","DAVIDSON",64,36.55,"D"
"Esom Nnajiofor","WOFFORD",55,36.35,"D"
"Samuel Egharevba","NORFOLK",47,36.32,"D"
"Armon Bethea","GRAMBLING",47,35.89,"D"
"Josiah Lancaster","CHARLES SO",41,35.87,"D"
"Cameron Beiswenger","BUTLER",49,35.55,"D"
"Jacob Hood","NICHOLLS",31,35.53,"D"
"Marcus McDaniel","MS VLY ST",42,34.86,"D"
"Pule Leatigaga","PORTLAND",84,34.65,"D"
"Trey Gibbs","SE MO ST",65,33.67,"D"
"Sammy Ayache","LEHIGH",70,32.87,"D"
"Kyan Rauk","S DAK ST",38,32.66,"D"
"Takai Wallace","DELWARE ST",82,31.85,"D"
"Christian Menard","NWSTATE",42,31.35,"D"
"Justice Musser","INDIANA ST",50,31.09,"D"
"Sean Pozniak","NEWHVN",51,30.61,"D"
"Collen Jackson","HAMPTON",37,30,"D"
"Will Smith","FORDHAM",45,29.46,"D"
"Derrick Cooper","ALCORN ST",37,29.23,"D"
"Jaylen Eberhardt","CHISTA",61,28.67,"D"
"Jourden Hale-Frater","CHISTA",48,28.06,"D"
"Joel Van-Tagoe","TENN STATE",60,27.78,"D"
"Mattis Karrasch","N ARIZONA",32,27.7,"D"
"Brenden Jones","TXRG",71,27.59,"D"
"Ronald Anderson","RICHMOND",69,27.22,"D"
"Rambo Mageo","UTAHTC",45,27.14,"D"
"Andrew Swingle","LNDNWD",74,26.19,"D"
"Madden Daly","MOREHEAD",31,25.35,"D"
"Gavin Bennett","HAMPTON",42,23.81,"D"
"Richard Mulhern","VA MILT IN",49,23.44,"D"
"Trenton VanBoening","LNDNWD",74,22.98,"D"
"Eli Williams","NC A&T",50,22.9,"D"
"Camarion Ragland","NC A&T",28,22.21,"D"
"Abe Diallo","ALCORN ST",56,21.25,"D"
"Saidou Ba","AUSTINPEAY",37,21.21,"D"
"Ryan Nolan","NORFOLK",48,20.52,"D"
"Samuel Eskridge","E KENTUCKY",38,20.31,"D"
"Justin Howard","NICHOLLS",27,18.28,"F"
"Ra'Qui Martin","MERRIMACK",56,18.01,"F"
"Keith Forbes","DELWARE ST",84,15.73,"F"
"Steven Nelson","TENN STATE",60,14.91,"F"
"Ty Miles","NEW HAMP",61,14.18,"F"
"Brady Pickett","CITADEL",66,14.08,"F"
"Ellington Brooks-Lytle","PRESBYTERN",75,13.91,"F"
"Jeremiah Ndaiga","NEWHVN",29,13.6,"F"
"Kendal Septs","TXAMEA",46,11.21,"F"
"Joshua Schuetzmann","RHODE ISLD",62,9.3,"F"
"Jeremy Fishkin","FL A&M",52,8.85,"F"
"Joshua Waymack","PRESBYTERN",52,3.36,"F"
"Trevor Newkirk","PORTLAND",84,2.14,"F"
"Morgan Jordan","ALBANY",74,2.07,"F"
"Griffin Hile","INDIANA ST",50,0.16,"F"
"Ben Darnell","SAMFORD",68,0,"F"
