"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"WILL CLARK","BUFFALO",25,25.08,"D","DI",2026,"MAC",63,62.2,61.1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0.083,0.083,4.2,13,0,0.077,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",172,172
"ZAVIAN TIBBS","W MICHIGAN",42,25,"D","DI",2026,"MAC",64,67.6,54.9,60,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,0,0,0,20,3.5,0.05,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3,0,1,2,0,0,2,0,0,0,0,0,3,3,1,0,0,"G5",208,208
"MIQUON MERRIWEATHER","TROY",17,24.98,"D","DI",2026,"Sun Belt",53.5,67.8,55.6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,13,0,0,0,4,4.5,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",113,113
"KEBBA SECKA","GA SOUTHRN",24,24.95,"D","DI",2026,"Sun Belt",55.4,63.3,59.7,53.7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,13,0.077,0.154,7.7,10,0,0.1,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,1,0,0,1,2,2,0,0,1,"G5",122,122
"MCKINLEY MCSHAN","ARK STATE",19,24.89,"D","DI",2026,"Sun Belt",65.2,67.4,56.4,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,12,-3,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",295,295
"TYLER CARTER","S ALABAMA",41,24.56,"D","DI",2026,"Sun Belt",62.8,66.1,55.2,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,18,0,0.056,2.8,23,3,0.087,0.13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",195,195
"MICHAEL MADRIE","BOISE ST",22,24.45,"D","DI",2026,"Pac-12",69.8,76.9,56,59.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,9,0,0,0.222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",141,141
"FITZGERALD WEST JR.","LA LAFAYET",43,24.29,"D","DI",2026,"Sun Belt",52.5,53,54.9,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5,19,0,0.053,2.6,24,2,0.208,0.083,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",34,34
"KRISHNA CLAY","S DIEGO ST",24,24.24,"D","DI",2026,"Pac-12",55.3,72.2,61.7,55.5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,11,0.091,0,0,13,2,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",181,181
"JASON GWAN","NEW MEX ST",19,24.2,"D","DI",2026,"C-USA",59.5,59.3,61.5,60,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,12,0.083,0,0,6,-1.5,0.167,0.167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",220,220
"JUSTIN BODFORD","MIDDLE TN",16,24.03,"D","DI",2026,"C-USA",69.4,70.6,57.5,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,10,-1,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",196,196
"CADEN CAMESE","TOLEDO",31,23.97,"D","DI",2026,"MAC",63.6,67.1,58,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0.045,0.045,2.3,9,0,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",64,64
"MAJOR DILLARD","USF",31,23.86,"D","DI",2026,"The American",53.2,52.8,58.2,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,7,0,0,0,24,2.33,0.208,0.042,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,3,0,0,2,1,0,3,0,0,0,0,0,3,3,0,0,0,"G5",171,171
"TAI NEWHOUSE","TULSA",34,23.49,"D","DI",2026,"The American",60.1,64.1,54.6,60,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,12,3.5,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3,0,1,2,0,0,2,0,0,0,0,0,3,3,1,0,0,"G5",75,75
"GILLES TCHIO","MO STATE",34,23.41,"D","DI",2026,"C-USA",58.9,61.1,55.8,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0.063,6.3,18,0,0.056,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"G5",88,88
"WILLIAM GOODVINE III","MIAMI OH",20,23.31,"D","DI",2026,"MAC",58.9,61.9,55.8,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,13,0,0.077,3.9,7,0,0.143,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",175,175
"AQUANTIS CLEMMONS","RICE",30,23.08,"D","DI",2026,"The American",51.9,48.5,60.8,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,16,0.063,0.063,3.1,14,1,0.286,0.071,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",111,111
"DARIAN BLACHEWICZ","KENT STATE",30,23.05,"D","DI",2026,"MAC",63.6,67.7,57.8,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,23,0.043,0.043,2.2,7,0,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",228,228
"XAVIER MCIVER","SO MISS",20,23.04,"D","DI",2026,"Sun Belt",55.8,55.9,58.2,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,12,4,0.167,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,3,0,1,2,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",6,6
"CHRIS HEROCK","NAVY",27,22.95,"D","DI",2026,"The American",66.9,71.4,55.4,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,11,4,0,0.182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",184,184
"TANIELU MAAFALA-BARBASA","WYOMING",24,22.94,"D","DI",2026,"MWC",62,61.5,60.4,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,13,0.077,0.077,3.9,11,0,0.091,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",278,278
"ANTHONY CUNNINGHAM","FIU",23,22.92,"D","DI",2026,"C-USA",62.2,61.4,60.9,NA,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,15,0,0,0,8,3.33,0.25,0.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,0,0,2,0,0,3,0,0,0,0,0,3,3,0,0,0,"G5",126,126
"TIM BRANTLEY JR.","MO STATE",24,22.35,"D","DI",2026,"C-USA",60.4,60.6,55.7,60.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,14,0,0.071,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,2,0,0,0,0,1,0,1,0,0,3,3,1,1,0,"G5",102,102
"DAMARJHE LEWIS","WASH STATE",27,22.17,"D","DI",2026,"Pac-12",61.7,60.5,61.1,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,16,0.063,0.063,3.1,11,1,0.182,0.091,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",10,10
"STERLING SANDERS","UAB",16,22,"D","DI",2026,"The American",69,69.1,58.8,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,10,1,0.1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",270,270
"JACKSON COOPER","KENNESAW",39,21.76,"D","DI",2026,"C-USA",64.3,66.3,55.6,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,27,2.5,0.074,0.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",227,227
"JAMES SCHOTT","MIAMI OH",18,21.67,"D","DI",2026,"MAC",62.8,61.8,61.2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0.091,0.091,4.5,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",53,53
"BROCK REDDIC","RICE",19,21.54,"D","DI",2026,"The American",63.7,65.8,56.9,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,9,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",217,217
"LOGAN LARSON","N DAK ST",47,21.51,"D","DI",2026,"MWC",53.2,53.3,54.5,60,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,0,0,0,28,-2.25,0.25,0.143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,5,0.167,1,3,0,0.167,4,1,1,0,0,0,6,6,0,0,0,"G5",74,74
"DEIJON LAFFITTE","FRESNO ST",30,21.51,"D","DI",2026,"Pac-12",69.8,77.3,54.6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,0,12,-4,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",145,145
"MONTREL CANION","N ILLINOIS",38,21.36,"D","DI",2026,"MWC",54.3,54.2,56.5,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,0,0,0,20,2,0.25,0.15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,2,1,0,0,1,2,0,0,0,0,3,3,0,0,0,"G5",239,239
"MOHAMED ALTAYEB","UNLV",22,21.13,"D","DI",2026,"MWC",54.7,52.2,61.7,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10,0.1,0.1,5,12,0,0.25,0.083,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",235,235
"MILES BAILEY","SACRAMENTO",17,21.07,"D","DI",2026,"MAC",64.8,66.1,57.6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",80,80
"JOSEPH OLUWAYEMI","E MICHIGAN",29,21.03,"D","DI",2026,"MAC",65.5,68.6,56.1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,15,2,0.067,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",274,274
"LORENZO MCFADDEN-PRESSLEY","DOMINION",29,20.91,"D","DI",2026,"Sun Belt",60.4,58.5,62.4,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,12,0.083,0,0,17,3,0.176,0.118,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",194,194
"SPENCER VAKA","BALL ST",20,20.85,"D","DI",2026,"MAC",65.7,69,56.9,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,0,0,6,2.5,0.167,0.333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",258,258
"MATT REYES","NAVY",21,20.81,"D","DI",2026,"The American",67.7,71.6,56,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,9,1.5,0,0.222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",133,133
"CORNELL EVANS","BUFFALO",61,20.67,"D","DI",2026,"MAC",60.2,60.8,60.1,60,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,5,31,0.065,0.032,1.6,29,3,0.172,0.103,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",43,43
"ASANI REDWOOD","USF",34,20.65,"D","DI",2026,"The American",65.3,73,57.5,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,26,1.5,0.039,0.115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0.333,0,2,0,0,2,0,0,0,0,1,3,3,0,0,1,"G5",37,37
"ORYEND FISHER","UTEP",16,20.6,"D","DI",2026,"MWC",66.4,72,54.1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,7,2.5,0,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",139,139
"MUKENDI WA-KALONJI","COLO STATE",16,20.51,"D","DI",2026,"Pac-12",64.5,67,56.3,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,8,2,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",19,19
"ERIQ GEORGE","BOWL GREEN",45,20.44,"D","DI",2026,"MAC",60.3,61.7,55.3,60,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,23,2,0.087,0.043,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,1,1,0,0,1,0,0,0,0,0,2,2,1,0,0,"G5",105,105
"DEVIN ANCRUM","CHARLOTTE",26,20.41,"D","DI",2026,"The American",66,68.4,57.6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,11,5,0,0.091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",238,238
"KORE THOMAS","BOWL GREEN",24,20.25,"D","DI",2026,"MAC",53,52.4,57.2,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,14,0,0.286,0.071,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,3,0,3,0,0,0,0,2,0,0,0,0,3,3,1,0,0,"G5",299,299
"ASHTON COKER","UTEP",29,20.18,"D","DI",2026,"MWC",63.5,63.8,58.4,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,20,0,0.05,0.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",177,177
"THOMAS ADEN","KENT STATE",28,20.14,"D","DI",2026,"MAC",48.3,56.8,55.8,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,0,0,0,11,2.33,0.182,0.182,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,"G5",94,94
"KELLS BUSH","JAMES MAD",24,19.97,"F","DI",2026,"Sun Belt",64.3,64.7,60.3,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,15,0,0.067,3.3,9,0,0.111,0.222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"G5",33,33
"MAX VAN FLEET","C MICHIGAN",32,19.61,"F","DI",2026,"MAC",62.8,66.4,55.3,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,14,0,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",22,22
"MALACHI KINDLE","SACRAMENTO",15,19.41,"F","DI",2026,"MAC",63.4,64.5,57.9,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,8,-2,0.125,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",244,244
"MACKAVELLI MALOTUMAU","W KENTUCKY",36,19.24,"F","DI",2026,"C-USA",64.7,66.6,57.1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,16,0,0,0,20,-1,0.1,0.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",91,91
"PEYTON CHRISTIAN","E MICHIGAN",30,19.11,"F","DI",2026,"MAC",62.7,65.1,55.8,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,16,0,0,0,14,-3,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2,0.333,0,1,1,0.5,1,0,1,0,0,0,3,3,0,1,0,"G5",153,153
"GEOFFREY SPEIGHT JR.","HAWAII",38,19.1,"F","DI",2026,"MWC",56.8,54.5,60.1,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,23,0.043,0.043,2.2,15,0,0.267,0.133,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",70,70
"JIRAH LEAUPEPETELE","WASH STATE",30,19.09,"F","DI",2026,"Pac-12",62.4,64.1,56.9,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,17,1,0.118,0.118,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",96,96
"JUSTICE WILLIAMS","LA TECH",39,18.84,"F","DI",2026,"Sun Belt",52.1,47.7,59.7,59.8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,3,24,0.042,0.083,4.2,14,0,0.214,0.071,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"G5",25,25
"HUNTER MALECKI","DOMINION",21,18.74,"F","DI",2026,"Sun Belt",69.8,69.2,62.7,NA,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,18,0.111,0,0,3,0,0,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",232,232
