"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"BRADY NASSAR","S DIEGO ST",42,38.69,"D","ED",2026,"Pac-12",68.1,65.3,65.7,NA,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,2,21,0.095,0.095,4.8,21,0,0.095,0.143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",105,105
"AIDAN BUTTS","MIDDLE TN",32,38.49,"D","ED",2026,"C-USA",71.8,71.2,64.3,NA,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,14,0.143,0.071,3.6,18,0,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",127,127
"NICK WATSON","FIU",30,38.39,"D","ED",2026,"C-USA",66.4,63,63.7,60,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,22,0.136,0.091,4.5,8,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",103,103
"DYLAN HAMPSTEN","FRESNO ST",30,38.38,"D","ED",2026,"Pac-12",64.6,71,55.4,60,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,19,0.053,0,0,10,0,0.1,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,2,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",95,95
"BRAYDIN WARD","MARSHALL",28,38.29,"D","ED",2026,"Sun Belt",63.4,72,61.9,60,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,21,0.095,0.095,4.8,7,1,0.143,0.286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,3,0,1,1,0,0,2,0,0,0,0,0,3,3,1,0,0,"G5",111,111
"DJ WARNER","WASH STATE",59,37.92,"D","ED",2026,"Pac-12",62,62.3,59.1,61.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,26,4.25,0.154,0.077,4,32,0,0,0,0,0,0,0,0,39.6,0,0,0.219,0,0,1,1,0,0,0,0,0,0,18,0,15,7,0,3,1,0,0,4,2,0,0,0,0,7,7,1,0,0,"G5",170,170
"SEDRICK VESSAH","BUFFALO",33,37.86,"D","ED",2026,"MAC",68.2,71,60.9,NA,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,20,0.1,0.15,7.5,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",145,145
"IAN MITCHELL","JVILLE ST",15,37.79,"D","ED",2026,"C-USA",70.9,67.3,65.8,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,4,0.25,0.25,12.5,11,0,0,0.091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",215,215
"WARREN ROBERTS JR.","TULANE",26,37.63,"D","ED",2026,"The American",68.4,68.5,60.7,62.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0.083,0,0,12,4,0.083,0.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,1,1,0,0,1,1,0,0,0,0,3,3,0,1,0,"G5",192,192
"AUSTIN CHAMBERS","SACRAMENTO",27,37.42,"D","ED",2026,"MAC",69.2,70.8,60.2,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,15,0,0.067,3.3,12,4,0,0.083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",174,174
"CURLEE THOMAS IV","N TEXAS",30,37.18,"D","ED",2026,"The American",70.3,72,61,60.3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,12,0.083,0.083,4.2,15,1.5,0.067,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",22,22
"CHRIS FORBES","DOMINION",42,36.99,"D","ED",2026,"Sun Belt",69.2,63.9,69.8,NA,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,2,21,0.143,0.048,2.4,21,0,0.095,0.191,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0.5,1,0,0,0.5,0,1,1,0,0,0,2,2,0,0,0,"G5",160,160
"KOURI CRUMP","W MICHIGAN",18,36.93,"D","ED",2026,"MAC",72,72.8,NA,65.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,10,4.67,0,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,1,0,0,3,0,0,0,0,0,4,4,0,1,0,"G5",30,30
"ASHTON MOSLEY","USF",27,36.88,"D","ED",2026,"The American",56.3,52.8,64.4,60.3,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,6,0.167,0.333,16.7,19,3.5,0.105,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,1,2,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",122,122
"FAWZY OMOTOSO","N ILLINOIS",15,36.68,"D","ED",2026,"MWC",71.8,71.9,61.7,60,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,9,0.111,0.111,5.6,5,-6,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",217,217
"SHAKU SANGARIE","CHARLOTTE",17,36.43,"D","ED",2026,"The American",68.2,67.6,61.8,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,10,0,0.1,5,7,5.5,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,"G5",114,114
"KEI'TRONE SIMPSON","JAMES MAD",22,36.39,"D","ED",2026,"Sun Belt",61.5,56.5,64.8,60.4,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0.182,0,0,9,2,0.111,0.111,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,2,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",117,117
"DJIBRIL RAHMAN","S DIEGO ST",40,36.35,"D","ED",2026,"Pac-12",67.8,65.8,55.5,69.5,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,2,0,17,0,0.118,5.9,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,"G5",102,102
"JORDAN PENDLETON","UTAH ST",31,36.3,"D","ED",2026,"Pac-12",57.9,59.9,63.4,51.8,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,2,15,0.067,0.133,6.7,9,0,0.111,0,1,7,2,1,12,6,0,0,0,0,91.7,1.71,0,0,0,0,0,1,0,0,0,0,0,6,1.5,0,17,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",57,57
"MATTHEW STENBROTEN","N DAK ST",56,36.24,"D","ED",2026,"MWC",60.2,52.2,68.3,61.8,0,0,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,5,21,0.191,0.191,9.5,33,4,0.152,0.061,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,0.25,0,2,0,0.333,2,0,1,0,0,0,3,4,0,1,0,"G5",175,175
"ELIJAH BALDWIN","UTSA",19,36.19,"D","ED",2026,"The American",68.4,70.3,56.5,62.3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,5.67,0,0.083,0,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,1,2,0,0,3,1,0,0,0,0,4,4,0,0,0,"G5",147,147
"NATE LEWIS","S JOSE ST",19,35.9,"D","ED",2026,"MWC",68.4,69.4,60.4,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0.091,4.5,8,8,0,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",8,8
"AUSTIN STIEF","BALL ST",19,35.82,"D","ED",2026,"MAC",67.2,66.8,61.5,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0.077,3.9,6,0,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",223,223
"JAH'RIE GARNER","TULANE",52,35.71,"D","ED",2026,"The American",60.8,61.7,56.3,63.1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,24,0.042,0,0,23,2,0.13,0.217,3,5,1,1,5,5,0,0,0,0,87.5,1,0,0.2,0,0,0,0,0,0,0,0,0,5,-4,0,48,4,0,2,1,0,0,1,2,0,0,0,0,4,4,0,1,0,"G5",59,59
"CAMRON COOPER","UTSA",36,35.47,"D","ED",2026,"The American",69.8,69.8,54.8,72,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,15,4,0,0.067,0,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,2,1,0,1,0,0,4,4,0,1,0,"G5",26,26
"MICHAEL WILLIAMS II","USF",30,34.69,"D","ED",2026,"The American",62.6,55.7,55.4,60,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,8,0,0,0,22,11.5,0.136,0.091,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,1,1,0,2,2,0,0,0,0,4,4,0,0,0,"G5",33,33
"REEVES BALLER","NEW MEX ST",16,34.64,"D","ED",2026,"C-USA",75.2,71,56.2,70.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,6,0,0,0.333,0,2,1,1,4,4,0,0,0,0,83.3,2,0,0,0,0,0,0,1,0,0,0,0,4,-2,0,99,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,"G5",86,86
"SHAMAR MEIKLE","USF",18,34.55,"D","ED",2026,"The American",60.3,68.4,60,53,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,15,3.33,0,0.067,0,2,1,1,9,9,0,0,0,0,104.2,4.5,0,0,0,0,0,1,0,0,0,0,0,9,9,0,10,3,0,0,2,1,0,3,0,0,0,0,0,3,3,0,0,0,"G5",173,173
"PRIEST ASHE","LA LAFAYET",29,34.3,"D","ED",2026,"Sun Belt",57,57.9,55,60.6,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,3,12,0,0.083,4.2,15,3.33,0.2,0.133,3,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,3,2,0,0,0,0,5,5,0,0,0,"G5",182,182
"JAYLON JOSEPH","TEMPLE",26,34.14,"D","ED",2026,"The American",64.7,61.8,61.9,63.4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,9,0.111,0.222,11.1,11,0,0.091,0.182,1,6,1,1,4,4,0,1,0,0,83.3,0.67,0,0.167,0,0,0,0,0,0,0,1,0,4,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",76,76
"LINUS ZUNK","WASH STATE",41,34.03,"D","ED",2026,"Pac-12",64.7,70.4,56.7,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26,0.039,0,0,15,-3,0,0.067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",52,52
"MERHAUTI XEPERA","FRESNO ST",31,34.02,"D","ED",2026,"Pac-12",64.6,66.4,62.7,59.2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0.118,0.059,2.9,13,0,0,0.077,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",46,46
"BRANDON GORHAM","DELAWARE",51,33.96,"D","ED",2026,"C-USA",64.1,73.2,57.6,49.8,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,23,0.087,0.043,2.2,26,6,0,0.115,0,2,1,1,6,6,0,0,0,0,91.7,3,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,4,0.333,1,0,0,0,2,1,0,0,0,0.667,6,6,0,1,2,"G5",211,211
"UGONNA NWOHA","KENNESAW",30,33.38,"D","ED",2026,"C-USA",65.9,65.8,61,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,11,0.091,0.091,4.5,19,-2,0.053,0.105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",29,29
"KA'EO AKANA","HAWAII",38,33.25,"D","ED",2026,"MWC",58.2,58.2,56.7,61.1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,22,0.045,0.091,4.5,15,6,0.133,0.067,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,2,0,0,1,0,0,3,3,0,1,0,"G5",24,24
"J'MOND TAPP","MEMPHIS",60,33.07,"D","ED",2026,"The American",57.6,55.8,59.7,NA,0,1,0,0,0,1,3,4,1,0,0,0,0,0,0,0,1,3,4,27,0.148,0.148,7.4,33,10,0.091,0.121,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,0.4,1,0,0,0.25,2,1,1,0,0,1,5,5,0,0,1,"G5",54,54
"DARREN AGU","NEW MEXICO",22,32.44,"D","ED",2026,"MWC",65.7,62.6,63.9,60,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0.125,0.125,6.3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",50,50
"C.J. HICKS","USF",42,32.31,"D","ED",2026,"The American",55.6,61.2,69,40.4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,5,4,0.25,0.25,12.5,33,1,0.091,0.152,3,5,2,1,5,2.5,1,1,0,0,118.8,1,0,0.6,0,0,0,1,0,0,0,0.5,0,2.5,4,0,1,3,0.5,1,1,1,0.5,2,1,3,0,0,0,6,6,0,0,0,"G5",15,15
"COLE FUNDERBURK","MARSHALL",51,31.99,"D","ED",2026,"Sun Belt",63.5,59.5,62.5,62.7,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,34,0.088,0.088,4.4,13,0,0.077,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,"G5",208,208
"GAVENCH MARCELIN","FAU",28,31.38,"D","ED",2026,"The American",65.8,66.5,60.2,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,14,0.071,0.071,3.6,14,3,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",121,121
"MATYUS MCLAIN","WASH STATE",41,31.03,"D","ED",2026,"Pac-12",58.6,50.7,63.3,60,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,2,26,0.077,0.077,3.9,15,0,0.133,0.067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",96,96
"ROMAN CAYWOOD","BOISE ST",17,30.99,"D","ED",2026,"Pac-12",67.4,61,65.9,NA,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0.133,0.133,6.7,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",132,132
"KHAMANI POTTS","COLO STATE",22,30.78,"D","ED",2026,"Pac-12",67.8,62.2,69.4,60,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,7,0.143,0,0,14,1,0.071,0.143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",229,229
"IKENNA OZURUMBA","NAVY",22,30.55,"D","ED",2026,"The American",66.6,71.2,54,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,12,3,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",99,99
"JOSAIAH KNIGHT","W KENTUCKY",20,30.42,"D","ED",2026,"C-USA",76.9,65.5,57.8,78.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,12,0,0,0.083,0,4,1,1,5,5,0,0,0,0,87.5,1.25,0,0.25,0,0,0,0,0,0,0,0,0,5,-3,0,45,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",171,171
"LOGAN KNAPP","OREGON ST",24,30.34,"D","ED",2026,"Pac-12",64.5,66,55.2,62.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,15,10,0.067,0.133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,0,0,0,1,1,0,0,0,0,3,3,0,1,0,"G5",206,206
"ANDRE PORTER","UNLV",47,30.33,"D","ED",2026,"MWC",70.4,77.5,53.8,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,25,1,0,0.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",150,150
"OBINNA OKEKE","NEW MEX ST",22,30.21,"D","ED",2026,"C-USA",58.1,55,61.2,60,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,14,0.071,0.071,3.6,7,0,0.143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",65,65
"JAY CRABLE","FAU",26,30.08,"D","ED",2026,"The American",61.2,63.7,55.7,60,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,12,0,0.083,4.2,13,2,0.077,0.154,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",71,71
"RAMON PERNAS","SO MISS",32,29.97,"D","ED",2026,"Sun Belt",65.4,70.8,54.1,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,17,2.5,0.059,0.235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",165,165
"SULTAN BADMUS","ARK STATE",16,29.92,"D","ED",2026,"Sun Belt",59,54.4,64.2,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,11,0.091,0.182,9.1,5,0,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",166,166
"JOSH LEWIS","TULANE",39,28.78,"D","ED",2026,"The American",60.4,58.6,53.9,61.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,20,0,0.05,2.5,19,2,0.105,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,"G5",193,193
"JAMEER LEWIS","SO MISS",36,28.68,"D","ED",2026,"Sun Belt",59,52.9,62.2,62.5,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,16,0.188,0.125,6.3,14,0,0.071,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",139,139
"TYLER GILLISON","OHIO",57,28.6,"D","ED",2026,"MAC",61.5,61,59,60.8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,0,0,0,35,2,0.057,0.057,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.2,0,3,0,0.2,4,0,1,0,0,0,5,5,0,0,0,"G5",56,56
"NATHAN VANTIMMEREN","C MICHIGAN",20,28.45,"D","ED",2026,"MAC",59.4,62.4,55.2,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,0,0,0,8,3,0.125,0.125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3,0,1,1,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",69,69
"TA'DERIUS COLLINS","TEXAS ST",19,28.38,"D","ED",2026,"Pac-12",62.2,55.3,64.5,62.8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0.2,0,0,5,0,0.2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",106,106
"CARTER EVANS","E MICHIGAN",45,28.14,"D","ED",2026,"MAC",60.4,61,57.5,60,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,22,0,0.045,2.3,23,0,0.043,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"G5",6,6
