"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Rich Benenge","ALBANY",18,18,1,70,"B"
"Tay James","SOUTHERN U",84,42,2,69.98,"B"
"Mikey D'Amato","CAL POLY",158,79,2,69.86,"B"
"Myron Shafer III","BETH COOK",24,24,1,69.86,"B"
"William Parton","LEHIGH",46,46,1,69.64,"B"
"Frederick Borkey","NEWHVN",110,55,2,69.45,"B"
"Tyrek Brown","NC A&T",46,46,1,69.22,"B"
"Anthony Feltrinelli","VALPO",68,68,1,69.09,"B"
"Kristian Ozane","CHATTNOOGA",102,51,2,69.04,"B"
"Khalil Daniels","ROB MORRIS",28,28,1,68.93,"B"
"Jackson Stratton","BUTLER",53,53,1,68.88,"B"
"Ayden Guess","E TENN ST",15,15,1,68.78,"B"
"Rashad Watson","ALABAMA ST",45,22.5,2,68.75,"B"
"Lincoln Tuioti-Mariner","SO UTAH",73,36.5,2,68.74,"B"
"Nick Afato","UC DAVIS",89,44.5,2,68.71,"B"
"Kalen Villanueva","CAMPBELL",37,37,1,68.67,"B"
"Amanuel Dickson","ROB MORRIS",114,57,2,68.52,"B"
"Dominic Jones","ALBANY",15,15,1,68.42,"B"
"Brock Steel","MONTANA ST",32,32,1,68.09,"B"
"Malik Stinnett","BETH COOK",89,44.5,2,68.08,"B"
"Zach Smith","WEBER ST",86,43,2,67.96,"B"
"Donovan Jones","TEXAS STHN",102,51,2,67.87,"B"
"Etelridge McKinney","LAMAR",73,36.5,2,67.7,"B"
"Jake Lopinto","ROB MORRIS",81,40.5,2,67.64,"B"
"David Loch","SAN DIEGO",25,25,1,67.58,"B"
"J.R. Flood","DRAKE",107,53.5,2,67.52,"B"
"Brendan Thompson","NORFOLK",89,44.5,2,67.51,"B"
"Carston Marshall","YNGTOWN ST",92,46,2,67.5,"B"
"Moses Meus","RHODE ISLD",92,46,2,67.44,"B"
"Will Beesley","BUTLER",38,38,1,67.3,"B"
"Harrison Johnson","WM & MARY",147,73.5,2,67.12,"B"
"Mason Wuenschel","LAMAR",74,37,2,64.12,"B-"
"Chris Williams","SACR HEART",29,29,1,63.95,"B-"
"JJ Gibson","CENT CT ST",47,47,1,63.87,"B-"
"Sam Jackson","CENT ARK",40,40,1,63.87,"B-"
"Mason Stromstad","SO UTAH",115,57.5,2,63.61,"B-"
"Danny Inglis","YNGTOWN ST",19,19,1,63.35,"B-"
"Cahari Haynes","GARD-WEBB",105,52.5,2,63.34,"B-"
"Jeremiah Curry","E TENN ST",17,17,1,63.18,"B-"
"Jordan Okoye","SE LA",101,50.5,2,63.18,"B-"
"Hudson Voggesser","N COLORADO",117,58.5,2,63.17,"B-"
"Rafael Fasolino","LIUSHAR",124,62,2,63.13,"B-"
"Anthony Corona","ILL STATE",62,31,2,62.99,"B-"
"Will Claude","MERRIMACK",85,42.5,2,62.73,"B-"
"AJ Forehand","DUQUESNE",29,29,1,62.72,"B-"
"Elijah Binakonsky","MERCYHURST",57,28.5,2,62.63,"B-"
"Michael Wright","DUQUESNE",21,21,1,62.62,"B-"
"Kamsi Arinze","MS VLY ST",36,36,1,62.41,"B-"
"Camron Watkins","VA MILT IN",21,21,1,62.34,"B-"
"Kade Moledor","WOFFORD",18,18,1,62.31,"B-"
"Lucas Naquin","W GEORGIA",64,32,2,62.27,"B-"
"Mike Deitelbaum","SACR HEART",46,46,1,62.22,"B-"
"Noble Young-Blackgoat","N ARIZONA",28,28,1,62.1,"B-"
"Andrew Ruffin","W GEORGIA",84,42,2,62.05,"B-"
"TJ Nelson","LAMAR",77,38.5,2,62.04,"B-"
"Ryan Matheny","WM & MARY",40,40,1,61.93,"B-"
"Roderick Kelly Jr.","SCAR STATE",40,20,2,61.9,"B-"
"Isaiah Jones","NEW HAMP",108,54,2,61.72,"B-"
"Joshua Collins","W CAROLINA",72,36,2,61.66,"B-"
"Hunter Schnakenberg","SOUTHERN U",24,24,1,61.63,"B-"
"Markeith Hogan","MERRIMACK",45,22.5,2,61.48,"B-"
"Malachi Mapp","CENT CT ST",31,31,1,61.45,"B-"
"Seth Chestnut","TOWSON",33,33,1,61.45,"B-"
"Ryan Earl","FURMAN",89,44.5,2,61.34,"B-"
"Brandon Franklin","SAMFORD",38,38,1,61.32,"B-"
"Kaden Smith","E KENTUCKY",99,49.5,2,61.31,"B-"
"James Manakaka","CENT CT ST",16,16,1,61.3,"B-"
"Cayden Adkins","N ALABAMA",45,45,1,61.19,"B-"
"Andrew Harris","DELWARE ST",83,41.5,2,61.15,"B-"
"Gerard Culotta","TARLETON",79,39.5,2,60.99,"B-"
"Blake Houser","RICHMOND",109,54.5,2,60.91,"B-"
"Jalen Harrell","DUQUESNE",31,31,1,60.78,"B-"
"Jack Casey","GEORGETOWN",54,54,1,60.76,"B-"
"Lynard Harris","NICHOLLS",52,52,1,60.74,"B-"
"Xavier Dillard","WM & MARY",49,49,1,60.74,"B-"
"Cedric Thornton Jr.","PRVIEW A&M",55,27.5,2,60.68,"B-"
"Mahamadou Diarra","ALCORN ST",35,35,1,60.59,"B-"
"Derek Hite","ELON",75,37.5,2,60.58,"B-"
"Brendan Leal","WAGNER",68,34,2,60.55,"B-"
"Sam Oppenheimer","MAINE",105,52.5,2,60.5,"B-"
"Corey Lucius","ALABAMA ST",70,35,2,60.47,"B-"
"Rontravious Perry","NORFOLK",88,44,2,60.38,"B-"
"Cullen McShane","S DAK ST",60,30,2,60.16,"B-"
"Denzel Johnson","FL A&M",92,46,2,60.08,"B-"
"Tanner Williams","MONTANA",44,44,1,60.07,"B-"
"Jaiden Haygood","TXRG",124,62,2,60.05,"B-"
"Jahmir Campfield","BRYANT",18,18,1,59.99,"C+"
"Elijah Washington","WOFFORD",45,45,1,59.87,"C+"
"Kyle Hall","SACR HEART",54,54,1,59.8,"C+"
"Rajahn Cooper","MERRIMACK",73,36.5,2,59.8,"C+"
"Kennarius Chandler","TENN MARTN",21,21,1,59.79,"C+"
"Ayden Bell","DAVIDSON",39,39,1,59.74,"C+"
"Jackson Irwin","IDAHO ST",69,69,1,59.62,"C+"
"Raleigh Herbert","FURMAN",96,48,2,59.59,"C+"
"Jeremiah Coleman","SOUTHERN U",27,27,1,59.5,"C+"
"Shane Hulmes","BUCKNELL",24,24,1,59.5,"C+"
"Ethen Tebbetts","ROB MORRIS",15,15,1,59.46,"C+"
"Gary Seidenberger","STF AUSTIN",36,18,2,59.46,"C+"
"Alex Fiala","FORDHAM",15,15,1,59.44,"C+"
"Carter Wyatt","ELON",36,18,2,59.36,"C+"
"Nikko Speer","IDAHO",99,49.5,2,59.32,"C+"
"Tyler Morehead","PRVIEW A&M",42,21,2,59.32,"C+"
"Cruz Hepburn","IDAHO",103,51.5,2,59.07,"C+"
"Will Cornelson","WEBER ST",90,45,2,59.03,"C+"
"Jackson Thorne","RICHMOND",123,61.5,2,58.94,"C+"
"Jes Krcil","S DAK ST",63,31.5,2,58.85,"C+"
"Ayindae Pugh","ALCORN ST",17,17,1,58.78,"C+"
"Matthew Moore","PRVIEW A&M",31,31,1,58.76,"C+"
"Nio Espinoza","ILL STATE",25,25,1,58.67,"C+"
"Josh Dorsainvil","TEXAS STHN",23,23,1,58.6,"C+"
"Jeff Leavell","MERCYHURST",93,46.5,2,58.59,"C+"
"Sir Hezekiah Ragland","NEWHVN",28,28,1,58.59,"C+"
"DJ Cerisier","DUQUESNE",42,42,1,58.52,"C+"
"Ron Burton","HOLY CROSS",50,25,2,58.49,"C+"
"Joseph Evans","BETH COOK",78,39,2,58.43,"C+"
"Tim Hays","SAN DIEGO",75,37.5,2,58.41,"C+"
"Canaan Williams","AUSTINPEAY",84,42,2,58.38,"C+"
"RJ Jones II","UTAHTC",83,41.5,2,58.33,"C+"
"Marco Patierno","W CAROLINA",46,23,2,58.32,"C+"
"Nehemiah Scott","SE MO ST",53,26.5,2,58.26,"C+"
"LJ Minner Jr.","SE MO ST",92,46,2,57.85,"C+"
"Ricky Encarnacion","NEWHVN",61,61,1,57.71,"C+"
"CJ Favors","MERCER",95,47.5,2,57.69,"C+"
"Mason Van Der Brink","LNDNWD",19,19,1,57.58,"C+"
"Jalen Wright","CITADEL",71,71,1,57.57,"C+"
"Anthony Ottinot","BRYANT",70,35,2,57.44,"C+"
"Beau Bakken","S DAK ST",18,18,1,57.4,"C+"
"Owen Thomas","LNDNWD",21,21,1,57.29,"C+"
"Ishaun Abdul-Ali","HOWARD",44,44,1,57.02,"C+"
"Matthieu Longa","TOWSON",24,24,1,57.02,"C+"
"Sam Ofurie","RHODE ISLD",24,24,1,56.88,"C+"
"Zach Chambers","DUQUESNE",92,46,2,56.84,"C+"
"Dawson Washington","LAMAR",84,42,2,56.75,"C+"
"Montravius Lloyd","BETH COOK",53,26.5,2,56.73,"C+"
"Tristan Lennon","CHARLES SO",38,38,1,56.61,"C+"
"Drake Lusk","BRYANT",101,50.5,2,56.6,"C+"
"Eli Ennis","STF AUSTIN",67,33.5,2,56.46,"C+"
"Jackson Marshall","E KENTUCKY",37,18.5,2,56.46,"C+"
"Sonny Vitale","TXAMEA",44,22,2,56.45,"C+"
"Seth Hampton","TOWSON",38,19,2,56.35,"C+"
"Trent Zappe","HOUCHR",72,72,1,56.33,"C+"
"Braeden Barger","W CAROLINA",16,16,1,56.29,"C+"
"Malachi Williams","PRVIEW A&M",93,46.5,2,56.26,"C+"
"Desmond Brown","TARLETON",15,15,1,56.17,"C+"
"Josh Lenart","LEHIGH",75,37.5,2,56.15,"C+"
"Garrett Rogan","VILLANOVA",90,45,2,56.04,"C+"
"Danarius Hilliard","ARKAPB",51,51,1,56.02,"C+"
"Lajuan Zaccaro","TEXAS STHN",20,20,1,55.88,"C+"
"Marquis Lane-Owens","SCAR STATE",44,22,2,55.88,"C+"
"Tommy Diamond","BUTLER",57,57,1,55.78,"C+"
"Rodney Roane","HOWARD",95,47.5,2,55.69,"C+"
"Ryder Holt","IDAHO ST",40,20,2,55.68,"C+"
"C.J. Miller","LAMAR",64,32,2,55.62,"C+"
"Greg Turner III","TENN TECH",39,39,1,55.6,"C+"
"Koby Dickens","TARLETON",47,23.5,2,55.55,"C+"
"AJ Benton","CAMPBELL",109,54.5,2,52.74,"C"
"Jailyn Gibbs","ABILENE CH",51,51,1,52.46,"C"
"Jeb Koetting","COLGATE",37,18.5,2,52.37,"C"
"Jake Miller","MERCYHURST",75,37.5,2,52.35,"C"
"Nycere Jacobs","STETSON",48,48,1,52.34,"C"
"Nolan O'Hara","LNDNWD",43,21.5,2,52.29,"C"
"Caleb Nuhi-Yandall","TXAMEA",39,19.5,2,52.26,"C"
"Skylon Jean-Louis","PRVIEW A&M",21,21,1,52.2,"C"
"Nick Hoying","BUCKNELL",48,48,1,52.18,"C"
"Kyle Elphick","STETSON",22,22,1,52.06,"C"
"Karmelo League","NEWHVN",18,18,1,52.02,"C"
"Roman Kupu","TXAMEA",40,20,2,52.02,"C"
"Anthony Ferrelli","STNY BROOK",131,65.5,2,51.66,"C"
"Jefferson Bretanys Desca","AUSTINPEAY",61,30.5,2,51.66,"C"
"Logalima Lesa","SO UTAH",80,40,2,51.64,"C"
"Ryan Bassani","DAVIDSON",26,26,1,51.64,"C"
"Albert Simon III","LAMAR",15,15,1,51.62,"C"
"Shea Robertson","E WASHGTON",16,16,1,51.51,"C"
"Herman Brister III","SOUTHERN U",72,36,2,51.35,"C"
"Ryan Johnson","FL A&M",71,35.5,2,51.18,"C"
"Beckham Dee","LAFAYETTE",57,57,1,50.98,"C"
"Grady Catanzano","HOUCHR",22,22,1,50.88,"C"
"BJ Blake","NORFOLK",20,20,1,50.81,"C"
"Malik Brown","TENN MARTN",45,45,1,50.67,"C"
"Jaylen Dawson","FORDHAM",85,42.5,2,50.64,"C"
"Trenton Radloff","DRAKE",43,21.5,2,50.61,"C"
"Tymere Burton","SE MO ST",15,15,1,50.61,"C"
"Danny Sears","NWSTATE",74,37,2,50.59,"C"
"Emauri Sibley","MCNEESE",70,35,2,50.55,"C"
"Hank Bodine","W CAROLINA",20,20,1,50.51,"C"
"Nolan Forsha","N ALABAMA",104,52,2,50.48,"C"
"Keegan Krupp","MOREHEAD",61,30.5,2,50.45,"C"
"Sage Thomas","DUQUESNE",17,17,1,50.44,"C"
"Chris Johnson","MOREHEAD",58,29,2,50.26,"C"
"Jesse Garza","SO UTAH",35,17.5,2,50.21,"C"
"Jamal Jordan","GRAMBLING",80,40,2,50.2,"C"
"Shug Bentley","STETSON",43,43,1,50.2,"C"
"Nolan Story","SAN DIEGO",16,16,1,50.18,"C"
"Jeremiah Tucker","CENT CT ST",28,28,1,50.05,"C"
"Omari Kinsler","FL A&M",40,40,1,50.04,"C"
"Darius Moore","ABILENE CH",117,58.5,2,50.01,"C"
"Noah Carpenter","MAINE",101,50.5,2,50.01,"C"
"Sam Boyer","ALBANY",21,21,1,50,"C"
"JJ Jean-Louis","PRVIEW A&M",15,15,1,49.96,"C"
"Jace Ward","PRVIEW A&M",93,46.5,2,49.94,"C"
"Stefan Ponder","TENN MARTN",49,24.5,2,49.84,"C"
"Jamie Speight","W GEORGIA",36,36,1,49.83,"C"
"Brylan Jordan","TENN MARTN",23,23,1,49.8,"C"
"Ryan McKinnis","W CAROLINA",74,37,2,49.8,"C"
"Qua Birdsong","E TENN ST",41,20.5,2,49.79,"C"
"Charles Chappelle","N ALABAMA",52,26,2,49.73,"C"
"Ronan Poynton","DRAKE",44,22,2,49.65,"C"
"Jaydyn Johnson","TOWSON",75,37.5,2,49.6,"C"
"Landon Barrett","MCNEESE",102,51,2,49.6,"C"
"Terrelle Elmore","SE MO ST",36,36,1,49.51,"C"
"Acear Cornish","WAGNER",70,35,2,49.5,"C"
"Reginald Allen Jr.","TENN MARTN",78,39,2,49.37,"C"
"Omar Emmons","TARLETON",64,64,1,49.28,"C"
"Kaleb Brown","TENN TECH",38,38,1,49.27,"C"
"Brock Carpenter","N IOWA",28,28,1,49.24,"C"
"Landon Martin","WAGNER",21,21,1,49.19,"C"
"Beady Waddell V","W CAROLINA",19,19,1,49.11,"C"
"AJ Revella","FORDHAM",59,29.5,2,49.04,"C"
"Eli Jones","AUSTINPEAY",65,32.5,2,48.89,"C"
"Andrew Baumgart","LNDNWD",56,28,2,48.86,"C"
"Luke Hansen","UTAHTC",58,29,2,48.76,"C"
"Gage Hinkley","RHODE ISLD",17,17,1,48.72,"C"
"Joshua Murphy","MURRAY ST",17,17,1,48.6,"C"
"Eddie Jackson III","TOWSON",15,15,1,48.55,"C"
"Tyler Scott","BRYANT",65,32.5,2,48.52,"C"
"Bryce Grebe","MONTANA ST",18,18,1,48.49,"C"
"Jamarcus Smith","TENN MARTN",72,36,2,48.48,"C"
"Eli Durden","STETSON",26,26,1,48.36,"C"
"Will Miller","HOLY CROSS",78,39,2,48.36,"C"
"Matthew Wilson","TENN STATE",29,29,1,48.31,"C"
"Zach Lewis","LNDNWD",75,37.5,2,48.28,"C"
"Mohammed Kelleh","ARKAPB",32,32,1,48.24,"C"
"Temond Marcus","HAMPTON",79,39.5,2,48.02,"C"
"Ben Brandenburg","BUTLER",21,21,1,47.99,"C"
"Kobe Davis","HAMPTON",55,27.5,2,47.89,"C"
"KB Anderson-Dale","NWSTATE",73,36.5,2,47.78,"C"
"Stephen Ntambwe","LIUSHAR",41,41,1,47.74,"C"
"Micah Green","MERRIMACK",107,53.5,2,47.55,"C"
"Luke Williams","TXAMEA",57,28.5,2,47.53,"C"
"Diego Sanchez","NWSTATE",31,31,1,47.36,"C"
"Terien George","NC A&T",31,31,1,47.21,"C"
"Timmy Fleischood Jr.","MERCYHURST",69,34.5,2,47.2,"C"
"Michael Johnson","CHISTA",33,33,1,47.19,"C"
"KJ Smedley","N COLORADO",90,45,2,47.09,"C"
"Harrison McKinley","PRVIEW A&M",23,23,1,47.07,"C"
"Elijah Rainer","WM & MARY",59,29.5,2,46.98,"C"
"Cole Dutkovich","SE MO ST",26,26,1,46.81,"C"
"Jaden Langford","CENT CT ST",17,17,1,46.77,"C"
"Kenyon Rivera","TARLETON",15,15,1,46.7,"C"
"Ryder Bordner","IDAHO",78,39,2,46.62,"C-"
"Harold Lawson","NWSTATE",55,27.5,2,46.61,"C-"
"Jadin Jones","SCAR STATE",52,26,2,46.52,"C-"
"Aiden Morris","WOFFORD",18,18,1,46.5,"C-"
"Jordan Daniel","ALCORN ST",33,33,1,46.5,"C-"
"Manasa Pela","SO UTAH",19,19,1,46.5,"C-"
"Jaiden Coleman","CHARLES SO",17,17,1,46.44,"C-"
"Colin Gurley","VILLANOVA",56,56,1,46.31,"C-"
"Brandon Biagiarelli","BUCKNELL",51,51,1,46.25,"C-"
"Joel Mireles","GEORGETOWN",42,42,1,46.23,"C-"
"Nico Pate","DUQUESNE",24,24,1,46.17,"C-"
"Kevin Martin Jr.","NICHOLLS",93,46.5,2,45.95,"C-"
"Davon Donaldson","IDAHO",21,21,1,45.65,"C-"
"Charles Whelpley","S ILLINOIS",51,25.5,2,45.63,"C-"
"Guiseann Mirtil","FL A&M",21,21,1,45.63,"C-"
"Michael Captline","DUQUESNE",16,16,1,45.6,"C-"
"LaRawn Robinson","CHATTNOOGA",18,18,1,45.53,"C-"
"Luke Hackett","SACR HEART",22,22,1,45.47,"C-"
"Logan Busson","BUCKNELL",29,29,1,45.4,"C-"
"Jonah Henry","PORTLAND",25,25,1,45.37,"C-"
"Lee Holmes","MCNEESE",19,19,1,45.37,"C-"
"Donavan Frederick","NC A&T",43,43,1,45.21,"C-"
"Jacob Wilson","MERRIMACK",54,27,2,45.06,"C-"
"Dekker Hagler","IDAHO ST",27,27,1,44.97,"C-"
"Douglas Franklin","MS VLY ST",33,33,1,44.78,"C-"
"Jordan Wilkes","RICHMOND",35,35,1,44.75,"C-"
"Jackson Sievers","UC DAVIS",16,16,1,44.69,"C-"
"Da'Veon Ross","WEBER ST",18,18,1,44.6,"C-"
"Lane Sumerel","MOREHEAD",59,29.5,2,44.58,"C-"
"Keith Charney","AUSTINPEAY",41,20.5,2,44.36,"C-"
"Christian Doyle","SOUTHERN U",67,33.5,2,44.27,"C-"
"Ben Kumpon","TOWSON",89,44.5,2,39.99,"D+"
"Amajah Lewis","ARKAPB",29,29,1,39.98,"D+"
"Blue Monroe","W CAROLINA",30,30,1,39.84,"D+"
"Lucas Campizta","DELWARE ST",33,33,1,39.75,"D+"
"Talan Dudley","LEHIGH",61,30.5,2,39.72,"D+"
"Tango McCauley Jr.","N ALABAMA",66,33,2,39.62,"D+"
"Braxton Sampson","INDIANA ST",38,38,1,39.61,"D+"
"Adjatay Abegesah","STHLSK",67,33.5,2,39.58,"D+"
"Cain Wallner","S DAKOTA",43,21.5,2,39.52,"D+"
"Cameron Demma","HOWARD",40,20,2,39.51,"D+"
"Tymaine Smith","CENT CT ST",16,16,1,39.48,"D+"
"Dallin Sweat","WEBER ST",16,16,1,39.38,"D+"
"Sean Johnson","TEXAS STHN",24,24,1,39.37,"D+"
"Katrevrick Banks","GRAMBLING",22,22,1,39.31,"D+"
"Jackson King","NWSTATE",56,28,2,39.3,"D+"
"Robert Lamar","DAVIDSON",23,23,1,39.27,"D+"
"Aaryn Askew","MERCER",17,17,1,39.24,"D+"
"Moe Passi","UTAHTC",93,46.5,2,39.13,"D+"
"Noah Livingston","LIUSHAR",59,29.5,2,39.1,"D+"
"Dylan Davis","MORGAN ST",39,39,1,38.82,"D+"
"Matthew Sopp","NEW HAMP",50,50,1,38.77,"D+"
"Antonio Dobbins","W ILLINOIS",68,34,2,38.69,"D+"
"Jalen Gist","DAVIDSON",21,21,1,38.69,"D+"
"Will Johnson","TENN TECH",21,21,1,38.65,"D+"
"Will Handley","LAFAYETTE",26,26,1,38.58,"D+"
"Gabriel Hardman","S DAKOTA",103,51.5,2,38.52,"D+"
"I'Ziah Emery","NORFOLK",50,25,2,38.49,"D+"
"Jarvis Johnson","E TENN ST",82,41,2,38.41,"D+"
"Helaman Ofahengaue","UTAHTC",48,24,2,38.36,"D+"
"Caelum Jones","LNDNWD",55,27.5,2,37.97,"D+"
"Xavier Graham","NORFOLK",18,18,1,37.89,"D+"
"Eugene Ware III","E TENN ST",28,28,1,37.86,"D+"
"Spencer Kishbaugh","MONMOUTH",43,43,1,37.81,"D+"
"Dillon Crowell","ALCORN ST",58,58,1,37.77,"D+"
"Kaleb Platz","MERCYHURST",48,24,2,37.73,"D+"
"Jacob Waller","LNDNWD",38,38,1,37.72,"D+"
"Caleb Ellison","FURMAN",89,44.5,2,37.7,"D+"
"Andrew Ruppe","PRESBYTERN",38,38,1,37.47,"D+"
"Charles Battaglia","CAMPBELL",96,48,2,37.34,"D+"
"Kai Shelton","N COLORADO",19,19,1,37.28,"D+"
"Blake Fann","NWSTATE",65,32.5,2,37.22,"D+"
"Jack Butler","CAMPBELL",22,22,1,37.15,"D+"
"Adrian Bowers","CHISTA",17,17,1,37.04,"D+"
"Jayden Brown","MAINE",59,29.5,2,37.04,"D+"
"Myles Mayovsky","E WASHGTON",49,49,1,37.03,"D+"
"Ryan Hammoud","RICHMOND",15,15,1,36.94,"D+"
"Chris Glover","PRESBYTERN",37,37,1,36.92,"D+"
"Jyree Roberts","ROB MORRIS",55,27.5,2,36.9,"D+"
"Darius Jones","MORGAN ST",41,41,1,36.47,"D+"
"Ryan Krahe","MONTANA ST",19,19,1,36.41,"D+"
"Damon Narcisse","GEORGETOWN",29,29,1,36.38,"D+"
"Dillyn Blakey","ALABAMA ST",19,19,1,36.35,"D+"
"Walker Murray","VILLANOVA",52,52,1,36.31,"D+"
"Stephen Henderson","YNGTOWN ST",42,21,2,36.15,"D+"
"Joe Ollman","S DAK ST",17,17,1,35.93,"D+"
"Will Martin","DUQUESNE",28,28,1,35.74,"D+"
