"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Donya Borden","E TENN ST",33,16.5,2,41.44,"C-"
"Damari Burton","E TENN ST",17,17,1,41.36,"C-"
"Andre Powell Jr.","FL A&M",75,37.5,2,41.03,"C-"
"Javeon Wilcox","ABILENE CH",136,68,2,40.96,"C-"
"Andrew Lieske","BUTLER",46,46,1,40.95,"C-"
"Jordan Allen","RICHMOND",24,24,1,40.92,"C-"
"Braylon Carstarphen","PRESBYTERN",33,33,1,40.76,"C-"
"Brendan Hale","TENN STATE",35,35,1,40.51,"C-"
"Isaiah Summerlin","DUQUESNE",37,18.5,2,40.12,"C-"
"Collin Henry","E ILLINOIS",30,30,1,40.06,"C-"
"Avery Dixon","N DAKOTA",62,62,1,39.77,"D+"
"Deryk Farmer","PORTLAND",99,49.5,2,39.59,"D+"
"O'Marion Lewis","CAMPBELL",100,50,2,39.55,"D+"
"Anthony Redfern","HOLY CROSS",32,16,2,39.51,"D+"
"Mason Taylor","NEWHVN",124,62,2,38.8,"D+"
"Dallas Harper","DUQUESNE",76,38,2,38.79,"D+"
"Jayvont Williams","VILLANOVA",120,60,2,38.67,"D+"
"Frank Callum","FL A&M",51,51,1,38.51,"D+"
"Kyran Moore","STF AUSTIN",42,42,1,38.45,"D+"
"Ruben Lopez","SAN DIEGO",69,34.5,2,38.36,"D+"
"Justin Mcilwain","MORGAN ST",26,26,1,38.27,"D+"
"Kareem Williams","CAMPBELL",95,47.5,2,38.27,"D+"
"Caleb Blunt","STETSON",20,20,1,38.17,"D+"
"Abdoul Bah","NEWHVN",27,27,1,37.52,"D+"
"Corey Thompson Jr.","PRVIEW A&M",42,21,2,37.38,"D+"
"Amarion York","SO UTAH",119,59.5,2,37.15,"D+"
"Jayden Smitherman","SE MO ST",33,33,1,37.15,"D+"
"Noah Luginbill","S DAK ST",19,19,1,36.93,"D+"
"Luca Moore","IDAHO",93,46.5,2,36.62,"D+"
"Kasahn Johnson","SO UTAH",20,20,1,36.61,"D+"
"Michael Freeman","GRAMBLING",31,31,1,36.46,"D+"
"Jaylon Jenkins","E WASHGTON",55,55,1,36.07,"D+"
"DJ Dixon","N ALABAMA",30,30,1,35.87,"D+"
"Julius Jackson","YNGTOWN ST",36,18,2,35.76,"D+"
"Shaun Niu Jr.","UTAHTC",28,28,1,35.47,"D+"
"Johnny Schmitt","FORDHAM",110,55,2,35.44,"D+"
"Na'koma Simpson-Nealy","W CAROLINA",50,25,2,35.4,"D+"
"Breylon Wyatt","CHISTA",115,57.5,2,35.21,"D+"
"Devin Hunter","E TENN ST",65,32.5,2,35.17,"D+"
"Peyton Betts","CITADEL",36,36,1,35.06,"D+"
"Tyson Roberts","STNY BROOK",31,31,1,35.01,"D+"
"Carter Johnson","LNDNWD",77,38.5,2,34.77,"D+"
"Quentin McDowell","CENT ARK",20,20,1,34.74,"D+"
"Dylan Rowsey","MURRAY ST",111,55.5,2,34.6,"D+"
"Sam Owens","LNDNWD",95,47.5,2,34.35,"D+"
"Tywon Wray Jr.","NWSTATE",57,28.5,2,33.72,"D+"
"Jai'Teriyas Robinson","ARKAPB",50,50,1,33.43,"D+"
"Michael Grandy","HOWARD",41,20.5,2,32.81,"D"
"Braden Haas","HOLY CROSS",38,38,1,32.49,"D"
"Ravel Cato","CAMPBELL",26,26,1,32.34,"D"
"Bryson Logan","GEORGETOWN",33,33,1,32.15,"D"
"Bryson Williams","ARKAPB",30,30,1,30.8,"D"
"Brooks Esplin","MURRAY ST",49,24.5,2,30.53,"D"
"Braswell Thomas","CENT CT ST",21,21,1,30.13,"D"
"Nasir Maryland","E ILLINOIS",26,26,1,30.12,"D"
"Christian Williams","NWSTATE",115,57.5,2,29.81,"D"
"Shareef Jackson","MERCER",36,36,1,29.28,"D"
"Kaiki Baker","TENN STATE",30,30,1,29.26,"D"
"Nic Yatsko","INDIANA ST",54,54,1,28.12,"D"
"Dillon Kellner","SAN DIEGO",83,41.5,2,27.77,"D"
"Madden Beriault","BUTLER",54,54,1,26.39,"D-"
"Anthony Allen","VA MILT IN",19,19,1,25.51,"D-"
"Carson Keach","N COLORADO",37,37,1,24.87,"D-"
"Keegan Guyton","VA MILT IN",21,21,1,21.97,"D-"
"Brendan Laughlin","RICHMOND",37,37,1,21.26,"D-"
"Freddie Camp","WAGNER",39,39,1,20.51,"D-"
"Devin Costello","UTAHTC",30,30,1,19.65,"F"
"Ronalon Renwick","MAINE",30,30,1,17.86,"F"
"McKel Broussard","E WASHGTON",55,55,1,17.68,"F"
"Ant Fisher","TENN MARTN",22,22,1,17.19,"F"
"Shyne Johnson","PRESBYTERN",44,44,1,6.09,"F"
"Brayden Humpherys","GEORGETOWN",36,36,1,4.92,"F"
"Jay Cummings","BETH COOK",32,32,1,0,"F"
