"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Antione Keefer Jr.","SE MO ST",42,21,2,33.36,"D+"
"Seyyid Smith","TXRG",23,23,1,33.29,"D"
"Rayne Mayo Jr.","UC DAVIS",56,28,2,33.28,"D"
"Jae'Von Reels","SAN DIEGO",76,38,2,33.27,"D"
"Zion To'oto'o","IDAHO ST",17,17,1,33.2,"D"
"Brenden LeBlanc","E TENN ST",63,31.5,2,33.18,"D"
"Tevita Pekipaki","WEBER ST",52,26,2,33.07,"D"
"David Dunston","W ILLINOIS",40,40,1,33.05,"D"
"Christopher Harvey","PRVIEW A&M",15,15,1,33.02,"D"
"Sharod Watkins","CENT CT ST",43,43,1,32.95,"D"
"Mason Fleming","AUSTINPEAY",22,22,1,32.71,"D"
"Brady Fodor","HOLY CROSS",34,17,2,32.65,"D"
"Parker Andrus","SO UTAH",84,42,2,32.56,"D"
"BreShun Hall","HAMPTON",20,20,1,32.5,"D"
"Tobi Akintade","HOUCHR",38,38,1,32.49,"D"
"Adewola Adeniyi","TEXAS STHN",32,16,2,32.32,"D"
"Ethan Harris","DAVIDSON",29,29,1,32.27,"D"
"Tyson Shivers","DRAKE",43,43,1,32.27,"D"
"Tyson Toscano","UTAHTC",15,15,1,32.27,"D"
"Jayden Wilson-Abrams","E TENN ST",59,29.5,2,32.05,"D"
"Seni Tuiaki","SO UTAH",78,39,2,31.97,"D"
"Cole Sisson","ALBANY",80,40,2,31.93,"D"
"Keenan Paschall","LNDNWD",15,15,1,31.92,"D"
"Davi'yon Hawkins-Ingram","E KENTUCKY",80,40,2,31.86,"D"
"Jordan Jones","CAMPBELL",53,26.5,2,28.74,"D"
"Israel Lucas","HOWARD",71,35.5,2,28.65,"D"
"Peter Lagemann","BUCKNELL",17,17,1,28.51,"D"
"Mi'Jai Mickles","HOUCHR",59,59,1,28.5,"D"
"Maximus Tufugafale","SAN DIEGO",47,23.5,2,28.49,"D"
"Jacob Logan","DUQUESNE",21,21,1,28.48,"D"
"Anthony Gray","TXAMEA",53,53,1,28.34,"D"
"Caleb Estrada","CHISTA",64,32,2,28.3,"D"
"Shamir Boyd","TOWSON",84,42,2,28.27,"D"
"Jamarr Jones","TENN TECH",37,37,1,28.24,"D"
"Jason Bush Jr.","GRAMBLING",42,21,2,28.23,"D"
"Maxton Woodward","SAMFORD",34,34,1,28.16,"D"
"Rufus Toe","HOUCHR",21,21,1,28.1,"D"
"Dylan Harris","W CAROLINA",18,18,1,27.98,"D"
"Braeden Kaczmarek","N ARIZONA",40,40,1,27.95,"D"
"Gabriel Ikechukwu","PRVIEW A&M",16,16,1,27.9,"D"
"Bryce Patterson","INDIANA ST",23,23,1,27.83,"D"
"Deshawn Palmer","ALCORN ST",44,44,1,27.83,"D"
"Abram Fofana","BETH COOK",62,31,2,27.78,"D"
"Brandon Jackson","UTAHTC",30,30,1,27.78,"D"
"Bryce Wilson","MERRIMACK",15,15,1,27.78,"D"
"Caleb Larson","STETSON",17,17,1,27.76,"D"
"Marlon Huff","TENN STATE",27,27,1,27.76,"D"
"Jadon Best","CAMPBELL",24,24,1,27.75,"D"
"Carlos Sanders","MCNEESE",48,24,2,27.74,"D"
"Logan Candis","NORFOLK",44,22,2,27.74,"D"
"Unknown Lafayette D35","LAFAYETTE",26,26,1,27.74,"D"
"Manase Tupou","MONTANA",32,32,1,27.73,"D"
"Jerry Martin","MURRAY ST",39,19.5,2,27.69,"D"
"Dorian Royal","ALBANY",57,28.5,2,27.67,"D"
"Rayvon Murray","LIUSHAR",45,22.5,2,27.64,"D"
"Devyn Davis","DRAKE",27,27,1,27.62,"D"
"Hadley Holmes","DRAKE",34,17,2,27.62,"D"
"Tevita Paongo","WEBER ST",61,30.5,2,27.59,"D"
"Rashawn Watson","ALABAMA ST",21,21,1,27.57,"D"
"Devin Williams","BRYANT",38,19,2,27.53,"D"
"Kion Wright","ALBANY",32,32,1,27.53,"D"
"Cleve Tellery II","CHARLES SO",21,21,1,27.33,"D"
"Kristopher Boyd","MORGAN ST",38,38,1,27.32,"D"
"Jakoby Diamond","W CAROLINA",45,22.5,2,27.3,"D"
"Shanard Lo-Ray","MERCYHURST",49,24.5,2,27.2,"D"
"Tony Deloach","ALCORN ST",33,33,1,27.14,"D"
"Sean Hickey","NEW HAMP",17,17,1,27.1,"D"
"Drew Rozier","DAVIDSON",28,28,1,27.06,"D"
"Tripp Alexander III","HAMPTON",24,24,1,26.98,"D"
"Immanuel Hawkins","PRVIEW A&M",33,16.5,2,26.9,"D"
"Andrew Zook","LNDNWD",71,35.5,2,26.88,"D"
"RJ Jackson","AUSTINPEAY",20,20,1,26.88,"D"
"Kareem Vessup","LIUSHAR",17,17,1,26.82,"D"
"Derrick Taylor","MS VLY ST",23,23,1,26.78,"D"
"Zevon Shipman","SO UTAH",15,15,1,26.65,"D-"
"Kannon Matthews","DRAKE",36,18,2,26.62,"D-"
"Elias Sanders","PRVIEW A&M",41,20.5,2,26.6,"D-"
"Kyran Bourda","LAMAR",42,21,2,26.6,"D-"
"Molik Mason","PRVIEW A&M",75,37.5,2,26.47,"D-"
"Ma'ake Apo","IDAHO",34,34,1,26.45,"D-"
"Kiernen Sheehan","STETSON",18,18,1,26.22,"D-"
"Sam Christensen","S DAK ST",20,20,1,26.2,"D-"
"Vertonio Weatherton","TENN STATE",23,23,1,26.2,"D-"
"Adrian Stone","W CAROLINA",52,26,2,26.17,"D-"
"Ajayi Ajaga","YNGTOWN ST",17,17,1,26.09,"D-"
"Marc Hernández","FURMAN",16,16,1,25.88,"D-"
"Anthony Pinal","SACR HEART",18,18,1,25.82,"D-"
"Charlie Meehleib","BUCKNELL",19,19,1,25.77,"D-"
"Kenny Harris","MOREHEAD",19,19,1,25.72,"D-"
"James Dunnemann II","FORDHAM",60,30,2,25.69,"D-"
"Alvoid Kennon","CHARLES SO",23,23,1,25.61,"D-"
"Habib Bello","SOUTHERN U",35,17.5,2,25.55,"D-"
"Tanner Phelps","W ILLINOIS",23,23,1,25.53,"D-"
"Blake Jensen","UTAHTC",16,16,1,25.43,"D-"
"Nico Guerra","TEXAS STHN",52,26,2,25.29,"D-"
"Gavin Rowell","W CAROLINA",43,21.5,2,25.12,"D-"
"Malachi McDonald","ARKAPB",38,38,1,25.1,"D-"
"Jalen Nicolas","W ILLINOIS",42,21,2,25.03,"D-"
"Jaylin Johnson","SACR HEART",23,23,1,25.01,"D-"
"Caden Ross","GARD-WEBB",15,15,1,24.98,"D-"
"Tyher Howard-Thompson","HAMPTON",72,36,2,24.94,"D-"
"D'Shawn Kirby","YNGTOWN ST",51,25.5,2,24.85,"D-"
"Ramon McAndrews","MERCYHURST",31,31,1,24.76,"D-"
"Gustavo Bravo","BRYANT",60,30,2,24.73,"D-"
"Mario Kljajic","CAMPBELL",23,23,1,24.61,"D-"
"Reece Satterwhite","LNDNWD",56,28,2,24.55,"D-"
"Tristen Graham","NEW HAMP",55,27.5,2,24.52,"D-"
"Chase Robinson","HAMPTON",47,23.5,2,24.5,"D-"
"Carson Gue","VA MILT IN",31,31,1,24.29,"D-"
"Michael Vaughn","LAFAYETTE",15,15,1,24.18,"D-"
"Nathaniel Mitchell","VA MILT IN",23,23,1,24.18,"D-"
"Aden Cannon","ILL STATE",15,15,1,24.01,"D-"
"Jaylyn Spencer","CENT ARK",15,15,1,23.93,"D-"
"Kolten Gajewski","INDIANA ST",38,38,1,23.89,"D-"
"Kyshawn Kimble","ALCORN ST",34,34,1,23.6,"D-"
"Sean Kabengele","LAFAYETTE",36,36,1,23.56,"D-"
"Weston Woodard","TOWSON",28,28,1,23.55,"D-"
"Nathan LaPlante","BRYANT",36,36,1,23.53,"D-"
"Daniel Viramontes","E ILLINOIS",16,16,1,23.37,"D-"
"Thomas Jolly","YNGTOWN ST",65,32.5,2,23.34,"D-"
"Charleston Waugh","TEXAS STHN",19,19,1,23.3,"D-"
"Grant Merritt","NICHOLLS",25,25,1,23.3,"D-"
"Dantey Menard","NORFOLK",58,29,2,23.16,"D-"
"Ejike Brown","HOUCHR",45,45,1,22.99,"D-"
"Bobby Piland Jr.","CAL POLY",24,24,1,22.96,"D-"
"Tyler Owens","NEWHVN",35,35,1,22.93,"D-"
"Xavier Perkins","FL A&M",30,30,1,22.92,"D-"
"Donovan Nevils","N ALABAMA",27,27,1,22.82,"D-"
"Semaj Fluellyn","W GEORGIA",61,30.5,2,22.54,"D-"
"Brandan Green","CITADEL",35,35,1,22.27,"D-"
"Sidiq Cabaniss-Ali","NC A&T",44,44,1,22.21,"D-"
"Tanner Allen","ABILENE CH",21,21,1,22.2,"D-"
"Fernando Jeanty","W CAROLINA",94,47,2,22.17,"D-"
"Garrison Butler","FURMAN",53,26.5,2,22.08,"D-"
"Nathan Moorehead","WAGNER",27,27,1,22.07,"D-"
"Emmanuel Ilechukwu","NC A&T",20,20,1,22.03,"D-"
"Cam Jackson","DAVIDSON",36,36,1,21.68,"D-"
"Jackson Murray","N ARIZONA",37,37,1,21.56,"D-"
"Darren Scott","SOUTHERN U",49,24.5,2,21.28,"D-"
"Michael Marshall","FL A&M",62,31,2,21.28,"D-"
"Keith Hills","NICHOLLS",27,27,1,21.24,"D-"
"Kennland Lyons","TENN STATE",29,29,1,21.1,"D-"
"Justin Fevrier","NEW HAMP",37,37,1,20.86,"D-"
"Romeo Brown","NICHOLLS",19,19,1,20.69,"D-"
"Josh Narcisse","ARKAPB",31,31,1,20.68,"D-"
"Elijah Brooks","VA MILT IN",42,42,1,20.49,"D-"
"Cooper Paukstis","BUTLER",22,22,1,20.36,"D-"
"Dawson James","NC A&T",29,29,1,20.29,"D-"
"Paul Gatley","FL A&M",44,22,2,19.92,"F"
"Chancy Jordan","CHARLES SO",15,15,1,19.82,"F"
"Gideon Spottsville","ALCORN ST",44,44,1,19.57,"F"
"Landon Carson","ALCORN ST",30,30,1,18.88,"F"
"Jason Seraphin","HOWARD",70,35,2,18.77,"F"
"Alex Bowman Jr.","ABILENE CH",41,41,1,18.7,"F"
"Gerald Danner","PRESBYTERN",39,39,1,18.46,"F"
"Mason McLendon","W GEORGIA",15,15,1,18.3,"F"
"Kai Brown","SOUTHERN U",44,22,2,17.74,"F"
"Luke Green","BUTLER",37,37,1,17.56,"F"
"Antwan Hogue Jr.","MOREHEAD",18,18,1,17.53,"F"
"Adrien Medine","FL A&M",48,24,2,16.34,"F"
"Amondi James","NC A&T",32,32,1,16.08,"F"
"Davis Prichard","CAMPBELL",29,29,1,15.48,"F"
"Bryce Gray","TENN STATE",26,26,1,15.4,"F"
"Braeden Snavely","NORFOLK",20,20,1,15.25,"F"
"Premiere Whitley","E ILLINOIS",55,55,1,13.2,"F"
"Josiah Wyatt","CHARLES SO",42,42,1,12.44,"F"
"Jadon Joseph","LIUSHAR",31,31,1,11.04,"F"
"Chris Smith","WAGNER",22,22,1,10.82,"F"
"Griffin Ellis","NICHOLLS",26,26,1,9.7,"F"
"Jay Culbreth","W GEORGIA",18,18,1,9.7,"F"
"Robert Smith","UTAHTC",15,15,1,7.23,"F"
"David Czapp","VA MILT IN",29,29,1,5.71,"F"
"James Collins II","E ILLINOIS",55,55,1,1.46,"F"
"Jordan Jeudy","MORGAN ST",36,36,1,0,"F"
