"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"JACKQUINTIN BAL","WASH STATE",19,17.46,"F"
"D.J. BARNES","KENT STATE",21,17.08,"F"
"XAVIER SMITH","UTEP",27,16.6,"F"
"TRAVIS FRANKLIN JR.","WYOMING",18,16.17,"F"
"JOHN KEOUGH","BUFFALO",27,14.2,"F"
"MEHKI FLOWERS","AKRON",24,14.02,"F"
"ELI THOMPSON","OHIO",47,13.33,"F"
"BEN MINICH","MIAMI OH",57,12.68,"F"
"AYDEN DUNCANSON","E CAROLINA",35,11.95,"F"
"DONOVAN WATKINS","TOLEDO",44,11.92,"F"
"STERLING SMITH","BALL ST",47,11.3,"F"
"DIEZEL WILKINSON","UAB",20,10.36,"F"
"JAYDEN BRADLEY","TEXAS ST",37,9.55,"F"
"DONOVAN FARIA","GA STATE",17,8.31,"F"
"DRAKE VICKERS","OREGON ST",45,7.31,"F"
"COLE EARLEWINE","BALL ST",22,6.97,"F"
"DEONDRE SHEPHERD","BALL ST",31,0,"F"
