"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"MATTHEW SCARLETT","N ILLINOIS",34,28,"D","DI",2026,"MWC",60.5,60.4,54.3,61.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA,15,1,0.2,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,0,1,1,0,0,1,1,0,1,0,0,3,3,0,1,0,"G5",152,152
"TAI LEONARD","UTSA",38,27.89,"D","DI",2026,"The American",62.5,73.9,60.3,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,8,4,0.125,0.375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",50,50
"ORYEND FISHER","UTEP",19,27.89,"D","DI",2026,"MWC",62.1,59.3,62.5,60,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,9,5,0.111,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,"G5",134,134
"MIKAIO EDWARD","BOISE ST",46,27.73,"D","DI",2026,"Pac-12",62,65.4,59.1,59.3,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,16,0,0.063,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0.5,0,1,1,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",150,150
"DILLAN BOTTS","RICE",24,27.7,"D","DI",2026,"The American",68.3,71.8,56.4,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,12,3.5,0.083,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",222,222
"BRIAN BOOKER","NEW MEXICO",15,27.68,"D","DI",2026,"MWC",67.9,70.7,63.7,59.4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,8,1,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0.5,0,1,0,0,1,0,0,0,0,1,2,2,0,0,1,"G5",7,7
"LOGOLOGO VA'A","NEVADA",29,27.48,"D","DI",2026,"MWC",68,70.8,57,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,14,3,0.071,0.214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",71,71
"KRISHNA CLAY","S DIEGO ST",39,27.13,"D","DI",2026,"Pac-12",57.3,64.1,63,58.8,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,15,3,0.067,0.067,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",179,179
"XAVYER ARRINGTON","NAVY",26,27.08,"D","DI",2026,"The American",64.7,65.6,59.2,NA,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,13,0,0.077,0.231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,0.667,0,1,1,0.5,1,0,1,0,0,1,3,3,0,0,1,"G5",181,181
"SHAKAUN BOWSER","UTEP",30,26.82,"D","DI",2026,"MWC",55.5,57,55.5,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,NA,NA,NA,NA,19,0,0.211,0.105,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",34,34
"TYLER BAILEY","OREGON ST",26,26.77,"D","DI",2026,"Pac-12",64.7,68.4,55.5,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,13,2,0.077,0.154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",272,272
"TYLER RICH","TULSA",29,26.74,"D","DI",2026,"The American",61.2,63.4,56.3,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,14,2.67,0.071,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,3,0,0,2,0,0,3,0,0,0,0,0,3,3,0,0,0,"G5",8,8
"KAM CURRY","TROY",34,26.72,"D","DI",2026,"Sun Belt",56.5,59.2,54.6,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,13,0.5,0.154,0.077,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,"G5",197,197
"DARRELL GROSS","SO MISS",23,26.71,"D","DI",2026,"Sun Belt",70,74.9,55.6,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,11,2,0,0.273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",273,273
"CHANCELLOR OWENS","TEXAS ST",40,26.7,"D","DI",2026,"Pac-12",55.5,53.5,61.3,61.9,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,14,0,0.214,0.071,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,"G5",145,145
"NIKLAS FISHER","OREGON ST",24,26.5,"D","DI",2026,"Pac-12",64.9,63.4,61.2,60,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,13,0,0.154,0.154,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,"G5",242,242
"ZHAIYLEN SCOTT","MIAMI OH",28,26.18,"D","DI",2026,"MAC",51.2,56.6,52.2,NA,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,1,2,NA,NA,NA,NA,6,0,0.167,0.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,0.667,0,1,1,0,1,0,0,0,0,1,3,3,0,0,1,"G5",195,195
"FITZGERALD WEST JR.","LA LAFAYET",30,25.99,"D","DI",2026,"Sun Belt",62.6,62.2,60.5,NA,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,9,2,0.111,0.111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",28,28
"ANTHONY SMITH","FIU",15,25.77,"D","DI",2026,"C-USA",60.4,60.7,58.5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,11,0,0.091,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",215,215
"CADEN CAMESE","TOLEDO",58,25.75,"D","DI",2026,"MAC",52.8,49.7,59.3,NA,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,2,6,NA,NA,NA,NA,28,2,0.214,0.107,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",56,56
"SAM SIAFA","DELAWARE",17,25.28,"D","DI",2026,"C-USA",72.7,70.5,63.4,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,6,2,0,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",78,78
"EDDY SMITH","UTSA",24,25.26,"D","DI",2026,"The American",67.8,68.3,60.7,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,9,2,0,0.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,"G5",208,208
"MIKE JARVIS","LIBERTY",32,25.01,"D","DI",2026,"C-USA",57,54.5,62.3,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4,NA,NA,NA,NA,18,3,0.222,0.111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",14,14
"OZZY POLLARD","HAWAII",34,25,"D","DI",2026,"MWC",63.7,65.1,56.8,NA,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,23,2,0.087,0.087,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",269,269
"KALEB ARTIS","TEMPLE",16,24.62,"D","DI",2026,"The American",77.9,77.4,62.4,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,6,0,0,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",77,77
"AMARI WILKS","LA TECH",19,24.26,"D","DI",2026,"Sun Belt",58,59.1,56.4,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,15,3.5,0.133,0.067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",287,287
"DARIAN BLACHEWICZ","KENT STATE",19,24.19,"D","DI",2026,"MAC",56.7,49.3,67.3,NA,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,3,NA,NA,NA,NA,9,0,0.333,0.111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"G5",218,218
"TYLER CARTER","S ALABAMA",20,24.14,"D","DI",2026,"Sun Belt",58.6,59.4,57.9,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,9,0,0.222,0.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,0.5,0,1,1,0,1,0,0,0,0,1,2,2,0,0,1,"G5",189,189
"GRANT LYONS","MIAMI OH",37,24.13,"D","DI",2026,"MAC",52.3,51.7,56.5,NA,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,NA,NA,NA,NA,17,-3,0.176,0.118,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",38,38
"ENYCE SLEDGE","FAU",30,23.75,"D","DI",2026,"The American",60.6,63.7,55.5,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,13,-2,0.077,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2,0.333,1,0,0,0.5,0,1,1,1,1,0,3,3,0,1,0,"G5",26,26
"ASANI REDWOOD","USF",54,23.69,"D","DI",2026,"The American",63.5,63,61.5,NA,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,12,2,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",31,31
"KENYATTA HARDGE","MARSHALL",40,23.48,"D","DI",2026,"Sun Belt",62.8,52.4,73.5,60,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,3,NA,NA,NA,NA,19,0,0.158,0.053,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,0.5,0,0,0,1,0,0,1,0,0,0,2,2,0,1,0,"G5",194,194
"JUSTIN BENTON","N TEXAS",26,23.43,"D","DI",2026,"The American",66.7,68.3,56.2,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,18,4,0,0.056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,"G5",105,105
"JUDD ROUYEA","LA TECH",17,23.28,"D","DI",2026,"Sun Belt",63.4,52.7,76.7,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,11,0,0.091,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",131,131
"MIQUON MERRIWEATHER","TROY",30,23.16,"D","DI",2026,"Sun Belt",59.2,58.4,62.4,59.4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,7,4,0.143,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",109,109
"PRESTON CARR","E CAROLINA",37,23.02,"D","DI",2026,"The American",62.8,62,60.8,60,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,19,0,0.053,0.105,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0.5,2,0,0,0.333,0,2,1,0,0,1,3,4,0,0,1,"G5",69,69
"NATHANIEL CHANDLER","TOLEDO",51,23.01,"D","DI",2026,"MAC",63.5,69.6,52.9,NA,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,26,0,0.077,0.192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",142,142
"MEKHI LOCKHART","MARSHALL",21,22.72,"D","DI",2026,"Sun Belt",54.7,54.8,58.6,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,18,3,0.222,0.222,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,0.25,2,1,0,0.25,1,2,1,0,0,0,4,4,0,0,0,"G5",257,257
"TAE WOODY","TEXAS ST",16,22.36,"D","DI",2026,"Pac-12",69.2,71.6,56,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,10,5,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,1,0,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",21,21
"ELIJAH SIMMONS","FIU",23,22.35,"D","DI",2026,"C-USA",68,69.2,57.6,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,15,0,0.067,0.133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",265,265
"KADEN JONES","MO STATE",35,22.3,"D","DI",2026,"C-USA",61.1,65.3,54.6,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,NA,NA,NA,NA,15,6,0.067,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",154,154
"MAJOR DILLARD","USF",30,22.25,"D","DI",2026,"The American",61.4,60.9,60.2,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,9,0,0.111,0.111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"G5",167,167
"THOMAS ADEN","KENT STATE",29,22.21,"D","DI",2026,"MAC",66.4,69.1,56.5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,16,2.5,0,0.063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",87,87
"RJ MOSS JR.","FIU",27,22.06,"D","DI",2026,"C-USA",67.5,70.2,56.4,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,16,0,0,0.063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",132,132
"JERMAINE PARAMORE","TROY",24,22,"D","DI",2026,"Sun Belt",63.1,66,61.3,59.3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",198,198
"MARKUS CLARK","LIBERTY",17,21.96,"D","DI",2026,"C-USA",67.9,68.6,58.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,11,3,0,0.091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",33,33
"RESHAD STERLING","TULANE",31,21.7,"D","DI",2026,"The American",65.6,65.8,60.9,NA,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",227,227
"RASHEED LOVELACE","JAMES MAD",31,21.55,"D","DI",2026,"Sun Belt",66.4,65.9,61.6,60,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,16,0,0.063,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",61,61
"AQUANTIS CLEMMONS","RICE",24,21.34,"D","DI",2026,"The American",62.8,59.9,64.2,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,13,5,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",107,107
"JACOB LOPEZ-VEASEY","UTSA",22,21.3,"D","DI",2026,"The American",68,69.9,57.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,13,1,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",277,277
"DAVID PAINE JR.","NEVADA",54,21.1,"D","DI",2026,"MWC",58.8,60.8,56.6,NA,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,16,0,0.125,0.063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",187,187
"JUSTIN BODFORD","MIDDLE TN",18,21.06,"D","DI",2026,"C-USA",63.2,61.1,62.3,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,5,2,0.4,0.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",190,190
"JUSTICE WILLIAMS","LA TECH",22,21.03,"D","DI",2026,"Sun Belt",71.1,67.5,56.4,62.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,13,0,0,0.077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",19,19
"PHILLIP BRADFORD","TEXAS ST",40,20.88,"D","DI",2026,"Pac-12",58.8,61.9,54.7,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,18,1,0.222,0.167,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",57,57
"RION ROSEBOROUGH","E CAROLINA",34,20.85,"D","DI",2026,"The American",57.9,68,55,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA,17,1,0.118,0.235,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2,0.333,1,1,0,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",119,119
