"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"CAIDEN NEWSOME","AKRON",33,22.94,"D"
"NICK BELL","NAVY",23,21.42,"D"
"KAI RAPOLLA","WASH STATE",38,21.13,"D"
"JASON HARDY","MIDDLE TN",17,20.85,"D"
"LOYALL MOUZON","FRESNO ST",59,20.39,"D"
"JABARI STRAIT","TROY",35,19.67,"F"
"JAYDEN LEWIS","LA MONROE",51,19.59,"F"
"LAWRENCE JOHNSON","FIU",26,19.27,"F"
"DRAVON WILSON","SM HOUSTON",38,18.71,"F"
"ISAIAH BUXTON","S JOSE ST",17,17.67,"F"
"CHARLES MCCARTHERENS","MARSHALL",40,17,"F"
"RONALD JACKSON JR.","OHIO",45,14.37,"F"
"NAKEEL LAWRENCE","TEMPLE",22,13.38,"F"
"AHLSTON WARE","FAU",20,13.32,"F"
"BRAYDEN HALL","MARSHALL",27,12.95,"F"
"A'TIQ MUHAMMAD","KENT STATE",46,12.17,"F"
"JUSTIN CONTENT","UTEP",33,10.52,"F"
"KENDALL BANNISTER","OHIO",71,9.93,"F"
"TY WILLIAMS","C MICHIGAN",26,9.36,"F"
"TREY GLASPER","OREGON ST",35,8.91,"F"
"WILL YATES","BALL ST",53,8.88,"F"
"XAVION GRIFFIN","W KENTUCKY",39,8.43,"F"
"ARMONI RUE","LA MONROE",51,8.37,"F"
"TRULY BELL III","FRESNO ST",18,3.62,"F"
"CHASE CANADA","N TEXAS",24,0,"F"
