"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","row_id"
"CJ WILSON","LA MONROE",30,37.31,"D","ED",2026,"Sun Belt",61.5,70.2,62.4,NA,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,8,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",7,7
"TRACE SCOTT III","DELAWARE",33,37.08,"D","ED",2026,"C-USA",61.8,55.8,64.5,NA,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,12,0,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",131,131
"MARVELL EGGLESTON","E MICHIGAN",16,36.91,"D","ED",2026,"MAC",60.3,59.8,69.7,63.4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"G5",116,116
"CHANDAVIAN BRADLEY","COAST CAR",32,36.85,"D","ED",2026,"Sun Belt",57.9,52.9,68.4,NA,0,0,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4,3,NA,NA,NA,NA,24,4.2,0.125,0.125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0.286,0,3,1,0.286,5,0,2,0,0,0,6,7,0,0,0,"G5",89,89
"JAMES STEEL","DELAWARE",21,36.8,"D","ED",2026,"C-USA",63.6,60.5,61.4,NA,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",196,196
"UDOKA EZEANI","N TEXAS",19,36.75,"D","ED",2026,"The American",48.8,57.6,56.8,60.6,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,NA,NA,NA,NA,8,2,0.25,0.25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,"G5",13,13
"RICHARD KRAMER","GA STATE",19,36.7,"D","ED",2026,"Sun Belt",65.3,63.2,62.9,NA,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,7,1,0.143,0.143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",146,146
"SCOOP GARDNER JR.","W MICHIGAN",50,36.12,"D","ED",2026,"MAC",66.7,67.6,60.5,61.4,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,24,0,0.083,0.25,2,3,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",165,165
"KJ BURLEY","W MICHIGAN",38,35.92,"D","ED",2026,"MAC",55.1,47.4,56.9,60,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,NA,NA,NA,NA,15,0,0.2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,"G5",111,111
"TURNER SCHMIDT","JAMES MAD",23,35.43,"D","ED",2026,"Sun Belt",66.5,66.8,60.2,NA,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,14,2.5,0,0.071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",130,130
"AIZIK MAHUKA","S JOSE ST",29,35.32,"D","ED",2026,"MWC",68.4,62.2,70.2,63.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,NA,NA,NA,NA,12,0,0,0,0,9,2,1,9,4.5,0,0,0,0,85.4,1,0,0.556,0,2,0,1,1,0,1,0,0,4.5,-3.5,0,7,1,0.5,0,0,0,0,0,0,0,1,1,0.5,2,2,0,1,1,"G5",166,166
"JABARI ISHMAEL","MEMPHIS",21,35.17,"D","ED",2026,"The American",64.7,61.3,63.8,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",5,5
"BRANDON KELLEY","COLO STATE",30,35.11,"D","ED",2026,"Pac-12",61.9,58.5,62.2,60,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,2,1,1,NA,NA,NA,NA,13,9,0.077,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,"G5",65,65
"KOLE SNEED","N ILLINOIS",45,35.11,"D","ED",2026,"MWC",53.4,50.8,58.5,NA,0,1,1,0,0,1,3,4,0,0,0,0,0,1,0,1,1,2,5,NA,NA,NA,NA,21,0,0.238,0.191,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",76,76
"JAMES JENNETTE","UTAH ST",36,35.1,"D","ED",2026,"Pac-12",64.8,73.3,55.5,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,17,3,0,0.176,0,13,1,0.5,9,9,0,1,0,0,62.5,0.69,0,0.385,0,1,1,1,0,0,0.5,0.5,0,4.5,4.5,0,18,4,0,0,2,0,0,3,0,0,0,0,0,4,4,0,1,0,"G5",3,3
"MYLES WILLIAMS","NEVADA",38,34.81,"D","ED",2026,"MWC",69.2,73.7,58.9,63.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,2,0,0.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",9,9
"EZRA ODINJOR","TOLEDO",28,34.62,"D","ED",2026,"MAC",63.2,66,57.3,NA,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,15,0,0.067,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"G5",59,59
"COLE FUNDERBURK","MARSHALL",34,34.29,"D","ED",2026,"Sun Belt",61.5,64.2,54.9,NA,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,NA,NA,NA,NA,21,1,0.143,0.238,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,3,0,1,2,1,0,2,1,0,0,0,0,3,3,0,0,0,"G5",202,202
"LEDARRION MENTER","DOMINION",31,34.11,"D","ED",2026,"Sun Belt",69.5,69.8,56.1,61.2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA,14,3,0,0.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,0.333,0,1,0,0,1,0,0,1,0,0.5,3,3,0,1,1,"G5",182,182
"JEFFERY RUSH JR.","SO MISS",18,33.81,"D","ED",2026,"Sun Belt",61.6,60.6,59.2,60,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,8,2,0.125,0.375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0,1,1,0,0,1,0,0,0,0,0,2,2,1,0,0,"G5",127,127
"KAVEN CALL","MIDDLE TN",21,33.68,"D","ED",2026,"C-USA",65.7,68.5,55.4,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,15,0,0,0.133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",88,88
"KENTON SIMMONS","FIU",35,33.68,"D","ED",2026,"C-USA",60.7,67.2,59.4,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,22,3,0.045,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,1,0,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",175,175
"HUDSON BALL","TULSA",30,33.63,"D","ED",2026,"The American",61.5,59.1,61.1,61.9,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,13,0,0.154,0.077,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,"G5",186,186
"EVAN HERRMANN","OHIO",27,33.61,"D","ED",2026,"MAC",59.5,58.4,59.1,60,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,2,NA,NA,NA,NA,14,7,0.143,0.143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,0,0,1,1,0,2,0,0,0,0,0,3,3,0,1,0,"G5",80,80
"JEREMY NABORNE-OWENS","NEVADA",45,33.05,"D","ED",2026,"MWC",58.8,54.8,60,61.2,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,8,6,NA,NA,NA,NA,14,2,0.143,0.143,2,25,2,0.667,6,3,0,1,0,0,70.1,0.24,0,0.36,0,3,0,3,1,0,1,0.333,0,2,-2,0,1,6,0.4,1,1,0,0.333,1,1,1,1,0,0.429,10,10,0,4,3,"G5",204,204
"JACOB CRUZ","JVILLE ST",28,32.38,"D","ED",2026,"C-USA",57.8,58.4,71.8,61.4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,19,5,0.053,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",58,58
"JAIHIEN ROY","KENT STATE",35,32.34,"D","ED",2026,"MAC",49.3,44,60.3,60,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,NA,NA,NA,NA,19,4,0.158,0.053,3,1,1,1,1,1,0,0,0,0,79.2,1,0,1,0,1,0,0,0,0,1,0,0,1,-6,0,33,3,0.4,1,0,0,0.5,1,1,2,1,0,0,4,5,0,0,0,"G5",139,139
"KURTIS WAYE","AKRON",27,32.32,"D","ED",2026,"MAC",59.6,58,60.7,60.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,15,4,0.133,0.133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,1,1,0,0,2,1,0,0,0,0,3,3,0,0,0,"G5",168,168
"JAH'RIE GARNER","TULANE",56,31.61,"D","ED",2026,"The American",57.7,60.3,62.5,47.7,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,2,3,NA,NA,NA,NA,35,14,0.029,0,1,3,1,1,26,26,0,1,0,0,118.8,8.67,1,0,0,1,0,1,0,0.333,1,1,0,26,17,0,48,3,0.25,0,0,0,0,2,0,0,0,0,0.5,4,4,0,1,1,"G5",57,57
"IBRAHIM DIAWARA","COAST CAR",45,31.61,"D","ED",2026,"Sun Belt",65.5,60.3,62.8,65.8,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,4,NA,NA,NA,NA,39,3.5,0.103,0.205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.429,1,1,0,0.5,2,1,3,1,1,0,7,7,0,1,0,"G5",133,133
"BRENTON WILLIAMS","LIBERTY",41,31.45,"D","ED",2026,"C-USA",55.5,62,55.3,49.5,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,0,3,4,NA,NA,NA,NA,22,1,0.091,0.091,2,6,1,1,15,15,0,1,0,0,118.8,2.5,1,0.333,0,1,0,2,0,0.167,1,1,0,15,5,0,8,3,0.25,0,1,1,0,3,0,0,0,0,1,4,4,0,0,1,"G5",77,77
"JARREL COMER","OREGON ST",23,30.69,"D","ED",2026,"Pac-12",71.1,67.4,56.6,71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,11,8,0,0.091,0,4,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,18,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,"G5",224,224
"ETU FINAU","S JOSE ST",34,30.64,"D","ED",2026,"MWC",58.8,64.1,52.1,60.2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA,13,1,0.077,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,4,0.2,2,1,0,0.333,1,1,1,1,0,0,5,5,1,1,0,"G5",169,169
"LANCE WILLIAMS","LA LAFAYET",27,30.37,"D","ED",2026,"Sun Belt",64,70.3,55.1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,8,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",103,103
"ZACHARIAH KEITH","SO MISS",19,30.35,"D","ED",2026,"Sun Belt",57.9,60.2,55.2,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,NA,NA,NA,NA,12,-5,0.083,0.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",82,82
"NA'TORI BROWN","LA LAFAYET",18,30.13,"D","ED",2026,"Sun Belt",64.9,67.1,56.3,61.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,6,0,0,0.167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,"G5",170,170
"JASIYAH ROBINSON","E CAROLINA",29,29.9,"D","ED",2026,"The American",64.9,70.8,54.7,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,12,-6,0,0.083,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",2,2
"LATREVION THOMPSON","W KENTUCKY",31,29.16,"D","ED",2026,"C-USA",62.5,62,55.8,63.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,NA,NA,NA,NA,22,0,0.045,0.045,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,1,0,1,0,0,0,0,0,2,2,0,1,0,"G5",30,30
"LE'KELL MC'GOWAN","LA MONROE",19,28.96,"D","ED",2026,"Sun Belt",66.2,68.6,56.6,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,10,5,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",177,177
"EDUWA OKUNDAYE","WASH STATE",15,28.89,"D","ED",2026,"Pac-12",63.3,63.1,57.6,61.8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,"G5",149,149
"CHASON CLARK","MARSHALL",16,28.68,"D","ED",2026,"Sun Belt",66.7,65.8,NA,60.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,13,0,0.077,0.077,1,3,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,"G5",125,125
"CALEB PITTS","APP STATE",25,28.43,"D","ED",2026,"Sun Belt",85,62.9,53.9,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",203,203
"TA'DERIUS COLLINS","TEXAS ST",15,28.35,"D","ED",2026,"Pac-12",50.3,66.9,57.2,41.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,7,-5,0,0.143,0,4,1,1,13,13,1,1,0,0,158.3,3.25,0,0.25,0,1,0,1,0,0,1,1,0,13,4,0,13,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,"G5",99,99
"TRISTAN LYLES","JVILLE ST",15,28.34,"D","ED",2026,"C-USA",59.5,56.2,59.4,62.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,5,1,0.2,0,1,1,1,1,6,6,0,1,0,0,91.7,6,0,0,0,1,0,0,0,0,1,1,0,6,2,0,31,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,"G5",218,218
"JARED BADIE","BALL ST",19,28.32,"D","ED",2026,"MAC",51.3,36.4,70.1,62,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,7,0,0.429,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,1,0,0,0,0,0,0,0,31,1,0.5,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,"G5",23,23
"NATHAN GONZALES","W KENTUCKY",17,27.96,"D","ED",2026,"C-USA",63.6,64.5,57.2,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,12,2,0.083,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",132,132
"KELAN BUTLER","GA STATE",22,27.91,"D","ED",2026,"Sun Belt",61.2,57.8,62.4,60,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,6,2,0.167,0.333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0.5,0,1,0,0.5,1,0,1,0,0,0,2,2,0,0,0,"G5",208,208
"QUANTE GILLIANS","TEMPLE",17,27.8,"D","ED",2026,"The American",64.5,62.7,62.1,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",200,200
"D'MON BRINSON","COLO STATE",23,27.76,"D","ED",2026,"Pac-12",49.4,50.8,46.4,63.1,0,0,1,0,0,2,3,5,0,0,0,0,0,1,0,0,5,3,3,NA,NA,NA,NA,11,-1,0.182,0.091,2,5,1,1,2,2,0,0,0,0,79.2,0.4,0,0.6,0,1,0,0,0,0,1,0,0,2,-3,0,1,1,0.5,0,1,1,0,1,0,0,0,0,1,2,2,0,0,1,"G5",28,28
"VENSON SNEED","W KENTUCKY",22,27.19,"D","ED",2026,"C-USA",60.3,57.7,61.5,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,12,0,0.083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5",36,36
"MICHAEL FLOYDE","LIBERTY",16,27.17,"D","ED",2026,"C-USA",68.8,74,54.9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,7,6,0,0.286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"G5",222,222
"TAE FLOYD","JVILLE ST",35,27.05,"D","ED",2026,"C-USA",60.4,57.4,63.2,NA,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,19,4,0.158,0.053,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,0.25,1,1,0,0,2,1,0,0,0,1,4,4,0,0,1,"G5",61,61
"CARTER EVANS","E MICHIGAN",67,27.01,"D","ED",2026,"MAC",63.4,71.5,52.2,60.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,30,5,0,0.067,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,"G5",6,6
"JAYDEN WILLIAMS","MIDDLE TN",16,26.92,"D","ED",2026,"C-USA",57.4,54.4,63.2,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,8,7,0.25,0.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,2,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,"G5",178,178
"BRIAN ADDERLEY","TEMPLE",17,26.81,"D","ED",2026,"The American",65.3,67,57.1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"G5",201,201
"BRAD VISLISEL","NEW MEX ST",31,26.73,"D","ED",2026,"C-USA",55.6,49.8,64.8,NA,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,NA,NA,NA,NA,15,-2,0.267,0.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0.333,1,1,1,0.333,1,1,1,0,0,0,3,3,0,0,0,"G5",72,72
