"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"DJ ALLEN JR.","UTSA",34,34.94,"D",15,"WR",2026,"The American",69.3,5,21,2,8,6,37,6.2,0,2,0,0,0,7,1,0,24,4,12,0,1.76,2.8,0,1,0.857,0,"12.50%",83.9,0.381,0.381,0,0.75,"G5",0.75,4.625,0.380952380952381
"KYLE MCNEAL","FIU",41,34.76,"D",7,"WR",2026,"C-USA",69.7,2,13,1,4,3,36,12,0,2,0,0,0,3,1,1,9,3,7,1,2.77,8,1,0,1,0,"25.00%",102.1,0.308,0.308,0,0.75,"G5",0.75,9,0.307692307692308
"JAHLIL MCCLAIN","FRESNO ST",20,34.61,"D",1,"WR",2026,"Pac-12",71.3,3,17,0,5,5,46,9.2,0,3,0,0,0,5,0,0,31,6.2,8,0,2.71,3,0,0,1,0,"0.00%",105,0.294,0.294,0,1,"G5",1,9.2,0.294117647058824
"COREY SCOTT","JAMES MAD",39,34.44,"D",3,"WR",2026,"Sun Belt",68.7,2,18,0,3,3,52,17.3,0,2,0,0,0,3,0,0,21,7,14,0,2.89,10.3,2,0,1,0,"0.00%",118.8,0,0.167,0,1,"G5",1,17.3333333333333,0.166666666666667
"JORDAN ANDERSON","S JOSE ST",26,34.29,"D",0,"WR",2026,"MWC",69,1,11,0,2,2,44,22,0,1,0,0,0,2,0,0,8,4,3,0,4,18,1,0,1,0,"0.00%",118.8,0.182,0.182,0.5,1,"G5",1,22,0.181818181818182
"JMARIYAE ROBINSON","MO STATE",25,33.51,"D",0,"WR",2026,"C-USA",65.1,4,24,1,8,6,40,6.7,0,3,0,0,0,7,0,0,43,7.2,12,0,1.67,4.4,0,1,0.857,0,"0.00%",85.4,0.292,0.333,0.125,0.75,"G5",0.75,5,0.333333333333333
"TYSON CARTER","FIU",18,33.41,"D",13,"WR",2026,"C-USA",67.2,1,15,1,3,2,49,24.5,0,0,0,0,0,2,0,0,4,2,0,0,3.27,20.3,1,0,1,0,"0.00%",109.7,0.067,0.2,0.333,0.667,"G5",0.666666666666667,16.3333333333333,0.2
"TAESHAUN LYONS","UNLV",54,33.35,"D",8,"WR",2026,"MWC",62.6,2,27,11,5,4,27,6.8,0,0,0,0,0,4,1,1,4,1,1,1,1,8.8,0,0,1,0,"20.00%",89.2,0,0.185,0.2,0.8,"G5",0.8,5.4,0.185185185185185
"GRADY O'NEILL","SM HOUSTON",49,33.23,"D",7,"WR",2026,"C-USA",62.4,4,43,0,6,5,62,12.4,0,3,0,0,0,5,0,0,19,3.8,4,0,1.44,9,2,0,1,0,"0.00%",109.7,0.14,0.14,0,0.833,"G5",0.833333333333333,10.3333333333333,0.13953488372093
"JAVON ROGERS","KENNESAW",22,32.71,"D",15,"WR",2026,"C-USA",61.6,3,27,2,5,3,74,24.7,0,2,1,0,0,4,0,0,14,4.7,5,0,2.74,14.8,2,0,0.75,0.25,"0.00%",104.2,0.074,0.185,0.2,0.6,"G5",0.6,14.8,0.185185185185185
"ARDELL BANKS","KENT STATE",19,32.63,"D",1,"WR",2026,"MAC",69.1,2,18,4,5,2,36,18,0,2,0,0,0,2,2,0,3,1.5,2,0,2,16.2,1,0,1,0,"40.00%",65.4,0,0.278,0.2,0.4,"G5",0.4,7.2,0.277777777777778
"HAROLD MACK","E MICHIGAN",58,32.46,"D",5,"WR",2026,"MAC",67.4,3,16,2,6,5,49,9.8,0,1,0,0,1,5,1,0,17,3.4,9,0,3.06,8.3,2,0,1,0,"16.70%",100.7,0.125,0.375,0,0.833,"G5",0.833333333333333,8.16666666666667,0.375
"DEMICK STARLING","UTAH ST",41,32.43,"D",6,"WR",2026,"Pac-12",65.9,3,14,1,2,1,21,21,0,1,0,0,0,1,1,1,0,0,0,1,1.5,28,1,0,1,0,"50.00%",87.5,0.143,0.143,1,0.5,"G5",0.5,10.5,0.142857142857143
"JAMILL WILLIAMS","JVILLE ST",20,32.41,"D",17,"WR",2026,"C-USA",63.4,3,14,1,5,5,39,7.8,0,1,0,0,0,5,0,0,40,8,18,0,2.79,-0.2,0,2,1,0,"0.00%",99.2,0.143,0.357,0,1,"G5",1,7.8,0.357142857142857
"DAVID AMADOR II","UTSA",25,32.33,"D",0,"WR",2026,"The American",66.7,7,35,2,8,4,31,7.8,0,3,1,0,0,5,0,0,8,2,3,0,0.89,9,0,2,0.8,0.2,"0.00%",59.9,0.229,0.229,0.125,0.5,"G5",0.5,3.875,0.228571428571429
"M.J. JOHNSON","SO MISS",16,32.02,"D",3,"WR",2026,"Sun Belt",74.2,3,14,1,3,3,22,7.3,0,3,0,0,0,3,0,0,14,4.7,7,0,1.57,2.7,0,0,1,0,"0.00%",97.2,0.214,0.214,0,1,"G5",1,7.33333333333333,0.214285714285714
"QUINCY BURROUGHS","W KENTUCKY",34,31.88,"D",12,"WR",2026,"C-USA",67.3,3,16,6,4,2,29,14.5,0,2,0,0,0,2,0,0,2,1,2,0,1.81,15.5,1,0,1,0,"0.00%",74,0.125,0.25,0.25,0.5,"G5",0.5,7.25,0.25
"JAYLEN HIMES","SO MISS",40,31.87,"D",9,"WR",2026,"Sun Belt",59.1,2,22,13,3,3,30,10,0,1,0,0,0,3,0,0,5,1.7,1,0,1.36,8.3,1,0,1,0,"0.00%",108.3,0,0.136,0,1,"G5",1,10,0.136363636363636
"NOAH GREVIOUS","JAMES MAD",18,31.43,"D",11,"WR",2026,"Sun Belt",63.4,2,20,0,4,3,32,10.7,0,2,0,0,0,3,0,0,28,9.3,14,0,1.6,4,0,2,1,0,"0.00%",97.9,0.15,0.2,0,0.75,"G5",0.75,8,0.2
"MARCEL WILLIAMS","AKRON",29,31.27,"D",2,"WR",2026,"MAC",58.8,4,37,9,6,4,31,7.8,0,2,0,1,1,4,0,0,20,5,11,0,0.84,3.8,0,2,1,0,"0.00%",79.2,0,0.162,0,0.667,"G5",0.666666666666667,5.16666666666667,0.162162162162162
"JOSH DALLAS","GA SOUTHRN",48,31.15,"D",19,"WR",2026,"Sun Belt",58.8,1,34,2,11,9,41,4.6,0,1,0,0,0,9,2,1,24,2.7,11,0.5,1.21,5.6,0,0,1,0,"18.20%",82.2,0.206,0.324,0.182,0.818,"G5",0.818181818181818,3.72727272727273,0.323529411764706
"JUSTIN STEVENSON","N TEXAS",33,31.11,"D",13,"WR",2026,"The American",63.5,3,21,4,4,2,43,21.5,0,2,0,0,0,2,0,0,14,7,4,0,2.05,11.3,2,0,1,0,"0.00%",88.5,0,0.191,0,0.5,"G5",0.5,10.75,0.19047619047619
"DONOVAN HAMILTON","BALL ST",37,31.1,"D",1,"WR",2026,"MAC",58,2,27,11,5,4,40,10,0,1,0,0,0,4,1,0,20,5,8,0,1.48,6.6,0,0,1,0,"20.00%",100,0,0.185,0,0.8,"G5",0.8,8,0.185185185185185
"BRANDON HILLS","AKRON",26,30.51,"D",8,"WR",2026,"MAC",66.7,2,15,1,2,2,26,13,0,2,0,0,0,2,0,0,0,0,0,0,1.73,13,1,0,1,0,"0.00%",118.8,0.067,0.133,0,1,"G5",1,13,0.133333333333333
"CHRIS LOFTON","APP STATE",55,30.49,"D",6,"WR",2026,"Sun Belt",62.9,2,25,4,3,3,33,11,0,2,0,0,0,3,0,0,1,0.3,1,0,1.32,10.7,0,0,1,0,"0.00%",112.5,0.04,0.12,0,1,"G5",1,11,0.12
"OWEN SWEENEY","MARSHALL",40,30.44,"D",20,"WR",2026,"Sun Belt",60.9,2,26,4,2,2,34,17,0,2,0,0,0,2,0,0,9,4.5,2,0,1.31,12.5,2,0,1,0,"0.00%",118.8,0,0.077,0,1,"G5",1,17,0.0769230769230769
"MARKUS ALLEN","MIDDLE TN",36,30.27,"D",1,"WR",2026,"C-USA",60.4,4,42,3,4,3,34,11.3,0,2,0,0,0,3,1,0,13,4.3,10,0,0.81,8.5,0,1,1,0,"25.00%",100,0,0.095,0,0.75,"G5",0.75,8.5,0.0952380952380952
"RJ VICK","COLO STATE",52,30.2,"D",0,"WR",2026,"Pac-12",67.7,7,30,4,5,3,33,11,0,0,0,0,0,3,0,0,9,3,2,0,1.1,15.6,1,0,1,0,"0.00%",79.6,0.033,0.167,0.2,0.6,"G5",0.6,6.6,0.166666666666667
"BRYCE RANDOLPH","LIBERTY",25,29.98,"D",9,"WR",2026,"C-USA",68,2,14,1,2,2,23,11.5,0,2,0,0,0,2,0,0,2,1,0,0,1.64,10.5,0,0,1,0,"0.00%",114.6,0.143,0.143,0,1,"G5",1,11.5,0.142857142857143
"ZA'RON COLLINS","JAMES MAD",22,28.62,"D",12,"WR",2026,"Sun Belt",56.1,2,21,0,3,1,18,18,1,1,1,0,0,2,0,0,0,0,0,0,0.86,14,1,0,0.5,0.5,"0.00%",94.4,0.048,0.143,0.333,0.333,"G5",0.333333333333333,6,0.142857142857143
"DONNIE CHEERS","NEVADA",26,28.54,"D",5,"WR",2026,"MWC",67.2,3,33,0,6,4,39,9.8,0,2,0,0,0,5,0,0,31,7.8,5,0,1.18,2.2,0,0,0.8,0,"0.00%",84.7,0,0.182,0,0.667,"G5",0.666666666666667,6.5,0.181818181818182
"SEAN WILSON","DELAWARE",44,28.48,"D",18,"WR",2026,"C-USA",61.7,5,42,2,7,3,30,10,0,2,0,0,0,3,2,1,-1,-0.3,0,0.5,0.71,15.7,1,0,1,0,"28.60%",55.7,0.024,0.167,0.429,0.429,"G5",0.428571428571429,4.28571428571429,0.166666666666667
"ISAIAH THACKER","BALL ST",30,28.16,"D",11,"WR",2026,"MAC",64.8,3,22,0,7,5,31,6.2,0,2,0,0,0,5,0,0,20,4,13,0,1.41,11.7,0,1,1,0,"0.00%",40.5,0.318,0.318,0.286,0.714,"G5",0.714285714285714,4.42857142857143,0.318181818181818
"MILES BURRIS","AKRON",34,28.16,"D",4,"WR",2026,"MAC",55.1,2,26,2,3,3,0,0,1,1,0,0,0,3,0,0,3,1,1,0,0,-1,0,0,1,0,"0.00%",118.8,0.039,0.115,0,1,"G5",1,0,0.115384615384615
"AJ WILLIAMS III","NEW MEX ST",45,28.01,"D",11,"WR",2026,"C-USA",57.3,3,31,1,5,3,54,18,0,1,1,0,0,4,1,1,15,5,7,1,1.74,13.6,1,0,0.75,0.25,"20.00%",97.1,0.032,0.161,0.2,0.6,"G5",0.6,10.8,0.161290322580645
"TUCKER CUSANO","TEXAS ST",47,27.94,"D",13,"WR",2026,"Pac-12",57.5,1,33,9,2,1,25,25,0,1,0,0,0,1,0,0,12,12,5,0,0.76,11.5,1,1,1,0,"0.00%",56.3,0,0.061,0,0.5,"G5",0.5,12.5,0.0606060606060606
"MARIO SANDERS","SO MISS",54,27.81,"D",1,"WR",2026,"Sun Belt",60.7,6,28,2,8,3,58,19.3,0,1,1,0,0,4,1,0,47,15.7,41,0,2.07,6.8,1,2,0.75,0.25,"12.50%",24,0.214,0.286,0.125,0.375,"G5",0.375,7.25,0.285714285714286
"BENSON PROSPER","E MICHIGAN",30,27.38,"D",3,"WR",2026,"MAC",63.1,3,25,2,7,4,30,7.5,0,0,0,0,0,4,0,0,35,8.8,12,0,1.2,8.3,0,1,1,0,"0.00%",67.6,0.24,0.28,0.286,0.571,"G5",0.571428571428571,4.28571428571429,0.28
"A.J. LITTLE","SO MISS",53,27.3,"D",8,"WR",2026,"Sun Belt",57.4,1,18,5,4,4,27,6.8,0,1,0,0,0,4,0,0,7,1.8,5,0,1.5,5,0,1,1,0,"0.00%",94.8,0.056,0.222,0,1,"G5",1,6.75,0.222222222222222
"JAYLEN HAMPTON","CHARLOTTE",69,27.21,"D",2,"WR",2026,"The American",57.6,2,18,10,4,3,25,8.3,0,1,0,0,0,3,0,0,4,1.3,2,0,1.39,7.8,0,0,1,0,"0.00%",90.6,0,0.222,0,0.75,"G5",0.75,6.25,0.222222222222222
"AERYN HAMPTON","OREGON ST",44,26.52,"D",7,"WR",2026,"Pac-12",47.3,7,46,6,10,5,80,16,0,3,3,0,0,8,0,0,51,10.2,8,0,1.74,13.2,3,1,0.625,0.375,"0.00%",77.1,0.217,0.217,0.2,0.5,"G5",0.5,8,0.217391304347826
"JOSIAH MARTIN","N TEXAS",17,26.51,"D",6,"WR",2026,"The American",66.6,2,17,0,4,3,24,8,0,1,0,0,0,3,0,0,11,3.7,0,0,1.41,8.8,1,0,1,0,"0.00%",89.6,0.176,0.235,0.25,0.75,"G5",0.75,6,0.235294117647059
"JADEN BARNES","CHARLOTTE",55,26.27,"D",1,"WR",2026,"The American",60,2,21,5,5,4,17,4.3,0,0,0,0,0,4,1,0,17,4.3,8,0,0.81,6.8,0,1,1,0,"20.00%",80.8,0.095,0.238,0.2,0.8,"G5",0.8,3.4,0.238095238095238
"AARON BUTLER","OREGON ST",32,26.27,"D",0,"WR",2026,"Pac-12",55.1,4,39,7,8,3,37,12.3,0,2,1,0,0,4,1,0,16,5.3,7,0,0.95,13.1,1,1,0.75,0.25,"12.50%",52.6,0.026,0.205,0.25,0.375,"G5",0.375,4.625,0.205128205128205
"DJ RILES","GA STATE",16,25.86,"D",10,"WR",2026,"Sun Belt",60.3,3,16,2,3,2,31,15.5,0,1,1,0,0,3,0,0,33,16.5,8,0,1.94,6.3,1,1,0.667,0.333,"0.00%",100.7,0.188,0.188,0.333,0.667,"G5",0.666666666666667,10.3333333333333,0.1875
"MICAH WOODS","S ALABAMA",61,25.76,"D",6,"WR",2026,"Sun Belt",66.5,2,14,1,2,2,16,8,0,1,0,0,0,2,0,0,-2,-1,-5,0,1.14,9,0,0,1,0,"0.00%",100,0,0.143,0,1,"G5",1,8,0.142857142857143
"JJ HARRELL","DOMINION",49,25.46,"D",1,"WR",2026,"Sun Belt",59.1,3,23,6,4,3,36,12,0,1,1,0,0,4,0,0,15,5,2,0,1.57,4.5,1,0,0.75,0.25,"0.00%",102.1,0,0.174,0,0.75,"G5",0.75,9,0.173913043478261
"TALYN SHETTRON","LA TECH",24,25.34,"D",86,"WR",2026,"Sun Belt",61.8,2,17,6,3,2,18,9,0,1,0,0,0,2,0,0,23,11.5,1,0,1.06,7.7,0,0,1,0,"0.00%",82.6,0.059,0.176,0.333,0.667,"G5",0.666666666666667,6,0.176470588235294
"TYLER JOHNSON","E CAROLINA",30,25.25,"D",2,"WR",2026,"The American",56.8,6,34,4,5,3,18,6,0,1,0,0,0,3,2,0,0,0,1,0,0.53,16.8,0,1,1,0,"40.00%",67.1,0,0.147,0.4,0.6,"G5",0.6,3.6,0.147058823529412
"DARRIUS CLEMONS","WASH STATE",49,25.11,"D",4,"WR",2026,"Pac-12",62.7,6,27,1,6,3,27,9,0,2,0,0,0,3,3,0,5,1.7,0,0,1,10.8,0,0,1,0,"50.00%",62.5,0,0.222,0.167,0.5,"G5",0.5,4.5,0.222222222222222
"BRANDEN GANASHAMOORTHY","WASH STATE",30,24.75,"D",8,"WR",2026,"Pac-12",57.1,2,29,11,3,1,11,11,0,1,0,0,0,1,2,1,1,1,1,0.5,0.38,10.7,0,0,1,0,"66.70%",45.1,0,0.103,0,0.333,"G5",0.333333333333333,3.66666666666667,0.103448275862069
"NEO CLIFTON","MIDDLE TN",37,24.72,"D",85,"WR",2026,"C-USA",62.6,2,24,1,3,2,20,10,0,2,0,0,0,2,0,0,8,4,2,0,0.83,11,0,0,1,0,"0.00%",85.4,0,0.125,0.333,0.667,"G5",0.666666666666667,6.66666666666667,0.125
"GRANT PAGE","SO MISS",38,24.41,"D",13,"WR",2026,"Sun Belt",57.5,1,22,13,1,1,4,4,0,0,0,0,0,1,0,0,5,5,4,0,0.18,-1,0,1,1,0,"0.00%",83.3,0,0.045,0,1,"G5",1,4,0.0454545454545455
"GREG GAINES III","FIU",33,24.22,"D",8,"WR",2026,"C-USA",52.6,0,25,4,2,1,21,21,0,1,0,0,0,1,0,0,0,0,0,0,0.84,28,1,0,1,0,"0.00%",87.5,0.04,0.08,1,0.5,"G5",0.5,10.5,0.08
"ALEX TAYLOR","GA SOUTHRN",46,24.07,"D",5,"WR",2026,"Sun Belt",50.7,0,41,22,7,1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0.05,16.3,0,0,1,0,"28.60%",39.6,0.073,0.171,0.286,0.143,"G5",0.142857142857143,0.285714285714286,0.170731707317073
"CHRIS CULLIVER","MARSHALL",18,23.97,"D",3,"WR",2026,"Sun Belt",62.4,3,14,6,4,2,13,6.5,0,0,0,0,0,2,0,0,1,0.5,2,0,0.93,17.8,0,0,1,0,"0.00%",57.3,0,0.286,0.5,0.5,"G5",0.5,3.25,0.285714285714286
"GEORGE DIMOPOULOS","N ILLINOIS",36,23.81,"D",9,"WR",2026,"MWC",59.9,3,34,1,3,3,26,8.7,0,1,0,0,0,3,0,0,10,3.3,5,0,0.76,5.3,1,0,1,0,"0.00%",102.8,0,0.088,0,1,"G5",1,8.66666666666667,0.0882352941176471
"DANIEL BLOOD","WASH STATE",57,23.77,"D",1,"WR",2026,"Pac-12",58.6,3,24,7,3,2,14,7,0,1,0,0,0,2,1,0,7,3.5,6,0,0.58,10.3,0,0,1,0,"33.30%",77.1,0.125,0.125,0.333,0.667,"G5",0.666666666666667,4.66666666666667,0.125
"BARON TIPTON","N TEXAS",41,23.51,"D",80,"WR",2026,"The American",60.8,2,16,3,4,2,13,6.5,0,1,0,0,0,2,0,0,3,1.5,3,0,0.81,10.5,0,1,1,0,"0.00%",57.3,0.063,0.25,0.25,0.5,"G5",0.5,3.25,0.25
"JIMMY CALLOWAY","TULSA",35,23.29,"D",7,"WR",2026,"The American",51.6,3,37,6,6,2,14,7,0,0,1,0,0,3,0,0,5,2.5,4,0,0.38,19.5,0,3,0.667,0.333,"0.00%",42.4,0,0.162,0.5,0.333,"G5",0.333333333333333,2.33333333333333,0.162162162162162
"BRAYLEN WALKER","RICE",44,23.28,"D",81,"WR",2026,"The American",63,1,11,4,2,2,12,6,0,1,0,0,0,2,0,0,9,4.5,4,0,1.09,1.5,0,0,1,0,"0.00%",91.7,0.091,0.182,0,1,"G5",1,6,0.181818181818182
"TY MIMS","UAB",54,23.2,"D",0,"WR",2026,"The American",63.3,2,11,0,2,1,11,11,0,1,0,0,0,1,2,1,0,0,0,0.5,1,11.5,0,0,1,0,"100%",66.7,0.182,0.182,0,0.5,"G5",0.5,5.5,0.181818181818182
"TRISTIAN GARDNER","COAST CAR",53,23.06,"D",3,"WR",2026,"Sun Belt",58,4,20,1,4,1,26,26,0,1,1,0,0,2,1,0,8,8,8,0,1.3,20,1,1,0.5,0.5,"25.00%",54.2,0,0.2,0.25,0.25,"G5",0.25,6.5,0.2
"RONNEL JOHNSON","JVILLE ST",50,23.04,"D",9,"WR",2026,"C-USA",55.3,2,34,1,3,2,25,12.5,0,1,0,0,0,2,0,0,9,4.5,2,0,0.74,7,1,1,1,0,"0.00%",92.4,0,0.088,0,0.667,"G5",0.666666666666667,8.33333333333333,0.0882352941176471
"DOM DORWART","OHIO",52,22.94,"D",3,"WR",2026,"MAC",56.5,1,31,6,2,2,17,8.5,0,1,0,0,0,2,0,0,8,4,2,0,0.55,4.5,0,0,1,0,"0.00%",102.1,0,0.065,0,1,"G5",1,8.5,0.0645161290322581
"ANTHONY BROWN-STEPHENS","TULANE",38,22.77,"D",5,"WR",2026,"The American",54.4,2,20,3,3,1,21,21,0,1,0,0,0,2,0,0,1,1,0,0,1.05,29.7,1,0,0.5,0,"0.00%",59,0.05,0.15,1,0.333,"G5",0.333333333333333,7,0.15
"ORAN SINGLETON JR.","TULSA",47,22.67,"D",2,"WR",2026,"The American",52.1,3,37,4,4,3,26,8.7,0,2,1,0,0,3,0,0,27,9,23,0,0.7,8.3,1,1,1,0.333,"0.00%",91.7,0.054,0.108,0.25,0.75,"G5",0.75,6.5,0.108108108108108
"PATRICK CLACKS III","BUFFALO",24,22.53,"D",3,"WR",2026,"MAC",54.1,1,41,12,2,1,7,7,0,1,0,0,0,1,0,0,1,1,1,0,0.17,17.5,0,0,1,0,"0.00%",58.3,0.049,0.049,0.5,0.5,"G5",0.5,3.5,0.048780487804878
"JEREMIAH NASH","UTEP",20,22.39,"D",81,"WR",2026,"MWC",50.5,1,17,1,2,2,37,18.5,0,1,0,1,0,2,0,0,27,13.5,26,0,2.18,5,1,1,1,0,"0.00%",118.8,0,0.118,0,1,"G5",1,18.5,0.117647058823529
"T.J. JOHNSON","DOMINION",43,22.02,"D",11,"WR",2026,"Sun Belt",60,3,24,2,5,3,23,7.7,0,0,0,0,0,3,0,0,7,2.3,4,0,0.96,11,0,0,1,0,"0.00%",71.3,0.083,0.208,0.2,0.6,"G5",0.6,4.6,0.208333333333333
"KRISTION BROOKS","LA LAFAYET",25,22,"D",87,"WR",2026,"Sun Belt",54.1,0,18,7,1,1,11,11,0,0,0,0,0,1,0,0,0,0,0,0,0.61,11,0,0,1,0,"0.00%",112.5,0,0.056,0,1,"G5",1,11,0.0555555555555556
"DAMIEN MORGAN","NEVADA",47,21.73,"D",11,"WR",2026,"MWC",56,2,41,0,7,6,32,5.3,0,1,0,0,0,6,0,0,37,6.2,9,0,0.78,0,0,0,1,0,"0.00%",85.7,0.171,0.171,0,0.857,"G5",0.857142857142857,4.57142857142857,0.170731707317073
"NICK DEVEREAUX","E MICHIGAN",65,21.7,"D",2,"WR",2026,"MAC",53.2,3,31,10,5,3,8,2.7,0,0,0,0,0,3,0,0,13,4.3,6,0,0.26,2.8,0,1,1,0,"0.00%",64.6,0.032,0.161,0,0.6,"G5",0.6,1.6,0.161290322580645
"NIC TRUJILLO","LA MONROE",38,21.65,"D",7,"WR",2026,"Sun Belt",57.4,2,24,9,1,1,5,5,0,1,0,0,0,1,0,0,1,1,1,0,0.21,4,0,0,1,0,"0.00%",87.5,0,0.042,0,1,"G5",1,5,0.0416666666666667
"KARMELLO ENGLISH","COAST CAR",44,21.6,"D",0,"WR",2026,"Sun Belt",62.5,2,22,0,7,2,24,12,0,0,0,0,0,2,1,0,-5,-2.5,0,0,1.09,16.6,1,0,1,0,"14.30%",41.4,0.091,0.318,0.286,0.286,"G5",0.285714285714286,3.42857142857143,0.318181818181818
"CARSON BROWN","HAWAII",51,21.43,"D",3,"WR",2026,"MWC",50.5,0,42,16,1,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0.12,5,0,0,1,0,"0.00%",87.5,0,0.024,0,1,"G5",1,5,0.0238095238095238
"MYLES LIBMAN","NEW MEX ST",24,21.33,"D",5,"WR",2026,"C-USA",57.5,2,24,0,3,1,25,25,0,1,0,0,0,1,0,0,6,6,4,0,1.04,15,1,0,1,0,"0.00%",64.6,0.125,0.125,0,0.333,"G5",0.333333333333333,8.33333333333333,0.125
"GOLDIE LAWRENCE","COAST CAR",20,21.29,"D",5,"WR",2026,"Sun Belt",60,1,19,1,1,1,11,11,0,1,0,0,0,1,0,0,8,8,4,0,0.58,3,0,0,1,0,"0.00%",112.5,0,0.053,0,1,"G5",1,11,0.0526315789473684
"JADEN SMITH","UTEP",21,21.01,"D",3,"WR",2026,"MWC",62.7,1,11,2,1,1,8,8,0,1,0,0,0,1,0,0,10,10,3,0,0.73,-2,0,0,1,0,"0.00%",100,0.091,0.091,0,1,"G5",1,8,0.0909090909090909
"ANTHONY GARCIA","UTAH ST",49,20.93,"D",1,"WR",2026,"Pac-12",57.2,2,29,5,4,2,12,6,0,1,0,0,0,2,1,1,0,0,0,1,0.41,18,0,0,1,0,"25.00%",16.7,0,0.138,0.25,0.5,"G5",0.5,3,0.137931034482759
"CAMERON FLOWERS","W KENTUCKY",65,20.64,"D",4,"WR",2026,"C-USA",57.1,2,12,6,3,1,14,14,0,1,0,0,0,1,2,0,3,3,3,0,1.17,11.7,0,0,1,0,"66.70%",49.3,0,0.25,0,0.333,"G5",0.333333333333333,4.66666666666667,0.25
"HUNTER SUMMERS","ARK STATE",53,20.57,"D",3,"WR",2026,"Sun Belt",59.6,2,16,5,3,1,9,9,0,0,0,0,0,1,0,0,4,4,1,0,0.56,21.7,0,0,1,0,"0.00%",42.4,0.063,0.188,0.667,0.333,"G5",0.333333333333333,3,0.1875
"JAYLEN ANDREWS","BUFFALO",18,19.68,"F",2,"WR",2026,"MAC",54.4,4,31,7,7,3,11,3.7,0,1,0,0,0,4,0,0,13,4.3,7,0,0.35,9.1,0,0,0.75,0,"0.00%",50.3,0,0.226,0.286,0.429,"G5",0.428571428571429,1.57142857142857,0.225806451612903
"JERRY MCCLURE","S JOSE ST",44,19.64,"F",2,"WR",2026,"MWC",56.4,3,28,2,4,2,6,3,0,1,0,0,0,2,0,0,6,3,3,0,0.21,12.3,0,1,1,0,"0.00%",56.3,0.107,0.143,0.25,0.5,"G5",0.5,1.5,0.142857142857143
"DONOVAN LEWIS","DELAWARE",24,19.5,"F",14,"WR",2026,"C-USA",57.1,3,32,4,5,2,23,11.5,0,0,0,0,0,2,0,0,10,5,17,0,0.72,6,1,0,1,0,"0.00%",54.6,0.125,0.156,0,0.4,"G5",0.4,4.6,0.15625
"NOREEL WHITE","TROY",44,19.19,"F",4,"WR",2026,"Sun Belt",58.9,1,17,5,2,1,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0.41,9,0,0,1,0,"0.00%",58.3,0,0.118,0,0.5,"G5",0.5,3.5,0.117647058823529
"JASE NIX","S JOSE ST",46,19.15,"F",9,"WR",2026,"MWC",57.7,1,21,2,1,1,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0.33,7,0,0,1,0,"0.00%",95.8,0,0.048,0,1,"G5",1,7,0.0476190476190476
"NATE BRANCH","APP STATE",29,18.82,"F",1,"WR",2026,"Sun Belt",55.4,5,18,0,7,2,45,22.5,0,2,2,0,0,4,1,0,19,9.5,0,0,2.5,10.9,2,0,0.5,0.5,"14.30%",53.9,0.278,0.389,0.143,0.286,"G5",0.285714285714286,6.42857142857143,0.388888888888889
"JACKSON HOLMAN","WYOMING",22,18.22,"F",9,"WR",2026,"MWC",59.4,1,18,1,2,1,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0.56,9,0,0,1,0,"0.00%",64.6,0,0.111,0,0.5,"G5",0.5,5,0.111111111111111
"CAM BATES","BOISE ST",41,18.18,"F",3,"WR",2026,"Pac-12",55.1,3,17,3,5,3,24,8,0,1,1,0,0,4,1,0,17,5.7,4,0,1.41,5.2,0,0,0.75,0.25,"20.00%",72.1,0.294,0.294,0,0.6,"G5",0.6,4.8,0.294117647058824
"JEREMIAH JONES-THOMAS","S ALABAMA",42,18.1,"F",2,"WR",2026,"Sun Belt",55.1,4,34,1,5,2,33,16.5,0,1,1,0,0,3,2,0,23,11.5,5,0,0.97,7.8,1,0,0.667,0.333,"40.00%",62.9,0.147,0.147,0,0.4,"G5",0.4,6.6,0.147058823529412
"JONATHAN STAFFORD JR.","W KENTUCKY",55,17.96,"F",80,"WR",2026,"C-USA",58.8,5,26,2,6,3,17,5.7,0,2,1,0,0,4,0,0,0,0,0,0,0.65,2.7,0,0,0.75,0.25,"0.00%",56.3,0.154,0.231,0,0.5,"G5",0.5,2.83333333333333,0.230769230769231
