"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DE'MARION THOMAS","HOUSTON",80,40,2,29.08,"D"
"DESEAN WATTS","WASHINGTON",52,26,2,28.76,"D"
"CJ MIMS","TEXAS A&M",66,22,3,28.54,"D"
"JAYLON WHITE-MCCLAIN","CINCINNATI",43,21.5,2,28.19,"D"
"KATRON EVANS","NC STATE",42,21,2,28.09,"D"
"XADAVIEN SIMS","ARKANSAS",70,23.3333333333333,3,27.88,"D"
"OWEN STOUDMIRE","NEBRASKA",60,30,2,27.8,"D"
"BODIE SCHOONOVER","BYU",55,27.5,2,27.37,"D"
"BRANDON DAVIS-SWAIN","TEXAS A&M",48,24,2,27.13,"D"
"ETHAN UTLEY","TENNESSEE",61,20.3333333333333,3,26.94,"D"
"HUNTER OSBORNE","ARKANSAS",108,36,3,26.55,"D-"
"MARQUIS GRACIAL","MISSOURI",63,31.5,2,25.15,"D-"
"JASON DOWELL","MISSOURI",80,26.6666666666667,3,24.97,"D-"
"LUCAS SAMSULA","UTAH",31,15.5,2,24.46,"D-"
"DAVID ANDERSON","DUKE",63,21,3,24.09,"D-"
"VILIAMI PO'UHA","BYU",45,22.5,2,23.16,"D-"
"TREVION WILLIAMS","MISS STATE",52,26,2,22.77,"D-"
"KINILAU FONOHEMA","BYU",55,27.5,2,22.62,"D-"
"SHYMEIK JONES","GA TECH",44,22,2,21.63,"D-"
"KJ SAMPSON","BOSTON COL",80,26.6666666666667,3,21.43,"D-"
