"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"CHAMP THOMPSON","CLEMSON",30,40.29,"C"
"ALEX JANUARY","TEXAS",27,40.27,"C"
"DEANTE MCCRAY","FLORIDA ST",32,40,"C"
"CHRIS MARABLE JR.","BOSTON COL",24,39.4,"D"
"KENNETH MERRIEWEATHER","IOWA",18,39.28,"D"
"TRAVIS BUHAKE","HOUSTON",19,39.17,"D"
"CURT NEAL","PURDUE",23,39.05,"D"
"JUSTUS TERRY","TEXAS",22,38.82,"D"
"MARKUS STRONG","CLEMSON",25,37.94,"D"
"JONATHAN RULO","CINCINNATI",16,37.87,"D"
"ZACH ROWELL","STANFORD",38,37.83,"D"
"JAREB RAMOS","IOWA STATE",20,37.68,"D"
"DONTA SIMPSON","MISSOURI",22,37.63,"D"
"ISSA OUATTARA","VANDERBILT",25,37.5,"D"
"TY BLANDING","PENN STATE",24,37.17,"D"
"JONAH LEA'EA","MICHIGAN",24,37.15,"D"
"SEAN FITZSIMMONS","PITTSBURGH",35,36.79,"D"
"AMIER WASHINGTON","UCLA",29,36.74,"D"
"MYLES PARKER","HOUSTON",22,36.52,"D"
"MALIK AUTRY","AUBURN",33,36.42,"D"
"RASHARD PERRY","SYRACUSE",17,36.35,"D"
"NATHAN ROBINSON","TENNESSEE",22,36.09,"D"
"CARTER JANKI","ILLINOIS",31,36.05,"D"
"WALTER MATHIS JR.","AUBURN",27,36.04,"D"
"ZACH LOHAVICHAN","WAKE",35,35.91,"D"
"ZAIRE ANGOY","RUTGERS",24,35.82,"D"
"KHARY WILDER","OHIO STATE",17,35.61,"D"
"JASON MOORE","OHIO STATE",21,35.24,"D"
"BEN ROBERTS","MICH STATE",22,35.07,"D"
"KEMARI COPELAND","VA TECH",17,34.33,"D"
"JJ FINCH","TENNESSEE",20,34.3,"D"
"CARLON JONES","ARKANSAS",23,34.26,"D"
"DAROLD DENGOHE","UCLA",19,33.71,"D"
"TYSON FORD","UCLA",42,33.39,"D"
"MICHAI BOIREAU","OLE MISS",22,33.3,"D"
"DANIEL LYONS","FLORIDA ST",43,33.15,"D"
"JUNIOR POYSER","WISCONSIN",20,33,"D"
"MANDRELL DESIR","FLORIDA ST",41,33,"D"
"CHIDERA OTUTU","CINCINNATI",27,32.91,"D"
"GLENN SEABROOKS III","VANDERBILT",17,32.32,"D"
"AMARE ADAMS","CLEMSON",48,32.21,"D"
"MATTHEW JOHNSON","OREGON",32,32.04,"D"
"MAX BALOUN","IOWA STATE",24,32,"D"
"STEPHIYLAN GREEN","LSU",17,31.68,"D"
"MIKE TAUTEOLI","UTAH",24,31.02,"D"
"DEREK WILKINS","CAL",32,30.86,"D"
"SAADIQ CLEMENTS","OKLA STATE",26,30.82,"D"
"KEONA DAVIS","MIAMI FL",21,30.63,"D"
"DEMETRIUS JOHN","ILLINOIS",23,30.49,"D"
"DE'ANDRE COOK","PENN STATE",16,30.46,"D"
"ERIC MENSAH","VA TECH",18,30.43,"D"
"MARIO LANDINO","INDIANA",48,30.32,"D"
"HAMMOND RUSSELL IV","WISCONSIN",38,30.19,"D"
"KEVIN ALLEN","SMU",19,30.16,"D"
"XADAVIEN SIMS","ARKANSAS",18,29.9,"D"
"DEALYN EVANS","MISS STATE",33,29.57,"D"
"ELHADJ FALL","VA TECH",17,29.39,"D"
"DONOVAN FITZMAURICE","IOWA STATE",21,29.2,"D"
"KAISI LAFITAGA","ARIZONA",24,29.2,"D"
"LUKE GAFFNEY","IOWA",16,29.08,"D"
"TOMUHINI TOPUI JR.","USC",17,28.98,"D"
"KALEN EDWARDS","KENTUCKY",18,28.97,"D"
"HUNTER OSBORNE","ARKANSAS",24,28.75,"D"
"THOMAS COLLINS","UCF",21,28.74,"D"
"DAVID OKE","ARKANSAS",21,28.43,"D"
"JOSEPH MBATCHOU","FLORIDA",19,28.37,"D"
"KINILAU FONOHEMA","BYU",29,28.15,"D"
"KEVIN OATIS","KANSAS",17,28.09,"D"
"QUINCY RHODES JR.","ARKANSAS",23,27.62,"D"
"RODNEY LORA","PURDUE",19,27.5,"D"
"DEVARRICK WOODS","CLEMSON",19,27.43,"D"
"CAM MCHANEY","INDIANA",22,27.18,"D"
"CJ MIMS","TEXAS A&M",18,26.53,"D"
"DALLAS VAKALAHI","PENN STATE",19,26.4,"D"
"AHMAD MOTEN SR.","MIAMI FL",45,26.27,"D"
"TOMMY ZIESMER","LOUISVILLE",44,26.16,"D"
"JAMARRION HARKLESS","KENTUCKY",17,26,"D"
"DEUCE GERALDS","LSU",21,25.85,"D"
"A.J. FUIMAONO","UCLA",29,25.82,"D"
"DAVID ANDERSON","DUKE",24,25.76,"D"
"JAYLON WHITE-MCCLAIN","CINCINNATI",22,25.49,"D"
"ALEX HASKELL","SYRACUSE",17,25.44,"D"
"TAVION GADSON","KENTUCKY",31,25.39,"D"
"RICHARD ANDERSON","LSU",17,25.37,"D"
"KADEAR DEMBELE","WAKE",27,24.63,"D"
"DYLAN ROBERTS","NWESTERN",20,24.34,"D"
"DE'MARION THOMAS","HOUSTON",36,24.17,"D"
"JAYLON STONE","VANDERBILT",22,23.85,"D"
"JALEN MARSHALL","MISSOURI",19,23.81,"D"
"AYDIN BRELAND","OREGON",20,23.73,"D"
"DAVID STONE","OKLAHOMA",29,23.42,"D"
"PUPU SEPULONA","UTAH",26,23.28,"D"
"TAYLOR BROWN","W VIRGINIA",19,23.19,"D"
"SIALE TAUPAKI","PENN STATE",15,23.05,"D"
"THEORIN RANDLE","MINNESOTA",17,22.63,"D"
"KEANU WILLIAMS","PENN STATE",22,22.37,"D"
"JORDAN SANDERS","FLORIDA ST",18,22.29,"D"
"MASON MAYNE","NWESTERN",22,22.26,"D"
"WILL SMITH JR.","OHIO STATE",16,22.18,"D"
"LANCE JACKSON","TEXAS",32,22.09,"D"
"MAYS PESE","ARIZONA",21,21.79,"D"
"CHRISTIAN SPEAKMAN","GA TECH",18,21.28,"D"
"ETHAN UTLEY","TENNESSEE",16,20.83,"D"
"JERRY LAWSON","OKLA STATE",31,20.66,"D"
"JASON DOWELL","MISSOURI",27,20.31,"D"
"JOSHUA DONALD","LOUISVILLE",38,20.15,"D"
"BRADEN MARCEAU-OLAYINKA","STANFORD",38,19.99,"F"
"CHRISTIAN HUDSON","BOSTON COL",23,19.61,"F"
"JERICHO JOHNSON","CAL",38,19.59,"F"
"RILEY SUNRAM","MINNESOTA",16,19.56,"F"
"MARK HENSLEY","MISSOURI",15,19.13,"F"
"DK KALU","FLORIDA",30,18.86,"F"
"KJ SAMPSON","BOSTON COL",36,18.57,"F"
"NOLAN VILS","WISCONSIN",15,18.3,"F"
"WISDOM SIMMS","PURDUE",16,17.47,"F"
"BAILEY ABERCROMBIE","LOUISVILLE",16,17.01,"F"
"LUCAS SAMSULA","UTAH",16,16.52,"F"
"CHARLES PERKINS","WISCONSIN",26,15.36,"F"
"DEMECO KENNEDY","LOUISVILLE",19,14.56,"F"
"ASHUN SHEPPHARD","CAL",19,13.98,"F"
"MICAH AMEDEE","BOSTON COL",28,12.97,"F"
"OWEN STOUDMIRE","NEBRASKA",32,12.25,"F"
"SHYMEIK JONES","GA TECH",23,0,"F"
