"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"CHRISTIAN ALLIEGRO","OHIO STATE",29,56.05,"C"
"SAMMY BROWN","CLEMSON",83,55.91,"C"
"CAEL BREZINA","PENN STATE",25,55.51,"C"
"DYLAN WILLIAMS","OREGON",38,55.46,"C"
"KAMAL BONNER","MIAMI FL",18,55.08,"C"
"JEREMIAH BEASLEY","MISSOURI",19,55.05,"C"
"KALEB SPENCER","VA TECH",22,55.02,"C"
"DEVEN BRYANT","USC",23,54.74,"C"
"ISAIAH JONES","INDIANA",62,54.48,"C"
"ROLIJAH HARDY","INDIANA",62,54.37,"C"
"MATT KINGSBURY","MINNESOTA",32,53.89,"C"
"JORDAN HALL","MICH STATE",25,53.55,"C"
"OWEN LONG","ARIZONA ST",28,53.09,"C"
"JADEN YATES","HOUSTON",65,52.81,"C"
"JAYDEN MONTGOMERY","IOWA",22,52.65,"C"
"JAMAL ANDERSON","SMU",15,52.52,"C"
"ANTWAN PEEK JR.","CINCINNATI",70,51.82,"C"
"RAY CONEY","TEXAS A&M",21,51.46,"C"
"KYLAND REED","BAYLOR",45,51.35,"C"
"ISAIAH PATTERSON","W VIRGINIA",23,50.77,"C"
"BRADLEY GOMPERS","DUKE",34,50.55,"C"
"DAWSON MERRITT","NEBRASKA",23,50.24,"C"
"AUSTIN ROMAINE","TEXAS TECH",49,50.17,"C"
"LIONA LEFAU","COLORADO",34,49.96,"C"
"WHIT WEEKS","LSU",31,49.85,"C"
"GRANT GODFREY","KENTUCKY",42,49.72,"C"
"MALCOLM JONES","IOWA STATE",22,49.3,"C"
"JOHNATHAN HALL","UTAH",29,48.68,"C"
"AMARE CAMPBELL","TENNESSEE",28,48.58,"C"
"AARON CHILES","FLORIDA",53,48.5,"C"
"BEN CUTTER","W VIRGINIA",27,48.41,"C"
"JERRY MIXON","OREGON",39,48.17,"C"
"TY MORRIS","RUTGERS",40,48.01,"C"
"BRIAN HUFF","MISSOURI",17,47.75,"C"
"CHRIS JONES","FLORIDA ST",53,47.61,"C"
"LUKE MERGOTT","DUKE",50,47.52,"C"
"JAMES KREUTZ","ILLINOIS",47,47.45,"C"
"MARTELL HUGHES","ARIZONA ST",23,47.45,"C"
"REGGIE POWERS III","OKLAHOMA",34,47.41,"C"
"KALEB BURNS","BAYLOR",32,47.31,"C"
"JADEN ROBINSON","FLORIDA",48,47.16,"C"
"NOAH MIKHAIL","TEXAS A&M",23,46.84,"C"
"DEVON JACKSON","OREGON",55,46.63,"C"
"FRED JOHNSON","S CAROLINA",32,46.62,"C"
"TREY REDDICK","MARYLAND",15,46.57,"C"
"ETHAN WESLOSKI","OKLA STATE",58,46.04,"C"
"ISAIAH CHISOM","OKLA STATE",31,46.02,"C"
"BODIE KAHOUN","BOSTON COL",39,45.63,"C"
"FILIP MACIOROWSKI","CINCINNATI",25,45.39,"C"
"MALACHI CURVEY","KANSAS",15,45.05,"C"
"CAM SMITH","PENN STATE",17,45.04,"C"
"PRAYER YOUNG-BLACKGOAT","ARIZONA ST",16,44.89,"C"
"CARSON WILLICH","IOWA STATE",28,44.79,"C"
"LUKE METZ","ALABAMA",20,44.54,"C"
"QUINCY DAVIS","KANSAS",31,44.36,"C"
"BRANDON MIYAZONO","SMU",22,44.17,"C"
"QB REESE","ALABAMA",16,44,"C"
"DEMARCO WARD","PITTSBURGH",18,43.96,"C"
"KEDRICK WALKER","BAYLOR",19,43.95,"C"
"MATTHEW SMITH","NWESTERN",18,43.75,"C"
"SHERROD COVIL","VA TECH",26,43.63,"C"
"TREY REYNOLDS","UTAH",24,43.56,"C"
"LANDYN VAN KEKERIX","IOWA",17,43.29,"C"
"GIDEON ESPN LAMPRON","COLORADO",56,42.94,"C"
"NICK MORRIS JR.","DUKE",25,42.93,"C"
"TRAVION BARNES","BAYLOR",50,42.88,"C"
"DAVHON KEYS","LSU",16,42.09,"C"
"KEATON THOMAS","OLE MISS",43,42.03,"C"
"XAVIER ATKINS","AUBURN",88,42.02,"C"
"KELLEN WILEY JR.","MIAMI FL",15,41.96,"C"
"OMAR GRAHAM JR.","FLORIDA ST",47,41.83,"C"
"BEAU GOODWIN","IOWA STATE",19,41.76,"C"
"SIMEON COLEMAN","CINCINNATI",49,41.63,"C"
"TRISTAN EXLINE","IOWA STATE",17,41.37,"C"
"ISMAEL KANTE","ILLINOIS",62,41.34,"C"
"CALEB LAVALLEE","FLORIDA ST",26,41.23,"C"
"JADYN WALKER","USC",16,41.17,"C"
"AJ TUITELE","CAL",21,41.12,"C"
"BRADY PRETZLAFF","MICH STATE",44,40.77,"C"
"MONTREZE SMITH JR.","IOWA STATE",18,40.63,"C"
"KOOPER EBEL","PENN STATE",28,40.32,"C"
"BRAXTON LINDSEY","BYU",18,40.2,"C"
"TRENT HENDRICK","UCLA",16,39.9,"D"
"TACKETT CURTIS","UCF",26,39.66,"D"
"HUDSON MILLER","PURDUE",17,39.33,"D"
"ELIJAH BARNES","KENTUCKY",43,39.32,"D"
"RAYLEN WILSON","GEORGIA",15,39.19,"D"
"XE'REE ALEXANDER","WASHINGTON",28,39.14,"D"
"DASH FIFITA","ARIZONA",17,38.99,"D"
"CHASE SMITH","MIAMI FL",44,38.94,"D"
"RYAN SCOTT","TENNESSEE",15,38.64,"D"
"ANTOINE DESLAURIERS","SYRACUSE",33,38.12,"D"
"BRADLEY SHAW","ARKANSAS",31,37.97,"D"
"JEREMIAH MARCELIN","PITTSBURGH",48,37.64,"D"
"JD MCKINLEY","CAL",40,36.82,"D"
"DONAVYN PELLOT","UCLA",32,36.76,"D"
"DANTE MCCLELLAN","MISSOURI",26,36.37,"D"
"WILL FELDER JR.","DUKE",19,36.35,"D"
"JOHN CURRY","TEXAS TECH",56,36.27,"D"
"LUKE FERRELLI","OLE MISS",55,36.2,"D"
"ZACH JOHNSON","STANFORD",17,35.85,"D"
"JAMES NESTA","OKLAHOMA",18,35.68,"D"
"DESMAN STEPHENS II","USC",25,35.54,"D"
"ANTONIO WATTS","LOUISVILLE",80,35.44,"D"
"JADON PERLOTTE","TENNESSEE",18,35.25,"D"
"CALEB WOODSON","ALABAMA",24,34.94,"D"
"BRYCE COWAN","VANDERBILT",16,34.83,"D"
"WILLIE BRELAND III","IOWA STATE",26,34.61,"D"
"JA'QUAVION SMITH","ARKANSAS",30,33.74,"D"
"KENDALL JOHNSON","DUKE",26,33.67,"D"
"FATT FORREST","MISS STATE",30,33.67,"D"
"ZION ELEE","MARYLAND",27,33.46,"D"
"WINSTON BERGLUND","PURDUE",16,33.38,"D"
"MYLES JOHNSON","FLORIDA",16,33.28,"D"
"WESTON POLK","KANSAS ST",17,33.17,"D"
"AISEA MOA","MICHIGAN",22,32.67,"D"
"CHASE TAYLOR","MICHIGAN",35,32.67,"D"
"ZACARI THOMAS","BOSTON COL",22,32.66,"D"
"MOHAMED TOURE","MIAMI FL",36,32.59,"D"
"EDWIN SPILLMAN","TENNESSEE",29,32.47,"D"
"ELIJAH ELLISS","UTAH",39,32.33,"D"
"TRISTAN JERNIGAN","CAL",29,31.61,"D"
"COLE SULLIVAN","OKLAHOMA",20,31.6,"D"
"CHRIS D'APPOLONIA","SYRACUSE",43,31.24,"D"
"COOPER CATALANO","WISCONSIN",64,31.19,"D"
"FRANK CUSANO","WAKE",32,30.59,"D"
"JAYDEN JENNINGS","UCF",23,30.41,"D"
"TYLER LOCKHART","MISS STATE",38,30.31,"D"
"CARMYCAH GLASS","HOUSTON",29,30.28,"D"
"REX VAN WYHE","KANSAS ST",23,30.17,"D"
"TATE ROMNEY","OKLA STATE",47,29.76,"D"
"CHARLES CORREA","PURDUE",28,29.37,"D"
"WHITTMAN WHALEY","WAKE",16,29.26,"D"
"PAYTON PIERCE","OHIO STATE",26,28.75,"D"
"SHAWN MURPHY","S CAROLINA",19,28.57,"D"
"CAMERON LINDSEY","PITTSBURGH",23,28.52,"D"
"OWEN CHAMBLISS","NEBRASKA",15,27.98,"D"
"SEAN ALLISON","RUTGERS",44,27.95,"D"
"JEFF UTZINGER","INDIANA",29,27.73,"D"
"STANQUAN CLARK","LOUISVILLE",54,27.02,"D"
"DEXTER FOSTER","NEBRASKA",52,26.82,"D"
"DANIEL WINGATE","MARYLAND",22,25.94,"D"
"T.J. CAPERS","LOUISVILLE",62,25.75,"D"
"TA'MERE ROBINSON","USC",17,25.67,"D"
"TAH'J BUTLER","OLE MISS",44,24.87,"D"
"ZAYDRIUS RAINEY-SALE","WASHINGTON",34,24.19,"D"
"AIDEN HALL","WAKE",39,22.45,"D"
"RASHEEM BILES","TEXAS",42,22.41,"D"
"ASHTON WOODS","W VIRGINIA",42,22.15,"D"
"CAM TORBOR","W VIRGINIA",24,21.82,"D"
"MIKAI GBAYOR","FLORIDA ST",30,21.8,"D"
"AJ RICE","MISS STATE",28,21.26,"D"
"MOSES WALKER","RUTGERS",47,20.78,"D"
"JON JON KAMARA","WISCONSIN",18,20.63,"D"
"JUSTIN OKORONKWO","S CAROLINA",29,20.04,"D"
"DEUCE DYCE","WAKE",24,19.97,"F"
"PIERSON WATSON","BYU",26,19.11,"F"
"SIONE FOTU","HOUSTON",57,18.66,"F"
"ALEX SANFORD JR.","PITTSBURGH",32,18.02,"F"
"KOBE MCCLOUD","CLEMSON",23,17.89,"F"
"JORDAN LOCKHART","TEXAS A&M",22,17.29,"F"
"NICHOLAS RODRIGUEZ","MISSOURI",25,16.18,"F"
"JUSTIN CRYER","TEXAS",49,15.55,"F"
"KIP LEWIS","OKLAHOMA",32,15.29,"F"
"GRANT BEERMAN","ILLINOIS",23,11.38,"F"
"BRANDON BOOKER","SMU",52,11.28,"F"
"JAHSIAH GALVAN","STANFORD",49,8.48,"F"
"AARON HAMPTON","CAL",28,8.1,"F"
"JACK PARIS","ILLINOIS",21,0,"F"
