"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade"
"BRANDON FINNEY JR.","OREGON",19,59.29,"C"
"JAKWON MORRIS","ILLINOIS",21,59.17,"C"
"JA'BRIL RAWLS","FLORIDA ST",58,58.99,"C"
"JACOB WALLACE","IOWA",18,58.87,"C"
"RASHAN MURRAY","PITTSBURGH",15,58.8,"C"
"JUICE CLARKE","ILLINOIS",51,58.79,"C"
"CORMANI MCCLAIN","FLORIDA",61,58.77,"C"
"JAVION WHITE","HOUSTON",57,58.4,"C"
"MAX TUCKER","BOSTON COL",44,58.22,"C"
"RED MORGAN","ALABAMA",37,58.21,"C"
"ELI BOWEN","OKLAHOMA",50,58,"C"
"JAYVON THOMAS","SMU",65,57.98,"C"
"JAI'MIER SCOTT","WISCONSIN",46,57.9,"C"
"RICKEY GIBSON III","TEXAS A&M",38,57.85,"C"
"JORDAN SCRUGGS","MARYLAND",53,57.46,"C"
"DANIEL HARRIS","CAL",32,57.43,"C"
"KHAMANI HUDSON","CAL",34,57.06,"C"
"JALEN MAYO","HOUSTON",63,56.97,"C"
"GIL JACKSON JR.","TCU",52,56.63,"C"
"JERON JONES","WASHINGTON",74,56.54,"C"
"JOHNO PRICE","ARIZONA",20,56.51,"C"
"KHALIL BARNES","GEORGIA",41,56.34,"C"
"BLAKE RUFFIN","LOUISVILLE",15,56.33,"C"
"KEYON WASHINGTON","IOWA STATE",28,56.03,"C"
"ROMAN PEARSON","KANSAS",36,55.97,"C"
"CHAMS DIAGNE","W VIRGINIA",72,55.94,"C"
"JERMAINE MATHEWS JR.","OHIO STATE",32,55.81,"C"
"KOBI FOREMAN","OKLA STATE",18,55.77,"C"
"ZASHON RICH","KANSAS ST",62,55.46,"C"
"NAZIR WARD","SYRACUSE",34,55.45,"C"
"DONAVON PLATT","VIRGINIA",26,55.4,"C"
"ANDREW MARSHALL","NEBRASKA",49,55.4,"C"
"DYLAN FLOWERS","DUKE",42,55.15,"C"
"DEMARCO WARD","PITTSBURGH",28,54.64,"C"
"EVAN JOHNSON","BYU",43,54.24,"C"
"VERNON GLOVER JR.","TCU",55,54.05,"C"
"RODNEY BIMAGE JR.","ARIZONA ST",75,53.9,"C"
"KEYSHAWN ROBINSON","W VIRGINIA",15,53.87,"C"
"KENNY WORTHY","CINCINNATI",57,53.86,"C"
"MARCELLO VITTI","IOWA",19,53.33,"C"
"ELIJAH REED","UTAH",33,53.15,"C"
"RAYSHAWN PLEASANT","AUBURN",77,52.93,"C"
"ELIJAH CANNON","KANSAS",49,52.83,"C"
"GRACESON LITTLETON","TEXAS",42,52.73,"C"
"DJ PICKETT","LSU",75,52.67,"C"
"TRE BELL","MICH STATE",69,52.43,"C"
"DYLAN ROBINSON","WASHINGTON",75,52.35,"C"
"JC HART","UTAH",15,52.05,"C"
"BRICE POLLOCK","TEXAS TECH",77,51.56,"C"
"KALEB LANIER","DUKE",15,51.44,"C"
"ANTIONE JACKSON","UCF",59,51.34,"C"
"NA'EEM OFFORD","OREGON",21,50.99,"C"
"CHRISTIAN BODNAR","OKLA STATE",21,50.52,"C"
"ORE ADEYI","NWESTERN",56,49.95,"C"
"WARREN ROBERSON","TEXAS",19,49.79,"C"
"ASHTON STAMPS","ARIZONA ST",76,49.7,"C"
"BEN HANKS III","FLORIDA",55,49.6,"C"
"SETH JOHNSON","IOWA STATE",24,49.52,"C"
"SYEED GIBBS","KANSAS",29,49.38,"C"
"JAHMIR JOSEPH","PENN STATE",28,49.19,"C"
"KAYIN LEE","TENNESSEE",52,48.79,"C"
"OMILLIO AGARD","VIRGINIA",66,48.53,"C"
"TYWAN COX","ILLINOIS",26,48.27,"C"
"KENSLEY LOUIDOR-FAUSTIN","MISSOURI",33,47.74,"C"
"PJ WOODLAND","LSU",75,47.34,"C"
"LANDAN CALLAHAN","DUKE",17,47.13,"C"
"JACOB FINLEY","CINCINNATI",51,47.05,"C"
"RODRICK PLEASANT","UCLA",64,46.91,"C"
"TYRAN CHAPPELL","MICH STATE",50,46.74,"C"
"JULIO HUMPHREY","TEXAS A&M",40,46.54,"C"
"HUDAURI HINES","PURDUE",80,46.26,"C"
"BOO CARTER","COLORADO",71,46.17,"C"
"DON SAUNDERS","PURDUE",80,46.05,"C"
"ELBERT HILL IV","USC",51,45.95,"C"
"JACKSON VICK","NC STATE",48,45.93,"C"
"ELLIS ROBINSON IV","GEORGIA",49,45.72,"C"
"KADE PHILLIPS","TEXAS",36,44.82,"C"
"JOJO SCOTT","KANSAS ST",56,44.68,"C"
"THERRIAN ALEXANDER III","BYU",32,44.4,"C"
"JAMES CHENAULT JR.","UTAH",30,44.35,"C"
"DEMETRES SAMUEL JR.","SYRACUSE",45,43.86,"C"
"ISAIAH MCMILLIAN","KENTUCKY",16,43.39,"C"
"WILL FELDER JR.","DUKE",18,42.76,"C"
"KALEB PATTERSON","KANSAS ST",62,42.62,"C"
"MONTANA WARREN","ARIZONA ST",57,42.58,"C"
"SMITH SNOWDEN","MICHIGAN",30,41.97,"C"
"TY WHITE","NC STATE",17,41.42,"C"
"LADAINIAN FIELDS","OKLA STATE",25,41.41,"C"
"TRILLION SORRELL","IOWA STATE",19,41.2,"C"
"TAYON HOLLOWAY","LOUISVILLE",27,41.13,"C"
"STILTON MCKELVEY","BAYLOR",15,40.33,"C"
"JON MITCHELL","GA TECH",34,40.31,"C"
"BRAEDEN MARSHALL","UCF",53,40.14,"C"
"SCOOTER JACKSON","UCLA",59,39.73,"D"
"BRADLEE JONES","RUTGERS",53,39.67,"D"
"MIKE GERALD","MINNESOTA",16,39.55,"D"
"DJ BELL","UCF",44,39.39,"D"
"ZACHARY TOBE","GA TECH",32,39.37,"D"
"SHAWN LEE JR.","PITTSBURGH",67,39.1,"D"
"DEUCE BLADES II","WAKE",44,39.04,"D"
"CAM STODGHILL","MICH STATE",16,39.04,"D"
"JAYLON BRAXTON","OLE MISS",61,38.97,"D"
"JONTEZ WILLIAMS","USC",22,38.93,"D"
"AMARI JACKSON","MARYLAND",77,38.56,"D"
"JAREN SENSABAUGH","NC STATE",65,38.5,"D"
"DARYUS DIXSON","PENN STATE",21,37.61,"D"
"JAQUEZ WHITE","VA TECH",71,37.53,"D"
"VICTOR EVANS III","NEBRASKA",27,37.39,"D"
"DIJON LEE JR.","ALABAMA",65,37.26,"D"
"JALEN TODD","KANSAS",66,37.25,"D"
"JUDGE COLLIER","S CAROLINA",66,37.07,"D"
"ZABIEN BROWN","ALABAMA",54,37.04,"D"
"JAILEN DUFFIE","UCF",15,36.41,"D"
"CHARLIE COMELLA","BOSTON COL",37,34.93,"D"
"DAMARI BROWN","MIAMI FL",26,34.47,"D"
"DERRICK BARKSDALE","UCLA",50,34.24,"D"
"ASHAAD WILLIAMS","WAKE",68,34.22,"D"
"CHASEN JOHNSON","USC",59,34.11,"D"
"ASHTON CUNNINGHAM","BOSTON COL",57,34.1,"D"
"LA'MODRICK SPENCER","SMU",22,33.95,"D"
"OMAR THORNTON","MIAMI FL",67,32.44,"D"
"CAM RICHARDSON","STANFORD",27,31.77,"D"
"TYRESE BOSS","ARIZONA",54,31.68,"D"
"DEVONTE ANDERSON","RUTGERS",26,30.74,"D"
"DRE POLLARD","STANFORD",48,30.06,"D"
"LA'KHI ROLAND","ARKANSAS",40,29.39,"D"
"ANDRE JORDAN JR.","AUBURN",63,29.03,"D"
"DEVIN SANCHEZ","OHIO STATE",35,28.99,"D"
"JAIDEN PATTERSON","N CAROLINA",60,27.68,"D"
"WILL JAMES","HOUSTON",63,27.54,"D"
"ISAIAH BROWN-MURRAY","VA TECH",37,27.51,"D"
"KANYE CLARK","FLORIDA",50,26.56,"D"
"JORDAN SHAW","TEXAS A&M",32,26.47,"D"
"IBN MCDANIELS","PENN STATE",18,26.04,"D"
"DANNY ODEM III","NEBRASKA",25,26.04,"D"
"JACOBIE HENDERSON","VIRGINIA",67,25.41,"D"
"JESSE OFURIE","RUTGERS",37,24.61,"D"
"CHARLES BRANTLEY","MICH STATE",25,24.22,"D"
"JAI EUGENE JR.","SYRACUSE",38,24.14,"D"
"JAVAN ROBINSON","WISCONSIN",40,23.7,"D"
"JASON STOKES JR.","COLORADO",48,23.41,"D"
"KAHMEL JOHNSON","UCF",18,23.21,"D"
"EVAN SMITH","DUKE",38,23.05,"D"
"MARTEL HIGHT","VANDERBILT",31,22.83,"D"
"CJ JIMCOILY","LSU",25,21.44,"D"
"CARMELO O'NEAL","ALABAMA",17,19.64,"F"
"LEROY BRYANT","STANFORD",26,19.48,"F"
"MARCELLUS BARNES JR.","SMU",58,17.81,"F"
"SHAMARI EARLS","MICHIGAN",34,17.44,"F"
"DEMELLO JONES","GEORGIA",46,14.16,"F"
"QUINDARRIUS JONES","FLORIDA ST",43,13.3,"F"
"JORDAN MATTHEWS","VANDERBILT",56,11.1,"F"
"KEVYN HUMES","RUTGERS",61,4.98,"F"
"JONAS DUCLONA","GA TECH",26,0.57,"F"
"CREE THOMAS","COLORADO",71,0.16,"F"
"SMILEY BRADFORD","PURDUE",54,0,"F"
