"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JOSH WEDEL","WASH STATE",35,17.5,2,28.18,"D"
"ZEIQUI LAWTON","W KENTUCKY",52,17.3333333333333,3,28.04,"D"
"TERRY SIMMONS JR.","USF",64,21.3333333333333,3,27.92,"D"
"ANTHONY CUNNINGHAM","FIU",62,20.6666666666667,3,27.88,"D"
"BRYCE CARTER","TEXAS ST",89,29.6666666666667,3,27.68,"D"
"TA'AVILI TUITAMA","UTAH ST",44,22,2,27.65,"D"
"ZYAN TREMONT","LA MONROE",99,33,3,27.34,"D"
"THOMAS ADEN","KENT STATE",74,24.6666666666667,3,27.28,"D"
"JAMES SCHOTT","MIAMI OH",71,23.6666666666667,3,27.17,"D"
"BAI JOBE","MIAMI OH",66,33,2,27.08,"D"
"JAVIN GRIFFIN","W KENTUCKY",39,19.5,2,27.03,"D"
"JACKSON COOPER","KENNESAW",63,31.5,2,27.02,"D"
"MONTREL CANION","N ILLINOIS",109,36.3333333333333,3,26.83,"D"
"KALEB ARTIS","TEMPLE",50,16.6666666666667,3,26.5,"D-"
"MOHAMED ALTAYEB","UNLV",44,22,2,26.49,"D-"
"OJ ALEXANDER","MIAMI OH",47,23.5,2,26.35,"D-"
"JACOB SCHUSTER","OREGON ST",94,31.3333333333333,3,25.58,"D-"
"SHE'FON BOYD","SM HOUSTON",40,20,2,25.58,"D-"
"DANIEL MATAGI","OREGON ST",121,40.3333333333333,3,25.38,"D-"
"CAMDON WILBORN","KENT STATE",66,22,3,25.11,"D-"
"LOGAN LARSON","N DAK ST",108,36,3,24.95,"D-"
"ZACH VANDERPOOL","N DAK ST",35,17.5,2,24.6,"D-"
"ANTHONY SMITH","FIU",65,21.6666666666667,3,24.23,"D-"
"DARRELL GROSS","SO MISS",102,34,3,24.12,"D-"
"KORE THOMAS","BOWL GREEN",42,21,2,23.9,"D-"
"LEANDER PARRISH","UTEP",35,17.5,2,23.37,"D-"
"NOLAN KORZENIOWSKI","COAST CAR",36,18,2,23.32,"D-"
"MIKAILIN WARREN","MARSHALL",84,28,3,23.31,"D-"
"JOSEPH AUZENNE","TEMPLE",103,34.3333333333333,3,23.05,"D-"
"DEVIN MORGAN","KENNESAW",66,22,3,22.88,"D-"
"TY NEUBERT","OHIO",120,40,3,22.51,"D-"
"COLTON VATNE","LA MONROE",54,18,3,22.11,"D-"
"JON'TRELL MIXON","AKRON",119,39.6666666666667,3,21.88,"D-"
"BLESSING IGBINEDION","MO STATE",39,19.5,2,21.15,"D-"
"TERRELL WASHINGTON","N TEXAS",74,24.6666666666667,3,21.13,"D-"
"JAVON THOMAS","E MICHIGAN",34,17,2,21.08,"D-"
"D.J. BENNETT","C MICHIGAN",40,20,2,20.26,"D-"
"DERRICK SHEPARD JR.","TULANE",81,27,3,20.13,"D-"
"MAX VAN FLEET","C MICHIGAN",95,31.6666666666667,3,19.81,"F"
"JAMIL DAVIS","CHARLOTTE",64,21.3333333333333,3,19.73,"F"
"JA'QUAN REDFERN","WYOMING",68,22.6666666666667,3,18.49,"F"
"SPENCER VAKA","BALL ST",48,24,2,18.34,"F"
"QUAVION BIRD","C MICHIGAN",78,26,3,18.04,"F"
"CLETO CHOL","COLO STATE",38,19,2,17.48,"F"
"AYO TIFASE","CHARLOTTE",63,21,3,17.4,"F"
"MARCUS MOORE","MIAMI OH",44,22,2,17.06,"F"
"RONNIE MAGEO","UTAH ST",41,20.5,2,17.01,"F"
"CHRISTOPHER CLARK-JOLIVET","RICE",32,16,2,16.95,"F"
"NOA SIAOSI","S JOSE ST",38,19,2,16.95,"F"
"ELIAH LOGO","UNLV",83,41.5,2,14.84,"F"
"TEVITA POME'E","OREGON ST",86,28.6666666666667,3,13.16,"F"
"JORDAN BELLAMY","N ILLINOIS",41,20.5,2,12.79,"F"
"DIOR GARNER","BOWL GREEN",67,33.5,2,12.35,"F"
