"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"UGONNA NWOHA","KENNESAW",50,25,2,33.26,"D"
"ELIJAH DURHAM-SMITH","BOWL GREEN",51,25.5,2,33.17,"D"
"TA'DERIUS COLLINS","TEXAS ST",53,17.6666666666667,3,33.11,"D"
"WILL GERIG","W MICHIGAN",66,33,2,33.07,"D"
"CAIUS COY","SM HOUSTON",52,26,2,33.03,"D"
"SHAKU SANGARIE","CHARLOTTE",40,20,2,32.81,"D"
"AUSTIN STIEF","BALL ST",56,18.6666666666667,3,32.02,"D"
"SEMAJ BRIDGEMAN","KENT STATE",44,22,2,31.87,"D"
"ANTHONY OKES","N DAK ST",38,19,2,31.69,"D"
"LATREVION THOMPSON","W KENTUCKY",91,30.3333333333333,3,31.22,"D"
"ANTONIO BOTTIGGI","KENT STATE",42,21,2,30.82,"D"
"NATHAN GONZALES","W KENTUCKY",32,16,2,30.51,"D"
"ELIN JONES","W KENTUCKY",49,16.3333333333333,3,30.47,"D"
"QUANTE GILLIANS","TEMPLE",54,18,3,30.38,"D"
"VENSON SNEED","W KENTUCKY",78,26,3,30.33,"D"
"JEREMY GREAVES JR.","KENNESAW",50,25,2,30.19,"D"
"LEDARRION MENTER","DOMINION",89,29.6666666666667,3,29.58,"D"
"BEN BEATTY","WASH STATE",35,17.5,2,29.43,"D"
"DAVION RHODES","N TEXAS",106,35.3333333333333,3,29.16,"D"
"DONTERRY RUSSELL","TEXAS ST",134,44.6666666666667,3,28.5,"D"
"FERNANDO LECUONA","WASH STATE",35,17.5,2,28.09,"D"
"ZSACARI MINNIS","W KENTUCKY",82,27.3333333333333,3,27.99,"D"
"JALILE ELLIOTT","MO STATE",54,27,2,26.46,"D-"
"COOPER ROY","MO STATE",45,22.5,2,26.2,"D-"
"BLANCHE GOLD","UAB",46,23,2,25.91,"D-"
"CHASON CLARK","MARSHALL",58,19.3333333333333,3,25.75,"D-"
"SAMUEL COHEN","LIBERTY",41,20.5,2,25.4,"D-"
"ADAM TOMCZYK","HAWAII",34,17,2,24.5,"D-"
"TOMMY HUSS","TOLEDO",47,23.5,2,24.35,"D-"
"JONATHAN BAX","FAU",124,41.3333333333333,3,23.59,"D-"
"JOSEPH MARSH","OHIO",48,24,2,22.17,"D-"
"JAYLON JOHNSON","CHARLOTTE",80,26.6666666666667,3,21.76,"D-"
"KELLEN LINDSTROM","MO STATE",55,27.5,2,19.21,"F"
"STERLING MILES","UTEP",70,35,2,17.2,"F"
"BLAKE SCHILTZ","N DAK ST",31,15.5,2,16.79,"F"
